MANDT,EBELN,EBELP,AEDAT,TXZ01,MATNR,BUKRS,WERKS,LGORT,MATKL,MENGE,MEINS,NETPR,NETWR,BRTWR,MWSKZ,PSTYP,MTART,NTGEW,BRGEW,VOLUM
200,4500000356,00020,20240519,According deal phone article direction c,000000000000101781,2000,3100,0001,PACK,928.496,EA,7847.54,7286409.5,8597963.21,V2,1,HALB,29.47,44.682,2.781
200,4500000356,00030,20240519,Star cold too bag score fast light.,000000000000101782,1000,1200,0003,PACK,94.09,L,2646.33,248993.19,293811.96,V3,0,HALB,19.695,45.302,0.532
200,4500000356,00040,20240519,School partner describe actually get ano,000000000000101783,3000,1200,0003,RAW,799.932,L,6087.28,4869410.06,5745903.87,V2,1,HALB,1.888,18.584,0.695
200,4500000356,00050,20240519,Low floor finish development visit.,000000000000101784,1000,3100,0002,SERV,171.801,L,131.37,22569.5,26632.01,V1,0,HALB,3.971,45.9,0.152
200,4500000357,00010,20240304,Analysis learn and computer fall.,000000000000101785,3000,3100,0001,PACK,188.901,KG,5057.49,955364.92,1127330.61,V2,1,ROH,21.117,33.932,0.684
200,4500000357,00020,20240304,Us team single term.,000000000000101786,3000,2100,0002,PACK,898.12,KG,7793.61,6999597.01,8259524.47,V1,0,HALB,6.623,16.416,0.794
200,4500000357,00030,20240304,Ever along vote become method miss.,000000000000101787,2000,3100,0002,RAW,486.404,L,4413.12,2146559.22,2532939.88,V1,1,HALB,34.237,38.679,0.549
200,4500000357,00040,20240304,Miss campaign happen.,000000000000101788,2000,1200,0002,SERV,299.823,KG,2972.24,891145.91,1051552.17,V2,0,HALB,6.664,48.372,3.797
200,4500000357,00050,20240304,Marriage call film order lose choice.,000000000000101789,1000,3100,0001,PACK,316.203,EA,6486.08,2050917.95,2420083.18,V3,0,ROH,25.674,35.818,2.448
400,4500000358,00010,20240426,Dark young that condition billion.,000000000000101790,1000,1100,0003,PACK,78.091,EA,7691.74,600655.67,708773.69,V3,0,ROH,30.039,15.946,3.811
400,4500000358,00020,20240426,Several perhaps ability property item co,000000000000101791,3000,3100,0003,SERV,671.533,L,3766.63,2529416.34,2984711.28,V3,0,HALB,11.78,30.158,0.96
400,4500000358,00030,20240426,Possible benefit force I.,000000000000101792,3000,2100,0001,SPAR,166.57,KG,106.95,17814.66,21021.3,V3,1,FERT,18.336,26.19,1.856
400,4500000358,00040,20240426,Turn paper movie throughout at crime tra,000000000000101793,3000,3100,0003,RAW,57.415,KG,1841.32,105719.39,124748.88,V2,0,HALB,2.459,16.361,3.436
400,4500000358,00050,20240426,Choose attack speech gas poor resource w,000000000000101794,2000,1100,0002,SPAR,33.174,EA,594.18,19711.33,23259.37,V1,0,FERT,36.446,32.324,3.39
200,4500000359,00010,20241113,Trip property those.,000000000000101795,3000,2100,0002,SERV,426.802,EA,7972.27,3402580.78,4015045.32,V1,0,HALB,3.105,36.879,3.441
200,4500000359,00020,20241113,Eye performance book north up cup street,000000000000101796,3000,2100,0002,SERV,118.884,L,504.74,60005.51,70806.5,V2,0,ROH,22.247,21.619,1.614
200,4500000359,00030,20241113,Media consumer number drop development s,000000000000101797,3000,1100,0001,PACK,292.476,EA,6764.05,1978322.29,2334420.3,V1,0,HALB,8.859,35.837,1.008
200,4500000359,00040,20241113,Mother above rock science six billion.,000000000000101798,1000,3100,0003,SERV,583.407,EA,4615.79,2692884.2,3177603.36,V3,0,ROH,2.204,40.538,3.383
200,4500000359,00050,20241113,Available continue apply painting under ,000000000000101799,2000,1100,0001,RAW,462.377,L,8919.26,4124060.68,4866391.6,V3,0,HALB,27.313,32.531,0.511
200,4500000360,00010,20250604,Type born instead instead.,000000000000101800,3000,1200,0003,SERV,784.946,EA,668.35,524618.66,619050.02,V2,0,FERT,30.029,32.422,1.076
200,4500000360,00020,20250604,Environmental politics set make run outs,000000000000101801,2000,3100,0001,RAW,708.479,L,5297.36,3753068.32,4428620.62,V1,0,FERT,20.714,30.997,1.611
200,4500000360,00030,20250604,Begin Democrat south American.,000000000000101802,3000,1200,0001,SERV,659.261,KG,728.41,480212.31,566650.53,V2,1,HALB,28.563,43.536,0.339
200,4500000360,00040,20250604,Summer performance house adult seek thre,000000000000101803,1000,2100,0003,PACK,664.788,EA,4829.91,3210866.21,3788822.13,V1,0,ROH,3.252,19.571,0.678
200,4500000360,00050,20250604,Kid receive attack effect attorney repor,000000000000101804,1000,1100,0003,SERV,756.016,EA,6414.44,4849419.27,5722314.74,V1,1,HALB,13.161,31.901,0.751
200,4500000361,00010,20260107,Although become watch peace give plant.,000000000000101805,2000,1200,0003,PACK,732.563,EA,1901.06,1392646.22,1643322.54,V2,0,HALB,21.951,18.822,1.319
200,4500000361,00020,20260107,Protect understand project him piece.,000000000000101806,1000,1100,0001,PACK,68.88,EA,8224.1,566476.01,668441.69,V3,1,FERT,32.091,17.457,2.534
200,4500000361,00030,20260107,Nothing number positive student.,000000000000101807,2000,1100,0003,SERV,553.242,EA,970.72,537043.07,633710.82,V3,0,FERT,39.37,5.207,3.268
200,4500000361,00040,20260107,Camera bring argue see goal.,000000000000101808,1000,2100,0002,PACK,770.897,KG,4704.95,3627031.84,4279897.57,V1,0,FERT,3.806,40.264,0.825
200,4500000361,00050,20260107,Recently affect stage important.,000000000000101809,1000,1100,0001,PACK,144.528,EA,1809.46,261517.63,308590.8,V3,0,ROH,39.865,26.338,3.129
300,4500000362,00010,20250928,Dream top ahead last take help.,000000000000101810,2000,1100,0002,SERV,299.169,KG,1848.68,553067.75,652619.94,V2,1,HALB,14.498,17.808,1.022
300,4500000362,00020,20250928,Main fall officer again community list b,000000000000101811,3000,1200,0001,RAW,580.803,KG,8381.19,4867820.3,5744027.95,V2,0,FERT,3.685,23.553,2.528
300,4500000362,00030,20250928,Unit painting art hour threat up.,000000000000101812,2000,1200,0003,RAW,391.622,EA,1093.06,428066.34,505118.28,V2,1,FERT,15.75,27.451,2.055
300,4500000362,00040,20250928,Bit name she language represent road him,000000000000101813,1000,1100,0003,SERV,549.899,KG,8085.37,4446136.88,5246441.52,V1,0,FERT,37.437,8.89,1.544
300,4500000362,00050,20250928,Entire support statement force.,000000000000101814,3000,3100,0002,PACK,457.866,L,4651.85,2129923.95,2513310.26,V2,1,HALB,5.398,3.53,1.903
200,4500000363,00010,20251111,Fund sort others responsibility lot with,000000000000101815,1000,1200,0003,SPAR,157.042,L,8009.2,1257780.79,1484181.33,V3,1,HALB,20.715,13.391,1.74
200,4500000363,00020,20251111,Tell learn provide.,000000000000101816,2000,3100,0002,SPAR,586.53,KG,4446.29,2607882.47,3077301.31,V1,0,HALB,29.057,26.237,2.946
200,4500000363,00030,20251111,Language memory send Republican officer ,000000000000101817,1000,1100,0003,SERV,59.457,EA,8462.96,503182.21,593755.01,V1,0,ROH,35.321,49.787,2.117
200,4500000363,00040,20251111,Name education according.,000000000000101818,3000,1200,0003,PACK,81.293,L,3813.54,310014.11,365816.65,V1,0,FERT,34.739,47.372,3.463
200,4500000363,00050,20251111,Kid develop popular citizen low.,000000000000101819,3000,1100,0001,SERV,162.496,EA,8195.7,1331768.47,1571486.79,V2,1,FERT,27.313,8.685,2.05
200,4500000364,00010,20251220,Program people marriage protect ever ben,000000000000101820,3000,2100,0003,PACK,653.98,EA,3631.3,2374797.57,2802261.13,V3,0,HALB,27.202,12.746,0.679
200,4500000364,00020,20251220,Government beyond guy.,000000000000101821,3000,1200,0001,SPAR,688.764,L,298.95,205906.0,242969.08,V1,1,HALB,5.982,22.509,2.062
200,4500000364,00030,20251220,Unit glass employee whatever perhaps.,000000000000101822,3000,3100,0001,SPAR,152.296,EA,8284.74,1261732.76,1488844.66,V2,0,HALB,24.28,8.093,2.231
200,4500000364,00040,20251220,Political responsibility night eat conti,000000000000101823,3000,3100,0002,SPAR,312.896,L,4914.93,1537861.94,1814677.09,V1,0,HALB,14.319,37.054,0.393
200,4500000364,00050,20251220,Director these single.,000000000000101824,1000,1100,0001,RAW,500.751,EA,3186.15,1595467.8,1882652.0,V3,1,HALB,21.253,38.209,2.895
400,4500000365,00010,20251115,Voice girl benefit son forward shake.,000000000000101825,3000,2100,0003,SPAR,220.145,EA,4012.21,883267.97,1042256.2,V3,1,HALB,22.914,19.858,3.622
400,4500000365,00020,20251115,Very ahead movement white.,000000000000101826,3000,1200,0002,PACK,258.02,KG,6607.41,1704843.93,2011715.84,V2,0,FERT,27.931,41.399,3.989
400,4500000365,00030,20251115,Push true Congress understand sound long,000000000000101827,2000,2100,0003,PACK,906.464,L,4360.59,3952717.85,4664207.06,V2,0,FERT,37.552,38.144,0.321
400,4500000365,00040,20251115,Camera billion floor.,000000000000101828,2000,3100,0002,SPAR,284.023,L,2900.12,823700.78,971966.92,V3,0,ROH,2.857,47.115,3.457
400,4500000365,00050,20251115,Beautiful maintain never high.,000000000000101829,2000,2100,0002,PACK,886.413,L,7316.97,6485857.33,7653311.65,V2,1,ROH,26.485,39.755,0.941
400,4500000366,00010,20250522,After board lead list finally toward.,000000000000101830,1000,3100,0001,RAW,929.728,EA,7224.6,6716912.91,7925957.23,V1,0,FERT,3.181,7.413,2.856
400,4500000366,00020,20250522,Feel against act explain no thousand dev,000000000000101831,2000,1100,0002,RAW,790.042,KG,6291.91,4970873.16,5865630.33,V3,1,ROH,12.392,8.078,2.996
400,4500000366,00030,20250522,Nearly ahead sing next.,000000000000101832,2000,1200,0002,SPAR,855.2,KG,3360.98,2874310.1,3391685.92,V2,1,HALB,20.008,9.587,2.362
400,4500000366,00040,20250522,Father century first a dog.,000000000000101833,3000,3100,0002,SERV,97.226,L,5446.07,529499.6,624809.53,V2,1,FERT,11.853,41.381,3.185
400,4500000366,00050,20250522,Open rate gun society generation sometim,000000000000101834,2000,2100,0002,SPAR,281.283,EA,8024.55,2257169.5,2663460.01,V2,1,HALB,4.294,45.8,1.332
100,4500000367,00010,20240603,While energy state.,000000000000101835,1000,2100,0003,RAW,960.407,EA,8482.75,8146892.48,9613333.13,V3,0,ROH,1.304,26.939,1.393
100,4500000367,00020,20240603,Eight huge of too role sometimes approac,000000000000101836,3000,2100,0003,PACK,424.548,EA,1206.68,512293.58,604506.42,V3,0,HALB,9.525,28.63,1.042
100,4500000367,00030,20240603,Significant factor prepare she serious l,000000000000101837,3000,1200,0003,SERV,551.397,KG,976.18,538262.72,635150.01,V2,0,FERT,37.133,27.511,0.144
100,4500000367,00040,20240603,Analysis board significant particular.,000000000000101838,2000,1100,0001,PACK,20.897,KG,7615.51,159141.31,187786.75,V1,1,FERT,36.239,2.716,3.517
100,4500000367,00050,20240603,Idea hand parent wife total case anyone.,000000000000101839,2000,3100,0001,RAW,45.652,EA,2454.23,112040.51,132207.8,V1,0,ROH,1.93,12.349,1.077
400,4500000368,00010,20240914,Scene everybody unit choice.,000000000000101840,2000,1100,0002,SPAR,990.037,L,6455.78,6391461.06,7541924.05,V3,0,ROH,3.107,31.761,3.736
400,4500000368,00020,20240914,Rich personal once age how way under.,000000000000101841,2000,1100,0003,SPAR,863.983,KG,6079.36,5252463.69,6197907.15,V1,0,ROH,8.466,39.815,0.295
400,4500000368,00030,20240914,Safe benefit yard.,000000000000101842,2000,3100,0002,SPAR,666.127,KG,2460.71,1639145.37,1934191.54,V2,0,FERT,16.504,13.219,0.237
400,4500000368,00040,20240914,Eight whatever car federal let this.,000000000000101843,3000,3100,0002,RAW,379.92,EA,2159.88,820581.61,968286.3,V3,1,ROH,9.902,7.647,3.648
400,4500000368,00050,20240914,Win set threat stock both Mr lawyer why.,000000000000101844,3000,3100,0001,SPAR,36.929,KG,601.65,22218.33,26217.63,V3,0,HALB,20.923,14.842,0.355
400,4500000369,00010,20240314,Guy citizen family discuss.,000000000000101845,2000,1100,0003,SPAR,175.138,KG,5526.17,967842.36,1142053.98,V3,0,ROH,18.967,29.841,3.44
400,4500000369,00020,20240314,Rock remember interview north popular st,000000000000101846,1000,1200,0003,RAW,43.211,L,7421.72,320699.94,378425.93,V2,0,HALB,26.425,41.055,0.789
400,4500000369,00030,20240314,Job special cut policy catch couple.,000000000000101847,1000,2100,0001,SPAR,27.401,EA,1014.63,27801.88,32806.22,V1,0,ROH,27.093,10.807,1.891
400,4500000369,00040,20240314,Station sound recently million support.,000000000000101848,3000,1200,0003,SERV,705.018,L,5090.15,3588647.37,4234603.9,V1,1,HALB,9.284,24.252,0.746
400,4500000369,00050,20240314,Anything radio reality theory idea top c,000000000000101849,1000,2100,0001,PACK,456.751,L,6914.1,3158022.09,3726466.07,V1,1,ROH,6.875,16.878,3.678
200,4500000370,00010,20250211,Amount want former relationship act.,000000000000101850,3000,2100,0003,RAW,708.337,L,7028.7,4978688.27,5874852.16,V2,1,FERT,8.007,9.352,3.305
200,4500000370,00020,20250211,Born bank song share political.,000000000000101851,3000,2100,0003,SERV,645.267,KG,6837.33,4411903.42,5206046.04,V3,0,ROH,5.153,7.74,3.958
200,4500000370,00030,20250211,Suddenly my other green.,000000000000101852,3000,1200,0002,RAW,179.637,KG,7484.95,1344573.96,1586597.27,V1,0,FERT,11.496,43.294,3.12
200,4500000370,00040,20250211,Often quality operation coach apply capi,000000000000101853,3000,1200,0003,SERV,937.557,KG,8943.81,8385331.67,9894691.37,V2,1,HALB,29.142,1.786,3.279
200,4500000370,00050,20250211,Trouble candidate you size cup visit tou,000000000000101854,1000,2100,0001,SERV,361.326,EA,8835.11,3192354.96,3766978.85,V2,0,FERT,12.214,31.056,2.831
200,4500000371,00010,20250627,Season a finish would glass family outsi,000000000000101855,2000,3100,0003,SPAR,286.972,L,7250.81,2080779.45,2455319.75,V1,0,HALB,5.715,45.204,3.904
200,4500000371,00020,20250627,Wish know piece production feel whether ,000000000000101856,3000,1200,0002,SPAR,874.299,EA,7983.44,6979913.61,8236298.06,V2,0,HALB,1.916,38.017,2.175
200,4500000371,00030,20250627,View role friend wife thank like guess.,000000000000101857,1000,1200,0002,RAW,670.877,KG,7549.85,5065020.72,5976724.45,V2,1,HALB,17.574,1.073,1.291
200,4500000371,00040,20250627,Something hotel tonight quite population,000000000000101858,2000,1200,0003,RAW,716.623,L,4764.11,3414070.8,4028603.54,V3,0,HALB,5.325,43.491,0.181
200,4500000371,00050,20250627,Thing too word even partner.,000000000000101859,1000,1200,0002,SPAR,771.71,EA,1384.55,1068471.08,1260795.87,V2,0,HALB,28.18,24.691,0.616
300,4500000372,00010,20240515,Form entire let indicate understand.,000000000000101860,1000,3100,0003,SPAR,113.585,EA,8016.4,910542.79,1074440.49,V1,0,HALB,36.124,23.687,2.518
300,4500000372,00020,20240515,Cover guy serious imagine former.,000000000000101861,1000,2100,0002,RAW,684.754,EA,4080.84,2794371.51,3297358.38,V3,1,HALB,26.433,42.511,1.426
300,4500000372,00030,20240515,Discussion respond upon me pay together ,000000000000101862,3000,2100,0002,RAW,117.811,EA,8854.73,1043184.6,1230957.83,V1,1,HALB,16.247,10.949,1.887
300,4500000372,00040,20240515,Organization will his fish necessary sec,000000000000101863,1000,3100,0002,RAW,232.407,EA,1526.4,354746.04,418600.33,V1,1,HALB,20.97,33.264,3.819
300,4500000372,00050,20240515,Remain moment amount their certainly spr,000000000000101864,3000,3100,0003,RAW,195.671,L,5212.96,1020025.1,1203629.62,V3,1,ROH,17.316,19.308,3.748
300,4500000373,00010,20241015,Sort one study score.,000000000000101865,2000,3100,0001,SPAR,572.015,EA,8263.49,4726840.23,5577671.47,V1,0,HALB,35.613,49.596,3.335
300,4500000373,00020,20241015,Certainly main floor late enough theory.,000000000000101866,2000,3100,0003,SPAR,254.329,L,498.88,126879.65,149717.99,V1,0,HALB,13.933,12.02,3.614
300,4500000373,00030,20241015,Teach them perhaps activity same.,000000000000101867,2000,1200,0003,SPAR,860.865,L,6482.57,5580617.62,6585128.79,V2,0,FERT,37.022,37.63,0.565
300,4500000373,00040,20241015,Lead evidence whose five staff individua,000000000000101868,3000,3100,0003,SERV,189.775,L,2105.73,399614.91,471545.59,V3,0,FERT,2.044,17.28,0.609
300,4500000373,00050,20241015,Language artist here sit into.,000000000000101869,3000,1200,0003,SPAR,941.527,EA,2265.48,2133010.59,2516952.5,V3,1,FERT,36.289,36.152,0.326
100,4500000374,00010,20250904,War cut modern worry operation.,000000000000101870,2000,1200,0003,SPAR,397.734,KG,5128.79,2039894.16,2407075.11,V3,0,HALB,7.321,48.493,1.389
100,4500000374,00020,20250904,Health her state size.,000000000000101871,2000,3100,0002,RAW,783.361,L,1196.56,937338.44,1106059.36,V1,0,FERT,29.351,4.92,1.85
100,4500000374,00030,20250904,Truth allow right rate.,000000000000101872,3000,1100,0001,SERV,366.168,EA,2229.85,816499.71,963469.66,V1,1,FERT,3.092,27.704,0.881
100,4500000374,00040,20250904,Kind adult peace.,000000000000101873,2000,1100,0003,SERV,397.819,L,5503.88,2189548.04,2583666.69,V3,0,HALB,27.375,28.7,3.821
100,4500000374,00050,20250904,Will how pretty hospital TV.,000000000000101874,1000,1100,0001,SERV,170.477,EA,3732.47,636300.29,750834.34,V3,0,HALB,5.989,14.333,3.166
100,4500000375,00010,20250818,You poor heart plan Mr.,000000000000101875,2000,1200,0003,SERV,423.439,KG,6862.11,2905685.0,3428708.3,V2,1,ROH,13.155,10.35,0.679
100,4500000375,00020,20250818,Sing whatever would security trial to on,000000000000101876,2000,1200,0003,RAW,55.792,L,694.71,38759.26,45735.93,V3,0,ROH,7.248,26.021,0.15
100,4500000375,00030,20250818,Figure worker back most benefit practice,000000000000101877,3000,2100,0003,PACK,590.23,L,7339.65,4332081.62,5111856.31,V2,1,FERT,2.266,19.302,3.988
100,4500000375,00040,20250818,News store could almost.,000000000000101878,3000,1100,0001,SERV,882.414,EA,4086.28,3605790.68,4254833.0,V1,1,FERT,26.335,21.41,0.294
100,4500000375,00050,20250818,Seat down onto magazine to again measure,000000000000101879,2000,3100,0002,PACK,551.089,L,6420.64,3538344.08,4175246.01,V2,0,ROH,28.641,49.117,1.781
400,4500000376,00010,20250510,Use food business white artist.,000000000000101880,1000,1100,0002,SERV,21.378,KG,8264.21,176672.28,208473.29,V2,1,FERT,19.577,31.36,3.824
400,4500000376,00020,20250510,Interest sort we class through.,000000000000101881,1000,2100,0002,SERV,445.766,KG,3213.7,1432558.19,1690418.66,V3,1,HALB,4.513,24.323,1.333
400,4500000376,00030,20250510,Find case challenge sure home.,000000000000101882,1000,3100,0003,SERV,173.419,EA,435.76,75569.06,89171.49,V3,1,ROH,31.727,38.49,2.889
400,4500000376,00040,20250510,Approach simply middle fight start inter,000000000000101883,1000,1200,0003,PACK,640.758,KG,8179.42,5241028.8,6184413.98,V2,1,HALB,17.088,33.837,1.371
400,4500000376,00050,20250510,Present issue west give.,000000000000101884,3000,1100,0001,RAW,598.021,EA,7162.81,4283510.8,5054542.74,V1,1,ROH,14.044,33.827,0.796
400,4500000377,00010,20251104,Evidence direction kid.,000000000000101885,2000,1200,0003,SPAR,458.201,L,2706.18,1239974.38,1463169.77,V1,0,FERT,1.002,30.845,2.791
400,4500000377,00020,20251104,Own away cover risk.,000000000000101886,2000,1100,0002,PACK,54.381,EA,6978.57,379501.62,447811.91,V2,1,ROH,39.893,21.143,3.049
400,4500000377,00030,20251104,Board likely yard remain interesting.,000000000000101887,2000,3100,0001,SERV,100.009,EA,5338.82,533930.05,630037.46,V1,1,ROH,14.471,29.291,0.552
400,4500000377,00040,20251104,Enough letter item system.,000000000000101888,1000,2100,0003,SPAR,180.679,L,7255.06,1310836.99,1546787.65,V3,1,ROH,27.484,36.381,2.211
400,4500000377,00050,20251104,Serious son him before while civil perso,000000000000101889,2000,1100,0003,RAW,136.963,KG,426.03,58350.35,68853.41,V2,0,ROH,23.752,3.459,3.106
