BSKRF,DISKZ,DLINL,EINME,ERSDA,HERKL,INSME,KEINM,KINSM,KLABS,KSPEM,KZILE,KZILL,KZILQ,KZILS,KZVLE,KZVLL,KZVLQ,KZVLS,LABST,LBSTF,LFGJA,LFMON,LGORT,LGPBE,LMINB,LSOBS,LVORM,LWMKB,MANDT,MATNR,MDJIN,MDRUE,PRCTL,PSTAT,RETME,SPEME,SPERR,UMLME,VKLAB,VKUML,VMEIN,VMINS,VMLAB,VMRET,VMSPE,VMUML,WERKS
0.8548,1,20251203,35.541,20250801,US,104.948,10.556,17.974,79.454,6.12,"","","","","","","","",1511.884,217.721,2023,06,S038,BIN239,104.98,84,"",166,100,477621969798973543,2026,X,4660155926,K,12.545,52.494,"",211.648,47928.44,9903.71,31.444,92.959,1448.494,11.076,45.248,184.884,P014
1.0288,2,20230702,97.953,20240116,CN,343.687,13.188,150.513,430.362,59.626,"","","","","","","","",7907.596,391.089,2026,05,S055,BIN611,116.06,76,"",112,100,951338304767522601,2022,X,5084384023,K,150.722,209.76,X,1191.497,354959.22,49703.98,89.266,315.12,6940.694,138.128,197.69,1095.299,P016
0.9607,2,20250724,41.258,20250422,IN,79.682,6.028,22.959,162.997,15.426,"","","","","","","","",1210.634,562.032,2023,09,S050,BIN259,65.514,72,"",955,100,336853595526274462,2022,X,8503334799,K,9.999,51.426,X,69.342,19390.05,2967.91,36.723,70.214,1051.295,8.072,48.209,57.108,P028
1.1097,2,20230610,11.249,20240317,DE,79.625,5.364,33.501,70.743,17.221,"","","","","","","","",914.192,355.691,2024,07,S071,BIN665,317.014,35,"",105,100,842196520823923445,2023,"",5192354361,K,12.602,42.998,X,136.88,36922.56,1501.4,9.005,72.842,779.155,10.31,38.772,125.542,P050
1.0231,"",20241221,191.338,20250306,DE,197.12,37.559,68.059,726.4,24.44,"","","","","","","","",5180.227,623.644,2025,10,S093,BIN756,198.577,97,"",606,100,750382809463939840,2026,"",8414871107,K,35.874,169.435,X,845.299,110452.11,15251.08,176.368,175.506,4948.563,28.78,139.735,759.511,P013
1.0635,"",20240612,124.47,20240224,DE,282.52,43.764,41.441,402.674,23.385,"","","","","","","","",5393.883,819.808,2026,04,S066,BIN452,409.581,15,"",432,100,186896520272612939,2022,"",1463662759,K,42.645,166.826,X,278.959,232677.83,3863.87,104.96,239.706,4613.11,38.149,145.862,226.5,P001
1.1164,"",20250222,173.487,20240306,CN,217.523,44.853,65.608,512.922,62.57,"","","","","","","","",6093.641,674.576,2024,05,S025,BIN857,378.875,69,"",476,100,526827239561198622,2025,X,3929678418,K,31.05,183.815,X,717.235,280145.57,11044.96,150.179,201.873,5424.374,27.987,164.924,661.89,P003
0.8794,1,20250721,288.218,20231122,US,594.643,54.15,181.562,665.578,48.603,"","","","","","","","",7966.83,785.995,2022,11,S038,BIN824,70.795,40,"",982,100,799370043006773699,2023,"",4437295240,K,63.236,199.366,"",1322.233,329259.79,49533.6,273.103,540.914,7764.625,60.044,160.25,1107.562,P002
1.0908,"",20250408,182.45,20240518,US,416.487,41.253,114.468,499.834,37.794,"","","","","","","","",4423.443,666.285,2022,06,S097,BIN286,496.751,36,"",897,100,813681981524022523,2023,X,7006255550,K,31.773,130.674,"",238.769,152055.62,11609.13,169.863,385.88,4250.791,26.86,118.981,192.074,P048
1.1951,1,20231124,18.742,20241224,IN,49.876,6.839,5.406,161.032,3.492,"","","","","","","","",1085.18,874.722,2026,04,S033,BIN792,125.488,91,"",638,100,919755849211911844,2025,X,1059590224,K,14.946,23.709,X,115.991,34990.48,2769.38,16.447,44.018,1010.484,12.186,19.826,97.091,P046
1.1112,1,20231027,122.025,20250203,US,215.48,34.818,31.693,318.864,23.195,"","","","","","","","",3513.347,581.484,2023,02,S080,BIN528,244.363,34,"",810,100,318330725307871907,2026,"",5602559799,K,57.57,119.194,"",306.737,72888.01,6835.96,112.421,202.879,3176.788,50.879,102.579,268.86,P038
1.0334,"",20231130,203.352,20250722,US,163.911,33.592,50.873,598.743,26.269,"","","","","","","","",4282.411,289.398,2026,01,S071,BIN667,241.472,38,"",791,100,635293095101663480,2022,"",6617191987,K,45.171,107.089,X,509.991,88398.97,17841.15,168.928,132.181,3821.261,39.967,92.048,441.713,P016
1.0649,"",20240529,328.098,20240314,DE,431.355,147.545,180.238,642.85,153.057,"","","","","","","","",7103.216,332.369,2026,04,S061,BIN721,365.318,97,"",338,100,954011546312562442,2025,X,1179908425,K,72.33,346.163,X,948.938,167416.71,12356.01,307.259,398.838,6758.142,64.732,284.603,798.872,P020
0.964,"",20250718,120.47,20250422,IN,157.752,28.704,46.924,654.642,50.599,"","","","","","","","",7572.02,763.545,2026,01,S026,BIN749,388.848,12,"",340,100,939576038313941346,2026,X,9846402348,K,109.636,168.949,X,1439.856,232337.86,59024.7,113.875,136.429,6530.003,101.692,137.859,1300.0,P005
0.8454,2,20241202,21.471,20231216,CN,62.777,8.093,9.164,280.682,17.799,"","","","","","","","",1996.516,361.969,2024,01,S094,BIN212,177.377,82,"",425,100,762354793970403396,2026,"",4403836010,K,10.194,43.171,"",358.487,75096.41,6838.59,19.645,55.109,1780.257,9.465,38.507,303.88,P034
0.9501,"",20251209,48.519,20230707,CN,80.825,5.901,16.858,160.652,10.513,"","","","","","","","",2849.78,341.899,2022,02,S035,BIN315,123.981,71,"",378,100,600596302283736168,2024,"",6313484267,K,17.45,63.42,"",479.806,32370.27,23921.88,44.703,69.724,2769.553,14.539,52.202,424.286,P014
0.9756,"",20240919,198.902,20240715,DE,671.918,45.766,229.506,862.67,69.565,"","","","","","","","",7528.907,758.062,2023,06,S097,BIN179,21.307,47,"",359,100,160255306437013260,2022,"",9081958935,K,141.278,270.062,X,1376.446,98136.38,68343.82,162.922,616.055,6929.47,121.832,229.328,1165.834,P010
1.097,2,20230607,103.27,20240723,US,162.085,46.629,23.247,450.994,30.703,"","","","","","","","",4541.631,338.725,2025,05,S001,BIN186,466.833,41,"",270,100,532657766645679964,2025,X,9629101147,K,43.67,84.003,"",236.708,75458.06,10118.42,89.737,135.979,4052.814,39.916,71.993,207.889,P030
1.1498,2,20240115,207.884,20240318,DE,230.049,93.326,67.114,475.83,18.171,"","","","","","","","",4747.468,875.537,2025,12,S020,BIN428,208.185,63,"",960,100,500354914930556778,2025,X,7179275385,K,58.11,75.192,"",467.377,80640.41,17805.41,168.677,214.999,4341.242,52.569,65.748,438.623,P008
1.1141,"",20250408,191.292,20230720,DE,361.744,45.433,119.372,404.781,14.047,"","","","","","","","",4202.765,600.558,2026,01,S056,BIN460,374.724,94,"",757,100,715019919354004449,2025,X,1520353008,K,79.551,77.215,"",244.285,193884.17,4528.22,169.935,312.82,3793.795,70.063,65.134,226.46,P048
0.9786,2,20240311,5.07,20251120,CN,7.294,1.787,1.14,15.902,1.532,"","","","","","","","",202.244,469.388,2022,04,S042,BIN599,227.941,34,"",930,100,279942035261665185,2026,X,1513093781,K,3.184,3.162,"",30.323,4903.8,768.06,4.789,6.019,195.952,2.97,2.682,27.283,P013
1.1425,"",20241014,94.151,20241015,CN,392.92,28.835,115.411,490.249,53.486,"","","","","","","","",5316.729,205.32,2026,04,S010,BIN175,260.674,56,"",614,100,572554702828176239,2026,X,6533275515,K,56.863,247.561,X,386.173,211319.44,17332.72,84.309,332.337,4996.748,49.48,220.576,358.408,P008
0.8137,"",20241023,118.057,20231030,DE,273.428,29.248,39.912,477.619,17.517,"","","","","","","","",3706.156,289.513,2026,12,S011,BIN358,450.534,18,"",199,100,441640979644890238,2022,"",8579816465,K,51.17,105.937,X,216.668,169111.39,4984.28,101.062,252.553,3442.597,44.349,98.118,200.21,P015
0.9731,"",20230705,85.339,20240624,DE,64.172,26.635,28.733,302.504,33.335,"","","","","","","","",2375.401,486.176,2022,03,S046,BIN407,477.127,81,"",599,100,915296261240239919,2022,X,4097061409,K,41.793,81.605,"",301.45,81736.56,13792.23,76.581,60.478,2228.624,38.159,75.872,274.565,P020
1.1492,"",20260104,146.945,20241016,DE,375.91,41.025,176.379,643.134,36.386,"","","","","","","","",4398.016,176.061,2022,10,S082,BIN289,240.552,12,"",924,100,201722717165989704,2024,X,2612335624,K,60.86,82.75,"",730.181,138090.73,35116.36,134.605,320.826,4109.677,54.942,67.405,618.134,P042
1.1797,1,20250214,281.276,20251118,CN,521.763,128.325,202.923,361.471,50.365,"","","","","","","","",6299.746,243.807,2023,12,S058,BIN179,45.928,64,"",889,100,975561698315061861,2025,"",8039518125,K,61.073,256.978,"",914.014,147944.07,39481.79,254.164,423.374,5729.521,56.991,219.419,848.476,P013
0.8836,"",20241111,2.49,20250708,CN,16.934,0.947,4.519,11.205,1.488,"","","","","","","","",196.302,991.454,2023,02,S077,BIN163,457.293,69,"",522,100,240281430802608841,2023,"",8280870073,K,1.075,4.029,X,20.754,2076.09,473.95,2.3,13.564,188.627,0.923,3.701,19.021,P004
0.989,"",20240822,101.713,20240816,DE,256.452,25.78,45.099,489.99,17.072,"","","","","","","","",3486.353,432.728,2026,06,S051,BIN732,70.121,12,"",531,100,677632364278850185,2025,X,5301256860,K,19.27,43.572,X,527.732,93474.86,21521.97,85.062,222.06,3309.851,18.264,35.958,451.015,P003
1.0293,2,20240404,107.373,20251108,CN,494.904,49.219,168.313,395.011,37.313,"","","","","","","","",6366.071,216.95,2026,01,S072,BIN662,90.997,12,"",719,100,272917480023122433,2026,X,2933330359,K,107.211,259.65,"",324.558,219387.05,6514.39,95.75,412.895,5711.436,87.423,231.135,288.22,P030
0.9768,"",20251127,91.796,20240406,US,92.957,18.009,30.192,321.843,29.572,"","","","","","","","",4400.043,514.098,2022,12,S086,BIN766,427.661,11,"",993,100,538728181454979942,2022,"",6520113063,K,48.15,71.914,"",488.17,189969.84,12295.89,76.832,86.905,4273.031,44.342,59.159,414.221,P012
0.8867,2,20250323,71.687,20241117,DE,415.165,7.913,203.57,343.774,69.625,"","","","","","","","",6200.655,558.595,2026,02,S071,BIN100,80.035,13,"",287,100,332578386970870761,2024,X,7705830708,K,46.755,294.414,"",767.46,164447.59,34202.53,64.932,377.861,5286.321,44.333,268.342,673.26,P024
0.9827,"",20241108,124.594,20230604,US,185.55,47.763,27.285,695.644,37.455,"","","","","","","","",5713.371,845.446,2022,12,S071,BIN391,40.573,60,"",878,100,665816107556644734,2026,"",9853346023,K,111.548,83.875,X,865.383,129857.22,38507.67,111.656,157.144,5287.353,89.869,73.69,792.853,P020
1.1949,2,20230529,116.714,20230711,US,349.153,50.024,156.374,271.532,23.671,"","","","","","","","",5240.954,430.633,2023,11,S025,BIN653,79.868,97,"",380,100,776724438490686858,2022,"",1828895247,K,54.216,56.269,X,400.556,67704.09,11598.11,93.574,291.756,4938.206,47.229,47.694,361.199,P017
0.9866,"",20251129,12.374,20250603,CN,22.684,3.816,3.769,36.405,1.202,"","","","","","","","",257.027,791.44,2024,04,S087,BIN596,141.249,40,"",964,100,120401340044217819,2025,X,1776062787,K,2.154,4.55,"",29.944,7532.36,489.91,10.33,18.937,236.719,1.921,4.027,25.768,P011
0.8389,1,20250208,29.1,20240408,US,66.846,3.337,6.798,168.517,11.027,"","","","","","","","",1138.617,223.003,2022,06,S085,BIN489,24.46,35,"",825,100,381601344260469973,2022,"",8763163884,K,22.31,44.536,X,172.223,17371.33,5271.35,23.877,61.068,1034.806,17.867,40.347,139.11,P024
1.1318,2,20250505,49.925,20251222,US,119.291,11.466,45.295,108.895,7.736,"","","","","","","","",1233.224,152.72,2025,06,S037,BIN975,254.724,71,"",432,100,350970090162718837,2022,"",6580669771,K,23.703,19.855,X,182.297,59659.87,7167.41,42.62,101.421,1085.758,19.248,18.224,167.699,P048
0.8102,"",20251029,58.005,20240221,DE,89.646,20.546,43.611,124.703,41.281,"","","","","","","","",2004.271,655.196,2026,02,S057,BIN224,334.044,60,"",817,100,802945612562406338,2023,X,7022532778,K,23.765,90.203,"",365.368,39549.83,8909.45,48.101,80.786,1881.06,21.747,84.396,299.676,P034
1.1061,1,20240705,56.905,20230730,CN,185.673,23.642,87.822,265.559,36.971,"","","","","","","","",2693.498,405.288,2024,08,S092,BIN475,346.572,99,"",817,100,506200682825933741,2022,X,4251100247,K,19.296,105.487,"",186.917,44305.0,5781.01,45.983,153.078,2400.182,17.075,92.634,165.212,P050
0.913,2,20240728,99.571,20240625,IN,156.276,21.585,41.571,766.588,42.865,"","","","","","","","",5156.87,258.583,2024,07,S035,BIN188,431.947,39,"",694,100,612848692902662938,2022,X,1102873629,K,82.353,116.55,"",685.31,89847.16,11528.42,90.526,135.127,4849.241,74.19,108.788,609.657,P014
1.1955,1,20230810,141.362,20250118,CN,196.65,52.478,75.621,765.574,64.294,"","","","","","","","",5534.918,97.784,2022,09,S087,BIN493,194.625,63,"",427,100,731472823276481122,2022,"",3887806895,K,107.682,254.881,X,520.941,100400.27,12458.04,119.184,162.574,4895.144,93.225,242.069,479.629,P030
0.8677,"",20250511,149.62,20231121,IN,359.627,38.801,39.322,930.107,60.168,"","","","","","","","",6233.067,369.742,2025,11,S076,BIN357,64.799,19,"",193,100,419008058515932669,2025,"",1149550289,K,123.137,137.508,X,536.756,109959.84,6878.36,123.188,311.306,5957.764,103.746,123.291,479.053,P022
0.8976,1,20240103,32.874,20260114,IN,120.506,13.105,25.968,98.311,5.734,"","","","","","","","",1438.91,71.241,2025,04,S060,BIN722,194.57,23,"",985,100,919307439102190520,2026,X,1883842869,K,16.491,17.751,"",134.47,52179.28,3137.31,27.698,114.261,1333.298,13.341,16.569,115.709,P013
1.1989,1,20231030,60.451,20240818,US,140.296,18.064,31.699,311.71,87.904,"","","","","","","","",5532.236,949.986,2026,11,S086,BIN872,253.909,30,"",418,100,482106663538648742,2022,X,4966474621,K,33.49,200.211,"",475.255,58366.38,20083.85,55.031,113.222,5043.785,31.537,173.529,432.606,P019
0.9995,"",20250303,159.123,20251031,DE,407.911,38.293,180.819,1028.742,55.711,"","","","","","","","",7694.595,421.394,2026,02,S013,BIN119,291.606,62,"",440,100,238117652199746717,2025,"",5527260132,K,117.191,116.933,"",1500.762,364193.82,44946.79,133.519,355.679,7472.887,95.024,99.204,1226.328,P015
1.1399,1,20231026,37.394,20251205,IN,61.993,11.657,28.607,125.835,10.261,"","","","","","","","",1123.106,838.207,2025,05,S086,BIN699,147.378,29,"",822,100,485212211214667542,2025,X,8747218516,K,11.286,33.904,"",144.856,19938.9,3127.15,32.711,52.035,965.179,9.388,31.833,133.844,P023
0.8289,"",20231215,132.358,20230722,DE,196.747,59.886,72.346,707.853,39.572,"","","","","","","","",4738.058,754.628,2024,01,S092,BIN433,195.469,16,"",959,100,707348055280423167,2022,X,9109995415,K,34.605,219.955,X,455.556,99488.07,8471.23,111.797,170.184,4322.413,30.199,188.095,423.029,P026
1.1752,2,20250708,31.654,20250724,IN,59.064,12.894,19.471,137.891,16.954,"","","","","","","","",1389.462,193.205,2024,08,S006,BIN818,189.665,23,"",747,100,555127251237590262,2023,X,2795261351,K,17.13,52.517,X,213.634,21569.21,6752.81,27.764,50.109,1315.842,14.102,43.803,191.643,P044
0.8932,1,20241002,133.317,20230803,US,410.11,64.166,42.461,339.691,18.772,"","","","","","","","",4917.612,77.115,2025,04,S085,BIN642,365.557,34,"",503,100,641272671407295484,2022,"",9060127567,K,52.09,96.753,X,293.763,164952.94,4961.93,108.712,370.22,4342.312,49.142,87.76,246.895,P031
1.1998,2,20230805,18.08,20240216,US,80.178,4.316,38.155,97.262,2.749,"","","","","","","","",1285.777,968.872,2022,02,S055,BIN652,109.409,96,"",286,100,369243406845788472,2024,"",9819864478,K,11.134,23.687,X,225.509,30825.81,10622.77,16.817,73.914,1146.903,10.318,21.981,209.859,P048
1.195,1,20230626,83.816,20240805,DE,334.826,15.092,58.855,363.444,21.873,"","","","","","","","",3449.03,618.694,2025,10,S099,BIN216,368.844,18,"",217,100,755135241532825727,2023,"",8660649059,K,30.678,46.947,"",213.877,82294.73,8997.84,73.328,278.931,2964.825,28.746,42.547,179.899,P041
1.0465,2,20231001,218.077,20250904,DE,138.96,64.864,59.379,541.749,6.372,"","","","","","","","",4818.459,755.964,2023,06,S063,BIN265,263.62,12,"",375,100,632943223690199766,2026,X,6137462674,K,69.978,49.21,"",893.423,168985.38,40643.46,191.545,130.347,4490.196,63.247,41.619,810.616,P033
0.9732,1,20250530,101.653,20260202,US,435.237,28.496,69.104,544.451,96.152,"","","","","","","","",5919.958,609.689,2024,04,S046,BIN357,381.404,32,"",824,100,554798041001390318,2022,X,4008590453,K,76.641,199.94,"",1101.432,210278.88,17740.89,93.701,393.056,5471.151,69.054,161.95,1029.349,P031
0.8755,2,20240219,89.724,20230604,IN,304.528,42.08,62.723,375.031,47.638,"","","","","","","","",3122.519,311.459,2025,12,S079,BIN398,122.59,51,"",657,100,648623250238880041,2026,X,7477167097,K,28.231,139.425,X,598.713,122286.3,16060.49,74.134,262.533,2888.225,24.306,130.789,513.301,P002
0.8241,1,20250104,227.807,20250821,IN,116.463,31.829,30.121,784.716,48.845,"","","","","","","","",5739.83,880.849,2026,09,S034,BIN815,271.081,57,"",331,100,594326725245346547,2025,"",9958652539,K,31.152,132.863,"",924.928,198006.3,43495.0,192.354,102.629,5024.91,27.065,110.809,865.798,P048
1.0906,1,20240911,111.925,20231226,DE,127.629,30.821,53.126,172.362,13.153,"","","","","","","","",3141.185,242.712,2024,04,S024,BIN556,22.425,27,"",640,100,904019293639339998,2025,"",6011311844,K,28.037,80.99,X,461.608,83141.68,14034.02,103.996,119.405,2758.482,23.935,66.887,433.377,P007
0.8759,"",20250617,102.586,20241222,IN,238.906,18.126,68.18,498.477,67.301,"","","","","","","","",3481.653,550.584,2022,06,S065,BIN915,101.462,13,"",638,100,482624643244275350,2023,X,6883353178,K,26.709,171.212,X,259.795,40152.76,7137.07,85.196,212.643,3094.918,25.241,141.825,221.503,P043
0.9683,2,20241011,270.311,20240131,DE,311.153,78.817,86.092,774.559,28.623,"","","","","","","","",5556.751,376.261,2025,11,S085,BIN670,290.065,37,"",274,100,454616377513832450,2026,X,2843697453,K,50.589,146.128,X,969.942,122829.2,36048.62,217.552,254.009,5025.53,43.629,131.717,815.195,P021
1.0055,1,20250527,74.203,20250114,US,248.827,8.163,106.179,894.489,34.692,"","","","","","","","",6783.717,396.163,2022,05,S024,BIN634,180.933,43,"",853,100,437541454816856753,2024,"",9710483613,K,98.822,185.526,"",1164.71,134221.49,38583.68,65.35,230.218,5926.231,92.597,150.915,983.202,P029
0.9252,1,20251121,89.757,20230802,DE,182.052,22.02,19.594,173.495,30.248,"","","","","","","","",2301.11,373.625,2024,08,S086,BIN973,305.614,62,"",882,100,176651466547376308,2024,X,6059764731,K,15.014,71.424,"",407.351,99739.04,7675.58,83.391,154.057,2176.796,13.534,62.092,383.214,P035
1.1218,"",20241127,71.902,20260129,DE,82.565,19.747,31.474,197.289,11.469,"","","","","","","","",1705.176,192.208,2022,06,S023,BIN832,94.407,51,"",490,100,820264694847000103,2026,"",1664756989,K,26.239,28.174,X,293.822,35342.44,7490.31,58.4,68.877,1459.066,21.798,26.226,244.249,P007
0.8222,"",20231019,39.019,20240713,CN,129.922,12.702,22.692,228.935,11.83,"","","","","","","","",3249.625,584.795,2026,08,S036,BIN219,362.024,91,"",827,100,216170156725204334,2026,X,7975931421,K,25.945,46.508,X,204.128,157715.44,7654.41,36.204,106.608,3144.153,21.96,39.105,184.67,P018
0.8609,"",20230914,140.565,20240817,DE,143.027,35.197,44.535,386.81,67.243,"","","","","","","","",3905.698,863.196,2026,05,S046,BIN361,60.702,10,"",863,100,601318208867141755,2026,X,3711980291,K,45.982,172.963,"",571.354,69203.44,24512.46,120.32,119.782,3615.48,39.028,155.512,485.666,P028
1.006,"",20251013,223.032,20251130,US,258.536,49.053,36.582,504.259,33.569,"","","","","","","","",6957.741,357.65,2025,09,S096,BIN969,49.746,61,"",730,100,881297726442791360,2023,X,2068110345,K,59.931,125.76,"",675.922,173459.66,7500.98,201.849,241.436,6791.499,55.379,102.527,586.848,P019
0.915,2,20241029,195.681,20230521,IN,501.893,76.333,60.569,645.059,41.156,"","","","","","","","",7347.907,213.452,2023,04,S056,BIN830,144.346,53,"",434,100,716620433084417889,2024,X,5026242715,K,136.057,241.741,X,969.029,284441.78,15032.91,160.372,461.485,6351.701,122.229,222.909,777.458,P036
1.1148,2,20231110,20.574,20250412,IN,51.231,7.819,18.759,141.043,15.13,"","","","","","","","",1887.839,656.214,2024,12,S016,BIN767,366.386,35,"",305,100,939519531764615269,2022,"",5233135165,K,21.366,47.235,"",343.477,89274.65,16621.85,18.364,45.843,1756.649,18.243,40.856,320.635,P022
1.1426,"",20250804,98.134,20241116,DE,291.241,13.295,53.202,436.344,31.586,"","","","","","","","",3019.066,440.378,2023,04,S050,BIN543,321.348,90,"",504,100,782081805552487618,2026,"",8256201460,K,35.448,104.297,"",269.495,114390.09,12331.81,85.816,250.881,2621.101,30.785,84.151,236.493,P027
1.0584,"",20241218,6.228,20241201,US,29.994,1.559,11.989,43.654,1.538,"","","","","","","","",326.74,813.626,2026,04,S038,BIN647,312.116,46,"",371,100,157723854699130850,2024,"",3009698148,K,4.738,7.304,"",20.273,15870.39,321.33,5.639,27.79,295.758,3.792,6.574,16.906,P005
1.1354,1,20250302,25.297,20250824,CN,92.308,7.416,44.099,80.709,2.917,"","","","","","","","",1340.299,260.219,2026,01,S012,BIN793,287.545,74,"",123,100,963895188606952458,2025,"",4322864075,K,10.846,21.481,X,114.56,22145.81,5028.66,22.22,84.286,1209.613,9.761,17.238,92.457,P028
0.9691,2,20240420,110.454,20230905,DE,423.247,33.017,130.144,519.803,18.783,"","","","","","","","",4958.446,446.009,2023,11,S092,BIN918,37.27,90,"",832,100,586870330101663938,2022,"",5048117667,K,67.349,126.996,X,310.836,169159.38,14669.45,91.276,386.612,4706.136,57.487,120.139,254.988,P013
