MANDT,WERKS,NAME1,BWKEY,KUNNR,LIFNR,FABKL,NAME2,STRAS,PFACH,PSTLZ,ORT01,EKORG,VKORG,LAND1,REGIO,COUNC,CITYC,ADRNR,IWERK,TXJCD,VTWEG,SPART,SPRAS
200,PL9952,"Thomas, Rice and Calderon",PL9952,C690442,V351580,FC,PLC,01335 Katherine Valley Apt. 536,77710,90862,New Lauraville,P003,S002,USA,CA,129,2644,8149837606,PL9952,TX5360,01,01,D
300,PL6641,"Jones, Jordan and Parks",PL6641,C725288,V931399,FC,PLC,5796 Daniel Groves Apt. 590,96451,41467,Port Monique,P002,S003,FRA,PAC,880,8605,4405937834,PL6641,TX2196,01,01,E
300,PL3083,Turner Group,PL3083,C999696,V696434,FC,PLC,8010 Vazquez Pike Apt. 279,78270,77347,Hallville,P003,S001,FRA,IDF,207,4831,8689561766,PL3083,TX7325,01,01,S
200,PL6898,Mckinney Inc,PL6898,C343161,V497667,FC,and Sons,010 Richards Isle Apt. 223,99343,28542,Crystalfurt,P001,S003,IND,DL,749,3217,8207191564,PL6898,TX3641,01,01,D
100,PL3823,Smith-Nelson,PL3823,C233314,V472217,FC,PLC,098 Ferrell Plains,14893,36827,North Erikaport,P003,S002,IND,DL,389,3045,1690537370,PL3823,TX4179,01,01,D
300,PL9093,Morgan-Simpson,PL9093,C140482,V593067,FC,Inc,0312 Cooper Branch Apt. 211,18583,10309,Lopeztown,P001,S001,DEU,BW,316,8583,8477781912,PL9093,TX6109,01,01,E
100,PL5716,Davis Ltd,PL5716,C219359,V366890,FC,LLC,897 Amanda Land,82439,64093,Angelfurt,P001,S002,FRA,IDF,207,4426,7101011290,PL5716,TX8790,01,01,E
300,PL9306,Johnson-Davis,PL9306,C727255,V661548,FC,PLC,19527 Lambert Key Apt. 664,16109,01564,New Evanside,P002,S003,USA,TX,683,2312,4107921161,PL9306,TX6115,01,01,E
300,PL8519,"Hernandez, Gallegos and Jones",PL8519,C936753,V487123,FC,and Sons,9956 Reese Points Apt. 789,20474,09007,North Amberstad,P002,S002,FRA,NAQ,679,4818,9792356066,PL8519,TX4507,01,01,S
300,PL4470,Rice and Sons,PL4470,C226668,V698056,FC,Ltd,4482 Christopher Viaduct,24293,07227,Cunninghamfurt,P003,S002,FRA,PAC,326,1778,7387638102,PL4470,TX1601,01,01,S
300,PL4024,Clark Inc,PL4024,C744423,V693879,FC,Inc,676 Taylor Falls Apt. 614,99228,41073,West Haroldborough,P001,S001,USA,CA,690,9323,4172162302,PL4024,TX1621,01,01,E
300,PL7965,"Fisher, Turner and Castillo",PL7965,C101100,V383233,FC,Ltd,538 Damon Lights Apt. 005,38975,20638,New Alexander,P002,S002,DEU,BW,500,8838,4319757741,PL7965,TX6496,01,01,E
200,PL6339,Davenport-Pearson,PL6339,C916030,V612353,FC,PLC,052 Garrett Stream Suite 030,19649,72494,Lake Jenniferborough,P001,S001,IND,DL,877,9223,4097618904,PL6339,TX4876,01,01,S
100,PL2382,Ramos Ltd,PL2382,C380200,V842277,FC,LLC,8996 Smith Mission,31271,89103,Kevinborough,P002,S001,IND,KA,900,1001,4835854670,PL2382,TX1483,01,01,S
100,PL7240,"Thomas, Bowman and White",PL7240,C366668,V999538,FC,LLC,541 Hardy Gateway,38943,86180,Lake Yolanda,P002,S001,IND,KA,481,4798,9475409756,PL7240,TX6965,01,01,D
300,PL1721,"Calderon, Hayes and Kennedy",PL1721,C769709,V421437,FC,and Sons,7026 Lindsey Forks Suite 991,84178,61714,Alexanderton,P001,S001,IND,DL,350,2115,6952723244,PL1721,TX1274,01,01,F
300,PL8920,Brock Group,PL8920,C160309,V383765,FC,and Sons,811 David Cliff Suite 956,75058,82889,Espinozaside,P001,S002,FRA,PAC,199,9963,7142120603,PL8920,TX8930,01,01,F
300,PL4836,"Heath, Davis and Martin",PL4836,C336921,V526231,FC,PLC,2279 Christopher Stravenue,65746,21119,Elizabethfort,P001,S003,DEU,BY,613,7944,5621989416,PL4836,TX5999,01,01,E
300,PL8390,Mathews Inc,PL8390,C605115,V822327,FC,Group,60740 Clark Meadow,13431,10594,Port Katrinaborough,P002,S002,FRA,PAC,584,7030,4145739982,PL8390,TX6471,01,01,S
200,PL7186,Jenkins Group,PL7186,C695072,V649719,FC,PLC,87341 Douglas Cliff,26135,16878,Port Stevenberg,P001,S001,USA,NY,357,8123,4404174161,PL7186,TX2973,01,01,S
100,PL1690,Ellis Group,PL1690,C261081,V322430,FC,Inc,18283 Ross Lane,57858,18798,Michaelfort,P001,S002,DEU,HE,564,7080,3562129024,PL1690,TX8874,01,01,E
300,PL4801,"Arias, Wells and Lowe",PL4801,C548886,V538462,FC,PLC,183 Stout Roads,14146,46979,Harrellport,P003,S001,IND,KA,252,6985,4927707300,PL4801,TX3898,01,01,E
300,PL9721,"Sanchez, Carter and Hughes",PL9721,C468823,V903415,FC,Group,6474 Angel Drive,94886,14101,South James,P003,S003,IND,MH,897,6177,7962873313,PL9721,TX9188,01,01,D
100,PL1046,"Mcdowell, Patterson and Fisher",PL1046,C674777,V634846,FC,LLC,05528 James Mission Suite 431,71889,42045,East Brandi,P003,S003,FRA,NAQ,975,4350,6240094842,PL1046,TX8182,01,01,D
100,PL3962,"Melton, Kemp and Davidson",PL3962,C152052,V607890,FC,Inc,648 Vance Mission Apt. 502,19197,24100,Port Seanside,P002,S002,IND,KA,706,6944,5163747512,PL3962,TX1234,01,01,D
100,PL9553,Rowe-Ward,PL9553,C530461,V706307,FC,Group,91214 Brown Lake,64276,02839,Lake Samantha,P003,S002,DEU,BW,673,2549,9456846980,PL9553,TX5513,01,01,D
100,PL8835,Collins LLC,PL8835,C297076,V514453,FC,Ltd,194 Joshua Radial,84977,46078,Victoriamouth,P003,S001,DEU,HE,225,1814,2364090720,PL8835,TX6213,01,01,E
300,PL8352,Buck and Sons,PL8352,C554653,V126584,FC,LLC,99665 Lee Groves Apt. 206,60477,41128,Lake Jacquelineborough,P002,S001,DEU,HE,687,9217,7670198911,PL8352,TX4331,01,01,S
100,PL1691,"Hanson, Welch and Cole",PL1691,C617379,V398152,FC,LLC,3211 John Mountain,33576,68082,Scottmouth,P002,S003,IND,KA,895,2125,1126325831,PL1691,TX6886,01,01,E
300,PL9442,Ford-Lopez,PL9442,C881362,V261636,FC,Inc,04814 Samuel Crest,50077,67504,Martinstad,P003,S001,IND,DL,493,4791,9513713087,PL9442,TX4736,01,01,F
100,PL3052,Herrera Group,PL3052,C521948,V496579,FC,Group,9805 Rivers Hollow,46532,38407,East Danielleport,P001,S002,FRA,NAQ,279,3033,2589231711,PL3052,TX5682,01,01,S
300,PL8216,"Johnson, Lamb and Stone",PL8216,C309332,V993495,FC,Inc,01297 Melanie Divide Suite 666,11159,92403,North Earlchester,P001,S001,DEU,HE,841,7525,5814140518,PL8216,TX9491,01,01,E
200,PL1073,Lewis-Thompson,PL1073,C576898,V362887,FC,LLC,371 Warren Inlet,14047,86498,West Matthewland,P002,S003,USA,CA,391,7953,3690271707,PL1073,TX6818,01,01,E
300,PL2708,"Wagner, Cooper and Adkins",PL2708,C477632,V514872,FC,Ltd,2271 David Keys,88589,79419,East Anthony,P002,S003,FRA,IDF,910,9526,2938973026,PL2708,TX5189,01,01,F
200,PL2514,Munoz-Huerta,PL2514,C473219,V339757,FC,and Sons,3802 Ellis Mills,41620,60782,Jenniferborough,P001,S003,DEU,HE,578,1149,1385049514,PL2514,TX5748,01,01,D
200,PL9672,Jensen Group,PL9672,C969194,V929687,FC,Inc,9074 Davis Square,64638,00501,Port Annettefurt,P002,S003,IND,TN,931,1015,5553499446,PL9672,TX3713,01,01,S
200,PL7821,Smith and Sons,PL7821,C195854,V431137,FC,Inc,0279 Ronald Crossroad Apt. 269,77400,51945,East Williamburgh,P002,S002,USA,CA,393,5220,8668432639,PL7821,TX7202,01,01,S
200,PL2448,Soto PLC,PL2448,C226248,V336974,FC,Ltd,956 Brittany Plaza,79296,39424,Joshuafurt,P003,S002,IND,KA,400,5209,2687683965,PL2448,TX9597,01,01,D
200,PL1079,"Evans, Moreno and Alexander",PL1079,C332370,V610443,FC,PLC,290 Phillips Fall Apt. 093,43027,27005,New Wendy,P003,S003,FRA,IDF,881,3846,6073819875,PL1079,TX2071,01,01,E
300,PL6388,Mendez-Dean,PL6388,C670896,V484288,FC,Group,82362 Miller Shores,24495,63881,Medinaton,P003,S003,DEU,BY,276,7860,8537586743,PL6388,TX6170,01,01,F
300,PL4952,Simpson-King,PL4952,C117391,V470337,FC,Group,9499 Ramirez Mountains,17406,39482,West Jonfort,P001,S002,USA,CA,932,1847,9561129647,PL4952,TX4441,01,01,D
100,PL5376,Collins-Mitchell,PL5376,C664443,V463021,FC,PLC,51671 Johnson Place,99975,79006,West Christopherport,P001,S001,IND,TN,775,3068,9291244728,PL5376,TX5664,01,01,E
100,PL9573,"Craig, Lucas and Erickson",PL9573,C720205,V145636,FC,Group,607 Thomas Cliffs,20021,79360,Jordanstad,P001,S001,DEU,HE,160,2498,9216695004,PL9573,TX6951,01,01,D
200,PL3104,Hodges Ltd,PL3104,C480081,V414551,FC,and Sons,6723 Franklin Turnpike Suite 588,50717,91014,Trevinoland,P001,S003,IND,TN,663,7177,7976864789,PL3104,TX3584,01,01,F
100,PL1725,Garcia Ltd,PL1725,C484176,V553862,FC,and Sons,702 Martinez Bypass,95140,58483,South Mary,P003,S003,IND,MH,680,6467,5992037620,PL1725,TX5244,01,01,E
300,PL6449,Brown-Anderson,PL6449,C698919,V161910,FC,LLC,41621 Harris Crossroad Suite 546,41295,16334,Davisburgh,P003,S002,IND,DL,491,5777,7540988440,PL6449,TX4462,01,01,E
300,PL2211,White PLC,PL2211,C872725,V729084,FC,Group,268 Megan Burg,29300,90893,East Ryanberg,P002,S003,USA,NY,678,2327,2639983882,PL2211,TX6080,01,01,S
100,PL9020,Castro-Kennedy,PL9020,C250028,V818945,FC,and Sons,40754 Alicia Turnpike Apt. 505,97327,99828,Kevinchester,P001,S001,DEU,HE,516,3543,3943446093,PL9020,TX8217,01,01,E
300,PL4684,Morris-Lopez,PL4684,C911929,V463730,FC,Inc,4632 Todd Place,10460,58065,Jonesland,P002,S002,DEU,BY,117,7790,2280982951,PL4684,TX6463,01,01,E
100,PL8148,"Schultz, Gutierrez and Obrien",PL8148,C911450,V673493,FC,LLC,520 Victoria Circles Suite 805,89216,85746,Walshfurt,P003,S003,DEU,BW,824,7987,2336940679,PL8148,TX3307,01,01,S
200,PL6455,Boyer PLC,PL6455,C582715,V545910,FC,PLC,78616 Perez Loaf Suite 899,16842,16061,Richardborough,P001,S001,DEU,BW,512,6677,3828902382,PL6455,TX4071,01,01,S
100,PL7346,"Young, Anderson and Castillo",PL7346,C598046,V832829,FC,Group,494 Wright Centers,10651,93339,South Michael,P001,S002,FRA,NAQ,131,5035,5416785410,PL7346,TX2354,01,01,F
300,PL6346,Marshall Inc,PL6346,C260269,V644512,FC,Inc,10053 William Road,83001,21882,New Kimberly,P002,S001,USA,PA,450,2157,5239352983,PL6346,TX7602,01,01,E
300,PL3931,"Fowler, Henry and Gonzalez",PL3931,C483360,V943572,FC,and Sons,400 Moore Gardens,18844,75571,New Logan,P001,S001,DEU,BW,243,9518,3940683660,PL3931,TX9976,01,01,S
300,PL9378,Willis Inc,PL9378,C445698,V953782,FC,Ltd,3044 Amy Lakes,62076,44007,East Felicia,P002,S002,DEU,HE,823,9357,8067647469,PL9378,TX3707,01,01,S
300,PL8556,"Sandoval, Johnson and Davidson",PL8556,C251890,V113116,FC,Ltd,8386 Nguyen Light Apt. 454,83167,06590,Port Donaldhaven,P001,S001,DEU,HE,718,4421,8154035455,PL8556,TX7744,01,01,E
200,PL3547,Carr-Buchanan,PL3547,C818617,V890232,FC,Group,357 Angela Ville,15960,60539,Lake William,P001,S002,IND,KA,247,3328,1088057085,PL3547,TX8104,01,01,S
200,PL6818,Wong Group,PL6818,C580016,V406235,FC,Group,28457 Sara Parkways,81851,35963,Calvinbury,P003,S002,USA,NY,699,2056,2181913750,PL6818,TX5272,01,01,F
300,PL6158,"Olson, Reeves and Rios",PL6158,C665444,V148264,FC,Inc,07770 Jacob Ports Suite 113,83443,41349,Rossside,P002,S003,DEU,HE,541,7280,8430299275,PL6158,TX9052,01,01,E
300,PL7467,Fitzgerald PLC,PL7467,C706500,V544472,FC,Ltd,7505 Ronald Harbors Apt. 580,92450,72836,East Danport,P002,S002,DEU,BW,316,9028,7359379989,PL7467,TX3422,01,01,E
100,PL2512,Ortega and Sons,PL2512,C918676,V129974,FC,PLC,1383 Jessica Crossroad,93210,82231,Port Marcchester,P003,S002,USA,CA,269,9250,4644049357,PL2512,TX8477,01,01,F
300,PL2866,Anthony LLC,PL2866,C850122,V320066,FC,Inc,54408 Caitlin Shore,70417,89346,Garrettmouth,P002,S003,FRA,IDF,262,6032,5956351122,PL2866,TX6288,01,01,D
200,PL8553,Rollins Group,PL8553,C591248,V281141,FC,and Sons,88113 Jones Mountain,33725,75023,Angelafurt,P002,S002,FRA,NAQ,498,1814,8497623019,PL8553,TX8014,01,01,S
200,PL5993,Montoya-Murray,PL5993,C293037,V216990,FC,Inc,9299 Potts Centers Apt. 479,31529,89039,East Douglas,P003,S002,USA,TX,907,7197,3264073460,PL5993,TX7171,01,01,S
100,PL6934,"Moore, Atkins and Perry",PL6934,C430511,V362185,FC,LLC,38436 Hall Light,54030,51280,North Jessicaberg,P003,S002,DEU,BY,682,6001,3709318303,PL6934,TX1369,01,01,D
300,PL2667,Simpson-Higgins,PL2667,C986187,V933823,FC,and Sons,7149 Courtney Rapids,61019,24838,Port Peter,P002,S003,IND,TN,663,4158,2118331434,PL2667,TX1960,01,01,S
100,PL3397,Alvarez Inc,PL3397,C440238,V806244,FC,and Sons,787 Danny Cliff Suite 510,71794,68086,West Mitchell,P002,S002,FRA,IDF,540,2875,7777564377,PL3397,TX2605,01,01,E
200,PL9468,"Horn, Yang and Brown",PL9468,C537547,V106740,FC,Inc,868 Pamela River Suite 967,56059,18760,North Stephenhaven,P003,S002,USA,PA,743,3974,7995361380,PL9468,TX8403,01,01,E
300,PL2477,Mccall-Gray,PL2477,C858382,V100135,FC,Group,759 Sanders Brooks,45464,05125,East Ryanview,P002,S001,IND,MH,778,4546,2859717757,PL2477,TX7215,01,01,F
100,PL2075,Sharp PLC,PL2075,C896937,V417891,FC,PLC,8260 Katherine Plaza,30662,26883,Lake Mark,P003,S002,FRA,IDF,423,6186,2600601094,PL2075,TX7766,01,01,S
100,PL7110,Archer-Bush,PL7110,C629973,V966639,FC,Group,367 Sanchez Shore,69634,33118,Michellefort,P003,S001,USA,CA,518,7393,8431579999,PL7110,TX6071,01,01,E
200,PL4068,"Clark, Gonzalez and Brock",PL4068,C779451,V362959,FC,and Sons,6844 Arnold Forges,49784,62204,Maldonadofort,P002,S001,DEU,HE,158,7494,1050491220,PL4068,TX2435,01,01,D
300,PL8439,Franklin Ltd,PL8439,C816718,V573268,FC,PLC,5814 Jaime Trail,87218,70227,Justinhaven,P003,S003,FRA,PAC,604,8280,7664749431,PL8439,TX6979,01,01,F
300,PL2469,"Garrison, Vasquez and Hayes",PL2469,C416666,V190924,FC,Ltd,49445 David Ramp,11452,54841,South Joseph,P003,S002,FRA,IDF,880,3362,4535624772,PL2469,TX1605,01,01,D
300,PL4485,Bell-Evans,PL4485,C172397,V639720,FC,PLC,21931 Thomas Crossing,35878,57179,Williamsstad,P001,S003,FRA,IDF,273,7694,5745240704,PL4485,TX3026,01,01,F
300,PL5793,Jones-Bennett,PL5793,C248027,V815449,FC,Ltd,927 Melinda Gateway Suite 520,68909,08186,Lynchhaven,P002,S001,IND,KA,718,5393,4093797686,PL5793,TX2319,01,01,E
300,PL3834,Thomas and Sons,PL3834,C729138,V925517,FC,and Sons,30693 Amy Street,24832,17317,Angelamouth,P002,S001,DEU,HE,407,8798,7621281069,PL3834,TX8215,01,01,E
300,PL2471,Nixon-Kelly,PL2471,C269427,V599199,FC,and Sons,9701 David Shoal,48101,51111,New Jonathan,P001,S001,FRA,NAQ,560,4972,1354744676,PL2471,TX9716,01,01,D
100,PL4740,"West, Alvarado and Howard",PL4740,C318959,V687118,FC,LLC,003 Erica Stravenue,77027,53641,Lake Ashley,P002,S001,FRA,PAC,340,7907,8446631044,PL4740,TX2853,01,01,F
100,PL4382,Fernandez-Rangel,PL4382,C483965,V136983,FC,LLC,010 Amber Mount Apt. 729,96330,77678,South Antonio,P002,S002,DEU,HE,191,2921,9892174657,PL4382,TX2963,01,01,S
200,PL1909,Wall Group,PL1909,C305529,V753714,FC,PLC,758 Martin Hills,46542,61012,Mcintyreberg,P001,S003,FRA,PAC,790,2819,6529107999,PL1909,TX3328,01,01,S
100,PL1640,"Anderson, Wilson and Hunt",PL1640,C139777,V120107,FC,PLC,670 Gwendolyn Centers Suite 341,26616,83238,East Rebeccaview,P003,S003,DEU,BY,347,8868,9560717541,PL1640,TX6688,01,01,E
200,PL3373,Kelly-Cox,PL3373,C848853,V147371,FC,Group,38636 Smith Square,24108,55711,East Matthew,P001,S003,IND,TN,784,9969,7754950009,PL3373,TX9053,01,01,E
100,PL4940,Thomas Inc,PL4940,C166497,V963496,FC,and Sons,111 Billy Lane,26126,08831,East Kimberly,P003,S003,IND,MH,513,2529,1612461636,PL4940,TX7521,01,01,D
200,PL2125,Johnson LLC,PL2125,C879806,V575159,FC,LLC,27884 Kyle Station Suite 074,44553,19059,East Wanda,P002,S003,IND,MH,443,4344,5869739537,PL2125,TX3856,01,01,E
100,PL9581,"Ortega, Harris and Wood",PL9581,C895304,V478424,FC,Group,04925 Craig Villages,45633,48593,West Elizabeth,P003,S001,IND,KA,920,5010,4184959053,PL9581,TX1336,01,01,E
300,PL7892,Knox-Terry,PL7892,C550504,V230375,FC,PLC,87504 Petersen Expressway,86925,00522,North Jeffrey,P003,S002,USA,TX,749,6495,7246523604,PL7892,TX7432,01,01,S
200,PL3881,Grant Ltd,PL3881,C973588,V541777,FC,Ltd,910 Andrew Ridges Apt. 279,53286,31846,Rayview,P003,S003,IND,DL,551,4326,6846547809,PL3881,TX7599,01,01,D
200,PL4350,"Williams, Wright and Foster",PL4350,C955206,V388880,FC,Ltd,0987 Taylor Cliff Suite 536,24673,01076,Lake Thomas,P003,S003,DEU,BW,389,5656,3032980262,PL4350,TX9556,01,01,E
100,PL2271,"Graham, Williams and Hurley",PL2271,C261358,V674214,FC,and Sons,1935 Valdez Locks,36623,03034,Hesterfurt,P001,S002,FRA,NAQ,273,9085,3148822659,PL2271,TX2765,01,01,E
100,PL6767,Griffin-Jones,PL6767,C482610,V800702,FC,Inc,428 Roberts Pines Suite 344,53631,69306,Port Christy,P001,S002,USA,TX,594,1557,1665985918,PL6767,TX5293,01,01,E
200,PL3046,"Lopez, Le and Villanueva",PL3046,C950628,V399872,FC,Ltd,324 Curtis Mountain,72671,24232,North Caitlin,P002,S001,USA,CA,897,7701,3443455938,PL3046,TX3391,01,01,E
100,PL2702,Cooper LLC,PL2702,C145143,V596120,FC,Ltd,42670 Samantha Parks Apt. 519,99242,85373,Nicholschester,P002,S001,IND,TN,469,9973,7302126230,PL2702,TX4371,01,01,D
300,PL9789,Underwood Group,PL9789,C335399,V852806,FC,PLC,899 Pugh Turnpike,42268,51414,Madisonbury,P001,S001,IND,MH,656,1137,9521225890,PL9789,TX5572,01,01,S
300,PL1350,Estrada and Sons,PL1350,C538494,V980979,FC,Inc,13045 Scott Valleys,65333,71635,South Caitlynberg,P001,S001,DEU,BY,816,2228,2447742548,PL1350,TX4822,01,01,S
300,PL6452,Hernandez-Sosa,PL6452,C432737,V201156,FC,LLC,304 Mallory Lane Suite 107,75320,98314,Keithfurt,P003,S003,IND,TN,324,6138,3001435581,PL6452,TX3611,01,01,F
100,PL4119,Mercer Group,PL4119,C215455,V349430,FC,Ltd,84608 Campbell Pass,44112,52455,Brianshire,P002,S002,IND,TN,131,2480,2143467003,PL4119,TX6807,01,01,S
100,PL9947,Dillon-Arnold,PL9947,C708446,V359317,FC,LLC,395 Felicia Parkway,89525,96594,Seanville,P003,S002,IND,TN,776,5620,6154693981,PL9947,TX8160,01,01,F
100,PL6942,Strickland-Miller,PL6942,C533738,V711042,FC,Inc,0210 Boyd Fort Suite 667,31634,33996,Brightstad,P001,S002,FRA,NAQ,832,1196,3949748732,PL6942,TX4065,01,01,S
200,PL3862,Hall LLC,PL3862,C558437,V949260,FC,PLC,64466 Justin Drive Suite 530,68383,42229,Edwinmouth,P003,S003,IND,KA,476,3846,8981210106,PL3862,TX3183,01,01,S
100,PL2816,Vega Group,PL2816,C327853,V109794,FC,and Sons,333 Brian Ferry Apt. 176,12386,15613,Swansonfort,P003,S001,IND,MH,366,5549,6680446306,PL2816,TX6799,01,01,F
200,PL5941,"Dougherty, Allen and Bradley",PL5941,C351073,V133297,FC,and Sons,776 Christopher Summit Apt. 355,43242,90203,West Phillip,P002,S003,IND,KA,288,8887,8828587938,PL5941,TX9960,01,01,E
200,PL5651,"Newman, Edwards and Benjamin",PL5651,C766097,V728281,FC,PLC,23302 Barbara Centers,63672,07565,Davidshire,P001,S002,USA,CA,967,7216,8130034703,PL5651,TX8948,01,01,E
100,PL2361,"Gutierrez, Jones and Ramsey",PL2361,C552604,V418342,FC,PLC,296 Rebecca Knolls,66282,96253,Port Scott,P003,S003,FRA,PAC,763,3117,8643099610,PL2361,TX5502,01,01,E
100,PL4384,Bell Group,PL4384,C481151,V615040,FC,Group,2547 Lisa Junctions,32969,75570,North Thomaschester,P002,S001,USA,TX,434,7484,7173640580,PL4384,TX3038,01,01,F
100,PL7073,"Richards, Glover and Young",PL7073,C777444,V310339,FC,LLC,242 Rivera Place Suite 587,99700,91217,Weberstad,P001,S001,IND,DL,970,2985,6153550893,PL7073,TX5355,01,01,D
300,PL5981,Stevens and Sons,PL5981,C187876,V738710,FC,Inc,03026 Harris Pines,84271,00562,East David,P003,S001,DEU,HE,681,5921,8476145297,PL5981,TX4598,01,01,D
200,PL7399,Harris PLC,PL7399,C900445,V631537,FC,PLC,207 Bryan Bridge,32981,19712,Barryville,P002,S002,USA,CA,869,5549,3963085223,PL7399,TX6401,01,01,D
100,PL9693,Robles-Sherman,PL9693,C826544,V422833,FC,Ltd,65495 Gail Fort,91601,48895,Lake Robert,P002,S001,FRA,IDF,338,3216,3242743325,PL9693,TX7633,01,01,E
200,PL8061,"Carrillo, Phillips and Baker",PL8061,C741115,V880197,FC,Group,84148 Franklin Vista,15922,68013,West Sherry,P001,S002,IND,MH,342,2866,1750716187,PL8061,TX7686,01,01,D
300,PL7922,"Wells, Smith and Cameron",PL7922,C251707,V325873,FC,LLC,16347 Dana Hollow,93521,16132,Williamsville,P003,S003,IND,KA,727,2681,1068710346,PL7922,TX4468,01,01,F
200,PL1036,Williams-Wilson,PL1036,C156710,V728704,FC,Ltd,221 Jeffrey Road Suite 151,64278,94739,New Andrew,P002,S003,FRA,IDF,675,9091,9893315545,PL1036,TX8020,01,01,D
300,PL9433,"Sanchez, Parsons and Hamilton",PL9433,C792947,V372455,FC,PLC,8826 Davis Inlet Suite 187,20708,39546,East Henryview,P002,S001,USA,PA,170,2823,5340548619,PL9433,TX5868,01,01,S
300,PL8643,Martin-Lopez,PL8643,C338497,V445201,FC,Inc,869 Smith Crossroad Suite 997,73808,08381,East Dustin,P002,S003,IND,TN,259,3174,8700085961,PL8643,TX2253,01,01,S
100,PL1836,Wright Group,PL1836,C245323,V782555,FC,Group,87818 Weeks Fords Apt. 684,89472,26625,Port Christieside,P002,S002,IND,DL,708,8261,9383642558,PL1836,TX6908,01,01,F
300,PL2854,Hall-Barnes,PL2854,C864410,V331557,FC,Group,3654 Robert Club Suite 273,16746,18374,North Kimberlymouth,P002,S001,FRA,IDF,688,1179,8708070429,PL2854,TX2215,01,01,S
300,PL1736,"Mcfarland, Lynn and Brown",PL1736,C830080,V546781,FC,Inc,98802 Carter Oval,76459,14546,East Michael,P001,S001,IND,TN,296,4267,4390040607,PL1736,TX4324,01,01,D
300,PL9969,"Brown, Hutchinson and Duarte",PL9969,C533397,V133799,FC,LLC,944 Robinson Roads,56157,92234,North Karen,P001,S001,FRA,IDF,411,9798,3418446985,PL9969,TX3613,01,01,S
300,PL5422,Boyd-Singleton,PL5422,C710823,V199666,FC,Group,652 Walton Cliff,51823,63775,Christopherbury,P001,S002,IND,KA,169,6523,9084635223,PL5422,TX7310,01,01,F
200,PL1483,Roberson-King,PL1483,C521644,V862493,FC,Ltd,19956 Morris Squares Apt. 222,31432,41579,Jennifertown,P003,S003,DEU,BW,923,8147,3374753069,PL1483,TX1416,01,01,S
300,PL8472,Mclaughlin-Johnson,PL8472,C677323,V857739,FC,PLC,556 Mckenzie Creek Apt. 927,40914,24293,Peggyfurt,P002,S003,DEU,HE,236,5606,2609032105,PL8472,TX2345,01,01,D
100,PL8097,"Becker, Hoffman and Mckay",PL8097,C451778,V123450,FC,Inc,074 Mckenzie Ranch,74913,94653,Lake Kelsey,P002,S002,FRA,NAQ,956,7742,8294453310,PL8097,TX9405,01,01,F
200,PL6849,"Nelson, Rivera and Randolph",PL6849,C147413,V238650,FC,Inc,981 Townsend Mission Suite 865,64886,29663,Garciaburgh,P001,S002,FRA,IDF,141,5511,1766104153,PL6849,TX3437,01,01,E
100,PL5806,Warner Ltd,PL5806,C705336,V768718,FC,LLC,8043 Davis Bridge,50610,38069,Hartmanhaven,P001,S001,DEU,HE,349,6226,5250628373,PL5806,TX3763,01,01,E
100,PL4254,Hayes-Perez,PL4254,C732118,V117149,FC,and Sons,4500 Matthew Trace,15658,02662,Lake Catherineborough,P002,S001,USA,TX,841,4296,1290932115,PL4254,TX7357,01,01,S
200,PL7563,"Curtis, Shelton and Walker",PL7563,C551617,V190706,FC,LLC,5128 Paula Flats Suite 262,50895,54438,Gregoryfurt,P002,S003,DEU,BW,895,3034,5639461002,PL7563,TX6531,01,01,F
300,PL1699,Tran-Munoz,PL1699,C173410,V731014,FC,Group,11767 Willie Knoll Apt. 039,43504,80651,South Alexanderstad,P003,S002,USA,CA,268,1953,6260767495,PL1699,TX6692,01,01,E
300,PL4835,"Sanders, Berry and Lopez",PL4835,C520231,V820420,FC,Group,8651 Shelly Stravenue,79550,21411,New Marymouth,P002,S001,IND,DL,239,7798,3096115729,PL4835,TX5609,01,01,D
300,PL2785,"Williams, Wilson and Davis",PL2785,C177065,V317323,FC,PLC,5858 Tonya Spurs Suite 415,96026,79038,Port Tammychester,P002,S003,USA,TX,481,2026,2750961211,PL2785,TX4480,01,01,D
300,PL8179,"Daniel, Gibson and Alvarado",PL8179,C918612,V622861,FC,Ltd,38117 Christopher Ramp,86370,36870,Jenkinsburgh,P001,S003,IND,DL,663,3037,2123905764,PL8179,TX4411,01,01,F
100,PL2840,Foster Inc,PL2840,C616099,V359415,FC,Inc,5614 Jonathan Way Apt. 948,85908,19514,Port Lacey,P003,S003,FRA,PAC,161,6871,3013298221,PL2840,TX2366,01,01,S
100,PL3450,Scott PLC,PL3450,C106657,V934867,FC,LLC,13396 Michael Point Suite 499,48990,34876,Port Tarafurt,P003,S001,FRA,PAC,749,5874,7456773041,PL3450,TX1213,01,01,S
200,PL4389,"Tucker, Hayden and Crane",PL4389,C363560,V427128,FC,Inc,965 Peter Meadows,58878,62372,West Tonyhaven,P002,S001,USA,TX,976,2997,7307813127,PL4389,TX3490,01,01,S
300,PL6243,"Griffith, Anderson and Carter",PL6243,C587189,V522221,FC,Inc,7258 David Flat,55979,28166,South Jimmyburgh,P003,S003,IND,DL,118,1928,3019536479,PL6243,TX5274,01,01,S
