MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,AREWR,WESBS,BPWES,SHKZG,BWTAR,ELIKZ,XBLNR,LFGJA,LFBNR,CPUDT,CPUTM,REEWR,EVERE,REFWR,MATNR,WERKS,XWSBR,ETENS,KNUMV,MWSKZ,LSMNG,LSMEH,EMATN,AREWW,HSWAE,BAMNG,CHARG,BLDAT,XWOFF,XUNPL,ERNAM
100,4561722423,00041,04,2,2025,5561828528,7924,R,105,20240409,120.411,120.411,9528.12,9528.12,INR,9538.56,6.021,6.021,S,VAL4,X,REF40374,2025,6370798326,20240409,231523,9051.71,OK,9242.28,MAT680095,PL03,X,0523,5083208849,B1,120.411,LTR,MAT680095,9337.56,INR,120.411,B6079,20240409,X,N,USER13
200,4513486218,00033,04,1,2022,5374145289,0088,Q,101,20250906,375.113,375.113,67306.53,67306.53,INR,67226.54,18.756,18.756,S,VAL1,X,REF44103,2022,6596758025,20250906,170644,63941.2,OK,65287.33,MAT892208,PL01,X,3016,4228488503,B1,375.113,EA,MAT892208,65960.4,INR,375.113,B8308,20250906,X,N,USER56
300,4531253012,00007,05,2,2024,5001855954,8882,E,102,20240713,43.644,43.644,13259.05,13259.05,INR,13343.23,2.182,2.182,H,VAL5,X,REF57266,2024,6675634253,20240713,140843,12596.1,OK,12861.28,MAT732875,PL03,X,8924,3260673113,A0,43.644,LTR,MAT732875,12993.87,INR,43.644,B3249,20240713,X,N,USER38
300,4539925330,00021,05,3,2022,5205674746,4261,E,102,20231124,397.66,397.66,183850.15,183850.15,EUR,185547.6,19.883,19.883,S,VAL3,X,REF69458,2022,6101000723,20231124,062104,174657.64,OK,178334.65,MAT625477,PL04,X,4244,6196338830,C2,397.66,LTR,MAT625477,180173.15,EUR,397.66,B9664,20231124,X,N,USER99
200,4551074481,00039,05,3,2022,5437153967,4793,R,122,20230816,99.993,99.993,48296.62,48296.62,USD,48329.15,5.0,5.0,H,VAL1,X,REF45680,2022,6587794404,20230816,103754,45881.79,OK,46847.72,MAT528587,PL02,X,3492,4078914082,B1,99.993,EA,MAT528587,47330.69,USD,99.993,B6724,20230816,X,N,USER96
300,4562177866,00047,05,2,2022,5817704080,3174,R,101,20250925,457.929,457.929,158287.74,158287.74,INR,158236.83,22.896,22.896,H,VAL4,X,REF81825,2022,6583782167,20250925,070902,150373.35,OK,153539.11,MAT556740,PL03,X,0908,8325924937,A0,457.929,LTR,MAT556740,155121.99,INR,457.929,B6394,20250925,X,N,USER70
100,4570798918,00045,02,1,2024,5119358807,6449,Q,102,20250506,56.713,56.713,26759.46,26759.46,EUR,27162.96,2.836,2.836,S,VAL4,X,REF92911,2024,6987520526,20250506,203657,25421.49,OK,25956.68,MAT684762,PL03,X,9706,8624464775,C2,56.713,KG,MAT684762,26224.27,EUR,56.713,B4312,20250506,X,N,USER11
200,4582601076,00046,03,3,2022,5468068546,5652,Q,122,20250214,159.966,159.966,58944.27,58944.27,INR,59765.79,7.998,7.998,H,VAL5,X,REF44895,2022,6700117850,20250214,071405,55997.06,OK,57175.94,MAT846942,PL04,X,7585,4089500116,A0,159.966,EA,MAT846942,57765.38,INR,159.966,B3968,20250214,X,N,USER77
100,4514219282,00042,02,1,2025,5209908177,5514,Q,102,20240112,484.298,484.298,126687.51,126687.51,EUR,124156.61,24.215,24.215,S,VAL1,X,REF13185,2025,6420380452,20240112,212332,120353.13,OK,122886.88,MAT665261,PL02,X,7927,7309076271,A0,484.298,KG,MAT665261,124153.76,EUR,484.298,B2440,20240112,X,N,USER42
200,4532396655,00031,02,2,2022,5207385529,4593,Q,101,20250614,409.432,409.432,111549.75,111549.75,INR,111471.59,20.472,20.472,S,VAL1,X,REF69996,2022,6407121475,20250614,070831,105972.26,OK,108203.26,MAT130436,PL02,X,8140,4774315536,B1,409.432,LTR,MAT130436,109318.76,INR,409.432,B3545,20250614,X,N,USER54
200,4556027534,00029,01,2,2025,5740621879,6890,R,101,20250306,100.417,100.417,17718.58,17718.58,USD,17877.52,5.021,5.021,S,VAL5,X,REF64553,2025,6548799913,20250306,120246,16832.65,OK,17187.02,MAT987602,PL03,X,2335,6501480907,A0,100.417,EA,MAT987602,17364.21,USD,100.417,B5782,20250306,X,N,USER58
200,4553752014,00011,02,2,2026,5878594669,7959,Q,102,20241106,447.049,447.049,203666.58,203666.58,INR,201096.51,22.352,22.352,S,VAL4,X,REF64399,2026,6441304249,20241106,125135,193483.25,OK,197556.58,MAT455297,PL02,X,1046,5169487137,C2,447.049,KG,MAT455297,199593.25,INR,447.049,B1563,20241106,X,N,USER36
100,4532608025,00032,03,2,2023,5481960178,0927,E,122,20250513,455.473,455.473,144312.07,144312.07,USD,141489.29,22.774,22.774,H,VAL3,X,REF97220,2023,6122933978,20250513,091330,137096.47,OK,139982.71,MAT618104,PL03,X,9517,7812990495,B1,455.473,KG,MAT618104,141425.83,USD,455.473,B9397,20250513,X,N,USER87
100,4526470642,00010,02,2,2024,5421813979,1543,R,105,20250514,398.242,398.242,189535.32,189535.32,USD,190749.84,19.912,19.912,H,VAL2,X,REF92989,2024,6389986262,20250514,081127,180058.55,OK,183849.26,MAT396192,PL01,X,4195,1959921857,B1,398.242,LTR,MAT396192,185744.61,USD,398.242,B1394,20250514,X,N,USER61
100,4524346917,00022,04,3,2024,5640100028,9533,Q,122,20250728,466.69,466.69,167350.37,167350.37,INR,168767.13,23.335,23.335,H,VAL1,X,REF38623,2024,6994574271,20250728,002612,158982.85,OK,162329.86,MAT403377,PL01,X,9146,2935450192,C2,466.69,LTR,MAT403377,164003.36,INR,466.69,B5875,20250728,X,N,USER38
200,4507814693,00018,01,3,2022,5830018371,7245,E,122,20260122,170.129,170.129,42072.9,42072.9,EUR,42203.09,8.506,8.506,S,VAL1,X,REF15037,2022,6419278661,20260122,025345,39969.25,OK,40810.71,MAT957832,PL01,X,2313,4669374450,B1,170.129,KG,MAT957832,41231.44,EUR,170.129,B8149,20260122,X,N,USER28
100,4540352259,00043,01,2,2026,5437718540,1415,Q,101,20240927,57.983,57.983,6022.11,6022.11,INR,6031.93,2.899,2.899,S,VAL5,X,REF43288,2026,6444099955,20240927,113354,5721.0,OK,5841.45,MAT753067,PL01,X,1468,2731172027,A0,57.983,KG,MAT753067,5901.67,INR,57.983,B2486,20240927,X,N,USER5
200,4531150382,00047,03,2,2024,5004588703,9138,Q,102,20231222,123.549,123.549,34440.52,34440.52,USD,34639.38,6.177,6.177,H,VAL1,X,REF69750,2024,6028098929,20231222,065137,32718.49,OK,33407.3,MAT815746,PL03,X,8259,4320392052,B1,123.549,KG,MAT815746,33751.71,USD,123.549,B9114,20231222,X,N,USER94
200,4584279838,00014,02,3,2023,5927380989,9125,R,101,20260102,239.512,239.512,107081.02,107081.02,USD,108626.35,11.976,11.976,S,VAL4,X,REF18232,2023,6921878574,20260102,063130,101726.97,OK,103868.59,MAT467710,PL04,X,8415,2722900349,B1,239.512,EA,MAT467710,104939.4,USD,239.512,B8242,20260102,X,N,USER20
200,4503574991,00019,02,3,2026,5808886892,2029,Q,101,20251012,34.006,34.006,5990.16,5990.16,EUR,6058.36,1.7,1.7,S,VAL2,X,REF39223,2026,6302674775,20251012,144631,5690.65,OK,5810.46,MAT256573,PL02,X,5931,7574357417,C2,34.006,LTR,MAT256573,5870.36,EUR,34.006,B4414,20251012,X,N,USER18
200,4539840809,00030,04,1,2025,5294879846,6831,R,105,20230930,442.513,442.513,84095.17,84095.17,INR,84658.85,22.126,22.126,S,VAL3,X,REF62742,2025,6552221518,20230930,051107,79890.41,OK,81572.31,MAT580155,PL02,X,7862,9992515252,B1,442.513,LTR,MAT580155,82413.27,INR,442.513,B6287,20230930,X,N,USER86
100,4581858265,00016,04,2,2025,5039403653,7690,E,105,20241110,353.801,353.801,99648.05,99648.05,EUR,98058.51,17.69,17.69,S,VAL5,X,REF64159,2025,6262973196,20241110,035416,94665.65,OK,96658.61,MAT481435,PL02,X,2450,7472526300,B1,353.801,EA,MAT481435,97655.09,EUR,353.801,B4818,20241110,X,N,USER78
100,4564446254,00019,01,1,2022,5091865212,0918,E,102,20240707,286.257,286.257,43903.24,43903.24,EUR,43661.62,14.313,14.313,H,VAL4,X,REF18457,2022,6551287973,20240707,012949,41708.08,OK,42586.14,MAT812634,PL01,X,0966,3035654526,A0,286.257,KG,MAT812634,43025.18,EUR,286.257,B8216,20240707,X,N,USER56
300,4578395491,00044,05,1,2026,5997756667,8683,Q,122,20250304,396.554,396.554,22329.96,22329.96,USD,22293.39,19.828,19.828,H,VAL2,X,REF90141,2026,6260846026,20250304,191325,21213.46,OK,21660.06,MAT832796,PL03,X,1505,7355863240,C2,396.554,LTR,MAT832796,21883.36,USD,396.554,B6014,20250304,X,N,USER59
300,4513204439,00016,05,2,2022,5343789379,2841,R,122,20240202,11.677,11.677,5224.76,5224.76,USD,5318.49,0.584,0.584,S,VAL5,X,REF52128,2022,6182035869,20240202,085335,4963.52,OK,5068.02,MAT901318,PL01,X,2739,1874321424,C2,11.677,KG,MAT901318,5120.26,USD,11.677,B3995,20240202,X,N,USER69
300,4530341727,00043,02,3,2026,5865353050,9301,R,122,20240826,250.189,250.189,95627.24,95627.24,EUR,97107.59,12.509,12.509,S,VAL2,X,REF31494,2026,6794081317,20240826,044435,90845.88,OK,92758.42,MAT232964,PL04,X,8536,9620861370,B1,250.189,EA,MAT232964,93714.7,EUR,250.189,B1333,20240826,X,N,USER52
200,4591255037,00020,04,2,2023,5603824438,2563,Q,102,20250820,187.048,187.048,60618.52,60618.52,INR,61253.61,9.352,9.352,H,VAL2,X,REF29026,2023,6112548041,20250820,212235,57587.59,OK,58799.96,MAT312819,PL01,X,9409,9171401715,B1,187.048,EA,MAT312819,59406.15,INR,187.048,B4965,20250820,X,N,USER3
200,4546655183,00023,03,1,2025,5339731487,9507,Q,122,20250918,330.907,330.907,77534.82,77534.82,INR,78259.65,16.545,16.545,S,VAL3,X,REF64878,2025,6476789568,20250918,204025,73658.08,OK,75208.78,MAT725809,PL03,X,0458,1835209443,A0,330.907,KG,MAT725809,75984.12,INR,330.907,B3840,20250918,X,N,USER87
200,4545780777,00034,04,1,2022,5547693240,5306,E,105,20240306,358.758,358.758,174510.65,174510.65,EUR,174138.23,17.938,17.938,S,VAL3,X,REF95749,2022,6118985547,20240306,065015,165785.12,OK,169275.33,MAT192729,PL01,X,9003,1582766107,B1,358.758,KG,MAT192729,171020.44,EUR,358.758,B1793,20240306,X,N,USER56
300,4550402382,00044,05,1,2025,5083735577,2531,Q,101,20250730,435.12,435.12,66072.97,66072.97,EUR,66908.98,21.756,21.756,S,VAL1,X,REF30929,2025,6654178786,20250730,154455,62769.32,OK,64090.78,MAT334937,PL01,X,9599,6530880389,C2,435.12,EA,MAT334937,64751.51,EUR,435.12,B5693,20250730,X,N,USER10
200,4510289936,00047,02,3,2026,5731405711,7255,R,102,20250728,427.212,427.212,185627.89,185627.89,INR,185110.57,21.361,21.361,H,VAL3,X,REF41135,2026,6904587178,20250728,153220,176346.5,OK,180059.05,MAT837594,PL03,X,1644,3294859527,A0,427.212,LTR,MAT837594,181915.33,INR,427.212,B6122,20250728,X,N,USER37
100,4516109691,00019,05,2,2026,5007473413,7252,R,101,20240212,351.398,351.398,64463.96,64463.96,EUR,63987.83,17.57,17.57,S,VAL5,X,REF56910,2026,6182192260,20240212,121042,61240.76,OK,62530.04,MAT565942,PL03,X,6247,1602251156,B1,351.398,LTR,MAT565942,63174.68,EUR,351.398,B6766,20240212,X,N,USER62
300,4555912133,00025,04,1,2024,5391199736,6936,Q,122,20231023,221.536,221.536,85543.91,85543.91,EUR,84225.77,11.077,11.077,S,VAL2,X,REF68586,2024,6836079777,20231023,145957,81266.71,OK,82977.59,MAT294374,PL02,X,6789,3822559015,B1,221.536,LTR,MAT294374,83833.03,EUR,221.536,B9343,20231023,X,N,USER13
300,4538665239,00050,01,2,2025,5956156752,2082,Q,122,20260112,344.363,344.363,30448.58,30448.58,INR,30384.16,17.218,17.218,S,VAL1,X,REF35808,2025,6880913839,20260112,070353,28926.15,OK,29535.12,MAT165018,PL04,X,3735,5352751267,A0,344.363,KG,MAT165018,29839.61,INR,344.363,B3624,20260112,X,N,USER53
100,4506787339,00018,03,3,2023,5876227681,6322,Q,105,20240514,115.774,115.774,31903.84,31903.84,INR,32267.43,5.789,5.789,H,VAL1,X,REF58606,2023,6360727237,20240514,130721,30308.65,OK,30946.72,MAT333278,PL01,X,4322,1869869249,C2,115.774,KG,MAT333278,31265.76,INR,115.774,B6174,20240514,X,N,USER83
200,4509297690,00037,04,2,2024,5361746312,3374,Q,101,20250623,469.838,469.838,106643.83,106643.83,EUR,106815.2,23.492,23.492,H,VAL4,X,REF65009,2024,6271842181,20250623,053457,101311.64,OK,103444.52,MAT774695,PL04,X,9276,5833411104,A0,469.838,KG,MAT774695,104510.95,EUR,469.838,B9433,20250623,X,N,USER93
300,4575090206,00024,01,1,2022,5849130019,0782,E,122,20240420,91.718,91.718,29928.5,29928.5,USD,30427.37,4.586,4.586,H,VAL5,X,REF82112,2022,6002264828,20240420,235035,28432.07,OK,29030.65,MAT313166,PL03,X,6483,6331950281,B1,91.718,LTR,MAT313166,29329.93,USD,91.718,B6761,20240420,X,N,USER11
300,4591126979,00038,02,1,2025,5720600783,0352,E,105,20240724,241.488,241.488,66814.9,66814.9,USD,67602.91,12.074,12.074,S,VAL5,X,REF83289,2025,6077840681,20240724,150850,63474.15,OK,64810.45,MAT139195,PL01,X,1465,1803282974,B1,241.488,KG,MAT139195,65478.6,USD,241.488,B1536,20240724,X,N,USER84
200,4522794928,00004,04,1,2025,5704167644,6907,R,105,20240628,63.141,63.141,8535.4,8535.4,EUR,8491.49,3.157,3.157,S,VAL2,X,REF89921,2025,6941725850,20240628,162002,8108.63,OK,8279.34,MAT862726,PL01,X,1641,9201309507,B1,63.141,LTR,MAT862726,8364.69,EUR,63.141,B9966,20240628,X,N,USER96
300,4581100322,00050,04,3,2025,5238845249,4935,Q,105,20230521,409.053,409.053,118404.48,118404.48,USD,117634.87,20.453,20.453,S,VAL3,X,REF93143,2025,6320329749,20230521,184640,112484.26,OK,114852.35,MAT787634,PL02,X,7733,3278680373,B1,409.053,EA,MAT787634,116036.39,USD,409.053,B2519,20230521,X,N,USER44
100,4569761087,00015,02,1,2024,5974570522,7083,E,105,20231127,234.704,234.704,24871.58,24871.58,INR,24702.87,11.735,11.735,S,VAL3,X,REF58245,2024,6042556532,20231127,114307,23628.0,OK,24125.43,MAT530583,PL01,X,5358,8490131618,A0,234.704,LTR,MAT530583,24374.15,INR,234.704,B3958,20231127,X,N,USER7
100,4586392915,00044,01,3,2024,5724968062,4679,Q,102,20240109,455.473,455.473,63269.75,63269.75,EUR,63299.42,22.774,22.774,S,VAL1,X,REF70524,2024,6346622730,20240109,132142,60106.26,OK,61371.66,MAT730268,PL02,X,1184,4706202573,C2,455.473,LTR,MAT730268,62004.35,EUR,455.473,B4065,20240109,X,N,USER74
200,4525993506,00042,01,1,2026,5724358930,8686,R,122,20241130,418.896,418.896,28899.64,28899.64,EUR,28657.48,20.945,20.945,S,VAL2,X,REF46433,2026,6747106612,20241130,100621,27454.66,OK,28032.65,MAT280102,PL02,X,9085,2252640676,C2,418.896,EA,MAT280102,28321.65,EUR,418.896,B3232,20241130,X,N,USER55
200,4561646244,00011,02,2,2023,5804799408,8248,E,101,20241228,86.113,86.113,28195.12,28195.12,EUR,28747.01,4.306,4.306,S,VAL2,X,REF92856,2023,6301214182,20241228,210401,26785.36,OK,27349.27,MAT296611,PL04,X,4691,8510828866,A0,86.113,LTR,MAT296611,27631.22,EUR,86.113,B4244,20241228,X,N,USER58
100,4530390638,00001,02,2,2025,5224583875,4455,Q,101,20240817,131.668,131.668,40648.54,40648.54,EUR,41426.27,6.583,6.583,S,VAL4,X,REF58827,2025,6544846780,20240817,003530,38616.11,OK,39429.08,MAT942550,PL04,X,1630,3104621217,C2,131.668,EA,MAT942550,39835.57,EUR,131.668,B3816,20240817,X,N,USER90
100,4587207649,00037,05,2,2023,5203965534,2371,E,105,20240915,434.135,434.135,70329.87,70329.87,INR,69740.44,21.707,21.707,S,VAL3,X,REF73846,2023,6172160182,20240915,163337,66813.38,OK,68219.97,MAT419235,PL02,X,4926,4385000547,A0,434.135,EA,MAT419235,68923.27,INR,434.135,B9863,20240915,X,N,USER77
300,4533343978,00039,02,1,2023,5374908507,4772,R,122,20240327,221.898,221.898,33269.17,33269.17,USD,33346.19,11.095,11.095,S,VAL4,X,REF92176,2023,6352658044,20240327,092147,31605.71,OK,32271.09,MAT392422,PL01,X,1027,5306173855,B1,221.898,KG,MAT392422,32603.79,USD,221.898,B1595,20240327,X,N,USER99
200,4535716696,00027,02,3,2025,5670573007,1238,R,102,20240804,243.105,243.105,36810.96,36810.96,EUR,36632.45,12.155,12.155,H,VAL2,X,REF69230,2025,6532168336,20240804,222626,34970.41,OK,35706.63,MAT351907,PL04,X,6261,5601285542,A0,243.105,LTR,MAT351907,36074.74,EUR,243.105,B8689,20240804,X,N,USER88
200,4567761274,00042,04,1,2026,5874570165,4562,E,101,20240119,257.304,257.304,42529.78,42529.78,INR,42879.83,12.865,12.865,S,VAL3,X,REF68693,2026,6822758758,20240119,095749,40403.29,OK,41253.89,MAT968081,PL02,X,9384,7477648540,A0,257.304,LTR,MAT968081,41679.18,INR,257.304,B6103,20240119,X,N,USER93
300,4599295970,00038,01,3,2024,5511960891,0290,E,101,20230614,409.293,409.293,125828.95,125828.95,USD,123638.6,20.465,20.465,H,VAL3,X,REF58714,2024,6127450381,20230614,051709,119537.5,OK,122054.08,MAT839276,PL04,X,3987,7642120522,B1,409.293,EA,MAT839276,123312.37,USD,409.293,B4258,20230614,X,N,USER16
200,4597386918,00042,01,2,2023,5369467021,7404,Q,102,20260202,83.962,83.962,41964.21,41964.21,USD,42031.86,4.198,4.198,H,VAL4,X,REF69138,2023,6155201114,20260202,081717,39866.0,OK,40705.28,MAT391381,PL02,X,8266,4615392720,B1,83.962,LTR,MAT391381,41124.93,USD,83.962,B9234,20260202,X,N,USER7
200,4535778396,00037,01,1,2026,5229567066,7082,E,101,20260124,486.327,486.327,108227.21,108227.21,INR,110274.13,24.316,24.316,H,VAL2,X,REF33526,2026,6870355320,20260124,083916,102815.85,OK,104980.39,MAT864182,PL02,X,4559,6963035396,B1,486.327,KG,MAT864182,106062.67,INR,486.327,B8201,20260124,X,N,USER34
100,4512250068,00013,01,2,2022,5002773525,2151,R,101,20250326,225.15,225.15,66259.39,66259.39,EUR,65811.52,11.258,11.258,H,VAL4,X,REF92934,2022,6108126889,20250326,151307,62946.42,OK,64271.61,MAT346172,PL03,X,5196,1962000135,B1,225.15,EA,MAT346172,64934.2,EUR,225.15,B1881,20250326,X,N,USER9
300,4555878075,00016,04,3,2024,5977524227,5833,E,105,20230821,206.116,206.116,89310.06,89310.06,USD,90796.72,10.306,10.306,S,VAL2,X,REF68478,2024,6918257224,20230821,193241,84844.56,OK,86630.76,MAT645266,PL01,X,7086,9612126242,C2,206.116,LTR,MAT645266,87523.86,USD,206.116,B8448,20230821,X,N,USER73
200,4512542230,00043,04,3,2026,5954793667,6932,E,102,20240628,249.312,249.312,24786.6,24786.6,EUR,24746.45,12.466,12.466,S,VAL4,X,REF39193,2026,6285713098,20240628,130019,23547.27,OK,24043.0,MAT720881,PL01,X,8956,8971677958,B1,249.312,EA,MAT720881,24290.87,EUR,249.312,B2735,20240628,X,N,USER87
200,4554164716,00032,03,2,2023,5195903604,1366,E,122,20240428,285.793,285.793,78827.43,78827.43,INR,78357.76,14.29,14.29,S,VAL3,X,REF64615,2023,6943818480,20240428,230741,74886.06,OK,76462.61,MAT430071,PL04,X,0887,6664662835,A0,285.793,EA,MAT430071,77250.88,INR,285.793,B2552,20240428,X,N,USER6
100,4569703255,00018,05,2,2025,5410367981,1122,E,102,20250414,448.315,448.315,70358.56,70358.56,INR,69495.7,22.416,22.416,H,VAL4,X,REF62550,2025,6352600228,20250414,145020,66840.63,OK,68247.8,MAT806169,PL04,X,6697,6688260400,B1,448.315,EA,MAT806169,68951.39,INR,448.315,B2390,20250414,X,N,USER78
200,4535396454,00006,02,2,2026,5555156108,7224,Q,122,20250715,156.17,156.17,16777.34,16777.34,EUR,17029.21,7.808,7.808,H,VAL3,X,REF70940,2026,6547389741,20250715,195126,15938.47,OK,16274.02,MAT578797,PL04,X,6049,3180117663,A0,156.17,KG,MAT578797,16441.79,EUR,156.17,B1196,20250715,X,N,USER87
200,4546858934,00003,02,3,2025,5918466655,2720,Q,122,20230827,12.769,12.769,1294.9,1294.9,USD,1307.91,0.638,0.638,S,VAL2,X,REF35067,2025,6936717958,20230827,184947,1230.15,OK,1256.05,MAT301534,PL02,X,4352,2281077929,B1,12.769,EA,MAT301534,1269.0,USD,12.769,B3748,20230827,X,N,USER88
200,4568125644,00044,03,3,2026,5686819718,7824,E,105,20230712,191.626,191.626,37631.51,37631.51,INR,36896.31,9.581,9.581,H,VAL4,X,REF43749,2026,6155925572,20230712,110346,35749.93,OK,36502.56,MAT608893,PL03,X,1437,8343150263,A0,191.626,LTR,MAT608893,36878.88,INR,191.626,B7320,20230712,X,N,USER17
200,4580503040,00042,04,3,2026,5706631241,2262,R,105,20241231,199.281,199.281,54997.57,54997.57,INR,54822.59,9.964,9.964,S,VAL2,X,REF89005,2026,6748316899,20241231,203536,52247.69,OK,53347.64,MAT570633,PL01,X,6689,9777144757,C2,199.281,EA,MAT570633,53897.62,INR,199.281,B2582,20241231,X,N,USER41
300,4554782228,00030,01,1,2024,5065008197,8044,E,101,20230910,473.44,473.44,29812.52,29812.52,EUR,29348.74,23.672,23.672,H,VAL4,X,REF84903,2024,6296180906,20230910,062636,28321.89,OK,28918.14,MAT289945,PL03,X,1567,5633665533,A0,473.44,KG,MAT289945,29216.27,EUR,473.44,B8436,20230910,X,N,USER92
100,4530688948,00044,01,2,2022,5984321830,9664,R,122,20241202,451.455,451.455,223452.17,223452.17,INR,223431.44,22.573,22.573,S,VAL3,X,REF23951,2022,6569548162,20241202,004216,212279.56,OK,216748.6,MAT259652,PL01,X,3945,9035385236,B1,451.455,EA,MAT259652,218983.13,INR,451.455,B9319,20241202,X,N,USER16
100,4589965521,00018,01,3,2024,5699307216,2550,E,122,20240820,62.975,62.975,13164.29,13164.29,EUR,13090.39,3.149,3.149,S,VAL4,X,REF37210,2024,6707124610,20240820,090544,12506.08,OK,12769.36,MAT412226,PL04,X,6418,9249007137,C2,62.975,EA,MAT412226,12901.0,EUR,62.975,B4119,20240820,X,N,USER40
300,4574121129,00049,04,1,2024,5222601423,0850,Q,122,20260130,440.987,440.987,107587.6,107587.6,USD,107912.27,22.049,22.049,H,VAL5,X,REF83037,2024,6779221093,20260130,094946,102208.22,OK,104359.97,MAT396589,PL03,X,0400,6212847903,A0,440.987,LTR,MAT396589,105435.85,USD,440.987,B8647,20260130,X,N,USER61
100,4500499225,00018,01,2,2026,5397885287,4917,Q,102,20240618,32.953,32.953,8163.12,8163.12,EUR,8257.05,1.648,1.648,S,VAL2,X,REF41363,2026,6971782602,20240618,040135,7754.96,OK,7918.23,MAT719000,PL04,X,5108,8603213651,C2,32.953,EA,MAT719000,7999.86,EUR,32.953,B2259,20240618,X,N,USER2
200,4566432700,00043,04,3,2023,5628252997,3624,Q,105,20250831,282.762,282.762,58551.53,58551.53,EUR,59334.92,14.138,14.138,S,VAL3,X,REF34924,2023,6514670489,20250831,152148,55623.95,OK,56794.98,MAT832020,PL03,X,3985,2268751996,A0,282.762,EA,MAT832020,57380.5,EUR,282.762,B3433,20250831,X,N,USER29
100,4513259572,00029,02,1,2026,5264615726,2479,Q,122,20240302,142.966,142.966,9008.29,9008.29,INR,8915.89,7.148,7.148,H,VAL2,X,REF80937,2026,6552742565,20240302,002327,8557.88,OK,8738.04,MAT532530,PL01,X,0192,3090924265,C2,142.966,EA,MAT532530,8828.12,INR,142.966,B3603,20240302,X,N,USER50
300,4539086459,00040,01,3,2024,5526455173,4008,Q,101,20231207,81.676,81.676,35536.41,35536.41,INR,34839.52,4.084,4.084,S,VAL3,X,REF72399,2024,6061328342,20231207,021011,33759.59,OK,34470.32,MAT242058,PL02,X,4555,3403642667,B1,81.676,EA,MAT242058,34825.68,INR,81.676,B7533,20231207,X,N,USER20
300,4558658615,00008,04,3,2026,5169176088,8257,Q,122,20240907,99.786,99.786,28764.31,28764.31,INR,29041.49,4.989,4.989,S,VAL3,X,REF51585,2026,6422305302,20240907,102841,27326.09,OK,27901.38,MAT875305,PL03,X,4011,6605153147,B1,99.786,EA,MAT875305,28189.02,INR,99.786,B7913,20240907,X,N,USER90
100,4540110009,00010,05,3,2024,5549217200,4437,Q,101,20231118,251.71,251.71,63000.5,63000.5,INR,62412.54,12.586,12.586,H,VAL2,X,REF44456,2024,6603393763,20231118,195300,59850.47,OK,61110.49,MAT666713,PL03,X,6382,8026807871,B1,251.71,EA,MAT666713,61740.49,INR,251.71,B6174,20231118,X,N,USER68
300,4506775131,00040,04,3,2023,5040043384,8222,R,122,20230826,420.604,420.604,126925.67,126925.67,INR,128613.27,21.03,21.03,S,VAL4,X,REF53878,2023,6647970785,20230826,051625,120579.39,OK,123117.9,MAT485351,PL02,X,0079,4643350705,C2,420.604,EA,MAT485351,124387.16,INR,420.604,B7027,20230826,X,N,USER2
100,4549297601,00020,03,1,2025,5269801525,0201,E,122,20231202,325.998,325.998,20234.7,20234.7,INR,20282.24,16.3,16.3,H,VAL2,X,REF30871,2025,6134929250,20231202,235715,19222.97,OK,19627.66,MAT318226,PL03,X,9483,8103265950,A0,325.998,LTR,MAT318226,19830.01,INR,325.998,B7204,20231202,X,N,USER27
200,4500575366,00026,04,3,2022,5305547861,7512,R,102,20251226,342.123,342.123,127591.35,127591.35,EUR,128469.37,17.106,17.106,S,VAL4,X,REF47519,2022,6188491135,20251226,232742,121211.78,OK,123763.61,MAT445492,PL01,X,4920,1933779407,C2,342.123,EA,MAT445492,125039.52,EUR,342.123,B8495,20251226,X,N,USER64
