MANDT,OBJEK,ATINN,ATZHL,MAFID,KLART,ADZHL,ATWRT,ATFLV,STATU,LKENZ
100,MAT00392,AT001,3,O,001,000,,0.0,H,""
100,MAT00790,AT026,3,O,001,000,BLUE,0.0,L,""
100,MAT00126,AT015,2,O,001,000,,0.0,"",""
100,MAT00121,AT018,1,O,001,000,RED,0.0,"",""
100,MAT00309,AT047,1,O,001,000,RED,968.4387,"",""
100,MAT00427,AT033,1,O,001,000,"",0.0,L,""
100,MAT00249,AT019,3,O,001,000,,0.0,H,""
100,MAT00615,AT011,2,O,001,000,,0.0,"",""
100,MAT00213,AT048,1,O,001,000,V3,0.0,L,""
100,MAT00677,AT041,1,O,001,000,BATCH_A,53.6973,H,X
100,MAT00224,AT027,2,O,001,000,V3,0.0,L,""
100,MAT00456,AT001,1,O,001,000,RED,0.0,L,""
100,MAT00516,AT034,1,O,001,000,V3,0.0,H,""
100,MAT00225,AT017,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00711,AT048,1,O,001,000,V3,669.1231,L,""
100,MAT00214,AT044,3,O,001,000,,0.0,L,""
100,MAT00613,AT016,2,O,001,000,,0.0,H,""
100,MAT00510,AT040,2,O,001,000,"",0.0,H,""
100,MAT00590,AT012,2,O,001,000,,0.0,L,""
100,MAT00510,AT026,2,O,001,000,BLUE,865.8995,"",""
100,MAT00466,AT038,3,O,001,000,BLUE,0.0,H,""
100,MAT00221,AT042,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00332,AT026,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00111,AT042,3,O,001,000,V3,0.0,H,""
100,MAT00989,AT022,3,O,001,000,BATCH_A,939.6833,"",""
100,MAT00659,AT029,2,O,001,000,,0.0,H,""
100,MAT00403,AT041,3,O,001,000,,0.0,L,""
100,MAT00708,AT036,2,O,001,000,RED,0.0,L,""
100,MAT00253,AT017,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00701,AT027,3,O,001,000,"",714.389,H,X
100,MAT00797,AT026,1,O,001,000,V3,0.0,H,""
100,MAT00938,AT001,1,O,001,000,BLUE,0.0,H,""
100,MAT00532,AT045,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00293,AT037,2,O,001,000,RED,0.0,"",""
100,MAT00277,AT015,1,O,001,000,RED,473.176,L,""
100,MAT00642,AT022,1,O,001,000,RED,0.0,L,""
100,MAT00644,AT018,1,O,001,000,BLUE,0.0,L,""
100,MAT00491,AT028,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00750,AT008,1,O,001,000,,0.0,L,""
100,MAT00526,AT018,3,O,001,000,,937.5994,"",""
100,MAT00188,AT018,2,O,001,000,V3,0.0,"",""
100,MAT00311,AT002,3,O,001,000,"",0.0,H,""
100,MAT00439,AT030,1,O,001,000,V3,0.0,"",""
100,MAT00916,AT038,1,O,001,000,BLUE,0.0,H,""
100,MAT00014,AT033,1,O,001,000,,800.897,L,""
100,MAT00617,AT049,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00466,AT043,3,O,001,000,V3,0.0,H,""
100,MAT00216,AT007,2,O,001,000,BLUE,0.0,L,""
100,MAT00307,AT013,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00627,AT017,2,O,001,000,BLUE,967.7918,"",X
100,MAT00097,AT043,2,O,001,000,RED,0.0,H,""
100,MAT00782,AT015,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00953,AT006,1,O,001,000,V3,0.0,L,""
100,MAT00186,AT042,1,O,001,000,"",0.0,L,""
100,MAT00795,AT036,2,O,001,000,RED,163.973,L,""
100,MAT00456,AT023,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00252,AT001,3,O,001,000,V3,0.0,H,""
100,MAT00936,AT047,2,O,001,000,RED,0.0,H,""
100,MAT00037,AT001,2,O,001,000,V3,0.0,H,""
100,MAT00186,AT031,2,O,001,000,BATCH_A,457.654,L,""
100,MAT00454,AT023,1,O,001,000,BLUE,0.0,L,""
100,MAT00681,AT040,2,O,001,000,BLUE,0.0,"",""
100,MAT00078,AT035,3,O,001,000,,0.0,L,""
100,MAT00374,AT038,2,O,001,000,V3,0.0,L,""
100,MAT00774,AT032,1,O,001,000,RED,893.9278,"",""
100,MAT00074,AT040,2,O,001,000,"",0.0,H,""
100,MAT00321,AT035,3,O,001,000,,0.0,H,""
100,MAT00817,AT020,1,O,001,000,BLUE,0.0,"",""
100,MAT00201,AT025,1,O,001,000,,0.0,H,""
100,MAT00587,AT006,2,O,001,000,BATCH_A,974.0621,L,X
100,MAT00467,AT023,3,O,001,000,RED,0.0,"",""
100,MAT00860,AT021,1,O,001,000,RED,0.0,H,""
100,MAT00920,AT012,2,O,001,000,V3,0.0,H,""
100,MAT00504,AT001,2,O,001,000,BLUE,0.0,H,""
100,MAT00257,AT032,3,O,001,000,RED,70.6164,L,""
100,MAT00965,AT031,3,O,001,000,BLUE,0.0,"",""
100,MAT00860,AT041,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00825,AT008,1,O,001,000,"",0.0,"",""
100,MAT00138,AT008,3,O,001,000,V3,0.0,"",""
100,MAT00619,AT033,3,O,001,000,BLUE,615.7819,H,""
100,MAT00385,AT033,2,O,001,000,V3,0.0,L,""
100,MAT00642,AT044,1,O,001,000,RED,0.0,L,""
100,MAT00510,AT032,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00607,AT020,1,O,001,000,BLUE,0.0,L,""
100,MAT00508,AT035,1,O,001,000,V3,774.7318,L,""
100,MAT00326,AT015,3,O,001,000,BLUE,0.0,H,""
100,MAT00853,AT049,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00964,AT048,3,O,001,000,V3,0.0,L,""
100,MAT00455,AT019,3,O,001,000,V3,0.0,"",""
100,MAT00604,AT015,3,O,001,000,"",870.0942,"",X
100,MAT00682,AT020,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00948,AT009,1,O,001,000,BLUE,0.0,L,""
100,MAT00409,AT039,2,O,001,000,BLUE,0.0,H,""
100,MAT00287,AT034,1,O,001,000,RED,0.0,H,""
100,MAT00507,AT046,2,O,001,000,BLUE,151.455,H,""
100,MAT00460,AT046,3,O,001,000,BLUE,0.0,H,""
100,MAT00161,AT034,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00691,AT033,3,O,001,000,V3,0.0,H,""
100,MAT00799,AT029,1,O,001,000,V3,0.0,"",""
100,MAT00345,AT026,3,O,001,000,,299.1887,H,""
100,MAT00799,AT016,1,O,001,000,V3,0.0,L,""
100,MAT00541,AT027,2,O,001,000,"",0.0,H,""
100,MAT00580,AT018,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00156,AT010,1,O,001,000,RED,0.0,H,""
100,MAT00481,AT028,3,O,001,000,RED,204.3889,L,""
100,MAT00932,AT007,1,O,001,000,V3,0.0,H,""
100,MAT00620,AT036,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00239,AT028,1,O,001,000,V3,0.0,"",""
100,MAT00221,AT034,1,O,001,000,V3,0.0,"",""
100,MAT00087,AT044,3,O,001,000,RED,896.2636,H,X
100,MAT00210,AT044,3,O,001,000,RED,0.0,H,""
100,MAT00563,AT046,1,O,001,000,,0.0,"",""
100,MAT00336,AT005,3,O,001,000,V3,0.0,"",""
100,MAT00306,AT019,2,O,001,000,"",0.0,"",""
100,MAT00210,AT004,2,O,001,000,,348.9911,"",""
100,MAT00895,AT026,1,O,001,000,,0.0,"",""
100,MAT00336,AT031,3,O,001,000,BLUE,0.0,L,""
100,MAT00028,AT007,2,O,001,000,V3,0.0,"",""
100,MAT00270,AT031,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00346,AT017,2,O,001,000,V3,62.1847,"",""
100,MAT00262,AT004,2,O,001,000,V3,0.0,"",""
100,MAT00562,AT028,3,O,001,000,RED,0.0,L,""
100,MAT00694,AT043,2,O,001,000,,0.0,"",""
100,MAT00915,AT002,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00486,AT019,3,O,001,000,RED,685.8217,H,""
100,MAT00698,AT017,2,O,001,000,"",0.0,L,""
100,MAT00100,AT023,3,O,001,000,BLUE,0.0,H,""
100,MAT00502,AT035,3,O,001,000,BLUE,0.0,H,""
100,MAT00956,AT048,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00778,AT010,2,O,001,000,BATCH_A,455.1677,"",X
100,MAT00885,AT012,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00261,AT026,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00818,AT039,1,O,001,000,,0.0,"",""
100,MAT00351,AT031,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00206,AT037,1,O,001,000,V3,614.5926,H,""
100,MAT00882,AT026,2,O,001,000,,0.0,L,""
100,MAT00721,AT047,3,O,001,000,RED,0.0,H,""
100,MAT00077,AT028,1,O,001,000,"",0.0,L,""
100,MAT00950,AT020,2,O,001,000,,0.0,"",""
100,MAT00464,AT023,3,O,001,000,BATCH_A,608.8689,L,""
100,MAT00647,AT049,3,O,001,000,,0.0,H,""
100,MAT00562,AT046,2,O,001,000,,0.0,H,""
100,MAT00966,AT015,3,O,001,000,RED,0.0,"",""
100,MAT00572,AT010,1,O,001,000,BLUE,0.0,L,""
100,MAT00326,AT005,3,O,001,000,BLUE,979.9818,H,""
100,MAT00232,AT002,3,O,001,000,RED,0.0,L,""
100,MAT00492,AT003,3,O,001,000,,0.0,"",""
100,MAT00195,AT016,1,O,001,000,V3,0.0,"",""
100,MAT00806,AT026,1,O,001,000,,0.0,"",""
100,MAT00095,AT047,2,O,001,000,"",461.9295,"",X
100,MAT00754,AT047,3,O,001,000,,0.0,L,""
100,MAT00106,AT011,3,O,001,000,RED,0.0,L,""
100,MAT00719,AT011,3,O,001,000,BLUE,0.0,L,""
100,MAT00373,AT017,1,O,001,000,V3,0.0,"",""
100,MAT00899,AT035,2,O,001,000,,108.5812,L,""
100,MAT00928,AT019,2,O,001,000,RED,0.0,L,""
100,MAT00430,AT021,2,O,001,000,V3,0.0,L,""
100,MAT00328,AT024,3,O,001,000,BLUE,0.0,L,""
100,MAT00297,AT029,2,O,001,000,BLUE,0.0,L,""
100,MAT00823,AT025,3,O,001,000,RED,294.9113,"",""
100,MAT00992,AT002,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00587,AT034,1,O,001,000,"",0.0,H,""
100,MAT00471,AT021,2,O,001,000,BLUE,0.0,L,""
100,MAT00367,AT025,1,O,001,000,BLUE,0.0,"",""
100,MAT00997,AT023,2,O,001,000,BATCH_A,328.984,H,""
100,MAT00284,AT039,1,O,001,000,BLUE,0.0,"",""
100,MAT00432,AT008,1,O,001,000,V3,0.0,L,""
100,MAT00329,AT013,3,O,001,000,BLUE,0.0,"",""
100,MAT00908,AT031,3,O,001,000,BLUE,0.0,"",""
100,MAT00355,AT043,3,O,001,000,BLUE,607.271,H,X
100,MAT00599,AT019,3,O,001,000,V3,0.0,"",""
100,MAT00325,AT028,2,O,001,000,BLUE,0.0,L,""
100,MAT00735,AT033,1,O,001,000,,0.0,"",""
100,MAT00125,AT016,2,O,001,000,"",0.0,L,""
100,MAT00517,AT046,3,O,001,000,BATCH_A,127.3916,"",""
100,MAT00470,AT049,3,O,001,000,V3,0.0,H,""
100,MAT00402,AT042,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00283,AT027,3,O,001,000,V3,0.0,"",""
100,MAT00564,AT004,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00252,AT002,3,O,001,000,,127.8293,"",""
100,MAT00974,AT025,2,O,001,000,RED,0.0,"",""
100,MAT00375,AT029,1,O,001,000,BLUE,0.0,H,""
100,MAT00664,AT046,2,O,001,000,BLUE,0.0,L,""
100,MAT00076,AT024,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00551,AT036,2,O,001,000,RED,594.8192,"",""
100,MAT00946,AT010,2,O,001,000,"",0.0,"",""
100,MAT00685,AT029,1,O,001,000,V3,0.0,L,""
100,MAT00352,AT030,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00635,AT035,2,O,001,000,BLUE,0.0,H,""
100,MAT00815,AT044,3,O,001,000,V3,501.8444,L,X
100,MAT00710,AT035,2,O,001,000,RED,0.0,L,""
100,MAT00624,AT009,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00801,AT031,1,O,001,000,BLUE,0.0,H,""
100,MAT00082,AT043,1,O,001,000,RED,0.0,L,""
100,MAT00082,AT035,2,O,001,000,BLUE,712.8024,"",""
100,MAT00421,AT044,3,O,001,000,BLUE,0.0,L,""
100,MAT00067,AT010,3,O,001,000,BLUE,0.0,L,""
100,MAT00920,AT046,3,O,001,000,"",0.0,H,""
100,MAT00806,AT012,1,O,001,000,BLUE,0.0,"",""
100,MAT00694,AT012,2,O,001,000,,320.0027,"",""
100,MAT00471,AT048,2,O,001,000,V3,0.0,"",""
100,MAT00997,AT014,1,O,001,000,RED,0.0,"",""
100,MAT00066,AT007,3,O,001,000,RED,0.0,H,""
100,MAT00188,AT020,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00657,AT042,2,O,001,000,BLUE,499.2225,"",""
100,MAT00599,AT028,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00112,AT023,3,O,001,000,RED,0.0,H,""
100,MAT00462,AT043,1,O,001,000,V3,0.0,H,""
100,MAT00988,AT012,3,O,001,000,RED,0.0,H,""
100,MAT00424,AT009,1,O,001,000,"",446.7704,"",X
100,MAT00279,AT015,2,O,001,000,BLUE,0.0,H,""
100,MAT00907,AT005,2,O,001,000,BLUE,0.0,H,""
100,MAT00746,AT042,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00024,AT030,3,O,001,000,RED,0.0,H,""
100,MAT00246,AT014,2,O,001,000,,110.8876,L,""
100,MAT00361,AT041,1,O,001,000,,0.0,H,""
100,MAT00558,AT009,1,O,001,000,RED,0.0,H,""
100,MAT00457,AT041,2,O,001,000,V3,0.0,H,""
100,MAT00489,AT007,3,O,001,000,RED,0.0,"",""
100,MAT00251,AT042,3,O,001,000,V3,597.1265,"",""
100,MAT00300,AT009,2,O,001,000,BLUE,0.0,H,""
100,MAT00813,AT037,2,O,001,000,"",0.0,H,""
100,MAT00465,AT015,2,O,001,000,RED,0.0,L,""
100,MAT00304,AT045,3,O,001,000,,0.0,"",""
100,MAT00097,AT032,3,O,001,000,BLUE,822.9862,L,""
100,MAT00973,AT032,1,O,001,000,BLUE,0.0,"",""
100,MAT00949,AT037,1,O,001,000,BLUE,0.0,H,""
100,MAT00914,AT033,2,O,001,000,V3,0.0,"",""
100,MAT00035,AT041,1,O,001,000,,0.0,L,""
100,MAT00725,AT042,1,O,001,000,RED,886.3173,"",X
100,MAT00535,AT010,3,O,001,000,BLUE,0.0,L,""
100,MAT00064,AT002,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00347,AT043,2,O,001,000,,0.0,"",""
100,MAT00348,AT029,1,O,001,000,"",0.0,L,""
100,MAT00075,AT013,3,O,001,000,BLUE,78.4758,L,""
100,MAT00663,AT021,2,O,001,000,V3,0.0,L,""
100,MAT00138,AT024,2,O,001,000,RED,0.0,"",""
100,MAT00198,AT034,1,O,001,000,,0.0,"",""
100,MAT00243,AT022,2,O,001,000,RED,0.0,H,""
100,MAT00443,AT029,2,O,001,000,BLUE,440.9921,L,""
100,MAT00435,AT048,2,O,001,000,V3,0.0,H,""
100,MAT00215,AT028,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00464,AT007,1,O,001,000,,0.0,H,""
100,MAT00310,AT016,1,O,001,000,,0.0,L,""
100,MAT00481,AT048,2,O,001,000,RED,388.6453,H,""
100,MAT00292,AT030,3,O,001,000,"",0.0,H,""
100,MAT00846,AT045,2,O,001,000,,0.0,"",""
100,MAT00571,AT029,1,O,001,000,BLUE,0.0,"",""
100,MAT00417,AT004,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00373,AT012,2,O,001,000,RED,973.823,"",X
100,MAT00068,AT026,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00144,AT025,1,O,001,000,V3,0.0,"",""
100,MAT00064,AT010,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00603,AT046,1,O,001,000,V3,0.0,L,""
100,MAT00882,AT024,3,O,001,000,V3,242.584,L,""
100,MAT00260,AT048,2,O,001,000,V3,0.0,L,""
100,MAT00946,AT011,2,O,001,000,V3,0.0,"",""
100,MAT00474,AT027,3,O,001,000,"",0.0,H,""
100,MAT00886,AT023,2,O,001,000,RED,0.0,"",""
100,MAT00540,AT047,2,O,001,000,BLUE,606.2149,"",""
100,MAT00969,AT019,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00425,AT003,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00941,AT028,1,O,001,000,RED,0.0,"",""
100,MAT00194,AT042,3,O,001,000,,0.0,L,""
100,MAT00934,AT003,2,O,001,000,RED,811.1109,"",""
100,MAT00924,AT034,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00327,AT027,1,O,001,000,,0.0,L,""
100,MAT00418,AT037,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00755,AT018,1,O,001,000,V3,0.0,"",""
100,MAT00265,AT043,2,O,001,000,"",651.7012,L,X
100,MAT00398,AT028,1,O,001,000,RED,0.0,"",""
100,MAT00476,AT028,1,O,001,000,V3,0.0,"",""
100,MAT00508,AT002,1,O,001,000,BLUE,0.0,"",""
100,MAT00665,AT001,2,O,001,000,,0.0,L,""
100,MAT00154,AT035,3,O,001,000,BLUE,801.5752,L,""
100,MAT00079,AT033,3,O,001,000,RED,0.0,L,""
100,MAT00945,AT029,1,O,001,000,BLUE,0.0,H,""
100,MAT00216,AT037,1,O,001,000,V3,0.0,"",""
100,MAT00243,AT039,3,O,001,000,V3,0.0,L,""
100,MAT00651,AT045,2,O,001,000,BLUE,879.8584,H,""
100,MAT00528,AT016,1,O,001,000,RED,0.0,"",""
100,MAT00524,AT009,1,O,001,000,"",0.0,H,""
100,MAT00874,AT023,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00462,AT046,3,O,001,000,V3,0.0,"",""
100,MAT00150,AT034,1,O,001,000,BLUE,91.1705,H,""
100,MAT00952,AT043,3,O,001,000,,0.0,H,""
100,MAT00131,AT038,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00273,AT031,2,O,001,000,V3,0.0,L,""
100,MAT00721,AT004,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00038,AT034,1,O,001,000,RED,291.7573,H,X
100,MAT00474,AT001,2,O,001,000,RED,0.0,H,""
100,MAT00440,AT007,2,O,001,000,BLUE,0.0,"",""
100,MAT00899,AT005,2,O,001,000,RED,0.0,L,""
100,MAT00797,AT020,1,O,001,000,"",0.0,L,""
100,MAT00980,AT001,3,O,001,000,V3,126.458,H,""
100,MAT00419,AT022,2,O,001,000,,0.0,L,""
100,MAT00581,AT037,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00004,AT034,3,O,001,000,RED,0.0,H,""
100,MAT00744,AT044,1,O,001,000,,0.0,L,""
100,MAT00785,AT044,3,O,001,000,RED,924.1765,"",""
100,MAT00325,AT012,2,O,001,000,BLUE,0.0,L,""
100,MAT00382,AT018,3,O,001,000,RED,0.0,L,""
100,MAT00286,AT048,1,O,001,000,BLUE,0.0,L,""
100,MAT00229,AT018,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00198,AT046,1,O,001,000,BLUE,868.2059,H,""
100,MAT00507,AT005,3,O,001,000,"",0.0,"",""
100,MAT00796,AT004,1,O,001,000,,0.0,L,""
100,MAT00613,AT041,2,O,001,000,,0.0,H,""
100,MAT00695,AT033,2,O,001,000,RED,0.0,"",""
100,MAT00192,AT005,3,O,001,000,RED,866.0847,"",X
100,MAT00609,AT037,3,O,001,000,V3,0.0,L,""
100,MAT00016,AT032,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00107,AT003,2,O,001,000,V3,0.0,"",""
100,MAT00995,AT021,2,O,001,000,RED,0.0,H,""
100,MAT00453,AT008,1,O,001,000,,413.2177,L,""
100,MAT00792,AT015,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00832,AT039,3,O,001,000,V3,0.0,L,""
100,MAT00258,AT009,3,O,001,000,"",0.0,H,""
100,MAT00279,AT016,1,O,001,000,BLUE,0.0,H,""
100,MAT00333,AT040,2,O,001,000,BLUE,479.2223,"",""
100,MAT00840,AT028,2,O,001,000,V3,0.0,"",""
100,MAT00430,AT043,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00815,AT010,3,O,001,000,V3,0.0,"",""
100,MAT00268,AT039,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00167,AT004,1,O,001,000,V3,55.9659,"",""
100,MAT00295,AT041,2,O,001,000,,0.0,H,""
100,MAT00516,AT032,3,O,001,000,V3,0.0,L,""
100,MAT00931,AT035,3,O,001,000,V3,0.0,L,""
100,MAT00436,AT042,2,O,001,000,V3,0.0,H,""
100,MAT00966,AT013,1,O,001,000,"",509.7919,L,X
100,MAT00773,AT039,3,O,001,000,,0.0,H,""
100,MAT00364,AT037,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00803,AT027,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00905,AT016,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00948,AT010,1,O,001,000,V3,773.4291,H,""
100,MAT00691,AT005,3,O,001,000,,0.0,H,""
100,MAT00731,AT035,1,O,001,000,BLUE,0.0,H,""
100,MAT00250,AT023,3,O,001,000,,0.0,"",""
100,MAT00467,AT009,1,O,001,000,,0.0,L,""
100,MAT00482,AT026,1,O,001,000,BATCH_A,853.5447,"",""
100,MAT00875,AT039,2,O,001,000,BLUE,0.0,"",""
100,MAT00954,AT042,3,O,001,000,"",0.0,L,""
100,MAT00553,AT025,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00920,AT005,2,O,001,000,V3,0.0,H,""
100,MAT00897,AT007,2,O,001,000,BLUE,810.7204,"",""
100,MAT00755,AT009,1,O,001,000,BLUE,0.0,L,""
100,MAT00555,AT012,2,O,001,000,,0.0,H,""
100,MAT00601,AT030,3,O,001,000,,0.0,"",""
100,MAT00379,AT008,1,O,001,000,BLUE,0.0,L,""
100,MAT00321,AT038,2,O,001,000,,537.4546,"",X
100,MAT00670,AT037,3,O,001,000,RED,0.0,"",""
100,MAT00335,AT022,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00205,AT003,1,O,001,000,RED,0.0,H,""
100,MAT00873,AT041,2,O,001,000,"",0.0,"",""
100,MAT00541,AT028,3,O,001,000,BATCH_A,864.2634,"",""
100,MAT00101,AT030,3,O,001,000,,0.0,H,""
100,MAT00622,AT022,1,O,001,000,V3,0.0,H,""
100,MAT00597,AT031,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00789,AT011,2,O,001,000,,0.0,"",""
100,MAT00815,AT021,1,O,001,000,BATCH_A,926.9072,L,""
100,MAT00006,AT006,3,O,001,000,,0.0,L,""
100,MAT00376,AT023,1,O,001,000,V3,0.0,H,""
100,MAT00315,AT028,1,O,001,000,BLUE,0.0,L,""
100,MAT00001,AT027,2,O,001,000,BLUE,0.0,L,""
100,MAT00425,AT043,3,O,001,000,V3,567.1225,H,""
100,MAT00222,AT019,1,O,001,000,"",0.0,H,""
100,MAT00105,AT005,1,O,001,000,RED,0.0,H,""
100,MAT00803,AT008,1,O,001,000,RED,0.0,"",""
100,MAT00690,AT044,1,O,001,000,V3,0.0,H,""
100,MAT00121,AT042,1,O,001,000,BATCH_A,663.8175,"",X
100,MAT00057,AT012,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00260,AT018,2,O,001,000,,0.0,"",""
100,MAT00501,AT007,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00506,AT045,3,O,001,000,BLUE,0.0,L,""
100,MAT00505,AT017,2,O,001,000,BLUE,233.4758,"",""
100,MAT00852,AT045,1,O,001,000,BLUE,0.0,"",""
100,MAT00392,AT015,1,O,001,000,,0.0,"",""
100,MAT00613,AT023,2,O,001,000,"",0.0,"",""
100,MAT00926,AT049,1,O,001,000,,0.0,L,""
100,MAT00710,AT034,2,O,001,000,,606.2278,"",""
100,MAT00731,AT004,1,O,001,000,,0.0,L,""
100,MAT00591,AT014,3,O,001,000,RED,0.0,"",""
100,MAT00065,AT019,3,O,001,000,RED,0.0,"",""
100,MAT00601,AT031,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00494,AT032,3,O,001,000,BATCH_A,807.7019,H,""
100,MAT00330,AT046,2,O,001,000,BLUE,0.0,"",""
100,MAT00920,AT008,1,O,001,000,RED,0.0,"",""
100,MAT00752,AT012,1,O,001,000,V3,0.0,"",""
100,MAT00088,AT021,3,O,001,000,RED,0.0,"",""
100,MAT00458,AT002,1,O,001,000,"",447.4408,H,X
100,MAT00546,AT032,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00442,AT045,1,O,001,000,V3,0.0,H,""
100,MAT00831,AT048,3,O,001,000,V3,0.0,H,""
100,MAT00093,AT016,2,O,001,000,RED,0.0,"",""
100,MAT00623,AT019,1,O,001,000,,359.217,H,""
100,MAT00078,AT048,1,O,001,000,RED,0.0,H,""
100,MAT00465,AT046,3,O,001,000,V3,0.0,L,""
100,MAT00674,AT019,1,O,001,000,RED,0.0,H,""
100,MAT00601,AT002,1,O,001,000,BLUE,0.0,L,""
100,MAT00285,AT041,2,O,001,000,RED,736.3199,L,""
100,MAT00332,AT043,1,O,001,000,V3,0.0,L,""
100,MAT00470,AT008,2,O,001,000,"",0.0,L,""
100,MAT00507,AT038,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00174,AT011,1,O,001,000,V3,0.0,L,""
100,MAT00335,AT033,2,O,001,000,BLUE,185.661,"",""
100,MAT00531,AT019,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00320,AT016,1,O,001,000,RED,0.0,H,""
100,MAT00635,AT033,3,O,001,000,BLUE,0.0,L,""
100,MAT00147,AT035,3,O,001,000,,0.0,"",""
100,MAT00388,AT010,1,O,001,000,V3,454.7682,H,X
100,MAT00369,AT009,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00379,AT031,3,O,001,000,,0.0,H,""
100,MAT00536,AT001,2,O,001,000,,0.0,H,""
100,MAT00452,AT014,3,O,001,000,"",0.0,L,""
100,MAT00239,AT026,2,O,001,000,,239.9771,H,""
100,MAT00977,AT035,3,O,001,000,V3,0.0,L,""
100,MAT00333,AT043,1,O,001,000,RED,0.0,H,""
100,MAT00269,AT028,3,O,001,000,RED,0.0,L,""
100,MAT00102,AT020,3,O,001,000,RED,0.0,L,""
100,MAT00507,AT007,1,O,001,000,V3,444.5569,H,""
100,MAT00192,AT012,2,O,001,000,BLUE,0.0,"",""
100,MAT00371,AT006,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00782,AT022,2,O,001,000,BLUE,0.0,"",""
100,MAT00976,AT046,2,O,001,000,BLUE,0.0,H,""
100,MAT00469,AT019,2,O,001,000,V3,610.7211,L,""
100,MAT00520,AT012,2,O,001,000,"",0.0,"",""
100,MAT00776,AT024,3,O,001,000,V3,0.0,L,""
100,MAT00887,AT039,2,O,001,000,BLUE,0.0,L,""
100,MAT00055,AT015,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00193,AT015,2,O,001,000,BLUE,144.2578,L,X
100,MAT00675,AT048,1,O,001,000,V3,0.0,"",""
100,MAT00063,AT012,1,O,001,000,RED,0.0,H,""
100,MAT00592,AT023,1,O,001,000,,0.0,"",""
100,MAT00503,AT039,1,O,001,000,,0.0,L,""
100,MAT00806,AT001,3,O,001,000,BLUE,817.104,H,""
100,MAT00963,AT003,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00850,AT048,3,O,001,000,BLUE,0.0,"",""
