MANDT,MATNR,WERKS,CHARG,SOBKZ,LIFNR,LFGJA,LFMON,LBLAB,LBINS,LBEIN,LBUML
300,MAT960784,PL19,JLL7F3O3,O,V745778,2024,01,3878.335,884.805,456.036,1692.412
400,MAT826317,PL14,ZS0J0A1S,Q,V741012,2026,08,3926.48,781.148,224.728,1581.552
300,MAT539730,PL22,IJP5WD0D,"",V684277,2024,02,464.558,495.265,176.219,1732.519
100,MAT181811,PL45,APLAG0BJ,K,V522492,2022,02,981.207,698.054,0.61,1971.765
300,MAT642688,PL47,S6FP9WVS,Q,V438459,2022,04,1445.354,976.277,162.239,1321.389
200,MAT771278,PL21,VV69N8NT,E,V490172,2022,09,816.217,938.098,176.002,1572.458
100,MAT874817,PL12,QWYS2MEV,K,V166175,2024,05,4593.026,77.721,372.408,869.317
100,MAT829295,PL09,VZ8AYJ5X,"",V205989,2023,02,2479.78,802.597,322.83,1652.163
100,MAT439327,PL03,YE3RKD35,Q,V253648,2024,03,2396.929,707.975,193.23,750.327
400,MAT868507,PL10,V559Q3H7,"",V434989,2026,03,3554.766,194.295,128.842,1058.479
100,MAT549239,PL03,FSSLTQ60,"",V283610,2022,03,3688.773,212.677,280.916,37.879
100,MAT892186,PL42,6AY8BVRU,O,V231842,2022,01,817.985,612.298,386.162,101.014
400,MAT262572,PL46,IP2NFLJ7,O,V788608,2022,12,642.206,191.957,408.145,677.041
200,MAT885356,PL46,H7G61GTF,Q,V961997,2026,09,103.359,719.253,263.715,458.029
400,MAT363742,PL02,BCDWUIN3,O,V973023,2025,04,3769.121,106.122,211.276,681.066
400,MAT369943,PL39,QHFKSY1V,E,V638774,2023,01,2895.886,739.427,95.97,608.191
100,MAT667694,PL20,4OMQLREX,K,V910570,2025,08,1831.161,465.465,270.53,801.783
200,MAT778200,PL22,AU8G8PTG,Q,V281668,2022,10,2077.847,387.967,431.865,1857.497
100,MAT275777,PL27,1LHMEGY6,K,V797450,2025,08,3179.842,653.704,252.989,525.649
300,MAT338187,PL42,5GQXXKPU,O,V243599,2024,05,286.146,70.136,226.142,559.115
300,MAT911965,PL29,6V021AC1,E,V488037,2026,05,2110.185,415.049,413.292,1242.455
300,MAT962916,PL27,ENLNSRRS,Q,V616111,2025,02,3960.765,950.785,284.394,1498.497
100,MAT428376,PL44,87IVGLLN,K,V838995,2023,06,771.634,424.467,193.527,1387.541
100,MAT549077,PL05,5DJ9JRTE,O,V376012,2022,12,891.379,952.815,406.353,1363.759
200,MAT258348,PL10,S5IL5XBQ,"",V428468,2025,11,3122.285,41.499,226.173,1577.578
200,MAT494194,PL02,E7DRG000,K,V369150,2024,10,3133.786,799.944,244.712,1192.047
200,MAT127954,PL18,N0T3GYB6,Q,V890378,2026,10,3168.254,317.915,277.483,1409.63
300,MAT164007,PL04,KW6IWRR5,"",V645560,2026,08,127.334,393.499,455.618,1476.597
100,MAT501507,PL46,QBGB7F9A,E,V166690,2023,06,4235.738,989.582,60.949,994.781
100,MAT199855,PL17,T1OI525M,Q,V351791,2025,04,2934.193,507.992,279.551,849.221
400,MAT268198,PL22,VK1VRJ9Y,O,V412443,2025,06,2943.047,360.712,108.958,1511.677
300,MAT266527,PL15,BWHFHFGJ,E,V584223,2023,05,4666.238,70.133,379.992,1918.581
100,MAT849860,PL14,QKU2WG83,E,V304068,2023,11,2202.361,314.221,133.431,763.219
300,MAT898317,PL03,EU6P2H00,O,V680757,2022,03,1276.733,877.031,436.894,1968.152
100,MAT752304,PL25,9Q4CP3S8,O,V138606,2022,03,1185.947,248.686,465.776,1867.453
100,MAT742841,PL08,A03706EE,"",V962047,2025,03,2227.374,763.838,7.716,1905.048
300,MAT958147,PL26,YSPR4QO6,K,V505525,2026,11,4451.071,893.758,22.609,1684.909
300,MAT271553,PL23,UCLMEBMA,Q,V339915,2024,06,519.376,676.313,243.693,872.404
300,MAT533424,PL41,JZSIYVL0,E,V963864,2024,12,1972.099,844.127,239.692,1900.963
100,MAT531582,PL38,8RJHZWXJ,"",V951572,2022,09,1495.596,943.711,363.486,491.243
100,MAT451377,PL16,NGLSSFUM,"",V145417,2023,04,1074.353,867.932,194.789,851.729
300,MAT423485,PL10,DLD6NA5V,E,V481283,2023,09,165.626,343.893,356.046,935.819
200,MAT181458,PL28,LQQW7NHS,K,V376284,2025,02,1311.979,580.722,287.732,1461.668
400,MAT639972,PL34,VV64HFE7,O,V162716,2023,05,2130.004,720.632,329.411,1595.84
300,MAT318376,PL42,FQ0AAMXE,E,V965946,2022,03,1133.045,272.162,362.215,805.477
100,MAT895298,PL39,X26LM3QY,O,V471945,2026,05,1187.336,745.176,239.998,1040.471
400,MAT460013,PL34,W52HJVAG,Q,V823749,2023,12,100.447,17.817,148.166,1232.948
400,MAT466075,PL39,J9HVNQ7J,"",V722444,2025,08,2474.903,891.69,304.186,1628.455
400,MAT681502,PL30,ZURU08WQ,Q,V528138,2022,02,221.481,549.994,225.337,1612.79
200,MAT320602,PL29,8ZLNH5YV,Q,V846152,2024,07,2216.278,377.196,275.951,160.004
400,MAT472674,PL43,I53R4V9E,E,V340811,2026,11,2021.91,41.011,457.116,948.353
200,MAT101100,PL09,QELZ7HS2,Q,V563832,2025,07,2619.151,870.065,364.081,916.75
200,MAT660131,PL36,0OWZUZHJ,E,V280909,2025,10,986.74,431.449,320.769,197.733
300,MAT544675,PL28,ADGPVBMY,K,V492515,2025,06,2029.128,183.83,171.11,1531.349
200,MAT236122,PL48,NRIDM8FO,K,V644519,2023,02,4094.521,584.479,232.056,1701.064
100,MAT999551,PL36,9W2AJIW6,E,V657643,2026,09,364.99,652.276,322.01,1420.68
200,MAT357252,PL14,BJQ21EJN,K,V395392,2022,05,4670.553,748.777,436.525,18.824
400,MAT650723,PL33,DAJBL69E,Q,V925725,2025,12,895.015,315.198,162.683,1829.95
400,MAT324593,PL47,UA3RAG3C,Q,V938171,2023,03,3741.882,415.038,432.14,1343.589
200,MAT142465,PL16,5PZURKVF,O,V361075,2022,10,4049.084,591.597,315.405,1275.261
300,MAT275389,PL33,Y34C3SAF,E,V106419,2025,09,121.393,444.814,239.067,836.096
400,MAT618466,PL20,P2CFDY75,Q,V545575,2023,09,655.973,66.65,236.445,1559.143
400,MAT696975,PL33,ATVOJW2M,Q,V483071,2024,03,829.99,423.089,346.301,1740.586
300,MAT741659,PL20,AR6S010F,"",V624013,2022,11,4531.341,351.477,257.343,1674.304
400,MAT917836,PL31,QARX5ROB,K,V199543,2026,10,4792.233,326.037,275.065,1837.695
200,MAT558752,PL48,E6L5CXKR,K,V767220,2026,11,4780.282,805.489,16.872,376.917
300,MAT894636,PL21,UK6IPHOF,"",V922029,2025,10,4540.942,307.187,193.046,193.697
100,MAT580135,PL49,3P5TOBU2,O,V746249,2023,10,2619.339,381.728,288.637,1094.068
300,MAT870438,PL46,GDKYTYAW,"",V833726,2026,12,834.473,665.713,93.574,1644.907
400,MAT655887,PL47,E5G9DT4C,"",V503222,2022,09,3934.027,682.464,135.228,1547.71
200,MAT402632,PL28,ZDEZOMJ9,Q,V182023,2024,11,2920.467,234.21,303.375,1449.681
400,MAT642421,PL43,YLDALQJR,O,V204865,2026,01,1243.367,449.394,293.784,1496.588
200,MAT360853,PL48,OPH3NECY,K,V499841,2026,05,3379.421,189.6,68.194,130.6
400,MAT346813,PL11,W7UO1NRD,Q,V720368,2024,05,2764.219,108.612,426.05,795.686
200,MAT374070,PL12,HO8XFGBM,Q,V385104,2024,06,57.501,860.005,143.289,162.35
300,MAT470676,PL50,CZS245V2,E,V410548,2025,09,4104.073,197.524,301.177,1952.724
300,MAT501070,PL41,D200H0OF,"",V542736,2022,12,899.187,737.752,57.804,1353.32
400,MAT477084,PL29,V7Z2L9Q4,Q,V367338,2023,01,254.177,123.753,221.69,1986.289
100,MAT252701,PL40,BWPCV9LK,O,V837606,2022,05,935.827,739.799,364.856,635.05
200,MAT496406,PL16,ODQ65ATL,K,V108747,2022,11,2317.938,799.547,71.824,1891.66
400,MAT872233,PL10,4KRESS5Q,Q,V348750,2025,08,2122.531,76.617,452.959,591.182
100,MAT156499,PL46,7XHTAMIO,"",V870386,2024,03,1558.555,728.47,258.482,804.045
100,MAT146273,PL24,JKZPWG12,Q,V470733,2026,03,4861.051,378.119,479.148,715.694
200,MAT210949,PL41,SPLF5A3O,E,V837056,2022,07,4659.99,975.694,32.815,1408.97
300,MAT256533,PL08,15X81Y6W,E,V924932,2024,02,3146.462,916.885,175.068,130.053
200,MAT168311,PL09,TKR58KZF,O,V375664,2023,06,431.935,946.813,396.784,560.2
400,MAT877578,PL32,P6QCB4D0,K,V223599,2023,04,3044.204,426.688,494.115,1701.208
100,MAT946858,PL41,IEBG286J,O,V745278,2026,07,2302.115,618.358,25.961,1718.201
400,MAT212386,PL36,7SU9CWX0,K,V383826,2025,07,2837.485,926.777,166.016,710.819
100,MAT631887,PL44,RBESDZB5,Q,V743054,2026,09,316.344,964.469,3.155,630.792
400,MAT785827,PL41,3I1BTPB5,E,V250633,2022,09,2256.423,487.588,252.65,727.371
300,MAT364440,PL04,B1T597DG,O,V604226,2022,11,307.159,337.02,247.138,565.577
200,MAT906229,PL09,M6Z5CTVZ,O,V791752,2023,09,1673.141,623.922,181.855,1102.747
400,MAT288309,PL40,AUPU3QOS,Q,V346695,2025,07,4072.76,318.023,344.347,458.087
200,MAT669379,PL03,IBGT047K,E,V566172,2022,08,2373.905,697.407,421.547,387.966
400,MAT941500,PL05,W978MYTL,E,V491816,2025,10,2290.611,862.842,15.0,862.893
200,MAT360109,PL18,M0WV9KII,E,V700631,2022,03,4872.728,852.102,341.678,1690.407
400,MAT153093,PL49,9KSKYSIW,K,V973959,2025,01,3550.24,52.045,412.06,839.706
100,MAT799280,PL14,4GIDKP9X,K,V771605,2026,03,4171.155,348.875,223.847,1924.149
200,MAT449833,PL20,C8OQJJWA,K,V854229,2022,10,694.139,219.495,52.585,857.827
400,MAT228931,PL24,HT9A0MH3,K,V167188,2022,08,4418.432,381.736,89.639,590.445
100,MAT474111,PL25,VI4HL6DP,O,V395019,2022,06,4388.936,691.892,393.915,1321.482
400,MAT515974,PL06,H571UYD3,K,V335019,2025,01,1529.034,414.324,335.052,1155.828
300,MAT781797,PL34,8M2JV36X,Q,V110521,2025,12,3708.582,624.551,419.381,868.071
300,MAT476122,PL25,JME6K7WB,Q,V989310,2025,05,4672.466,107.493,174.505,1890.692
300,MAT659070,PL32,MW43OOG7,"",V149616,2026,04,225.088,332.436,376.369,417.815
400,MAT876017,PL34,USCO7YY2,E,V548877,2022,05,4614.178,785.6,58.608,997.79
400,MAT108004,PL09,M596WLZD,"",V658392,2024,01,852.26,373.008,438.579,1416.444
100,MAT277912,PL14,IX5UCMKA,O,V437689,2026,06,1497.461,156.013,178.783,767.188
100,MAT281381,PL33,368ZF8D7,"",V131803,2023,10,3746.022,979.092,72.52,745.965
300,MAT793248,PL16,HJQ1J2YV,E,V859058,2023,12,3141.163,574.968,464.047,273.377
300,MAT878016,PL27,HBPJXJ5D,K,V414515,2026,03,4.4,789.024,250.383,699.909
300,MAT709079,PL05,L4HCCFTF,K,V735496,2025,09,1266.683,474.961,75.248,1916.289
200,MAT665315,PL48,FKB4Q9SX,Q,V630513,2023,03,224.482,706.402,35.6,1523.294
100,MAT529459,PL24,VPFZSTDE,K,V368172,2023,12,1546.664,456.995,167.574,1076.854
200,MAT531872,PL37,V6ZW0PP4,Q,V355549,2026,09,4768.763,279.692,259.344,343.432
200,MAT427018,PL08,972EQA72,Q,V150623,2025,07,3954.323,717.487,394.251,796.262
400,MAT797015,PL47,DNAB7M68,Q,V699644,2024,06,1154.998,842.84,446.595,1520.96
200,MAT799339,PL46,JBKURKWX,Q,V835064,2022,09,816.346,411.672,94.776,1072.891
200,MAT293709,PL27,AETC7I6B,O,V953088,2026,07,1512.362,352.138,112.04,1211.584
300,MAT946890,PL46,847B0C5O,"",V894334,2023,11,4008.805,15.949,361.728,471.527
300,MAT479983,PL29,LKRLV0UA,E,V299552,2025,09,3896.207,4.008,367.98,897.552
200,MAT964805,PL15,N5Z97KPV,E,V384253,2026,09,1554.458,317.165,221.986,1787.647
400,MAT117290,PL14,2OVFLAD7,E,V582627,2025,11,656.868,691.091,427.305,1758.093
400,MAT654489,PL21,IO9BPI3F,"",V489152,2026,03,1574.461,155.357,443.905,1657.032
300,MAT343732,PL45,FKH5BKPK,E,V458856,2022,12,1515.379,952.588,131.016,1619.055
300,MAT610450,PL25,D9MZLXEC,Q,V687663,2024,03,1895.535,938.214,496.796,549.597
400,MAT424230,PL15,OSPZ5HZC,Q,V998902,2022,10,3669.435,736.901,319.843,666.074
200,MAT167369,PL30,TV9DFBL1,E,V911524,2022,04,4488.232,180.554,65.535,1232.398
300,MAT249099,PL13,3MB1HBX7,O,V344765,2024,02,1508.107,447.061,464.077,158.296
400,MAT655279,PL09,STCDFQCD,Q,V691855,2023,04,11.28,245.983,340.293,516.255
300,MAT511422,PL38,74ZHNQ4U,"",V682675,2023,11,957.605,101.418,368.716,1821.794
400,MAT320723,PL13,PKZJQRHI,E,V799699,2026,12,977.112,879.921,412.385,1670.891
300,MAT671629,PL11,AEOPV67U,O,V772032,2024,08,2745.568,447.584,57.34,919.883
100,MAT715945,PL43,01PBB5FF,"",V383018,2022,08,662.179,901.481,455.332,1463.339
400,MAT650799,PL18,YRGYALBQ,Q,V881360,2026,11,3384.42,68.029,238.096,597.283
100,MAT942402,PL30,8I4H8EDC,Q,V447551,2024,08,1446.927,999.105,243.768,781.969
100,MAT352117,PL46,RV1RQZTO,Q,V668840,2024,11,2210.923,200.241,329.402,1332.173
300,MAT238788,PL44,UAN033WX,E,V802926,2024,06,4385.307,182.735,158.952,1421.768
200,MAT354877,PL33,QZ460N1M,E,V758337,2026,11,1061.459,788.357,281.49,99.972
200,MAT342799,PL45,DCDIDF9B,E,V996712,2022,07,341.462,95.62,94.682,1486.798
100,MAT972442,PL36,AO65F7P2,"",V389125,2025,08,3063.565,291.668,404.867,1599.682
100,MAT665242,PL41,NE8N6OJB,K,V625963,2024,11,4177.575,593.874,2.906,698.461
100,MAT916934,PL15,DYU018EZ,E,V784622,2023,08,746.275,383.911,488.628,1423.368
100,MAT585446,PL11,N99UU142,"",V406438,2022,10,1148.206,741.82,495.569,233.183
200,MAT311831,PL46,GYNWI452,K,V527459,2024,10,3542.59,247.565,66.345,735.397
300,MAT286219,PL19,FRIPE0J8,Q,V785454,2022,09,3088.612,421.988,242.831,564.145
200,MAT852532,PL45,YWQ9UPZW,O,V270265,2026,12,2889.684,375.141,50.21,857.08
300,MAT414399,PL41,XCT3VA5T,K,V720276,2024,09,476.573,54.801,184.745,1736.832
400,MAT402244,PL43,RKINA21O,K,V946569,2026,12,3506.848,62.027,386.422,80.232
100,MAT472531,PL40,ETJYREKV,K,V817427,2023,06,1298.434,451.702,416.546,1708.678
100,MAT232751,PL30,43KJLVYC,E,V668253,2026,08,1547.563,375.6,346.874,1210.929
200,MAT919000,PL36,6TC407J9,"",V154814,2023,03,4779.633,141.943,81.958,1961.448
400,MAT231566,PL24,4FAWZOIQ,O,V152813,2026,03,1925.183,226.345,350.238,623.72
400,MAT543941,PL34,A0E37EGF,"",V181527,2022,07,811.517,191.659,432.365,777.88
400,MAT446326,PL19,A00KFYLN,Q,V219761,2024,05,4431.041,358.344,400.672,1869.852
400,MAT788157,PL49,9U2O7T5G,O,V294000,2026,12,4727.462,292.226,327.659,517.842
300,MAT480581,PL34,4V31TPAB,O,V431055,2023,01,3860.417,499.378,403.025,1165.309
200,MAT819932,PL22,PZSSP5F8,"",V953716,2022,01,3610.59,434.861,277.234,1680.125
100,MAT747720,PL37,84896PZX,E,V655966,2022,11,3004.01,608.497,345.499,101.36
200,MAT225679,PL39,NEVKR212,E,V667344,2022,09,4309.031,676.874,149.373,932.155
100,MAT200800,PL33,BCEOJ7ZL,"",V825702,2023,01,4489.489,374.537,263.951,1954.923
200,MAT227241,PL47,Y20QYZXX,Q,V296080,2023,05,1600.968,884.703,456.937,116.208
400,MAT759751,PL21,3862D0AQ,K,V842926,2024,06,4132.918,71.974,272.779,336.29
400,MAT795727,PL38,QB0ASPOU,O,V188253,2026,06,1248.786,7.408,1.56,966.223
300,MAT388790,PL11,FQTERQ7W,E,V385371,2022,04,1354.05,151.358,396.593,624.113
300,MAT205855,PL05,DMZ407J9,"",V469305,2026,01,1069.098,806.003,287.027,446.341
200,MAT463832,PL07,I6LE4B57,E,V457561,2022,07,288.389,821.807,79.984,803.46
100,MAT459254,PL48,LPDL46SV,E,V583896,2025,06,1897.915,622.714,245.491,747.36
300,MAT447344,PL44,5TS95VKC,"",V352655,2025,09,3266.67,342.59,480.533,1405.907
200,MAT457252,PL13,PU5CYLF7,O,V929510,2026,08,1904.227,336.783,499.644,823.338
300,MAT314813,PL05,QUTA1M13,O,V215584,2026,12,185.183,746.454,411.476,102.963
400,MAT258095,PL25,3QKO3EHW,Q,V707998,2026,08,1253.722,603.583,495.171,405.548
100,MAT443962,PL38,7VS0O1ZB,E,V155524,2023,07,4998.908,844.354,142.993,448.902
100,MAT293773,PL07,DSYROX1T,"",V233981,2024,10,3383.88,713.266,391.309,1256.837
400,MAT487909,PL37,CK5C70PB,"",V225286,2022,11,3006.033,839.89,223.76,1371.5
200,MAT590625,PL19,LZJO62TF,E,V316890,2022,08,2418.948,777.595,412.843,1750.096
100,MAT288064,PL27,ZUGZ598U,K,V796878,2024,01,4961.328,498.454,115.102,181.863
200,MAT693084,PL18,4O3OARWJ,E,V778411,2023,07,1831.886,826.01,49.825,638.252
400,MAT930505,PL13,GFVWCZDB,O,V887866,2026,07,951.364,857.516,185.28,1695.513
100,MAT202170,PL07,DTRSXDMV,O,V424201,2022,02,3530.811,278.593,315.905,1969.296
400,MAT596646,PL35,LZL35LHB,Q,V228604,2025,05,399.315,700.266,287.287,1281.008
100,MAT565019,PL16,0CXSULOD,O,V552341,2023,01,3059.424,563.424,199.061,1759.765
400,MAT542941,PL02,GNDB89EG,K,V592332,2024,11,2745.068,979.369,127.423,1810.202
400,MAT398562,PL24,FKKG0IXY,O,V269143,2026,12,309.146,422.565,488.032,1125.961
200,MAT722151,PL23,N57A0DMM,"",V917049,2026,04,4749.354,335.517,91.092,1185.795
400,MAT684671,PL29,D9W98GO1,Q,V276852,2025,05,4378.109,510.619,128.726,1334.801
200,MAT919567,PL24,BH7UHJQ4,Q,V733406,2025,04,1455.541,778.915,1.031,1578.136
300,MAT275699,PL29,DJRN1C2H,E,V458607,2026,11,2472.457,306.876,162.59,164.542
300,MAT731529,PL18,O8AZL2GJ,E,V467916,2022,01,1084.452,916.581,239.42,919.836
200,MAT321973,PL12,JXD9Y30F,K,V290041,2026,02,345.345,40.826,34.533,889.857
300,MAT541146,PL44,Y5SG8QLO,O,V198629,2024,06,3374.557,399.26,495.596,104.749
100,MAT960536,PL18,Q2OAKE5A,O,V766841,2026,09,2740.153,155.124,417.608,311.59
300,MAT170286,PL13,KVYQZ9N9,K,V613117,2026,11,4730.665,780.367,411.638,694.169
300,MAT283860,PL03,2QNQ5477,"",V421866,2026,05,2189.725,253.331,117.035,1572.222
100,MAT881533,PL14,03A18G47,O,V876327,2022,11,3507.575,938.912,211.032,534.512
200,MAT385772,PL06,XLTD9AFM,E,V423348,2025,12,823.924,807.184,381.192,695.114
400,MAT465295,PL15,D5IDGCFY,Q,V669745,2025,02,1046.929,595.902,117.188,468.175
100,MAT914745,PL18,IR86ZLS0,"",V216168,2026,10,2833.567,694.688,139.739,577.85
200,MAT822136,PL04,Z6T5G48M,"",V300708,2025,07,2735.65,477.828,336.898,983.196
100,MAT442861,PL25,WCJS3M8Y,"",V614012,2025,08,2017.027,798.569,34.138,1476.091
400,MAT330617,PL39,VHGQJ89E,Q,V977090,2022,05,1515.511,879.86,419.539,1663.774
400,MAT943965,PL33,43Q88TBC,Q,V884733,2026,06,818.723,839.405,110.18,1456.571
100,MAT797485,PL24,8981XYXG,E,V500679,2025,12,1769.577,645.12,216.98,1025.998
200,MAT568641,PL48,XAPTGG2W,K,V215471,2026,08,1270.056,879.743,221.768,842.081
400,MAT419198,PL34,WRIKF8EN,"",V712710,2026,05,3853.893,520.934,128.368,697.352
400,MAT584578,PL41,FV956IJR,"",V605682,2025,12,3300.61,931.746,478.425,391.624
300,MAT634095,PL45,4ZE9S4L1,Q,V397833,2022,10,3175.029,230.908,480.103,707.82
400,MAT609412,PL38,84TJ4FC4,O,V877460,2023,02,3568.254,192.038,408.561,143.346
400,MAT564245,PL13,2FBNYUPK,"",V642637,2025,01,2697.618,388.787,184.374,1807.534
400,MAT332490,PL43,GV5FRCEQ,"",V705734,2024,06,4913.226,920.907,142.953,1300.387
200,MAT243697,PL19,3J4F13M0,Q,V328420,2024,04,2360.718,63.768,453.058,446.738
300,MAT375943,PL30,CQHWSIQ4,K,V897443,2025,02,3954.24,144.048,224.919,790.911
400,MAT168787,PL20,T6JQO329,E,V727435,2026,10,1569.331,521.983,420.896,848.696
300,MAT806474,PL10,AIKD54MV,O,V388133,2022,11,1148.608,441.798,156.68,333.401
100,MAT459710,PL25,YX56SL1L,E,V480047,2025,03,1001.605,859.881,414.041,942.971
300,MAT189868,PL09,7YAQADE5,K,V667683,2026,04,3150.589,216.219,422.748,1557.329
300,MAT882467,PL40,SMNPHZUR,O,V660193,2023,09,4247.412,610.126,134.688,1292.33
100,MAT174487,PL38,2C7YAJI4,Q,V788402,2025,06,2149.289,614.076,185.165,964.361
200,MAT537823,PL43,ZKJY29X5,O,V305851,2026,01,2660.892,163.561,117.433,1966.819
400,MAT449339,PL19,AUDUBYNY,"",V265292,2024,09,1543.062,769.703,124.057,1511.452
100,MAT610366,PL15,4DDQPNF9,"",V129795,2025,07,1319.227,115.206,346.243,783.991
400,MAT407998,PL15,QKB96HGW,E,V731578,2023,04,237.448,124.542,322.3,704.185
300,MAT556413,PL14,WSDVTSXZ,K,V720409,2024,12,1858.281,612.568,399.943,234.278
100,MAT798659,PL05,BMW55PMG,E,V987678,2025,09,1988.362,725.2,57.291,1763.748
100,MAT908754,PL48,0NBAEMJ0,K,V212149,2023,10,4794.799,284.664,127.177,1125.348
400,MAT207649,PL18,LQ4I26LT,Q,V255765,2022,04,1821.881,200.25,245.923,1309.331
300,MAT158786,PL19,7U5RM7TY,E,V988636,2023,12,205.675,562.016,2.558,1993.975
400,MAT427402,PL10,C901ELN9,O,V875237,2024,03,1212.635,338.89,193.856,1784.422
300,MAT854138,PL28,0XH74AFT,E,V238068,2025,01,1581.999,487.687,40.729,711.63
100,MAT221417,PL40,AQ4VKROS,E,V561820,2024,12,1942.084,724.282,276.817,178.37
100,MAT157058,PL33,923FM1PY,"",V961834,2024,02,1925.207,988.001,140.044,435.134
100,MAT323306,PL02,O5V1Z7CI,"",V435811,2026,03,2422.985,186.433,319.25,250.416
400,MAT605493,PL34,EP1FKHFC,O,V886222,2024,02,3692.796,854.233,12.259,1617.742
100,MAT473414,PL09,910JR9AH,K,V777039,2025,04,3001.575,210.014,171.86,1715.971
400,MAT464801,PL22,EKSUWKWI,Q,V433358,2024,05,3844.137,255.074,291.522,976.562
300,MAT217929,PL50,KKZ0JJ6H,E,V895659,2025,05,413.557,456.563,70.995,916.706
200,MAT508063,PL47,RVFIVW6F,"",V542253,2024,03,3422.067,337.702,43.929,745.674
100,MAT366895,PL30,XXGQ93Z5,Q,V781402,2022,11,106.03,366.312,358.352,912.38
100,MAT320370,PL49,QMCMQDEN,Q,V233265,2026,12,2828.111,306.063,51.694,889.198
200,MAT947269,PL48,GWDXCT56,Q,V773746,2026,02,148.728,391.546,308.766,1648.57
100,MAT725556,PL21,RM0H5GTI,K,V601729,2025,01,1644.386,251.117,254.91,234.692
300,MAT591256,PL44,ZLLO6KWE,K,V431726,2024,06,2192.758,618.42,181.96,1537.301
200,MAT365784,PL16,361B725A,K,V453519,2026,06,2811.715,561.436,462.896,827.71
200,MAT566138,PL43,59NTRIEN,Q,V229597,2025,02,367.0,457.46,463.328,643.331
400,MAT528110,PL42,7IZKM6SL,Q,V247627,2023,08,3555.298,912.184,378.627,940.327
400,MAT179040,PL30,41FS1PDU,Q,V106526,2022,11,483.497,415.148,190.23,1887.979
300,MAT881963,PL33,A8DDTLNO,O,V321152,2025,05,4866.575,392.105,418.291,464.219
400,MAT897319,PL13,YGCYJBRL,K,V552199,2025,11,4056.414,295.772,164.895,1332.702
200,MAT347437,PL25,KRF8UGP3,E,V890733,2026,10,552.279,744.501,131.998,1149.507
400,MAT825068,PL45,M47HKF91,O,V823347,2022,08,2129.043,17.413,345.021,1403.944
300,MAT802110,PL04,H7PO1PYN,E,V988661,2024,07,3416.001,922.097,428.397,541.014
200,MAT201959,PL45,413J3DXH,"",V264607,2023,08,4359.175,952.436,71.393,967.668
200,MAT827980,PL19,IOAW94NC,O,V665122,2025,07,2471.154,819.349,72.92,1897.332
300,MAT590604,PL48,NUZ52D1U,K,V993517,2022,10,943.65,341.8,31.451,1187.986
100,MAT167940,PL44,55BZ93C2,O,V534030,2023,12,3460.602,286.036,337.395,762.567
400,MAT579402,PL46,HRYE1DJV,O,V371746,2022,05,229.618,803.75,214.227,48.607
100,MAT820652,PL06,8AZKKY7M,K,V402318,2026,12,410.751,105.129,255.685,436.234
300,MAT924546,PL27,IT8NHM8C,K,V744783,2022,04,575.159,605.512,328.272,389.329
100,MAT332431,PL16,MA1FL5T7,K,V790360,2024,06,2713.399,206.015,137.745,556.326
400,MAT547104,PL41,046XTWPV,Q,V828316,2026,10,3691.988,2.453,281.194,1919.749
300,MAT947954,PL16,YRL1IRZN,K,V420141,2022,03,553.297,756.293,422.081,102.782
100,MAT897879,PL37,9L8V97B6,O,V155289,2025,08,714.501,167.934,494.874,259.552
200,MAT960383,PL13,ARUPSBV9,"",V100021,2023,02,1441.311,458.571,59.158,418.467
300,MAT369261,PL07,51M1E6SA,O,V231799,2024,11,4833.79,593.117,447.668,1794.926
300,MAT281504,PL23,G5XF4O5V,E,V224989,2022,10,3586.233,20.671,475.521,417.352
200,MAT916963,PL12,34RHKA92,O,V502786,2023,02,4785.886,230.606,155.321,1284.752
200,MAT658262,PL48,8J5SUF79,E,V760557,2024,10,1958.638,141.839,441.58,223.143
100,MAT173240,PL14,YK17QVNL,Q,V807128,2023,08,2921.369,880.473,362.564,1998.751
100,MAT995431,PL38,1HY9RBJG,"",V937400,2025,08,3596.981,275.517,34.203,1875.376
100,MAT181643,PL19,JJAAE542,K,V721449,2023,10,2287.302,638.191,26.978,470.753
200,MAT774390,PL10,3JVXD9QA,K,V754210,2022,01,2458.556,163.687,396.344,657.689
400,MAT218888,PL20,AV4T8B0R,"",V578691,2024,12,3809.518,4.889,415.504,144.754
200,MAT687683,PL33,NQXZA14A,K,V431607,2026,12,1744.464,456.716,183.494,115.099
400,MAT330431,PL03,UZH6T6F7,O,V670557,2022,03,4615.042,101.648,341.465,1530.587
100,MAT365902,PL07,OKBKR5OJ,E,V831235,2026,07,3317.249,251.532,273.992,1224.398
300,MAT843196,PL45,FOL49U9C,E,V639276,2024,03,158.943,674.971,374.695,1605.599
100,MAT682189,PL06,A71PMKMF,E,V595566,2023,09,2466.175,872.958,4.253,858.666
300,MAT348854,PL31,AVDMS44B,O,V948499,2022,06,3378.987,841.582,394.092,1310.231
300,MAT802842,PL14,821FRKO3,O,V987110,2026,02,3948.156,442.263,90.37,1623.257
300,MAT120290,PL21,NPVFGZUB,"",V576462,2026,01,3012.276,344.504,492.572,973.294
300,MAT626147,PL16,O7RY3R12,E,V185917,2026,11,157.684,344.47,374.946,768.376
300,MAT182755,PL41,VU1J1DTA,"",V538371,2023,06,1770.622,533.559,489.675,629.422
