EINME,INSME,LABST,LFGJA,LFMON,LGORT,MANDT,MATNR,RETME,SPEME,UMLME,VKLAB,VKUML,WERKS
686.766,439.035,6934.917,2020,02,S010,100,488127415828249390,453.766,888.264,1242.958,266797.55,28278.2,P033
185.158,1018.174,6022.003,2021,07,S018,100,133589603702792034,10.378,195.495,1194.458,130019.11,12080.39,P004
413.379,289.508,4329.436,2023,01,S046,100,100714808031513569,218.038,128.55,2297.786,133798.51,86985.46,P030
156.643,517.745,1287.34,2022,06,S032,100,834976228625681596,278.589,694.196,1584.408,33745.38,60885.6,P044
207.415,1624.683,5374.06,2023,01,S060,100,576240839937446909,121.539,851.172,2796.313,82548.93,109341.92,P012
611.251,391.4,4429.025,2024,05,S047,100,179211656529500187,6.147,674.624,1641.964,142693.62,21172.37,P018
179.077,304.67,1811.223,2024,12,S034,100,564176685332791253,226.851,986.253,364.263,26062.79,5750.65,P012
1364.074,53.886,559.823,2020,02,S035,100,993328360816303451,250.071,952.541,490.779,16262.31,19166.56,P014
665.236,1722.875,9458.259,2021,12,S053,100,550495997114688299,69.455,291.563,2896.896,243214.5,46151.59,P013
1382.135,1151.509,9266.726,2022,08,S042,100,384857978447422657,19.765,511.557,2189.76,178600.06,63363.92,P020
1139.169,1916.046,9010.379,2021,04,S006,100,658774314604268092,363.111,957.073,321.498,206776.03,6131.28,P020
941.951,71.262,3687.195,2021,05,S013,100,225915670046357010,489.014,697.999,400.555,126271.19,11941.45,P041
780.925,666.943,6248.589,2025,01,S049,100,269320522259739806,469.457,340.448,1153.891,125080.52,28579.83,P012
911.484,1634.798,8611.735,2024,12,S051,100,139695238654469148,55.035,689.941,710.455,158610.66,27120.51,P002
485.063,159.575,841.958,2022,02,S042,100,796581799494868463,309.68,52.43,2775.443,29178.06,45290.04,P028
1099.791,1550.404,6594.127,2022,07,S094,100,734787556425888288,302.948,793.952,2388.134,234989.23,31784.73,P002
58.276,396.704,6974.55,2023,12,S010,100,390701446299942640,84.192,602.696,1501.735,235925.3,27637.4,P030
1483.805,464.956,7206.766,2020,12,S055,100,841330644050582219,42.97,390.097,92.973,273732.24,1329.69,P049
140.936,195.612,4421.566,2026,05,S077,100,328020918711117279,325.343,801.167,2530.891,70860.3,94076.28,P032
620.682,540.735,1733.799,2020,02,S066,100,403348023331966175,322.308,522.697,2737.983,27499.55,50615.39,P011
1181.896,284.63,7023.801,2020,07,S048,100,851770562749549301,179.165,464.626,2503.696,91084.92,47081.53,P036
908.265,1094.681,4668.546,2023,03,S001,100,733948479593801480,200.2,158.45,2096.347,49348.46,71437.53,P032
1462.904,1914.454,8196.699,2025,10,S055,100,458619634969218479,216.5,626.862,1381.936,127251.05,24545.53,P020
840.802,1564.73,4556.497,2026,07,S020,100,124070669171761168,384.995,887.228,1482.231,157323.34,28171.97,P037
11.758,520.209,7210.775,2021,12,S081,100,567895284092626779,207.78,9.652,2621.699,101718.63,73850.91,P027
344.918,1439.441,1180.936,2023,02,S090,100,719533552258721354,462.116,598.802,2343.195,44964.02,78394.2,P042
1443.234,1191.205,7543.756,2026,02,S080,100,473849806965518146,135.166,755.121,2189.347,247526.74,43265.88,P035
165.806,1671.264,7967.595,2020,12,S047,100,215172699671739350,459.354,778.453,2171.734,234563.16,79546.1,P033
942.554,225.114,6458.562,2020,11,S034,100,539555225175054359,297.666,413.292,1009.725,158737.01,26619.78,P021
353.598,1101.647,7326.744,2023,10,S086,100,888387232659904852,342.815,345.652,75.535,85655.91,2604.96,P049
224.378,226.981,3927.357,2022,10,S100,100,347941983967646133,282.065,725.987,2323.648,140216.73,90806.75,P042
1153.707,522.06,9857.902,2025,02,S050,100,440975867564022874,52.418,840.578,489.576,361800.33,11926.56,P043
121.901,1961.032,8883.502,2023,05,S083,100,186771116850736198,54.916,173.177,96.427,132217.05,2696.72,P017
138.195,1074.262,9405.385,2024,02,S024,100,624598154850935811,210.305,360.767,1250.993,102576.28,31036.87,P005
1083.775,500.975,8541.326,2021,04,S061,100,772939229086744322,218.827,77.646,819.309,275336.23,14840.46,P044
312.284,1786.969,5847.634,2024,12,S090,100,731874751153940395,481.433,631.794,1343.46,224504.48,22433.01,P047
2.573,710.798,7874.291,2023,06,S023,100,879628441898408255,368.492,378.282,1938.322,287701.55,40918.81,P035
699.754,709.871,7801.118,2026,12,S024,100,339364555583763197,53.495,511.898,1024.6,185562.05,35014.52,P034
1025.971,838.973,3212.61,2022,01,S079,100,665517842189007746,154.85,323.058,797.548,99776.28,28585.42,P041
1016.431,859.84,7749.774,2022,08,S043,100,609046590878568250,229.841,981.0,2367.571,93637.85,42795.04,P033
225.231,785.378,1364.885,2023,06,S086,100,164320161385967600,480.231,553.518,1823.719,40823.79,35323.82,P014
346.601,1443.618,5020.685,2026,03,S004,100,257782906377389530,431.873,818.848,2589.8,136482.0,70020.43,P024
1486.792,1314.769,2709.113,2026,12,S064,100,573114653795498671,300.243,298.185,1532.545,85172.71,21640.15,P033
1223.521,1003.426,4693.362,2020,05,S046,100,624558528342233414,347.017,157.976,1413.68,119561.39,20064.0,P026
742.307,1508.189,6696.132,2026,02,S021,100,780391727455566926,342.746,28.983,2587.463,145161.25,46635.33,P033
745.13,891.642,4588.401,2025,01,S008,100,395512747496302256,453.741,589.95,102.205,142305.34,2609.69,P014
390.548,1355.319,5486.278,2020,03,S046,100,619343705900063735,196.048,627.849,664.747,178350.5,15441.28,P014
1138.031,1658.68,637.214,2024,10,S078,100,506314111007952608,254.042,936.871,746.951,15450.15,29497.71,P018
523.734,563.276,760.829,2020,04,S025,100,340120489053514655,346.993,603.425,2567.672,17150.04,28176.62,P027
558.926,1521.162,3049.372,2021,10,S028,100,742929544410998455,93.854,614.499,351.897,39004.1,8134.63,P046
331.281,1439.163,2018.185,2021,07,S082,100,771931949830567894,39.592,876.686,1896.599,29616.75,21243.61,P023
211.885,1565.753,1552.001,2020,03,S092,100,220224665948836726,124.283,637.578,2307.0,57176.93,90084.42,P005
565.689,1698.703,1976.126,2024,01,S063,100,952644996604704014,165.591,306.016,2419.396,71278.8,27171.41,P042
1264.168,552.986,9069.92,2020,01,S032,100,417663323189735699,24.9,261.512,1182.697,348334.04,14525.97,P045
1466.482,657.915,9155.411,2021,03,S065,100,511356570502692948,292.079,288.632,1187.351,94531.2,44190.06,P035
1003.771,1888.633,18.77,2023,11,S004,100,537228917767013573,383.963,208.315,1923.129,396.97,38410.14,P007
1451.066,49.99,4540.759,2020,06,S008,100,558033971225272338,429.543,200.408,1335.506,147798.4,35605.57,P014
992.568,1938.186,3955.503,2020,01,S065,100,536489498704526822,173.889,502.358,1594.772,143959.04,27066.91,P050
164.783,1263.147,5785.523,2026,11,S038,100,157142383620255824,400.842,423.18,2929.72,228404.02,67826.51,P018
812.294,685.864,6356.329,2021,11,S014,100,618995170442304759,378.453,632.864,1183.443,172671.3,43567.84,P005
620.097,1179.322,6841.092,2025,10,S084,100,519867081791920811,323.468,145.837,1626.9,156280.37,40263.32,P008
1009.075,1343.888,4994.851,2025,10,S086,100,956388434648615238,36.216,98.822,1117.884,112703.64,36473.11,P042
1312.568,659.24,6077.81,2023,11,S073,100,148355901066755179,202.055,993.382,662.007,137500.88,14202.06,P046
971.746,48.279,8077.773,2020,08,S026,100,532210697589349308,232.133,779.538,1256.546,105116.27,33134.06,P029
626.124,591.787,3914.11,2020,02,S051,100,267466416117682379,348.89,355.995,1234.654,113048.81,39761.37,P014
1086.099,394.574,2430.722,2020,03,S081,100,349217115728414158,346.106,238.241,476.511,58427.05,17447.12,P002
1340.141,1458.245,7410.784,2021,10,S069,100,565421552606314399,43.077,256.621,1298.509,232447.13,23271.25,P019
293.547,568.068,9571.419,2022,02,S013,100,238071769643289434,341.646,498.593,989.518,305321.15,34394.93,P043
1126.999,806.062,4056.207,2023,02,S022,100,423501460438752450,354.129,579.768,2851.654,161743.04,46343.08,P041
1475.723,37.847,7231.752,2021,03,S016,100,659920358350248323,91.374,724.395,1329.784,77416.86,48681.39,P019
604.442,1198.951,1127.18,2021,04,S088,100,781843184085246078,48.955,98.434,1991.75,42467.79,22757.81,P014
196.28,539.446,4980.33,2026,06,S043,100,327845503559434907,110.631,161.927,171.093,130831.63,3178.74,P045
416.888,330.906,6934.986,2026,12,S054,100,732830426358774914,411.309,761.213,1099.426,92931.11,28458.67,P003
518.768,1146.564,6517.901,2026,12,S020,100,452891824395926003,480.774,800.34,791.952,238506.12,12560.26,P047
1482.655,1163.07,7323.144,2023,11,S059,100,877567621711573670,313.272,530.436,1834.827,229464.48,23315.81,P041
346.412,1587.553,7538.942,2026,03,S042,100,990854193547609895,482.857,742.887,1226.71,228417.75,41379.27,P011
1468.861,1272.466,1299.561,2025,10,S055,100,994377033778356205,272.865,306.63,432.418,41794.1,6375.34,P004
642.249,754.516,2218.906,2022,04,S094,100,468966470872361218,27.058,258.262,1697.775,46137.95,53604.73,P041
1469.092,805.796,8677.129,2023,03,S020,100,337825484701460332,64.446,566.379,1008.912,231124.46,11970.74,P019
366.114,1678.151,440.16,2023,04,S004,100,721522096881971160,100.603,331.389,1753.883,7638.7,54660.31,P044
660.352,517.26,9324.944,2021,08,S080,100,993998447593434679,161.395,133.512,1781.183,183589.15,37506.96,P001
1405.436,840.241,5377.735,2026,07,S058,100,512340344638059215,25.111,706.157,454.409,108383.32,7799.98,P014
408.81,1436.609,6880.824,2020,08,S012,100,729128142584148478,70.504,170.102,354.916,228460.53,11974.91,P033
652.847,1545.555,6587.405,2025,05,S075,100,340771953598413079,419.71,66.215,1114.219,76259.75,29526.39,P040
724.124,760.226,6871.898,2022,11,S054,100,276129615018697515,323.171,597.243,2847.19,257942.38,84354.52,P042
1321.55,50.447,2052.393,2021,03,S028,100,409697919428913145,464.725,324.051,1092.693,22942.66,41213.28,P047
153.497,1327.961,4388.16,2021,11,S006,100,190996583302900979,222.091,233.403,449.269,102727.98,15578.16,P034
1461.414,186.438,2329.245,2022,02,S069,100,212250944786647585,261.111,185.94,2249.016,66766.73,89082.26,P044
227.592,481.44,6499.069,2020,12,S069,100,460394926214698892,486.225,977.537,2885.607,147981.71,83172.56,P046
370.471,1318.915,6671.542,2020,01,S094,100,638843324674016332,236.652,614.586,916.965,88034.86,29594.24,P017
358.969,1613.768,5359.179,2023,08,S043,100,321653593335410845,419.893,83.834,2432.65,132180.37,66075.74,P003
278.959,599.077,5629.746,2020,08,S025,100,104891907325510474,33.468,766.829,1695.834,177667.54,41291.72,P007
37.915,303.256,3994.7,2023,07,S054,100,280338889162980074,428.76,274.54,425.839,78520.9,8226.96,P017
235.267,1523.438,1847.519,2020,07,S057,100,243519455646973957,184.94,516.825,1547.582,19235.91,45754.96,P007
482.611,263.44,9911.833,2025,07,S050,100,512028030286923841,14.31,481.726,398.374,296598.62,12539.22,P042
1446.897,45.49,1406.449,2026,03,S048,100,240418691455603898,412.957,175.049,2606.355,49415.08,89451.09,P005
377.634,1825.763,9973.627,2020,01,S047,100,262709590361558064,15.128,848.491,1837.637,329629.49,39662.15,P021
43.59,819.632,5644.241,2023,02,S006,100,952745036633510535,297.516,501.286,2705.989,200477.64,40557.05,P034
705.648,1388.603,6400.328,2023,04,S090,100,635958798302542399,75.964,136.259,701.984,249108.79,13454.53,P037
1241.115,1031.037,6554.028,2023,11,S066,100,118333097992685697,167.984,625.556,1065.283,143044.3,40064.96,P029
729.247,401.8,9130.847,2023,02,S095,100,824894478645182785,283.288,273.853,1853.405,354257.39,24822.01,P041
719.226,1802.745,6184.188,2022,11,S026,100,147457149461490399,329.778,370.385,1003.785,203431.13,20596.63,P049
854.02,1247.873,5546.525,2020,04,S050,100,721713523830513989,218.23,229.952,1800.538,62001.33,33579.34,P009
641.173,652.582,1202.732,2025,10,S065,100,682221462935067091,291.151,986.124,602.928,22650.74,7756.04,P002
667.66,368.597,2705.726,2021,04,S070,100,448995615715038335,225.147,986.398,881.847,67551.04,30536.98,P002
1125.148,1864.493,8952.329,2026,09,S045,100,140922072266955982,80.488,948.125,2132.112,235167.99,56038.02,P026
353.786,254.201,2255.67,2023,01,S087,100,157756286687949828,105.92,232.856,2150.63,48609.94,77851.48,P023
900.696,840.103,7653.213,2021,09,S088,100,753977102762836181,496.054,71.638,2468.645,200570.92,32210.84,P048
214.609,290.876,2184.737,2021,05,S085,100,262709590361558064,418.805,587.44,2866.768,48920.99,57017.83,P044
382.458,1552.709,4078.743,2025,05,S026,100,478844198649501848,419.173,994.149,2728.129,106890.58,105187.01,P011
362.045,806.068,7464.456,2024,12,S087,100,813499960938469763,380.818,473.212,2790.516,266083.55,92607.2,P024
1131.626,1219.556,6390.728,2020,12,S028,100,326127460703676291,311.665,843.46,1499.891,225785.52,22426.67,P007
1224.349,1249.271,4779.308,2020,08,S092,100,825703647144243028,13.487,838.732,2314.964,142938.25,74298.05,P018
1064.491,161.123,8202.348,2024,07,S032,100,834015392611498277,181.802,77.93,446.514,216272.42,8993.71,P032
435.743,419.453,778.778,2021,02,S082,100,100714808031513569,347.517,390.248,2337.226,18467.52,75802.85,P016
345.864,1947.606,6030.35,2022,06,S038,100,141500122892349699,166.46,172.778,1192.534,97921.18,38279.22,P037
1250.799,175.963,2363.071,2021,12,S017,100,474601594884148878,141.614,918.019,1270.469,70370.02,29345.42,P031
116.527,434.736,426.575,2024,09,S016,100,888721524821855158,296.159,704.599,545.95,12781.76,19742.37,P019
386.766,630.101,1825.553,2025,10,S002,100,449289910778380533,389.523,625.885,2085.233,70393.26,38190.94,P041
905.598,1614.719,4987.524,2024,06,S005,100,668646858463358171,442.693,183.346,963.501,129543.5,20391.98,P049
1281.309,1177.387,8056.147,2021,12,S083,100,227806652039497222,426.283,616.714,2562.429,314910.85,59540.67,P001
744.144,1016.589,4311.893,2024,02,S013,100,264272699000493320,420.454,190.671,2210.972,78294.82,73805.61,P039
643.32,1898.215,138.256,2021,07,S026,100,812713476957454304,111.905,581.099,2927.665,1495.87,113639.79,P002
1034.376,777.097,7044.745,2023,12,S012,100,897700242898346418,6.779,556.473,1391.655,88776.78,41112.63,P006
600.407,567.909,2182.649,2023,02,S028,100,148812444274653768,253.401,555.592,137.79,71293.49,3052.45,P043
1361.919,829.156,605.056,2020,06,S003,100,563593535221359192,127.793,991.099,2576.122,11154.64,28128.26,P037
1217.553,965.592,2798.188,2025,01,S062,100,839335157935008664,260.26,968.268,2552.763,78508.43,56990.8,P019
1196.85,950.989,4864.308,2023,02,S009,100,231392154413347159,133.758,108.284,1083.735,99564.71,16640.04,P020
956.084,843.462,5749.358,2026,08,S097,100,980485919548878094,497.162,390.602,768.062,148866.84,26630.31,P029
992.598,1865.866,7034.51,2022,12,S017,100,254809907431537842,338.583,154.456,1182.133,165844.91,45195.25,P028
313.706,800.518,1373.115,2023,03,S081,100,333567273424949889,210.346,40.173,843.313,37440.7,15392.68,P007
695.841,1363.316,3481.284,2021,10,S074,100,484743981690666739,236.206,217.006,2381.857,86530.67,76759.55,P015
524.462,1006.795,2786.147,2021,12,S086,100,788173112127614691,429.699,876.952,738.021,88648.33,13699.54,P027
68.041,1276.493,2579.607,2020,12,S016,100,400974268440211834,334.889,967.039,2159.912,101957.85,33843.07,P010
1102.18,1907.692,319.704,2024,07,S097,100,968691983179898901,295.954,661.928,1318.718,9397.41,24451.99,P044
384.059,161.146,4114.743,2021,09,S034,100,135231606885968235,313.251,625.213,2387.566,63585.26,38291.8,P017
60.088,1733.469,7923.481,2021,04,S075,100,648365145807484836,490.674,824.502,1390.551,196393.75,26135.73,P044
962.952,1181.462,871.77,2025,03,S061,100,495447966466839884,247.357,143.855,276.496,31845.07,4866.47,P042
685.258,1169.039,9095.203,2022,04,S028,100,113593965589769311,489.52,288.684,696.029,276584.99,21115.92,P009
347.087,936.568,6865.965,2025,07,S072,100,500154230824831199,203.947,913.229,2333.677,208086.75,84261.72,P036
305.685,682.957,7547.262,2025,12,S042,100,490732689379563071,312.776,753.787,1144.876,221497.54,28356.95,P005
135.709,90.856,880.26,2024,09,S023,100,146322882643512445,238.45,948.443,1441.245,11121.59,51732.7,P039
230.537,1615.261,6125.505,2021,04,S064,100,359190451188797195,353.725,448.02,1638.77,84795.83,55228.73,P031
1375.495,1908.184,342.624,2020,12,S092,100,993644558980156839,462.169,886.313,463.161,11289.0,6283.54,P002
907.38,984.913,5119.122,2024,02,S015,100,195966248529408199,199.562,90.499,808.509,89106.49,19523.33,P038
809.125,1097.165,9862.633,2021,05,S066,100,784577123190793797,32.705,474.134,1615.145,179430.4,20227.83,P020
599.185,824.869,5871.682,2022,10,S098,100,871197861764746024,227.239,880.38,970.332,208340.83,12226.06,P035
1203.632,1250.82,1695.033,2025,11,S009,100,898334828396684981,21.53,870.695,1896.031,59857.86,69312.52,P049
927.129,1252.135,1380.856,2022,11,S041,100,190521007450531359,166.221,91.239,2825.214,33418.2,69792.43,P042
734.363,1745.739,3416.429,2025,06,S042,100,811896912604524947,83.364,775.266,803.13,121864.83,11333.05,P002
352.884,1371.996,1921.519,2026,04,S086,100,910246392126061825,128.358,279.322,1552.337,66127.81,45027.33,P011
208.892,231.476,2205.522,2023,01,S061,100,242924886516594137,191.185,537.504,1772.412,34981.49,69694.38,P020
1339.64,655.162,1801.941,2023,08,S085,100,305873295207881834,100.277,442.123,2329.493,59629.31,79698.44,P007
1452.7,1923.638,5016.761,2022,08,S075,100,620556279803849391,419.416,447.697,140.353,107880.49,4783.89,P014
1227.862,1161.065,2122.587,2024,08,S079,100,825175802087309302,224.347,523.465,2287.902,83598.77,27252.7,P039
414.758,1703.999,8832.538,2025,03,S018,100,131225053292249223,243.567,534.22,1843.319,168558.51,54842.21,P024
869.743,805.087,1130.894,2021,10,S035,100,690176638836811555,277.427,371.363,801.82,18670.15,11698.8,P039
910.368,741.922,7451.976,2023,08,S042,100,864933282396584960,116.023,687.489,313.182,118513.44,7688.64,P040
430.634,1493.415,6391.201,2022,03,S032,100,530545508835699476,251.329,569.514,1815.997,112528.82,66415.7,P040
42.28,1350.495,470.25,2020,07,S083,100,132167045179929824,306.017,5.65,956.181,7751.17,23971.88,P025
114.72,621.71,3382.62,2024,12,S093,100,154385281195966324,374.433,373.268,1005.56,54700.49,29735.5,P038
1319.198,1177.516,9152.846,2024,09,S057,100,653121323517115903,461.305,173.746,2867.294,293701.48,100989.87,P013
143.094,1237.351,7913.45,2024,10,S059,100,670260509431225204,476.168,726.544,1731.509,167785.9,35444.72,P034
843.663,972.207,2264.938,2026,05,S087,100,618711113919907938,391.695,302.385,1009.557,47284.75,18306.16,P045
183.188,462.544,1167.058,2026,04,S080,100,478844198649501848,25.353,667.242,815.22,37257.53,12601.47,P036
120.546,1348.598,2750.769,2023,03,S023,100,350721474816533437,152.859,678.295,1325.945,34230.94,30198.33,P025
109.636,1139.876,1893.153,2020,07,S088,100,416984704111570702,484.673,202.843,1231.701,69342.46,46835.79,P003
1392.573,876.363,5325.019,2025,04,S055,100,542329284924118357,333.45,92.795,1411.523,82323.91,34960.53,P044
565.295,1979.144,6981.113,2020,04,S021,100,382360497531414514,127.226,284.198,1292.018,181221.76,28955.88,P020
