CEINM,CHARG,CINSM,CLABS,CRETM,CSPEM,CUMLM,LFGJA,LFMON,LGORT,MANDT,MATNR,WERKS
359.972,BATCH5242,1662.927,312.422,49.893,128.525,1843.334,2022,04,S023,100,741400788966852752,P002
444.935,BATCH0494,599.429,3291.256,378.604,992.036,1081.194,2024,02,S057,100,221708190761413682,P003
701.996,BATCH0356,218.028,9264.623,266.363,161.125,1875.639,2025,12,S032,100,120275254326252621,P050
1015.31,BATCH7544,911.043,5652.539,331.435,515.845,1911.147,2021,12,S037,100,891421751214571243,P015
897.717,BATCH2741,571.854,2803.4,235.89,6.172,2156.352,2025,06,S032,100,490990326815247380,P009
828.175,BATCH2276,1131.919,4570.247,31.356,811.221,1063.82,2022,01,S078,100,737891846509959099,P008
661.034,BATCH9721,1777.962,9373.59,318.771,846.769,370.379,2026,02,S043,100,479531123819829411,P024
133.363,BATCH7672,67.7,6096.109,224.437,771.562,2450.452,2026,01,S047,100,826332969382563694,P046
138.059,BATCH6596,1443.614,8194.86,405.518,609.694,1533.889,2022,02,S043,100,226910360984046975,P023
1046.91,BATCH0472,1400.18,8713.55,385.456,224.458,1331.972,2023,05,S058,100,136818733072413430,P049
765.233,BATCH5885,705.612,4803.032,313.712,330.962,2411.689,2020,03,S010,100,383171793893226993,P026
728.801,BATCH5037,533.024,1194.067,411.481,333.288,374.343,2023,10,S060,100,348311490592071018,P005
1445.975,BATCH7376,1510.5,6262.111,450.368,55.146,1726.951,2022,09,S039,100,118024501250594115,P050
95.179,BATCH8853,979.466,1568.902,19.844,112.177,2860.299,2025,07,S015,100,406080881004824230,P027
250.529,BATCH3158,721.053,5926.468,417.587,910.385,671.36,2022,07,S086,100,552810980113767299,P020
1008.329,BATCH9058,980.696,6140.838,183.749,365.25,2852.565,2020,04,S055,100,643825821511198499,P010
1010.837,BATCH6209,55.416,3385.95,89.541,967.438,801.989,2025,08,S060,100,163796545514267074,P040
213.426,BATCH2113,112.045,8319.1,277.442,908.092,2195.191,2020,09,S089,100,353265510457211670,P037
513.588,BATCH6283,1149.212,7943.972,457.686,836.103,956.145,2020,06,S089,100,442453605694935451,P029
1275.064,BATCH3017,702.734,5404.844,137.231,629.934,1535.517,2026,12,S009,100,958191273460078690,P019
1367.993,BATCH4471,70.315,8473.431,217.292,902.889,64.481,2026,09,S050,100,534484483074089719,P046
643.114,BATCH7119,303.153,2834.897,381.016,555.384,2704.772,2022,05,S073,100,582524949046289842,P019
1429.911,BATCH8670,1719.208,3372.034,42.822,558.753,64.786,2025,10,S035,100,697495247456663929,P016
1195.32,BATCH2341,1313.397,4769.206,128.909,785.361,1982.363,2026,02,S066,100,350195739492330286,P038
778.62,BATCH3486,1608.034,4099.8,160.278,198.684,1324.754,2021,11,S043,100,210106933545475691,P035
1137.018,BATCH4834,1233.112,7503.766,408.579,77.407,986.245,2020,07,S064,100,512028030286923841,P037
222.962,BATCH4869,1790.269,8407.361,202.463,143.36,171.267,2025,11,S075,100,565483660513827236,P023
1345.945,BATCH5168,615.237,6197.107,145.887,920.649,1651.917,2023,02,S008,100,969829820956766484,P041
588.771,BATCH3836,829.042,4674.729,339.638,604.958,1126.54,2024,03,S089,100,213202854062456278,P002
885.167,BATCH7445,76.133,9112.526,54.119,583.023,851.136,2022,09,S094,100,431734892074878888,P026
174.358,BATCH8570,1338.894,6618.876,231.502,505.34,2939.777,2021,09,S084,100,519867081791920811,P001
994.317,BATCH8163,1801.684,3807.621,264.721,235.862,2276.629,2021,11,S029,100,470649550484234327,P045
424.766,BATCH0474,417.395,9429.876,272.483,129.142,1300.023,2026,03,S052,100,534221895847837791,P009
1482.4,BATCH7537,840.468,9261.512,97.912,3.783,87.24,2021,07,S080,100,253175187937029714,P004
637.591,BATCH8148,88.698,1236.99,446.947,705.516,2838.429,2024,11,S032,100,547647586308572556,P039
1435.45,BATCH3594,287.021,2191.26,78.814,842.493,484.096,2024,01,S009,100,638914053490171237,P019
508.134,BATCH3024,154.033,2412.984,93.013,228.725,2874.561,2024,12,S033,100,483317773188417243,P008
1138.149,BATCH7983,1185.226,8638.713,30.196,195.588,2499.182,2025,06,S024,100,488824824301735377,P045
139.271,BATCH1097,167.651,5975.458,353.182,30.92,2994.055,2026,06,S084,100,724541847732038432,P037
603.161,BATCH7834,1868.154,2502.248,273.037,984.193,2011.917,2023,08,S087,100,373331022661794329,P037
1250.983,BATCH6540,1021.694,727.346,60.522,304.144,105.208,2024,12,S085,100,531516645458015332,P022
1469.892,BATCH5901,870.477,6275.912,492.621,126.37,695.786,2020,12,S044,100,638914053490171237,P048
50.555,BATCH0281,1972.112,2998.685,195.313,203.936,1927.488,2022,02,S021,100,492986948437123522,P009
1016.607,BATCH0561,1.396,5174.126,350.209,542.104,2450.725,2024,11,S014,100,815973675320738564,P017
438.822,BATCH1858,344.248,8297.735,174.579,811.37,1027.611,2022,11,S050,100,197425041849862430,P026
25.853,BATCH3170,1670.918,2456.561,406.214,786.031,2183.523,2020,09,S052,100,907021592429529422,P024
764.904,BATCH5675,1020.135,1503.152,82.323,518.219,2537.036,2023,06,S055,100,192096935996119211,P007
1138.617,BATCH5676,1814.947,1980.638,2.084,235.0,2116.581,2023,07,S083,100,783811720209375539,P034
1344.127,BATCH2091,673.46,3563.897,95.346,277.976,1686.741,2024,10,S001,100,601610031861402257,P020
46.785,BATCH7542,824.593,6506.205,282.486,437.84,2079.109,2020,02,S086,100,240499864535106854,P025
490.956,BATCH2757,380.62,1158.511,411.612,700.828,2662.7,2025,12,S059,100,864794328507998505,P015
670.995,BATCH4693,1678.149,1653.762,411.32,568.846,1083.391,2024,03,S082,100,682665100008605340,P014
759.868,BATCH7414,1925.195,3666.117,31.987,973.154,465.336,2023,04,S064,100,968690481061298333,P034
226.267,BATCH6830,169.898,1671.127,38.448,950.403,2167.818,2024,05,S092,100,433265872798732355,P049
978.85,BATCH4652,100.047,8816.278,361.92,199.421,2356.052,2020,05,S003,100,637533910607019923,P010
1254.502,BATCH0145,1405.348,7800.762,344.836,426.768,1468.515,2025,02,S006,100,281138591281337601,P036
935.861,BATCH9491,564.045,4898.191,82.569,942.246,280.314,2023,03,S029,100,432280497538017363,P025
872.712,BATCH4125,1982.6,1615.021,156.688,666.432,869.246,2026,08,S051,100,291671296616784905,P043
615.584,BATCH2032,1930.682,4667.807,399.97,421.865,1778.162,2025,04,S057,100,265267216811616814,P041
1198.857,BATCH1652,1637.784,1749.08,84.14,689.723,2386.497,2022,09,S070,100,705930758767223100,P023
141.323,BATCH1169,105.897,6982.131,51.609,408.033,981.275,2026,04,S074,100,620209794535393133,P015
1298.757,BATCH8081,1947.359,8430.768,342.104,746.982,2835.669,2026,02,S010,100,984153887039026199,P038
1157.966,BATCH0971,388.88,7451.721,42.424,84.605,1626.006,2021,01,S029,100,975443993979927366,P013
82.487,BATCH3923,568.924,1845.894,440.043,377.048,2658.203,2025,11,S043,100,117606430592308250,P037
64.624,BATCH4456,1327.783,5603.891,329.965,402.915,34.916,2025,09,S083,100,482706112693040884,P014
21.83,BATCH5634,1448.705,1492.414,88.61,494.873,1789.985,2024,08,S087,100,732695482971569839,P009
871.723,BATCH6196,1905.557,7440.098,15.451,348.098,1580.942,2026,11,S033,100,694555034706739942,P034
1031.047,BATCH0960,1239.332,2381.425,5.893,165.746,1119.824,2024,03,S035,100,913924327274584765,P001
19.152,BATCH5127,431.61,4523.613,193.778,56.864,2428.159,2022,10,S008,100,657438152304707374,P044
1000.741,BATCH1326,978.773,7095.437,381.256,654.955,2273.563,2021,03,S011,100,952526072823007739,P023
1373.065,BATCH6850,1158.572,980.826,122.469,562.161,922.328,2026,02,S047,100,400013504495502282,P037
38.556,BATCH0006,1017.326,850.931,136.083,327.648,992.967,2022,02,S055,100,519306140081719185,P035
1287.429,BATCH4681,41.779,4848.056,55.997,313.455,622.305,2022,06,S074,100,326169398045414415,P043
1231.891,BATCH0821,807.025,3050.581,487.826,225.512,2142.047,2020,09,S023,100,658727001982982101,P040
56.298,BATCH7075,891.427,6708.371,151.817,333.29,875.846,2024,02,S072,100,105777815135475380,P036
335.597,BATCH4794,1893.367,8277.297,423.078,42.133,2960.056,2021,10,S008,100,555137195023122552,P023
1418.155,BATCH5417,904.138,8075.978,489.302,203.191,645.501,2023,12,S008,100,978821561499356132,P018
1162.457,BATCH4971,14.642,7822.135,133.243,590.824,2160.677,2023,12,S010,100,542370566222022754,P016
901.467,BATCH2358,957.718,839.084,108.651,872.581,595.469,2022,11,S013,100,244298885931283628,P006
77.16,BATCH4793,1401.474,7146.414,126.179,919.862,2748.33,2020,03,S042,100,593789523460716071,P009
1157.617,BATCH3629,556.546,2140.433,274.864,707.938,1029.85,2020,08,S094,100,520014571439688021,P035
176.325,BATCH1057,217.136,9218.99,5.916,527.574,2159.973,2024,12,S004,100,219787242987122441,P034
1091.634,BATCH1868,1106.685,1684.323,460.676,698.597,665.95,2020,02,S098,100,630756963982303188,P016
832.134,BATCH1860,148.556,2903.833,1.298,758.185,1123.437,2025,07,S041,100,459868500252241542,P028
1184.966,BATCH1569,1179.193,2156.405,161.271,469.784,1843.594,2021,01,S080,100,364296331622258652,P001
1140.517,BATCH0458,748.512,5615.979,415.571,271.33,669.183,2025,01,S057,100,736444536489131201,P017
814.569,BATCH5577,103.442,7166.316,177.15,280.585,2934.434,2021,01,S001,100,209901245127994407,P017
1210.796,BATCH1865,742.193,2124.926,368.457,513.328,2631.015,2022,09,S035,100,931254942668184635,P025
1153.832,BATCH5501,722.482,2421.372,285.265,192.662,1822.031,2022,12,S063,100,879749776307300701,P026
1229.18,BATCH8646,871.92,977.177,451.996,306.478,2597.253,2024,04,S027,100,668537298075406580,P001
1483.724,BATCH6729,1932.277,5280.036,17.635,114.562,2678.536,2024,02,S034,100,143616173583449056,P008
1331.204,BATCH6383,418.121,5407.148,47.606,666.538,2986.293,2023,10,S086,100,816164317686015948,P004
448.161,BATCH2458,1242.911,1091.26,233.159,694.136,676.078,2026,04,S087,100,715298281056800848,P050
478.14,BATCH1683,1039.273,998.074,111.055,59.277,1791.567,2023,07,S064,100,891344651204861703,P040
1210.745,BATCH6552,1563.312,1724.772,224.298,112.013,993.822,2021,06,S090,100,890545532721214873,P009
968.347,BATCH2057,410.924,8692.009,63.631,737.517,1350.567,2021,11,S056,100,460243731757974645,P049
1487.657,BATCH6411,897.103,482.307,235.778,953.388,2900.389,2021,03,S042,100,393493807863830016,P001
473.107,BATCH2906,1910.91,2000.035,416.312,331.836,2514.949,2025,08,S037,100,327690444470456911,P020
448.481,BATCH6262,1800.571,5287.008,305.6,987.224,2029.021,2025,05,S099,100,190763180103067009,P046
1488.355,BATCH1972,1751.904,1383.309,61.588,911.567,1494.628,2023,01,S047,100,192708955578331895,P050
1095.422,BATCH5434,867.432,5616.079,296.146,31.929,188.204,2025,02,S085,100,105921319830521601,P048
1052.678,BATCH5208,1987.165,839.037,427.317,678.487,928.409,2024,07,S007,100,566091073981692629,P009
357.443,BATCH8183,74.466,4196.509,374.114,712.302,724.679,2021,05,S017,100,870976417972485463,P040
813.737,BATCH1988,846.384,3186.355,153.038,521.58,1299.292,2021,08,S081,100,521822030945935006,P028
1188.004,BATCH7212,974.455,5231.529,467.631,385.548,2698.138,2020,03,S009,100,715578742945067424,P002
968.682,BATCH3432,1761.93,3978.869,450.823,385.28,2644.725,2022,12,S088,100,900344342911810302,P013
1423.062,BATCH3103,439.573,8658.163,288.162,794.721,1539.705,2026,01,S039,100,101892969194457617,P008
1208.098,BATCH2560,1970.215,2398.201,214.234,30.161,1723.202,2022,04,S068,100,611247021024414160,P028
160.022,BATCH4174,159.3,2784.908,313.658,577.777,153.155,2020,08,S013,100,391023897695537922,P017
1040.159,BATCH3642,362.439,4474.565,60.805,536.557,149.907,2023,01,S043,100,105407741657983110,P021
954.214,BATCH2833,613.253,155.852,162.624,306.383,2344.166,2023,08,S028,100,369257334660652741,P018
1006.756,BATCH3026,863.699,6503.652,56.97,40.546,2678.165,2024,02,S077,100,347687816481466630,P045
932.928,BATCH1136,260.428,3964.11,231.682,349.698,833.041,2026,11,S056,100,804538107690774476,P035
485.308,BATCH8480,552.585,300.911,47.153,91.607,1143.114,2020,08,S021,100,564176685332791253,P026
973.992,BATCH8862,680.286,3918.065,15.099,950.258,1023.738,2023,12,S079,100,796594534807868639,P033
1417.257,BATCH5483,1964.61,970.048,406.743,683.447,1749.561,2026,08,S088,100,327845503559434907,P019
466.599,BATCH0935,217.887,5754.936,440.816,363.736,1564.387,2021,04,S096,100,924027422736937304,P037
382.906,BATCH1167,345.588,6051.682,80.085,123.145,2724.886,2020,09,S005,100,121157687828011937,P043
168.069,BATCH4236,1010.495,9058.35,123.576,583.355,1270.883,2026,10,S094,100,782091762936013816,P007
932.474,BATCH1634,730.34,2910.349,253.016,533.304,853.124,2020,02,S030,100,259885836798564253,P017
82.638,BATCH2790,1223.921,1635.429,18.145,677.915,2961.041,2023,12,S032,100,454826825887623049,P042
510.649,BATCH6346,1096.268,3835.789,63.689,319.079,1730.424,2020,10,S020,100,172505728345520176,P006
549.616,BATCH9967,345.364,3524.207,499.93,108.329,1904.62,2022,09,S009,100,203038601895721850,P036
835.153,BATCH1786,144.886,5678.234,421.137,330.907,41.237,2023,10,S093,100,834976228625681596,P024
1200.563,BATCH5498,163.937,5711.775,297.726,118.175,2479.77,2021,04,S099,100,794915620675597541,P029
153.749,BATCH9923,772.343,7651.676,20.211,456.041,1421.63,2022,01,S002,100,812580150191773595,P042
971.578,BATCH5084,707.016,1854.214,348.588,3.974,355.995,2023,06,S016,100,171089524907231552,P019
251.411,BATCH6437,1559.52,5752.817,475.619,628.951,807.469,2024,07,S028,100,190763180103067009,P034
517.813,BATCH0980,1831.243,9088.997,446.602,500.024,2900.311,2025,07,S084,100,272099022078233485,P039
1110.903,BATCH9522,1553.755,6094.727,31.592,62.962,791.285,2026,07,S037,100,696436756778714307,P035
406.369,BATCH4828,1025.779,2941.175,361.108,180.953,2128.138,2021,09,S006,100,996382392694837948,P043
496.657,BATCH8043,573.531,39.962,96.841,880.841,79.553,2022,09,S069,100,110133388176849017,P008
1200.259,BATCH2640,103.6,5378.944,365.584,265.501,2230.714,2026,01,S075,100,711586674295568965,P042
1321.914,BATCH0466,363.041,3898.334,452.86,103.516,398.876,2020,02,S069,100,782977852635764894,P006
1292.843,BATCH4947,336.175,8137.045,173.74,135.951,686.905,2022,11,S095,100,135222275590174204,P011
478.379,BATCH5938,664.025,1468.593,429.584,79.357,2355.47,2024,05,S013,100,195775172811554488,P048
777.66,BATCH7206,491.279,8143.923,391.131,714.006,1316.949,2021,08,S061,100,882387363884702136,P027
407.398,BATCH2522,263.337,7786.201,440.698,964.998,1463.273,2025,03,S001,100,541873380499082004,P009
1234.86,BATCH8659,665.538,1074.653,50.048,119.238,1915.149,2024,04,S066,100,177234539945763524,P040
166.116,BATCH4143,1708.85,1814.935,43.817,695.035,2748.026,2022,11,S045,100,478983963227409044,P036
550.454,BATCH0304,1539.408,158.832,251.753,967.561,797.463,2022,11,S056,100,512887012254476228,P046
1386.074,BATCH5679,1148.806,4312.731,210.845,532.209,2724.971,2020,08,S050,100,661446670079752885,P007
507.609,BATCH0978,800.973,1861.157,63.238,624.202,2712.669,2021,10,S046,100,188174439266798607,P020
369.844,BATCH4028,157.699,2510.448,302.151,593.708,2843.74,2024,10,S032,100,556919383466792853,P024
449.219,BATCH9669,1699.065,4708.116,386.331,80.874,270.963,2021,02,S034,100,604919087088943910,P030
107.896,BATCH2885,1643.581,874.349,348.877,128.336,2785.639,2020,08,S094,100,685533417898147765,P032
164.506,BATCH2570,1387.59,108.013,98.3,293.924,361.559,2024,03,S032,100,629416249848644868,P036
1192.845,BATCH7667,271.815,5616.882,297.144,533.81,174.972,2024,12,S095,100,106813354544770723,P027
398.3,BATCH6839,987.084,7691.817,499.505,138.039,602.362,2026,09,S056,100,858374580974243314,P045
446.964,BATCH9910,630.723,8790.821,415.64,587.522,2005.885,2022,10,S035,100,835343885003607107,P049
670.234,BATCH4993,93.114,8553.435,202.124,340.745,2414.483,2025,06,S083,100,725507199727407942,P016
566.426,BATCH6740,1235.839,9182.869,55.987,65.137,2215.107,2021,02,S025,100,993998447593434679,P012
1266.41,BATCH8726,1000.463,4270.24,297.161,604.339,1092.563,2025,12,S098,100,734787556425888288,P008
1090.609,BATCH3964,1933.026,5999.4,240.019,133.993,2780.05,2022,03,S023,100,686080384238332046,P035
336.888,BATCH1729,869.703,951.188,7.555,609.63,921.696,2020,03,S072,100,319146835136018750,P022
390.521,BATCH4142,679.521,2116.978,366.64,377.326,347.519,2020,11,S023,100,496760588399456099,P025
225.341,BATCH4248,1178.152,6222.518,238.619,847.597,877.759,2026,08,S099,100,523128651042851001,P008
414.899,BATCH9883,1907.251,604.658,171.985,230.346,300.411,2020,11,S097,100,251232769921636838,P039
1219.309,BATCH6451,1259.521,9388.341,77.815,166.436,261.477,2022,10,S022,100,239870949474736744,P041
1141.472,BATCH3865,1848.731,1280.782,313.451,562.239,668.792,2026,05,S092,100,652163155869359694,P042
1418.299,BATCH5236,289.898,6799.866,151.36,743.518,2280.204,2023,06,S078,100,836502258466384172,P046
217.772,BATCH1120,1731.865,8089.015,226.246,740.867,2272.33,2026,03,S094,100,370644885263501413,P028
1423.659,BATCH3616,560.316,848.935,103.596,147.173,1787.678,2021,05,S081,100,424519112061024085,P020
1136.51,BATCH1500,1464.892,3913.409,120.271,952.83,2407.578,2025,08,S068,100,276678490557259624,P014
700.906,BATCH7643,125.193,5115.563,302.648,157.888,1834.365,2023,04,S038,100,205540684393370179,P025
1420.072,BATCH8535,1965.211,1190.947,154.631,996.831,2652.257,2023,09,S015,100,474167020616700966,P004
157.842,BATCH8606,613.039,5793.07,424.922,603.084,2323.419,2025,01,S054,100,706026244653641802,P033
228.845,BATCH4151,799.38,5736.413,217.912,732.473,469.031,2024,03,S093,100,629935020922703813,P042
123.372,BATCH4083,1877.152,3773.76,213.545,737.494,970.932,2025,06,S005,100,454309845277449612,P026
1457.173,BATCH2500,926.702,3321.473,173.618,775.08,1260.11,2023,06,S022,100,161909395041050868,P044
284.24,BATCH1613,1011.804,7919.403,295.688,881.631,2044.125,2021,12,S089,100,375622187415905553,P035
1210.37,BATCH8029,1925.827,2512.628,337.518,847.985,1554.23,2020,12,S082,100,169554211934864874,P033
1333.835,BATCH5889,169.319,3133.895,177.253,791.685,234.383,2022,09,S068,100,201665976267395159,P009
1164.383,BATCH2503,1253.271,7122.076,186.848,400.486,2474.77,2023,03,S014,100,523651668495854679,P032
115.215,BATCH4237,245.01,5132.786,202.284,799.63,1139.999,2023,04,S061,100,196578287643891510,P018
1407.262,BATCH5537,412.147,7673.451,300.197,342.233,1547.433,2021,07,S057,100,991305407684075283,P006
77.393,BATCH2342,1895.855,9043.497,134.456,323.816,309.21,2026,07,S045,100,913366361708260614,P019
744.884,BATCH6326,1912.179,8599.16,77.041,333.651,319.8,2023,07,S024,100,272099022078233485,P015
968.617,BATCH4037,585.411,3539.689,3.747,269.429,2327.805,2020,09,S033,100,169537737304802512,P025
1290.257,BATCH6038,1568.868,1578.621,443.279,888.416,565.724,2020,08,S016,100,988810728043164961,P020
856.399,BATCH4827,1004.475,5209.643,24.224,137.048,2217.249,2022,07,S058,100,270367130265892514,P025
1446.545,BATCH9298,766.999,6237.747,496.007,856.103,2834.731,2025,05,S016,100,426652469939012873,P020
58.119,BATCH1090,1855.848,4907.853,101.368,855.059,2085.832,2026,06,S038,100,170368362953658369,P006
786.011,BATCH5520,1058.698,2366.821,106.188,890.053,1290.042,2026,12,S024,100,795111874335370905,P025
724.248,BATCH4327,497.468,5328.733,6.362,780.921,2429.394,2026,05,S067,100,907554380039490126,P042
904.861,BATCH2105,10.933,9009.513,6.3,825.992,722.373,2024,12,S097,100,876577364000723439,P049
557.441,BATCH1401,1807.533,8873.473,248.418,361.395,448.914,2025,06,S076,100,546627126396580856,P032
736.614,BATCH5310,1158.009,9421.862,113.496,938.824,1686.997,2022,10,S065,100,328265424523240822,P028
1263.852,BATCH3733,589.505,6220.473,498.516,594.31,966.74,2022,07,S090,100,443398017944726800,P008
527.218,BATCH4166,132.452,6501.14,117.347,866.585,1353.34,2021,01,S073,100,365833070249377183,P024
