BKLAS,BWKEY,BWPRH,BWPRS,BWSPA,BWTAR,BWTTY,LAEPR,LBKUM,LFGJA,LFMON,LPLPR,LVORM,MANDT,MATNR,PEINH,PSTAT,SALK3,SALKV,SPERW,STPRS,STPRV,TIMESTAMP,VERPR,VJBKL,VJBWH,VJBWS,VJKUM,VJPEI,VJSAL,VJSAV,VJSTP,VJVER,VJVPR,VKSAL,VMBKL,VMKUM,VMPEI,VMSAL,VMSAV,VMSTP,VMVER,VMVPR,VPLPR,VPRSV,VVJLB,VVJSL,VVMLB,VVSAL,WLINL,ZKDAT,ZKPRS,ZPLD1,ZPLD2,ZPLD3,ZPLP1,ZPLP2,ZPLP3,ZPLPR
3175,V017,155.8,168.84,1.93,"",X,20250826,4847.003,2026,10,163.75,"",100,652272866516938535,1,K,818367.99,818367.99,"",155.8,152.11,20260212121508,168.84,3896,163.21,159.94,3938.556,1,629932.65,629932.65,149.9,159.94,S,818367.99,3800,4335.884,1,688885.25,688885.25,156.28,158.88,S,142.47,V,3305.96,563600.96,3934.977,654304.33,20230304,20240329,176.14,20240604,20250601,20241125,177.63,175.75,196.33,175.95
3350,V007,335.96,315.88,4.31,"",X,20221227,1653.741,2024,01,348.03,"",100,545200892203295900,1,K,522383.71,522383.71,"",335.96,327.16,20260212121508,315.88,3257,333.67,324.57,1370.24,1,444738.8,444738.8,336.15,324.57,V,522383.71,3484,1530.556,1,464309.47,464309.47,338.94,303.36,S,364.08,V,1260.497,400277.35,1352.93,439553.22,20230914,20260212,347.63,20241209,20230801,20230924,345.27,382.2,416.31,395.68
3994,V032,229.81,233.46,3.66,"",X,20231127,3509.491,2022,01,233.84,"",100,726720765375996493,1,K,819325.77,819325.77,"",229.81,218.64,20260212121508,233.46,3098,222.05,218.1,2584.994,1,563787.19,563787.19,237.84,218.1,V,819325.77,3133,3027.549,1,676778.3,676778.3,226.06,223.54,V,227.15,V,2269.089,496780.18,2538.84,620004.41,20240110,20250508,238.41,20240918,20240826,20230930,247.67,281.15,315.31,230.35
3144,V020,420.95,445.66,0.29,"","",20230629,6645.546,2022,04,422.59,"",100,280386974241616723,1,K,2961654.03,2961654.03,X,420.95,391.71,20260212121508,445.66,3549,462.18,447.6,5928.061,1,2653400.1,2653400.1,451.62,447.6,S,2961654.03,3977,5726.27,1,2590621.81,2590621.81,410.74,452.41,V,421.58,S,5105.967,2510256.85,4777.81,2400352.36,20251115,20250614,459.21,20251121,20240716,20231125,445.51,522.61,553.48,453.5
3342,V020,194.25,183.88,0.49,"","",20240121,6484.075,2023,06,198.5,"",100,125170521825885623,1,K,1192291.71,1192291.71,"",194.25,206.41,20260212121508,183.88,3908,177.15,181.43,5237.75,1,950284.98,950284.98,208.66,181.43,S,1192291.71,3150,6026.782,1,1115858.69,1115858.69,202.94,185.15,S,199.27,S,4546.119,895546.28,5375.792,1058530.19,20260101,20221128,228.05,20221130,20251003,20250323,208.76,249.87,269.68,199.21
3142,V029,224.35,228.0,0.78,"",X,20250128,7775.874,2024,09,266.17,"",100,156750399257419499,1,K,1772899.27,1772899.27,X,224.35,229.03,20260212121508,228.0,3605,209.31,197.46,6091.307,1,1202789.48,1202789.48,200.39,197.46,V,1772899.27,3091,7190.857,1,1573862.87,1573862.87,219.82,218.87,V,217.48,S,4977.979,1020883.79,6642.32,1347346.43,20260106,20250402,264.32,20251218,20260103,20230918,265.89,285.22,285.05,225.52
3838,V042,344.03,371.57,2.29,"","",20251220,2230.014,2024,06,388.11,"",100,871802637879834609,1,K,828606.3,828606.3,X,344.03,329.69,20260212121508,371.57,3545,364.81,336.37,1770.421,1,595516.51,595516.51,355.93,336.37,S,828606.3,3748,2028.736,1,688248.69,688248.69,344.12,339.25,V,326.74,S,1666.614,547259.13,1897.327,557922.05,20251219,20240615,348.95,20240121,20231120,20240919,373.53,416.53,440.06,438.09
3881,V011,376.34,380.95,3.71,"","",20240920,837.796,2023,08,392.36,"",100,223891568172019693,1,K,319158.39,319158.39,X,376.34,405.98,20260212121508,380.95,3596,361.36,397.0,600.432,1,238371.5,238371.5,352.91,397.0,V,319158.39,3940,727.193,1,284972.39,284972.39,374.1,391.88,S,377.1,S,499.122,193648.73,615.522,267742.27,20240520,20240425,427.19,20240701,20250226,20231221,399.33,468.57,465.11,377.5
3322,V021,189.08,170.41,1.94,"","",20250708,4961.004,2026,02,220.64,"",100,487749967419449363,1,K,845404.69,845404.69,X,189.08,187.97,20260212121508,170.41,3532,182.2,148.92,4413.903,1,657318.43,657318.43,188.51,148.92,V,845404.69,3777,4354.963,1,761770.13,761770.13,188.73,174.92,S,173.97,V,3564.64,588619.04,3934.516,721124.15,20230130,20230918,225.96,20250905,20250531,20250320,223.68,238.36,253.61,227.74
3114,V004,327.46,359.88,0.2,"",X,20251102,4995.219,2026,06,343.73,"",100,185879254074102670,1,K,1797679.41,1797679.41,"",327.46,350.55,20260212121508,359.88,3131,338.67,322.13,3589.264,1,1156209.61,1156209.61,331.96,322.13,S,1797679.41,3074,4682.584,1,1650938.64,1650938.64,339.76,352.57,S,314.38,S,3105.907,982698.77,4439.384,1556709.0,20230607,20251222,330.78,20230413,20240524,20250615,387.75,399.32,456.39,411.92
3610,V048,485.32,440.54,4.38,"",X,20231229,1143.556,2024,11,577.99,"",100,334716303142386246,1,K,503782.16,503782.16,"",485.32,460.17,20260212121508,440.54,3332,527.22,468.54,877.638,1,411208.51,411208.51,425.38,468.54,S,503782.16,3907,999.775,1,402479.42,402479.42,449.52,402.57,S,502.06,V,717.035,366551.85,825.532,342583.61,20250630,20231016,516.96,20240930,20221101,20240912,530.19,594.45,673.62,498.71
3860,V007,116.14,114.58,4.9,"",X,20230530,5539.87,2023,11,124.45,"",100,927854670276853974,1,K,634758.3,634758.3,"",116.14,112.89,20260212121508,114.58,3909,108.38,122.53,3916.541,1,479893.77,479893.77,113.35,122.53,V,634758.3,3275,5250.543,1,621296.75,621296.75,108.93,118.33,S,104.73,V,3563.978,396954.51,4883.581,497805.31,20230107,20240122,116.87,20230424,20230902,20240919,120.32,150.09,142.15,131.94
3537,V043,307.96,316.69,0.15,"",X,20230107,4973.785,2026,01,346.14,"",100,699563767589600894,1,K,1575147.97,1575147.97,"",307.96,294.31,20260212121508,316.69,3795,331.57,275.77,3583.774,1,988297.36,988297.36,293.08,275.77,V,1575147.97,3939,4626.888,1,1533767.1,1533767.1,278.77,331.49,S,295.09,S,2950.29,883363.0,3774.932,1281928.83,20240912,20251127,316.83,20250309,20230604,20241119,311.81,365.9,393.22,324.13
3798,V043,347.06,322.14,0.22,"","",20231102,1386.711,2026,02,374.95,"",100,457542286921964433,1,K,446715.08,446715.08,"",347.06,367.15,20260212121508,322.14,3116,329.44,340.27,1174.895,1,399781.52,399781.52,323.94,340.27,V,446715.08,3633,1356.233,1,439175.37,439175.37,327.81,323.82,S,329.84,S,1016.335,326063.62,1085.966,399248.93,20230405,20221223,393.17,20221206,20250410,20251203,386.94,410.1,435.06,416.59
3921,V047,395.25,364.9,3.3,"","",20230922,1863.051,2022,05,428.21,"",100,243381951405640660,1,K,679827.31,679827.31,"",395.25,361.74,20260212121508,364.9,3029,430.19,332.57,1660.608,1,552268.4,552268.4,360.34,332.57,V,679827.31,3401,1744.638,1,664096.45,664096.45,373.1,380.65,V,427.9,V,1331.689,453556.94,1544.403,557866.65,20250921,20260103,465.97,20231002,20231001,20230515,432.0,461.79,513.41,481.56
3819,V007,420.94,396.32,0.46,"","",20230322,5092.736,2024,05,504.37,"",100,863774067414342867,1,K,2018353.13,2018353.13,X,420.94,383.34,20260212121508,396.32,3189,458.65,373.03,4410.193,1,1645134.29,1645134.29,371.01,373.03,V,2018353.13,3289,4863.01,1,2008909.43,2008909.43,419.19,413.1,V,400.35,V,3905.932,1523328.89,4557.863,1820874.91,20251109,20230915,478.11,20240220,20230923,20241207,499.18,522.34,525.01,500.97
3268,V045,283.18,290.97,0.69,"",X,20230525,8524.726,2022,05,289.42,"",100,743898322797797818,1,K,2480439.52,2480439.52,"",283.18,307.1,20260212121508,290.97,3212,272.15,304.14,7551.692,1,2296771.6,2296771.6,302.09,304.14,S,2480439.52,3363,8216.934,1,2430486.91,2430486.91,292.31,295.79,S,297.8,S,6729.514,2127431.46,7382.579,2127052.92,20221117,20251102,286.01,20241004,20240819,20230723,288.41,333.85,364.66,300.71
3365,V008,464.42,479.78,2.41,"",X,20250219,2328.505,2022,03,544.74,"",100,869919713764705259,1,K,1117170.13,1117170.13,"",464.42,439.65,20260212121508,479.78,3182,441.84,513.19,1887.222,1,968503.46,968503.46,507.06,513.19,S,1117170.13,3534,2017.027,1,899553.7,899553.7,420.95,445.98,S,456.59,V,1599.765,823740.41,1903.646,739217.14,20250825,20250730,478.91,20240704,20250904,20230821,543.88,595.54,589.7,537.48
3284,V002,11.75,12.34,1.31,"",X,20241121,6282.631,2026,07,11.91,"",100,253856941991319389,1,K,77527.67,77527.67,"",11.75,12.24,20260212121508,12.34,3291,11.11,12.96,4995.842,1,64746.11,64746.11,11.16,12.96,S,77527.67,3104,6156.049,1,73934.15,73934.15,11.11,12.01,V,11.72,S,4212.309,56957.91,5224.233,69516.47,20230301,20230615,13.02,20250320,20230406,20250311,12.32,13.17,14.29,12.87
3301,V043,423.52,386.41,4.2,"",X,20240825,7829.028,2022,04,432.79,"",100,282145508555033419,1,K,3025214.71,3025214.71,"",423.52,412.72,20260212121508,386.41,3334,397.1,329.58,6782.392,1,2235340.76,2235340.76,442.12,329.58,S,3025214.71,3292,7519.131,1,2958176.52,2958176.52,441.25,393.42,S,421.96,S,6027.005,2077912.45,6207.17,2781093.89,20221111,20241119,437.35,20230921,20250206,20251219,485.36,488.26,549.3,449.65
3332,V004,378.74,400.04,4.49,"","",20250301,9624.208,2026,01,418.44,"",100,235791481590829155,1,K,3850068.17,3850068.17,X,378.74,352.63,20260212121508,400.04,3526,347.19,358.95,7205.217,1,2586312.64,2586312.64,381.47,358.95,V,3850068.17,3585,9269.086,1,3525126.1,3525126.1,389.01,380.31,S,395.09,V,6189.641,2347121.75,8076.573,3189945.41,20230104,20250507,441.97,20240109,20221122,20230225,394.19,464.1,454.99,433.27
3014,V050,192.57,201.07,2.68,"",X,20260109,2855.137,2022,05,204.09,"",100,129736837338193617,1,K,574082.4,574082.4,"",192.57,199.29,20260212121508,201.07,3831,183.22,182.28,2014.17,1,367142.91,367142.91,208.34,182.28,S,574082.4,3261,2465.596,1,488952.34,488952.34,183.12,198.31,S,202.15,V,1746.713,346833.6,2208.585,414346.4,20240819,20230801,200.27,20221201,20240122,20240311,212.96,220.61,268.16,241.78
3968,V048,447.4,455.23,2.94,"","",20240627,4490.663,2026,11,484.31,"",100,368614592756931305,1,K,2044284.52,2044284.52,"",447.4,486.7,20260212121508,455.23,3715,421.05,455.89,4008.023,1,1827217.61,1827217.61,432.35,455.89,V,2044284.52,3901,4216.133,1,1941107.63,1941107.63,461.14,460.4,S,448.44,S,3512.295,1471705.87,3620.385,1796122.99,20251016,20231024,448.9,20250307,20240303,20230806,482.97,526.33,590.08,460.21
3571,V022,62.95,59.68,2.24,"","",20241008,4991.145,2026,08,68.9,"",100,101443333748766464,1,K,297871.53,297871.53,"",62.95,60.07,20260212121508,59.68,3437,63.72,56.99,3701.016,1,210920.9,210920.9,61.37,56.99,S,297871.53,3553,4719.284,1,274426.36,274426.36,60.1,58.15,V,68.85,S,3076.703,178665.31,4440.834,248272.19,20241227,20231014,68.48,20250403,20230411,20250922,63.52,80.53,81.39,70.33
3333,V043,499.98,527.73,0.28,"",X,20250819,7299.094,2024,07,599.23,"",100,333258610426505164,1,K,3851950.88,3851950.88,X,499.98,504.85,20260212121508,527.73,3375,524.61,511.43,6299.56,1,3221783.97,3221783.97,542.19,511.43,S,3851950.88,3282,6530.665,1,3203225.88,3203225.88,453.91,490.49,V,476.85,S,5598.621,2943140.32,5758.369,2676944.33,20230120,20251027,512.69,20250616,20230916,20240216,561.26,594.57,647.06,534.04
3237,V048,452.61,465.75,2.29,"","",20230512,8449.453,2026,10,461.09,"",100,960502767433386310,1,K,3935332.73,3935332.73,X,452.61,464.7,20260212121508,465.75,3515,486.71,408.02,7242.212,1,2954967.34,2954967.34,466.37,408.02,V,3935332.73,3992,7360.061,1,3341320.49,3341320.49,415.77,453.98,S,473.17,S,6162.447,2477046.4,6774.014,2746020.69,20240514,20260203,539.04,20251228,20230427,20230805,463.27,540.52,548.27,550.61
3950,V004,432.64,459.83,4.54,"",X,20250922,7924.679,2022,05,490.17,"",100,263520115129006835,1,K,3644005.14,3644005.14,X,432.64,458.28,20260212121508,459.83,3118,458.31,463.31,6353.551,1,2943663.71,2943663.71,384.48,463.31,V,3644005.14,3687,6902.716,1,3138457.88,3138457.88,418.4,454.67,S,450.91,V,5485.033,2439533.95,5911.685,2834364.98,20230913,20241208,493.65,20230425,20250407,20251023,499.82,530.31,597.37,535.83
3420,V009,318.42,324.65,3.83,"",X,20230705,7066.08,2023,02,342.61,"",100,933674801823551721,1,K,2294002.87,2294002.87,"",318.42,288.16,20260212121508,324.65,3097,348.7,280.85,6024.954,1,1692108.33,1692108.33,271.34,280.85,V,2294002.87,3679,6377.758,1,2046941.43,2046941.43,296.17,320.95,V,309.54,V,5290.755,1425400.57,5558.017,1705609.67,20230628,20240917,338.28,20231128,20241013,20230425,375.48,405.4,396.65,360.22
3831,V023,165.22,156.74,3.53,"",X,20231211,4388.899,2023,06,192.33,"",100,535801474592456769,1,K,687916.03,687916.03,X,165.22,154.0,20260212121508,156.74,3637,176.07,149.07,3197.076,1,476588.12,476588.12,177.36,149.07,S,687916.03,3783,3956.15,1,585233.27,585233.27,170.48,147.93,S,165.26,V,2572.66,432822.58,3356.743,505642.96,20251126,20230404,176.39,20250530,20230815,20240527,170.57,187.56,230.37,167.23
3119,V011,479.1,510.47,4.77,"","",20240903,2719.805,2023,09,481.73,"",100,564179741191976834,1,K,1388378.86,1388378.86,X,479.1,434.61,20260212121508,510.47,3271,499.28,459.91,2259.203,1,1039030.05,1039030.05,526.8,459.91,S,1388378.86,3046,2557.278,1,1313059.96,1313059.96,496.19,513.46,V,485.29,V,2071.1,872832.14,2400.805,1189391.37,20251001,20250526,565.16,20240831,20230124,20241223,550.74,580.37,651.9,530.04
3263,V021,48.38,50.16,0.31,"","",20250819,7191.499,2026,05,51.7,"",100,727288859086028088,1,K,360725.59,360725.59,X,48.38,47.38,20260212121508,50.16,3825,50.99,46.19,6326.289,1,292211.29,292211.29,47.75,46.19,V,360725.59,3829,6315.695,1,300437.61,300437.61,44.24,47.57,S,49.81,V,5866.82,273833.27,5970.569,279134.01,20221209,20240314,49.84,20250322,20231230,20240915,49.72,58.72,67.66,52.47
3180,V005,172.76,185.39,0.37,"","",20240525,2671.092,2025,06,184.01,"",100,460756140473819864,1,K,495193.75,495193.75,X,172.76,177.65,20260212121508,185.39,3525,164.73,161.7,2285.089,1,369498.89,369498.89,185.67,161.7,V,495193.75,3552,2451.465,1,410448.78,410448.78,173.16,167.43,V,167.58,S,1844.441,346112.11,2300.029,366528.47,20241112,20230919,188.98,20221206,20241110,20230325,196.92,198.6,229.89,207.7
3913,V048,288.24,266.06,1.94,"","",20250304,4984.799,2023,07,343.61,"",100,508783757805142933,1,K,1326255.62,1326255.62,"",288.24,277.23,20260212121508,266.06,3805,310.56,291.88,4053.045,1,1183002.77,1183002.77,299.05,291.88,V,1326255.62,3275,4238.219,1,1081508.72,1081508.72,298.4,255.18,S,314.34,V,3767.533,960174.98,3576.595,903727.79,20250313,20260203,329.25,20240308,20230126,20240428,332.59,332.72,359.97,299.76
3174,V019,320.31,338.07,1.55,"",X,20230825,7978.14,2025,08,367.39,"",100,957934567773765568,1,K,2697169.79,2697169.79,"",320.31,288.94,20260212121508,338.07,3893,318.43,369.78,6369.036,1,2355142.13,2355142.13,322.83,369.78,S,2697169.79,3866,6967.598,1,2325853.89,2325853.89,324.13,333.81,S,302.35,S,5255.377,2108589.31,5747.367,2045945.05,20230518,20250930,383.36,20250805,20221213,20251208,378.33,364.25,385.32,336.88
3816,V020,231.97,249.47,4.61,"",X,20230616,3701.008,2022,05,236.03,"",100,334285212888356784,1,K,923290.47,923290.47,X,231.97,248.18,20260212121508,249.47,3147,254.54,257.93,2817.956,1,726835.39,726835.39,236.59,257.93,S,923290.47,3366,3570.948,1,804034.65,804034.65,223.0,225.16,S,226.44,S,2497.621,680812.16,3096.335,669973.4,20240124,20250914,233.61,20251115,20250414,20230603,258.8,295.53,312.98,267.1
3604,V019,170.23,183.06,4.95,"","",20230625,4480.419,2023,04,173.1,"",100,675972181652433722,1,K,820185.5,820185.5,"",170.23,173.54,20260212121508,183.06,3227,186.28,159.43,3620.995,1,577295.23,577295.23,155.73,159.43,S,820185.5,3704,4267.666,1,780470.76,780470.76,167.12,182.88,V,162.73,V,3432.378,476438.87,3554.155,664222.56,20241031,20240914,188.94,20241124,20250311,20230718,186.04,211.03,231.14,178.35
3950,V020,193.5,184.08,1.21,"","",20240216,9137.265,2023,04,202.21,"",100,624598154850935811,1,K,1681987.74,1681987.74,"",193.5,175.43,20260212121508,184.08,3415,177.55,161.0,6911.463,1,1112745.54,1112745.54,211.65,161.0,S,1681987.74,3283,7824.024,1,1442515.3,1442515.3,188.42,184.37,S,177.79,S,6355.599,914192.08,6688.162,1303567.42,20231218,20230709,222.52,20241121,20230427,20240322,196.14,213.8,250.95,243.16
3550,V022,473.68,428.05,2.27,"",X,20250825,2136.363,2024,07,553.25,"",100,406736620599046436,1,K,914470.18,914470.18,X,473.68,430.14,20260212121508,428.05,3523,506.46,370.0,1660.954,1,614552.98,614552.98,441.43,370.0,S,914470.18,3410,1919.03,1,773234.76,773234.76,481.53,402.93,S,431.98,V,1562.746,537295.85,1660.529,639077.08,20251013,20250330,551.03,20250817,20251221,20230204,554.82,550.44,597.83,541.03
3159,V019,458.22,476.7,4.08,"",X,20240824,6913.794,2023,03,489.62,"",100,855235217025457025,1,K,3295805.6,3295805.6,X,458.22,478.57,20260212121508,476.7,3357,441.86,456.87,5020.125,1,2293544.51,2293544.51,474.75,456.87,S,3295805.6,3565,5959.098,1,2724142.06,2724142.06,429.18,457.14,S,479.54,V,4259.702,2064591.15,5455.055,2510854.23,20240605,20221122,478.48,20240913,20250402,20260114,503.24,520.0,554.89,545.1
3753,V041,451.55,466.94,3.37,"","",20221219,4163.332,2025,08,535.75,"",100,474010842205114372,1,K,1944026.24,1944026.24,"",451.55,441.89,20260212121508,466.94,3751,495.7,472.2,3512.73,1,1658711.11,1658711.11,414.93,472.2,S,1944026.24,3078,3619.617,1,1763332.62,1763332.62,407.98,487.16,V,468.43,S,2856.0,1437572.12,3000.095,1537698.71,20230405,20231114,508.47,20251030,20241007,20230508,529.55,581.67,548.0,520.62
3297,V045,495.94,505.63,2.18,"","",20240417,9013.578,2022,07,552.54,"",100,233868057867814117,1,K,4557535.44,4557535.44,X,495.94,497.34,20260212121508,505.63,3183,466.0,444.86,6568.169,1,2921915.66,2921915.66,421.95,444.86,V,4557535.44,3364,8151.467,1,3878141.94,3878141.94,454.53,475.76,S,523.09,V,5330.949,2676496.77,7081.577,3191277.77,20240914,20250512,505.62,20250703,20221130,20240406,561.37,572.12,609.4,597.94
3544,V044,32.5,29.38,3.24,"",X,20240512,8858.434,2026,12,35.3,"",100,493667408236757244,1,K,260260.79,260260.79,X,32.5,32.74,20260212121508,29.38,3718,30.4,25.78,7201.12,1,185644.87,185644.87,28.17,25.78,V,260260.79,3719,8151.649,1,215692.63,215692.63,31.44,26.46,V,30.52,V,6668.08,174676.79,6607.746,193552.07,20230723,20250206,38.32,20240215,20231202,20230527,36.38,40.5,39.4,38.86
3147,V049,412.95,390.38,0.36,"","",20251125,7274.267,2024,04,421.76,"",100,478070994603407887,1,K,2839728.35,2839728.35,"",412.95,453.45,20260212121508,390.38,3180,380.77,380.16,5492.793,1,2088140.19,2088140.19,419.06,380.16,S,2839728.35,3088,6204.377,1,2348542.83,2348542.83,416.11,378.53,V,449.91,S,4672.733,1893918.14,5797.119,2147281.19,20240423,20230213,469.18,20250525,20230527,20240203,495.33,479.6,574.09,440.86
3733,V027,438.84,475.73,1.65,"",X,20250521,7242.025,2022,10,504.14,"",100,799026684850319000,1,K,3445248.55,3445248.55,"",438.84,430.82,20260212121508,475.73,3628,403.04,412.72,5250.831,1,2167122.97,2167122.97,404.32,412.72,V,3445248.55,3757,6310.456,1,2817618.6,2817618.6,432.99,446.5,V,431.84,V,4734.445,1821815.32,5349.402,2495665.36,20240204,20230401,504.16,20250918,20221225,20240330,508.74,559.75,596.32,551.46
3335,V024,335.0,358.74,3.95,"",X,20231216,8704.456,2023,08,377.65,"",100,235330132105466285,1,K,3122636.55,3122636.55,"",335.0,311.63,20260212121508,358.74,3771,368.04,342.29,7213.568,1,2469132.19,2469132.19,293.57,342.29,V,3122636.55,3289,7712.435,1,2847199.63,2847199.63,323.79,369.17,V,314.21,S,5981.807,2143984.76,6469.954,2535572.0,20250127,20240623,372.84,20240622,20250117,20250702,372.93,406.3,441.63,367.75
3305,V024,373.62,379.36,0.58,"",X,20251002,663.059,2022,11,415.04,"",100,157756286687949828,1,K,251538.06,251538.06,X,373.62,362.62,20260212121508,379.36,3034,341.18,350.77,502.493,1,176259.47,176259.47,370.17,350.77,S,251538.06,3999,633.862,1,230884.23,230884.23,392.26,364.25,V,358.35,S,446.883,154231.08,594.588,198676.77,20250327,20230925,398.84,20250409,20250828,20240517,441.47,472.32,484.77,459.55
3873,V018,104.67,108.17,2.77,"",X,20240403,2052.03,2022,05,104.91,"",100,862699757486967982,1,K,221968.09,221968.09,"",104.67,95.25,20260212121508,108.17,3513,107.13,117.5,1598.722,1,187849.83,187849.83,107.59,117.5,V,221968.09,3982,1806.553,1,200527.38,200527.38,97.51,111.0,S,113.37,V,1362.36,158920.56,1543.122,179834.14,20240423,20240125,105.42,20250628,20250701,20230820,122.96,117.38,127.85,109.6
3862,V011,466.28,503.79,1.57,"","",20240818,1812.688,2022,02,537.62,"",100,800187414878144220,1,K,913214.09,913214.09,"",466.28,478.78,20260212121508,503.79,3207,500.86,463.02,1386.773,1,642103.63,642103.63,404.96,463.02,S,913214.09,3283,1755.717,1,868921.9,868921.9,471.44,494.91,V,499.23,V,1267.581,539715.6,1658.003,810834.28,20230616,20221228,552.64,20250217,20221122,20260105,506.6,559.52,623.0,473.85
3058,V038,436.12,408.54,2.06,"","",20250407,3680.762,2023,07,514.5,"",100,770556212342840959,1,K,1503738.51,1503738.51,X,436.12,397.23,20260212121508,408.54,3564,406.96,347.9,2814.716,1,979239.7,979239.7,400.55,347.9,S,1503738.51,3010,3387.818,1,1343608.62,1343608.62,446.87,396.6,S,407.19,V,2333.699,921318.87,3055.388,1155784.33,20250710,20241211,483.92,20230713,20250610,20230915,448.95,521.32,561.95,445.06
3998,V006,336.17,328.37,1.74,"","",20240707,1619.166,2026,05,344.57,"",100,202432729579707826,1,K,531685.54,531685.54,X,336.17,342.95,20260212121508,328.37,3841,360.09,351.87,1247.722,1,439035.94,439035.94,303.28,351.87,S,531685.54,3529,1379.658,1,412393.57,412393.57,305.05,298.91,V,312.37,S,1104.365,365221.44,1190.817,366825.24,20221106,20241009,371.38,20250118,20250212,20250910,378.73,387.84,463.89,407.65
3981,V020,397.85,386.15,3.61,"",X,20250111,3798.935,2022,07,458.68,"",100,916472376237319390,1,K,1466958.75,1466958.75,"",397.85,409.15,20260212121508,386.15,3149,393.52,418.59,2783.855,1,1165293.86,1165293.86,357.31,418.59,S,1466958.75,3523,3553.832,1,1397793.2,1397793.2,408.76,393.32,S,409.5,V,2543.845,935485.59,2973.314,1306437.44,20231208,20241029,422.67,20250224,20240710,20240625,440.62,463.29,488.75,472.36
