MANDT,MATNR,CHARG,LVORM,ERSDA,ERNAM,AENAM,LAEDA,VERAB,VFDAT,ZUSCH,ZUSTD,ZAEDT,LIFNR,LICHA,VLCHA,VLWRK,VLMAT,CHAME,LWEDT,FVDT1,FVDT2,FVDT3,FVDT4,FVDT5,FVDT6,HERKL,HERKR,MTVER,QNDAT,HSDAT,CUOBJ_BM,DEACT_BM,BATCH_TYPE
300,000000000000001962,BATCH01962,"",20230627,USER161,USER011,20260212,20260424,20260728,R,"",20260212,VEND000962,VBATCH00362,OBATCH00162,PL02,000000000000001962,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,DEU,081,0963,20260723,20230627,000000000000025493,"",3
100,000000000000001963,BATCH01963,"",20230626,USER162,USER012,20260212,20260425,20260729,A,"",20260212,VEND000963,VBATCH00363,OBATCH00163,PL03,000000000000001963,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,IND,082,0964,20260724,20230626,000000000000025506,"",1
200,000000000000001964,BATCH01964,"",20230625,USER163,USER013,20260212,20260426,20260730,R,"",20260212,VEND000964,VBATCH00364,OBATCH00164,PL04,000000000000001964,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,FRA,083,0965,20260725,20230625,000000000000025519,"",2
300,000000000000001965,BATCH01965,"",20230624,USER164,USER014,20260212,20260427,20260731,A,"",20260212,VEND000965,VBATCH00365,OBATCH00165,PL05,000000000000001965,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,USA,084,0966,20260726,20230624,000000000000025532,"",3
100,000000000000001966,BATCH01966,"",20230623,USER165,USER015,20260212,20260428,20260801,R,X,20260212,VEND000966,VBATCH00366,OBATCH00166,PL06,000000000000001966,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,DEU,085,0967,20260727,20230623,000000000000025545,"",1
200,000000000000001967,BATCH01967,"",20230622,USER166,USER016,20260212,20260429,20260802,A,"",20260212,VEND000967,VBATCH00367,OBATCH00167,PL07,000000000000001967,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,IND,086,0968,20260728,20230622,000000000000025558,"",2
300,000000000000001968,BATCH01968,"",20230621,USER167,USER017,20260212,20260430,20260803,R,"",20260212,VEND000968,VBATCH00368,OBATCH00168,PL08,000000000000001968,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,FRA,087,0969,20260729,20230621,000000000000025571,"",3
100,000000000000001969,BATCH01969,"",20230620,USER168,USER018,20260212,20260501,20260804,A,"",20260212,VEND000969,VBATCH00369,OBATCH00169,PL09,000000000000001969,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,USA,088,0970,20260730,20230620,000000000000025584,"",1
200,000000000000001970,BATCH01970,"",20230619,USER169,USER019,20260212,20260502,20260805,R,"",20260212,VEND000970,VBATCH00370,OBATCH00170,PL10,000000000000001970,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,DEU,089,0971,20260731,20230619,000000000000025597,"",2
300,000000000000001971,BATCH01971,"",20230618,USER170,USER020,20260212,20260503,20260806,A,X,20260212,VEND000971,VBATCH00371,OBATCH00171,PL11,000000000000001971,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,IND,090,0972,20260801,20230618,000000000000025610,"",3
100,000000000000001972,BATCH01972,"",20230617,USER171,USER021,20260212,20260504,20260807,R,"",20260212,VEND000972,VBATCH00372,OBATCH00172,PL12,000000000000001972,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,FRA,091,0973,20260802,20230617,000000000000025623,"",1
200,000000000000001973,BATCH01973,"",20230616,USER172,USER022,20260212,20260505,20260808,A,"",20260212,VEND000973,VBATCH00373,OBATCH00173,PL13,000000000000001973,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,USA,092,0974,20260803,20230616,000000000000025636,"",2
300,000000000000001974,BATCH01974,"",20230615,USER173,USER023,20260212,20260506,20260809,R,"",20260212,VEND000974,VBATCH00374,OBATCH00174,PL14,000000000000001974,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,DEU,093,0975,20260804,20230615,000000000000025649,"",3
100,000000000000001975,BATCH01975,"",20230614,USER174,USER024,20260212,20260507,20260810,A,"",20260212,VEND000975,VBATCH00375,OBATCH00175,PL15,000000000000001975,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,IND,094,0976,20260805,20230614,000000000000025662,"",1
200,000000000000001976,BATCH01976,"",20230613,USER175,USER025,20260212,20260508,20260811,R,X,20260212,VEND000976,VBATCH00376,OBATCH00176,PL16,000000000000001976,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,FRA,095,0977,20260806,20230613,000000000000025675,"",2
300,000000000000001977,BATCH01977,"",20230612,USER176,USER026,20260212,20260509,20260812,A,"",20260212,VEND000977,VBATCH00377,OBATCH00177,PL17,000000000000001977,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,USA,096,0978,20260807,20230612,000000000000025688,"",3
100,000000000000001978,BATCH01978,"",20230611,USER177,USER027,20260212,20260510,20260813,R,"",20260212,VEND000978,VBATCH00378,OBATCH00178,PL18,000000000000001978,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,DEU,097,0979,20260808,20230611,000000000000025701,"",1
200,000000000000001979,BATCH01979,"",20230610,USER178,USER028,20260212,20260511,20260814,A,"",20260212,VEND000979,VBATCH00379,OBATCH00179,PL19,000000000000001979,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,IND,098,0980,20260809,20230610,000000000000025714,"",2
300,000000000000001980,BATCH01980,"",20230609,USER179,USER029,20260212,20260512,20260815,R,"",20260212,VEND000980,VBATCH00380,OBATCH00180,PL20,000000000000001980,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,FRA,099,0981,20260810,20230609,000000000000025727,"",3
100,000000000000001981,BATCH01981,X,20230608,USER180,USER030,20260212,20260212,20260816,A,X,20260212,VEND000981,VBATCH00381,OBATCH00181,PL01,000000000000001981,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,USA,001,0982,20260212,20230608,000000000000025740,"",1
200,000000000000001982,BATCH01982,"",20230607,USER181,USER031,20260212,20260213,20260817,R,"",20260212,VEND000982,VBATCH00382,OBATCH00182,PL02,000000000000001982,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,DEU,002,0983,20260213,20230607,000000000000025753,"",2
300,000000000000001983,BATCH01983,"",20230606,USER182,USER032,20260212,20260214,20260818,A,"",20260212,VEND000983,VBATCH00383,OBATCH00183,PL03,000000000000001983,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,IND,003,0984,20260214,20230606,000000000000025766,"",3
100,000000000000001984,BATCH01984,"",20230605,USER183,USER033,20260212,20260215,20260819,R,"",20260212,VEND000984,VBATCH00384,OBATCH00184,PL04,000000000000001984,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,FRA,004,0985,20260215,20230605,000000000000025779,"",1
200,000000000000001985,BATCH01985,"",20230604,USER184,USER034,20260212,20260216,20260820,A,"",20260212,VEND000985,VBATCH00385,OBATCH00185,PL05,000000000000001985,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,USA,005,0986,20260216,20230604,000000000000025792,"",2
300,000000000000001986,BATCH01986,"",20230603,USER185,USER035,20260212,20260217,20260821,R,X,20260212,VEND000986,VBATCH00386,OBATCH00186,PL06,000000000000001986,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,DEU,006,0987,20260217,20230603,000000000000025805,"",3
100,000000000000001987,BATCH01987,"",20230602,USER186,USER036,20260212,20260218,20260822,A,"",20260212,VEND000987,VBATCH00387,OBATCH00187,PL07,000000000000001987,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,IND,007,0988,20260218,20230602,000000000000025818,"",1
200,000000000000001988,BATCH01988,"",20230601,USER187,USER037,20260212,20260219,20260823,R,"",20260212,VEND000988,VBATCH00388,OBATCH00188,PL08,000000000000001988,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,FRA,008,0989,20260219,20230601,000000000000025831,"",2
300,000000000000001989,BATCH01989,"",20230531,USER188,USER038,20260212,20260220,20260824,A,"",20260212,VEND000989,VBATCH00389,OBATCH00189,PL09,000000000000001989,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,USA,009,0990,20260220,20230531,000000000000025844,"",3
100,000000000000001990,BATCH01990,"",20230530,USER189,USER039,20260212,20260221,20260825,R,"",20260212,VEND000990,VBATCH00390,OBATCH00190,PL10,000000000000001990,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,DEU,010,0991,20260221,20230530,000000000000025857,"",1
200,000000000000001991,BATCH01991,"",20230529,USER190,USER040,20260212,20260222,20260826,A,X,20260212,VEND000991,VBATCH00391,OBATCH00191,PL11,000000000000001991,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,IND,011,0992,20260222,20230529,000000000000025870,"",2
300,000000000000001992,BATCH01992,"",20230528,USER191,USER041,20260212,20260223,20260827,R,"",20260212,VEND000992,VBATCH00392,OBATCH00192,PL12,000000000000001992,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,FRA,012,0993,20260223,20230528,000000000000025883,"",3
100,000000000000001993,BATCH01993,"",20230527,USER192,USER042,20260212,20260224,20260828,A,"",20260212,VEND000993,VBATCH00393,OBATCH00193,PL13,000000000000001993,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,USA,013,0994,20260224,20230527,000000000000025896,"",1
200,000000000000001994,BATCH01994,"",20230526,USER193,USER043,20260212,20260225,20260829,R,"",20260212,VEND000994,VBATCH00394,OBATCH00194,PL14,000000000000001994,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,DEU,014,0995,20260225,20230526,000000000000025909,"",2
300,000000000000001995,BATCH01995,"",20230525,USER194,USER044,20260212,20260226,20260830,A,"",20260212,VEND000995,VBATCH00395,OBATCH00195,PL15,000000000000001995,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,IND,015,0996,20260226,20230525,000000000000025922,"",3
100,000000000000001996,BATCH01996,"",20230524,USER195,USER045,20260212,20260227,20260831,R,X,20260212,VEND000996,VBATCH00396,OBATCH00196,PL16,000000000000001996,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,FRA,016,0997,20260227,20230524,000000000000025935,"",1
200,000000000000001997,BATCH01997,"",20230523,USER196,USER046,20260212,20260228,20260901,A,"",20260212,VEND000997,VBATCH00397,OBATCH00197,PL17,000000000000001997,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,USA,017,0998,20260228,20230523,000000000000025948,"",2
300,000000000000001998,BATCH01998,"",20230522,USER197,USER047,20260212,20260301,20260902,R,"",20260212,VEND000998,VBATCH00398,OBATCH00198,PL18,000000000000001998,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,DEU,018,0999,20260301,20230522,000000000000025961,"",3
100,000000000000001999,BATCH01999,"",20230521,USER198,USER048,20260212,20260302,20260903,A,"",20260212,VEND000999,VBATCH00399,OBATCH00199,PL19,000000000000001999,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,IND,019,0001,20260302,20230521,000000000000025974,"",1
200,000000000000002000,BATCH02000,"",20230520,USER199,USER049,20260212,20260303,20260904,R,"",20260212,VEND001000,VBATCH00400,OBATCH00200,PL20,000000000000002000,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,FRA,020,0002,20260303,20230520,000000000000025987,"",2
300,000000000000002001,BATCH02001,X,20260212,USER000,USER050,20260212,20260304,20260905,A,X,20260212,VEND000001,VBATCH00401,OBATCH00201,PL01,000000000000002001,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,USA,021,0003,20260304,20260212,000000000000026000,X,3
100,000000000000002002,BATCH02002,"",20260211,USER001,USER051,20260212,20260305,20260906,R,"",20260212,VEND000002,VBATCH00402,OBATCH00202,PL02,000000000000002002,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,DEU,022,0004,20260305,20260211,000000000000026013,"",1
200,000000000000002003,BATCH02003,"",20260210,USER002,USER052,20260212,20260306,20260907,A,"",20260212,VEND000003,VBATCH00403,OBATCH00203,PL03,000000000000002003,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,IND,023,0005,20260306,20260210,000000000000026026,"",2
300,000000000000002004,BATCH02004,"",20260209,USER003,USER053,20260212,20260307,20260908,R,"",20260212,VEND000004,VBATCH00404,OBATCH00204,PL04,000000000000002004,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,FRA,024,0006,20260307,20260209,000000000000026039,"",3
100,000000000000002005,BATCH02005,"",20260208,USER004,USER054,20260212,20260308,20260909,A,"",20260212,VEND000005,VBATCH00405,OBATCH00205,PL05,000000000000002005,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,USA,025,0007,20260308,20260208,000000000000026052,"",1
200,000000000000002006,BATCH02006,"",20260207,USER005,USER055,20260212,20260309,20260910,R,X,20260212,VEND000006,VBATCH00406,OBATCH00206,PL06,000000000000002006,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,DEU,026,0008,20260309,20260207,000000000000026065,"",2
300,000000000000002007,BATCH02007,"",20260206,USER006,USER056,20260212,20260310,20260911,A,"",20260212,VEND000007,VBATCH00407,OBATCH00207,PL07,000000000000002007,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,IND,027,0009,20260310,20260206,000000000000026078,"",3
100,000000000000002008,BATCH02008,"",20260205,USER007,USER057,20260212,20260311,20260912,R,"",20260212,VEND000008,VBATCH00408,OBATCH00208,PL08,000000000000002008,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,FRA,028,0010,20260311,20260205,000000000000026091,"",1
200,000000000000002009,BATCH02009,"",20260204,USER008,USER058,20260212,20260312,20260913,A,"",20260212,VEND000009,VBATCH00409,OBATCH00209,PL09,000000000000002009,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,USA,029,0011,20260312,20260204,000000000000026104,"",2
300,000000000000002010,BATCH02010,"",20260203,USER009,USER059,20260212,20260313,20260914,R,"",20260212,VEND000010,VBATCH00410,OBATCH00210,PL10,000000000000002010,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,DEU,030,0012,20260313,20260203,000000000000026117,"",3
100,000000000000002011,BATCH02011,"",20260202,USER010,USER060,20260212,20260314,20260915,A,X,20260212,VEND000011,VBATCH00411,OBATCH00211,PL11,000000000000002011,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,IND,031,0013,20260314,20260202,000000000000026130,"",1
200,000000000000002012,BATCH02012,"",20260201,USER011,USER061,20260212,20260315,20260916,R,"",20260212,VEND000012,VBATCH00412,OBATCH00212,PL12,000000000000002012,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,FRA,032,0014,20260315,20260201,000000000000026143,"",2
300,000000000000002013,BATCH02013,"",20260131,USER012,USER062,20260212,20260316,20260917,A,"",20260212,VEND000013,VBATCH00413,OBATCH00213,PL13,000000000000002013,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,USA,033,0015,20260316,20260131,000000000000026156,"",3
100,000000000000002014,BATCH02014,"",20260130,USER013,USER063,20260212,20260317,20260918,R,"",20260212,VEND000014,VBATCH00414,OBATCH00214,PL14,000000000000002014,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,DEU,034,0016,20260317,20260130,000000000000026169,"",1
200,000000000000002015,BATCH02015,"",20260129,USER014,USER064,20260212,20260318,20260919,A,"",20260212,VEND000015,VBATCH00415,OBATCH00215,PL15,000000000000002015,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,IND,035,0017,20260318,20260129,000000000000026182,"",2
300,000000000000002016,BATCH02016,"",20260128,USER015,USER065,20260212,20260319,20260920,R,X,20260212,VEND000016,VBATCH00416,OBATCH00216,PL16,000000000000002016,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,FRA,036,0018,20260319,20260128,000000000000026195,"",3
100,000000000000002017,BATCH02017,"",20260127,USER016,USER066,20260212,20260320,20260921,A,"",20260212,VEND000017,VBATCH00417,OBATCH00217,PL17,000000000000002017,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,USA,037,0019,20260320,20260127,000000000000026208,"",1
200,000000000000002018,BATCH02018,"",20260126,USER017,USER067,20260212,20260321,20260922,R,"",20260212,VEND000018,VBATCH00418,OBATCH00218,PL18,000000000000002018,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,DEU,038,0020,20260321,20260126,000000000000026221,"",2
300,000000000000002019,BATCH02019,"",20260125,USER018,USER068,20260212,20260322,20260923,A,"",20260212,VEND000019,VBATCH00419,OBATCH00219,PL19,000000000000002019,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,IND,039,0021,20260322,20260125,000000000000026234,"",3
100,000000000000002020,BATCH02020,"",20260124,USER019,USER069,20260212,20260323,20260924,R,"",20260212,VEND000020,VBATCH00420,OBATCH00220,PL20,000000000000002020,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,FRA,040,0022,20260323,20260124,000000000000026247,"",1
200,000000000000002021,BATCH02021,X,20260123,USER020,USER070,20260212,20260324,20260925,A,X,20260212,VEND000021,VBATCH00421,OBATCH00221,PL01,000000000000002021,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,USA,041,0023,20260324,20260123,000000000000026260,"",2
300,000000000000002022,BATCH02022,"",20260122,USER021,USER071,20260212,20260325,20260926,R,"",20260212,VEND000022,VBATCH00422,OBATCH00222,PL02,000000000000002022,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,DEU,042,0024,20260325,20260122,000000000000026273,"",3
100,000000000000002023,BATCH02023,"",20260121,USER022,USER072,20260212,20260326,20260927,A,"",20260212,VEND000023,VBATCH00423,OBATCH00223,PL03,000000000000002023,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,IND,043,0025,20260326,20260121,000000000000026286,"",1
200,000000000000002024,BATCH02024,"",20260120,USER023,USER073,20260212,20260327,20260928,R,"",20260212,VEND000024,VBATCH00424,OBATCH00224,PL04,000000000000002024,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,FRA,044,0026,20260327,20260120,000000000000026299,"",2
