BWESB,GLGMG,LFGJA,LFMON,MANDT,MATNR,TRAME,UMLMC,VKGLG,VKTRW,VKUMC,WERKS
973.887,558.334,2022,03,100,375638547740959674,2346.211,3639.81,12192.12,41005.8,106995.57,P041
437.497,360.103,2023,01,100,416513438089288813,2912.655,3939.129,8541.45,29943.21,56705.44,P010
423.302,31.957,2025,05,100,253621639372544184,1192.819,2432.229,707.6,56096.66,56327.51,P010
233.242,774.386,2020,11,100,134073265941860292,437.146,2971.485,3916.14,8982.5,129218.77,P050
1770.418,199.546,2026,02,100,761767566545600582,456.806,1294.311,4516.08,16717.01,55599.87,P005
1672.84,278.27,2026,05,100,478070994603407887,1596.817,2507.006,4822.94,61180.45,103673.85,P048
1318.913,669.757,2023,03,100,733040396574447397,127.819,4223.889,15413.62,3614.0,92401.23,P022
365.744,301.905,2023,11,100,189466032074961245,1224.868,4834.125,2048.8,59679.99,56607.55,P002
1347.226,139.08,2021,04,100,512340344638059215,1894.194,4738.29,3356.28,20307.03,177102.7,P004
89.151,236.597,2026,12,100,124301937027695943,1755.694,3822.986,2749.34,22915.39,115878.08,P011
804.702,23.593,2023,09,100,985832569597639266,438.222,2635.828,577.28,9644.82,55713.26,P029
778.201,420.586,2023,04,100,142483012479120332,1366.248,999.044,10133.86,41552.55,40331.51,P045
835.647,472.655,2025,08,100,620968763596318953,2771.495,2056.92,6219.81,34828.71,100261.72,P049
1386.607,455.401,2024,03,100,811656483820654717,2194.134,2880.064,7738.44,26999.44,34691.75,P009
1429.323,447.393,2025,06,100,657983834187879512,521.466,2260.094,5884.78,17675.15,33309.42,P010
827.701,707.73,2024,12,100,820563726810301794,2863.526,2174.135,4995.36,56622.13,74828.58,P039
1993.567,507.139,2023,07,100,907564178206351685,280.514,659.451,6350.42,9669.51,28371.19,P050
268.985,535.812,2025,09,100,447355508563405298,904.697,4210.377,9225.0,30026.56,158855.53,P004
106.425,647.413,2025,08,100,366739200623175054,799.379,4063.829,4873.19,25419.47,69264.69,P050
7.388,533.692,2022,10,100,937342375377148041,1583.056,629.535,8747.18,62972.95,20078.54,P044
798.542,343.022,2026,04,100,125478007152043090,2586.41,2580.488,2080.28,99405.93,126452.32,P010
157.766,524.781,2024,10,100,140352601075018745,2525.021,2243.868,9881.92,67611.23,68661.27,P050
13.947,531.803,2024,11,100,612628376331499187,72.694,4174.637,7947.82,745.55,135556.88,P011
1647.474,8.188,2024,12,100,393908352760338620,35.789,861.672,68.49,557.88,30966.66,P031
1340.032,944.579,2020,12,100,846657671012800054,1857.964,1671.831,11161.53,71913.59,65113.96,P042
562.181,935.377,2022,04,100,685559420201746117,1108.717,1427.454,11437.23,33555.93,49099.12,P023
817.623,656.021,2020,02,100,504125233099525742,142.146,4285.834,4928.67,2892.85,44215.67,P034
625.742,523.553,2021,11,100,219346247517365483,528.97,914.513,6878.21,23909.19,15094.86,P014
1096.805,469.679,2022,02,100,100635791645594044,1701.152,3428.483,10572.21,17520.53,139572.78,P017
900.506,276.755,2021,07,100,876223101522784783,147.123,201.112,5751.85,1907.65,4166.28,P005
430.715,697.457,2020,09,100,576442951619552486,1359.867,3294.996,13243.25,63230.42,52979.31,P037
70.979,724.089,2023,05,100,824053424158835373,1656.022,1455.946,15668.42,51904.19,46248.35,P008
286.726,756.364,2025,01,100,332578386970870761,81.47,2951.811,17072.61,1251.27,37225.71,P018
1802.746,61.436,2021,11,100,977067820251847361,2873.61,3559.119,1514.28,142267.88,174154.52,P041
560.739,311.899,2025,05,100,343358161808253608,932.565,2576.521,7331.43,31708.12,121421.54,P011
492.528,274.503,2023,07,100,498545686185792367,1402.035,2321.161,4248.08,66850.73,75755.21,P006
1002.48,955.793,2024,01,100,559617137825602040,694.126,3904.737,19708.04,18715.87,123726.43,P009
1643.592,201.886,2023,02,100,992354556854254057,1786.382,1384.679,2324.02,28118.66,39697.16,P029
1263.063,330.918,2020,12,100,594680693125352141,290.734,69.305,5227.34,6933.86,830.51,P008
1668.49,787.12,2025,09,100,659659146881401628,2704.202,2762.009,19407.49,61406.71,35605.75,P030
1283.519,259.552,2022,09,100,890038863243705140,2282.309,3902.034,1864.95,66361.78,165965.27,P012
1193.538,903.849,2024,09,100,889382841738921832,948.333,4339.234,15924.22,37392.06,201849.79,P002
414.854,425.787,2025,03,100,331964187908629854,1999.356,2114.614,8232.62,28367.61,61393.83,P001
936.22,862.459,2026,07,100,384481265245013918,2996.193,2829.08,12613.49,46543.99,67530.32,P014
1274.524,393.331,2026,01,100,282015008422724464,155.631,1542.166,8328.29,2321.73,50267.55,P048
38.841,390.513,2026,06,100,573209954678031951,1367.488,4644.866,3899.57,63915.37,209925.65,P034
409.66,365.972,2022,03,100,703434448665605734,217.143,3876.262,7303.86,7969.38,69589.05,P022
1254.067,385.561,2025,02,100,467486713591095492,1352.822,830.57,6897.17,43991.78,15574.9,P038
1756.078,301.016,2024,03,100,474906069196025172,1813.332,746.175,4058.94,36679.74,7587.11,P035
574.298,231.016,2024,12,100,180553270776597064,2701.359,2462.33,3733.95,121362.37,97878.76,P006
84.776,788.555,2025,06,100,155274444091101401,2976.39,1079.552,8076.56,133847.15,15249.16,P002
1624.549,106.279,2023,02,100,182193366980121474,902.652,420.65,2238.33,27615.69,17511.46,P046
1055.917,406.139,2025,01,100,539555225175054359,1276.253,1769.724,7917.19,27394.44,38745.87,P002
1052.346,593.308,2021,05,100,802355538365678528,236.077,311.255,10987.09,10231.56,13694.23,P012
191.308,730.212,2021,05,100,131860037237105124,2761.273,1790.221,16258.56,61623.7,51038.34,P004
1195.053,643.361,2025,06,100,444748836348112886,2899.033,2480.188,7826.68,105166.31,65354.76,P001
657.234,145.894,2024,03,100,355349777369649415,1471.189,4012.101,2663.06,20438.0,89715.03,P039
1330.668,608.164,2020,02,100,507581275052548891,578.441,849.481,11546.44,26424.79,38495.67,P038
1990.14,713.427,2020,08,100,885495604865759604,1861.869,1850.438,4641.82,90204.13,58366.33,P014
1699.132,588.904,2024,07,100,590952013497021794,2207.635,2734.832,11689.59,93168.47,65067.26,P015
1017.321,22.213,2022,10,100,705930758767223100,2667.014,3830.583,158.92,93449.42,175583.1,P035
1434.03,88.441,2021,04,100,493667408236757244,482.504,3946.694,452.95,8689.65,135485.08,P001
635.774,154.063,2025,08,100,514320537102600308,342.04,4978.958,3621.49,5548.85,127145.54,P042
593.885,586.702,2026,10,100,798978559807812517,2065.381,2247.56,9961.29,84756.68,95335.55,P012
366.525,947.875,2021,01,100,873929272060211791,2660.076,2828.486,17704.63,87857.64,110203.03,P048
1301.085,159.553,2023,04,100,509622363724873185,489.567,3115.678,3390.11,19390.5,146205.55,P047
1008.415,588.733,2020,01,100,904969552059126385,2541.165,2617.879,10414.88,55582.47,83398.42,P036
1072.756,455.228,2023,12,100,345373126467325496,2136.116,3764.826,6701.5,51579.26,156810.12,P018
1653.406,423.045,2022,07,100,567286257986923404,2515.159,1474.843,8947.74,36103.31,55094.63,P021
1466.627,29.18,2024,05,100,212217787501718944,1663.072,2924.794,626.2,72165.62,70605.95,P004
311.618,88.104,2024,10,100,473554956181620890,2100.556,1196.401,1688.64,70101.41,35596.51,P037
1343.529,394.059,2022,03,100,885320562561869093,286.016,1183.993,3706.46,10808.08,35093.19,P014
667.032,350.187,2024,01,100,171685508012647548,236.265,3787.176,4652.31,7006.07,78666.04,P018
1228.68,139.368,2020,08,100,938485535824446029,2142.405,2663.686,1638.17,27330.09,79779.89,P018
1331.534,410.314,2025,06,100,634585833782490575,2223.529,2803.456,8786.62,73067.82,116579.52,P010
943.961,686.868,2024,12,100,535972291825451035,817.248,3738.387,3620.61,26169.41,62848.93,P006
1421.552,690.949,2022,05,100,980725101179318874,1426.721,1062.476,12337.01,65496.9,47669.87,P021
938.467,179.293,2026,01,100,751626396859876408,1074.475,3105.106,4156.11,28032.02,118408.38,P039
1226.783,983.888,2025,10,100,656973786085338732,2502.266,2939.998,10363.56,97912.59,112989.14,P026
1689.521,50.778,2026,02,100,582202024311910806,1653.428,3734.147,969.8,65433.2,86835.92,P015
1585.064,303.98,2025,11,100,699085246502179629,1147.036,4045.626,5417.24,47879.63,137851.74,P038
1868.224,367.524,2022,04,100,145771478022140409,2720.983,4623.903,4128.22,98357.89,64291.0,P022
82.214,558.56,2024,08,100,125963738865935482,1222.315,4309.139,5490.39,55600.43,191891.77,P028
490.615,325.295,2021,03,100,265231332914850130,2836.277,4576.695,2079.02,120800.89,148273.05,P013
1249.746,693.944,2020,11,100,235895524094763334,1573.646,2313.543,11168.24,47958.17,32357.18,P021
131.773,461.904,2024,04,100,458420396477778258,1253.524,2934.802,8832.69,32736.53,44995.49,P029
1942.051,681.159,2022,07,100,106866469297271817,245.074,2919.476,4384.03,7946.33,109871.97,P028
553.18,247.983,2020,04,100,228714650389326550,87.449,4560.835,3603.69,1380.93,122283.89,P043
1102.733,138.446,2023,10,100,794915620675597541,1986.458,396.059,2979.23,97253.11,5075.15,P043
1912.078,220.195,2025,11,100,131169294813491000,1646.727,2066.153,2749.09,46183.32,25317.99,P027
574.506,76.807,2021,03,100,318351431446586068,2124.693,1330.196,632.86,54819.65,58030.98,P004
1065.826,540.471,2020,08,100,506840242699997188,992.885,3424.987,5523.31,31894.18,155715.74,P008
315.877,249.916,2023,11,100,396915978802024647,652.243,3793.079,3602.92,28171.29,98244.01,P029
1705.921,604.197,2020,12,100,434934854370004703,1307.454,3918.984,14730.79,14349.48,148085.41,P030
589.728,869.02,2022,05,100,998868784439869301,1471.966,2234.526,21650.62,45240.88,47826.17,P001
791.881,643.562,2024,10,100,789889692942730238,158.642,4150.729,12891.93,4009.9,115703.93,P008
1866.846,50.676,2023,02,100,118574347032606710,322.028,2444.315,279.22,13188.81,29331.9,P022
400.417,932.288,2021,02,100,310888445889953464,2126.386,2707.847,10268.78,33336.87,51956.83,P035
1350.849,284.034,2024,12,100,548851671618016038,1424.16,1642.553,5316.76,65409.31,38800.97,P009
1388.5,493.125,2023,09,100,608806312537148245,1516.089,3557.992,8610.26,38164.86,121173.76,P006
717.68,287.603,2024,10,100,772098051829611444,2402.89,287.921,3797.98,71838.75,3042.29,P050
186.423,990.277,2020,03,100,812953086107954208,2326.804,2026.716,10321.94,40885.08,71613.4,P041
608.94,909.668,2024,11,100,590493083195318350,2302.095,1817.007,10451.9,114592.95,26060.51,P008
1802.869,957.777,2022,10,100,711732779297472877,197.493,4731.58,14519.57,3502.54,191341.65,P044
1061.783,223.786,2022,04,100,663041124164657488,1373.068,3439.373,3419.16,14799.81,100540.25,P040
725.607,363.775,2021,11,100,512364390041398097,1009.058,1006.789,4681.09,12038.06,39186.37,P038
633.294,623.816,2021,06,100,541867740330553903,1184.411,1323.066,5756.91,44266.29,56607.09,P049
534.659,110.746,2022,05,100,165256779143357407,304.129,4729.018,2047.85,11028.78,196477.93,P045
1827.743,265.849,2020,05,100,794349375276154986,2247.584,3907.769,1572.4,88904.93,157500.18,P028
1418.665,301.416,2020,10,100,198524917188565095,2387.7,3946.877,6771.01,70854.58,131822.39,P039
1702.027,913.82,2023,10,100,523977533340785681,571.403,4853.583,15371.06,25148.54,98881.18,P050
121.234,461.243,2021,11,100,645224226326340238,1829.224,4776.608,7801.92,76217.4,228690.55,P036
1190.237,540.883,2024,12,100,892643040547612249,1733.578,2872.538,8410.01,53332.96,138992.36,P028
1932.879,616.315,2024,08,100,617996052799505307,2483.043,3188.186,12723.29,123103.22,65978.58,P038
841.462,130.877,2023,08,100,289389293472991697,1710.907,1230.163,2518.03,56436.51,56163.34,P026
240.366,611.323,2025,02,100,857660235895533769,895.319,4881.426,10802.1,35311.93,124696.51,P042
1059.536,568.99,2020,05,100,704199823379625034,523.482,3278.412,3871.18,7009.7,162678.51,P031
65.28,131.569,2023,04,100,892836375249330256,2798.15,3322.263,1498.99,38021.32,46122.15,P005
561.934,364.137,2025,04,100,582667124827990704,1978.536,2751.102,8377.76,85856.37,60171.21,P021
194.086,212.203,2021,04,100,562527590518268396,1331.049,2435.033,2618.49,29196.52,58900.33,P040
1088.663,993.709,2024,07,100,835484545503271503,2169.806,427.539,7947.81,58779.15,11167.16,P045
285.063,682.511,2022,11,100,746153374965064753,333.583,1226.523,14346.32,11024.09,59965.34,P050
776.185,629.186,2023,07,100,495447966466839884,1563.115,3181.018,14304.91,72014.82,67271.68,P001
666.497,274.007,2026,02,100,276798891423741862,2073.511,264.841,1618.14,82874.57,7576.19,P012
1223.178,929.176,2022,07,100,847831121509676188,699.812,93.843,10408.73,21775.72,1780.61,P041
593.678,288.465,2021,11,100,818233939817511834,323.403,629.828,3551.49,6972.05,14349.41,P015
1193.615,233.341,2021,10,100,920892800924883127,711.048,2779.365,3582.36,15454.07,56822.43,P006
1415.555,479.711,2023,06,100,812648802627344940,2855.466,4141.475,7591.75,142005.59,184095.69,P030
1129.221,459.59,2024,07,100,945593744314699050,2030.994,1041.626,10253.37,38917.88,23643.37,P048
1205.277,32.887,2023,01,100,704991429886008379,479.803,1471.35,614.82,21921.44,61784.99,P043
1613.691,546.608,2022,08,100,783934090147038708,209.966,3361.023,12549.46,2848.29,92410.94,P036
1242.327,207.891,2021,08,100,589200864711239425,2778.739,4976.513,2194.87,48280.46,134542.93,P046
53.926,365.073,2025,01,100,695433408623292384,1251.037,770.07,4314.17,31769.15,35890.43,P028
830.634,743.112,2023,08,100,420471882630201566,842.123,884.907,6652.0,15188.07,31543.01,P001
1057.57,934.461,2021,08,100,188564301564634443,394.53,2310.537,21648.98,14403.14,57548.63,P031
759.652,682.287,2025,10,100,137417718162561421,2766.383,1083.625,13295.21,33345.31,18503.5,P040
1647.902,466.378,2025,04,100,670542358829262939,282.257,2559.002,5386.61,12446.46,50158.49,P050
1360.425,153.188,2021,09,100,403348023331966175,2880.556,3906.078,1837.19,79507.91,134504.66,P024
399.388,62.273,2025,01,100,681405806131889011,1963.769,1138.324,315.73,59460.01,22026.87,P020
1892.399,460.233,2024,11,100,790764437286747064,2518.243,3686.45,8053.94,117453.44,61657.56,P031
858.464,260.297,2022,08,100,636874673237212561,316.142,2293.737,2954.73,9313.08,25626.26,P003
420.686,639.479,2022,08,100,292538753153900260,1439.079,1333.555,4980.03,26835.12,28522.7,P012
868.646,921.869,2025,07,100,356386204702181366,585.104,67.792,6872.31,17460.46,703.94,P008
1105.532,979.286,2024,01,100,336705871293661522,2475.415,3335.896,11904.2,38695.48,123690.41,P013
1631.271,390.856,2022,05,100,595155239574633716,1793.845,159.31,9650.46,46764.85,5783.77,P005
984.42,641.285,2025,07,100,148812444274653768,688.064,4799.401,8620.4,13539.84,82245.86,P039
1502.839,134.266,2025,11,100,376942777925335631,826.092,3692.146,1430.96,9471.79,118078.05,P036
834.056,540.668,2025,04,100,652605577898847095,2246.476,742.94,6531.79,66710.04,26913.12,P023
433.99,537.603,2026,12,100,320155059321428857,2442.144,641.098,13262.55,89279.38,30935.4,P018
104.576,684.42,2026,09,100,605424217212948080,2458.524,4188.908,9175.15,75740.95,172630.78,P032
804.507,690.564,2023,07,100,263373411149942735,1518.756,2315.083,3981.54,50522.29,64549.27,P034
133.456,98.584,2023,09,100,458538938825391319,2939.247,2575.441,1184.03,72491.6,116488.57,P004
245.489,757.773,2021,11,100,976729884327534248,295.028,430.351,4432.95,3951.19,16714.37,P041
1080.134,869.565,2026,09,100,895021534610304240,1914.495,1757.05,6364.94,72566.74,45122.97,P025
588.341,538.662,2024,11,100,921447001112883689,1835.588,1134.483,10404.32,30343.84,12766.32,P010
1759.032,704.247,2025,05,100,445984863006410474,576.288,1515.448,9917.51,25032.38,18166.66,P006
85.827,893.799,2025,08,100,681138533318086940,1665.358,1017.709,9162.68,82453.72,50448.86,P023
105.213,595.433,2022,09,100,905857180753954121,1620.145,2526.081,14143.22,19154.38,120018.88,P004
1281.77,645.008,2020,12,100,663967218660397547,1156.753,702.564,15063.6,20479.92,17756.15,P038
1230.581,289.284,2026,11,100,614348080253615875,2983.018,3100.91,6062.39,49878.94,128134.31,P011
1412.159,603.042,2024,12,100,815786041728710250,567.954,3668.707,6634.44,13292.67,112974.47,P003
834.065,797.08,2021,11,100,387969733272054712,1851.044,2371.681,19718.89,46470.78,33768.26,P043
1375.21,600.698,2022,03,100,384648453083039207,1859.216,4992.336,7057.97,23398.63,54605.96,P022
1295.033,200.148,2022,01,100,599936304520832670,2007.177,1820.172,2820.68,98477.83,78075.84,P017
470.627,741.088,2025,06,100,855235217025457025,319.214,4346.436,12604.95,14440.59,174513.9,P001
585.772,601.276,2020,03,100,253861700526011257,2549.457,4057.567,3214.62,98061.49,190615.99,P021
1971.407,498.467,2026,09,100,325248743129301458,2133.704,876.556,5025.86,73564.83,42749.71,P037
1420.179,121.485,2025,05,100,265267216811616814,2665.628,884.757,1412.18,65269.47,36784.56,P003
1097.619,960.948,2023,07,100,976428430778414670,644.66,1418.862,6369.96,21833.55,38004.1,P002
406.144,864.5,2023,09,100,495540697399278907,1515.763,2353.832,20640.46,75417.13,103975.8,P019
251.807,390.726,2020,12,100,813947204662957403,788.365,4034.758,9503.33,34761.9,156204.75,P040
1798.109,685.312,2026,05,100,343372102543226999,1608.384,1730.361,13483.39,59191.6,17963.08,P010
1465.314,418.418,2024,06,100,276129615018697515,101.168,923.491,8215.69,4636.07,19368.47,P033
1810.651,966.529,2024,08,100,550552403258111637,1478.506,204.671,17316.29,19419.05,8573.29,P043
941.975,849.2,2022,07,100,266218010044753527,2250.074,1813.577,19029.35,47742.15,26109.03,P036
1589.22,935.417,2024,02,100,173264690753273102,2404.734,2222.391,18502.42,64762.43,82140.63,P038
800.398,473.373,2022,04,100,580691015653147917,1713.119,1741.22,7609.78,59480.53,70965.01,P039
147.46,864.668,2022,12,100,426738541557461528,1889.236,1783.777,20424.11,68681.41,57375.64,P030
713.17,618.295,2023,08,100,793725385975328788,1504.566,3615.748,7472.04,20562.49,90898.01,P010
1534.354,139.721,2024,11,100,200478215267081046,467.959,88.988,1737.51,6764.5,3608.46,P008
1698.462,791.993,2021,02,100,162052087082498633,2636.413,1525.376,7368.3,38319.47,43790.47,P019
1216.739,734.447,2024,10,100,186896520272612939,1022.829,2949.148,10136.66,12715.39,58845.52,P049
1457.237,238.38,2024,05,100,891820000223147121,1222.544,4169.453,2824.6,42383.41,142966.19,P019
814.516,763.165,2024,07,100,280889071806219702,1544.293,1149.249,10203.08,26854.02,17061.29,P015
810.671,940.544,2022,03,100,140294057659431818,1212.729,3871.441,14747.87,16262.27,85706.63,P027
1869.956,804.415,2026,07,100,870351774061931555,870.009,4282.337,10950.94,21680.84,209702.15,P012
1526.36,287.789,2021,05,100,335052842403961468,1749.674,994.051,3601.09,49238.0,29360.79,P010
1415.522,852.247,2020,06,100,712865262864220504,890.482,324.137,8172.17,18570.04,5834.12,P022
620.938,998.001,2021,05,100,381693356440703919,710.579,1090.742,11702.86,33066.7,37147.71,P002
1206.276,89.488,2021,05,100,318815206440251080,607.954,3567.166,982.65,7797.71,56306.99,P043
1611.494,19.569,2025,04,100,345892981996754031,2889.233,3424.299,330.37,61310.53,158755.32,P028
633.772,471.149,2022,02,100,465495531515539353,2942.203,1011.318,4705.16,102131.4,19673.86,P015
21.806,976.356,2026,10,100,384297639054048782,1652.887,4648.477,23662.13,49142.62,232313.01,P020
