id,period,period_id,material,market,consensus_demand,ibp_consensus_forecast,budget_volumes,sc_forecast_override,statistical_forecast,forecast_selector,upside,fcst_snapshot_1,fcst_snapshot_2,fcst_snapshot_3,fcst_snapshot_4,fcst_snapshot_5,fcst_snapshot_6,fcst_snapshot_7,fcst_snapshot_8,fcst_snapshot_9,fcst_snapshot_10,fcst_snapshot_11,fcst_snapshot_12,ibp_forecast,fcst_variance_snapshot_1,fcst_variance_snapshot_2,fcst_variance_snapshot_3,fcst_variance_perc_snapshot_1,fcst_variance_perc_snapshot_2,fcst_variance_perc_snapshot_3,ibp_consensus_forecast_prior
1571,202705,202705,MAT95675,CUST2837,580.77,633.12,622.54,582.86,620.46,CONSENSUS,182.67,592.81,584.62,602.02,610.14,623.36,589.31,631.62,630.77,603.68,598.77,632.11,615.05,815.79,222.98,231.17,213.77,0.2733,0.2834,0.262,571.44
1572,202610,202610,MAT98293,CUST8988,904.89,1085.42,929.69,912.31,1015.56,CONSENSUS,98.48,987.45,982.5,993.84,990.15,946.28,908.87,947.42,936.84,907.84,986.01,957.51,929.33,1183.9,196.45,201.4,190.06,0.1659,0.1701,0.1605,1041.8
1573,202706,202706,MAT04633,CUST3721,477.88,564.92,482.24,488.32,521.41,STAT,39.58,485.78,498.16,495.3,485.77,507.63,493.32,489.75,497.68,482.21,520.57,497.01,496.6,604.5,118.72,106.34,109.2,0.1964,0.1759,0.1806,520.74
1574,202604,202604,MAT41143,CUST7669,810.48,832.42,859.78,813.0,856.46,CONSENSUS,123.24,878.77,865.61,874.42,841.48,864.42,841.8,814.63,847.38,885.56,816.61,878.04,882.96,955.66,76.89,90.05,81.24,0.0805,0.0942,0.085,790.09
1575,202607,202607,MAT39169,CUST3425,582.41,669.9,601.35,587.76,616.79,STAT,174.15,590.12,633.82,590.54,603.7,605.84,592.98,607.67,586.39,638.2,625.23,582.87,587.79,844.05,253.93,210.23,253.51,0.3008,0.2491,0.3003,627.59
1576,202701,202701,MAT28726,CUST3046,538.18,642.56,571.79,539.18,582.56,STAT,140.85,564.74,577.07,583.46,546.14,591.19,567.87,587.22,559.97,545.76,546.71,583.35,546.77,783.41,218.67,206.34,199.95,0.2791,0.2634,0.2552,595.56
1577,202707,202707,MAT89477,CUST8431,420.24,422.0,435.2,420.36,440.88,STAT,77.6,461.24,425.85,438.69,437.25,459.35,426.09,444.78,433.55,447.47,448.14,429.75,460.12,499.6,38.36,73.75,60.91,0.0768,0.1476,0.1219,380.78
1578,202707,202707,MAT70675,CUST9797,538.33,620.21,578.71,544.97,573.58,CONSENSUS,19.91,563.43,577.0,560.5,571.0,578.49,583.05,561.78,584.19,563.96,559.72,549.07,558.78,640.12,76.69,63.12,79.62,0.1198,0.0986,0.1244,575.62
1579,202704,202704,MAT25910,CUST6113,752.55,807.62,807.58,790.15,852.2,STAT,53.33,768.96,817.67,803.67,817.63,771.88,793.32,768.31,780.5,810.86,765.91,783.5,759.13,860.95,91.99,43.28,57.28,0.1068,0.0503,0.0665,807.38
1580,202705,202705,MAT45386,CUST3129,448.28,481.08,485.25,449.14,492.05,CONSENSUS,182.31,471.47,486.85,482.63,475.19,466.09,482.91,471.21,467.74,491.87,467.73,486.37,477.58,663.39,191.92,176.54,180.76,0.2893,0.2661,0.2725,467.13
1581,202707,202707,MAT53773,CUST7409,699.46,734.69,732.55,706.39,798.61,STAT,95.03,768.3,755.83,736.32,715.72,713.95,712.77,747.52,740.42,714.47,710.05,720.81,759.05,829.72,61.42,73.89,93.4,0.074,0.0891,0.1126,707.42
1582,202610,202610,MAT34300,CUST6666,407.71,420.67,435.07,426.43,449.05,STAT,75.29,411.2,413.85,439.04,430.95,412.68,438.75,438.67,417.94,434.8,435.62,413.41,430.05,495.96,84.76,82.11,56.92,0.1709,0.1656,0.1148,405.17
1583,202707,202707,MAT46458,CUST3591,819.84,831.48,886.46,836.28,940.47,STAT,54.5,825.32,872.12,855.47,891.66,848.29,862.22,835.62,855.85,881.53,891.89,871.25,863.23,885.98,60.66,13.86,30.51,0.0685,0.0156,0.0344,822.33
1584,202708,202708,MAT58966,CUST1094,140.54,152.97,149.5,141.67,153.26,STAT,188.77,149.75,154.21,141.26,149.53,144.05,151.95,147.77,154.59,145.69,143.15,148.96,141.7,341.74,191.99,187.53,200.48,0.5618,0.5488,0.5866,138.59
1585,202612,202612,MAT60336,CUST9691,814.19,823.09,887.83,842.47,884.64,CONSENSUS,19.39,840.49,856.67,847.26,867.91,849.09,836.4,815.59,870.88,858.48,856.24,881.64,826.55,842.48,1.99,-14.19,-4.78,0.0024,-0.0168,-0.0057,820.67
1586,202712,202712,MAT43558,CUST4424,414.81,441.65,445.79,415.2,474.58,CONSENSUS,64.38,423.22,423.94,415.34,431.98,454.48,452.44,431.92,430.41,430.22,432.89,429.03,418.73,506.03,82.81,82.09,90.69,0.1636,0.1622,0.1792,409.97
1587,202612,202612,MAT96491,CUST7605,764.78,778.94,817.86,800.72,846.25,CONSENSUS,63.13,837.98,784.2,819.11,770.42,809.41,799.85,812.52,809.43,832.17,771.83,818.75,784.25,842.07,4.09,57.87,22.96,0.0049,0.0687,0.0273,755.02
1588,202706,202706,MAT92076,CUST4665,984.34,1160.61,1024.94,1029.54,1118.51,CONSENSUS,36.43,1001.52,1018.45,1028.01,1081.97,1017.09,1061.01,1064.15,1050.69,1039.84,1018.1,1011.81,1059.57,1197.04,195.52,178.59,169.03,0.1633,0.1492,0.1412,1047.51
1589,202707,202707,MAT15021,CUST0130,478.53,527.21,496.75,480.22,533.51,CONSENSUS,109.77,492.94,511.18,513.68,521.68,514.36,479.18,480.66,482.7,514.68,509.82,503.09,484.56,636.98,144.04,125.8,123.3,0.2261,0.1975,0.1936,475.62
1590,202705,202705,MAT13739,CUST4968,816.48,822.58,854.27,819.68,871.09,STAT,199.37,859.8,839.43,872.18,838.16,888.21,877.11,847.8,835.76,860.8,839.32,852.93,816.87,1021.95,162.15,182.52,149.77,0.1587,0.1786,0.1466,740.68
1591,202703,202703,MAT65850,CUST0413,695.97,746.7,702.73,705.79,789.61,CONSENSUS,103.71,714.74,753.46,747.95,748.66,696.48,732.52,732.65,697.72,734.5,721.61,716.07,734.94,850.41,135.67,96.95,102.46,0.1595,0.114,0.1205,734.09
1592,202709,202709,MAT41848,CUST0057,716.68,799.58,776.1,746.1,738.57,CONSENSUS,197.44,724.31,731.23,718.84,786.24,760.82,719.65,781.27,778.19,755.21,749.89,751.52,784.82,997.02,272.71,265.79,278.18,0.2735,0.2666,0.279,792.26
1593,202711,202711,MAT60220,CUST4818,604.66,695.48,618.46,627.85,651.54,CONSENSUS,53.87,621.91,655.97,660.99,628.64,661.91,639.75,639.07,620.96,623.5,643.75,610.97,612.19,749.35,127.44,93.38,88.36,0.1701,0.1246,0.1179,632.93
1594,202602,202602,MAT41435,CUST1153,774.89,813.75,813.61,798.03,798.1,CONSENSUS,183.0,818.81,825.17,797.06,846.04,804.66,847.35,778.91,807.65,786.7,839.54,781.52,809.87,996.75,177.94,171.58,199.69,0.1785,0.1721,0.2003,749.93
1595,202709,202709,MAT37154,CUST2952,368.32,379.43,389.85,376.46,391.43,CONSENSUS,57.52,372.14,391.3,402.18,378.15,373.63,390.48,399.98,369.49,390.45,377.47,392.08,382.06,436.95,64.81,45.65,34.77,0.1483,0.1045,0.0796,365.78
1596,202609,202609,MAT86977,CUST1776,804.37,827.01,808.89,815.68,821.32,CONSENSUS,11.36,871.23,848.39,824.73,828.18,829.63,852.18,823.06,871.2,816.69,838.35,874.79,872.13,838.37,-32.86,-10.02,13.64,-0.0392,-0.012,0.0163,765.99
1597,202712,202712,MAT99223,CUST0569,411.78,416.37,427.05,422.69,439.56,CONSENSUS,178.07,423.02,425.04,436.26,445.7,439.98,444.03,416.52,431.59,417.36,433.04,420.61,447.27,594.44,171.42,169.4,158.18,0.2884,0.285,0.2661,396.07
1598,202611,202611,MAT76479,CUST7758,495.3,556.01,514.34,503.16,516.72,CONSENSUS,108.38,501.64,500.83,543.08,510.82,535.82,516.43,536.37,506.76,541.23,522.03,504.38,538.49,664.39,162.75,163.56,121.31,0.245,0.2462,0.1826,542.37
1599,202711,202711,MAT53921,CUST5815,985.33,1077.1,1010.93,1033.99,1009.77,CONSENSUS,84.03,1007.62,1027.16,1012.88,998.27,1039.51,1042.83,987.86,1064.01,1035.45,998.81,1073.29,1020.85,1161.13,153.51,133.97,148.25,0.1322,0.1154,0.1277,1058.37
1600,202607,202607,MAT43828,CUST0005,551.88,568.24,558.98,573.31,584.06,STAT,80.64,569.27,569.78,577.57,558.64,564.74,557.42,583.05,577.9,588.6,603.56,597.96,567.25,648.88,79.61,79.1,71.31,0.1227,0.1219,0.1099,545.61
1601,202704,202704,MAT10443,CUST3731,415.93,477.03,446.98,423.57,429.88,CONSENSUS,141.84,416.23,425.19,435.25,444.51,441.46,447.21,428.64,433.18,447.74,457.06,417.72,418.85,618.87,202.64,193.68,183.62,0.3274,0.313,0.2967,468.72
1602,202708,202708,MAT88920,CUST1453,450.86,460.81,463.56,463.29,474.26,STAT,148.55,473.09,467.68,472.89,467.78,479.12,474.52,466.65,458.04,482.4,483.32,470.98,452.12,609.36,136.27,141.68,136.47,0.2236,0.2325,0.224,415.01
1603,202609,202609,MAT48687,CUST0459,143.13,168.91,153.61,149.17,154.81,STAT,91.84,146.45,149.87,155.43,146.79,148.26,148.97,149.22,155.44,145.12,151.64,154.87,153.12,260.75,114.3,110.88,105.32,0.4384,0.4252,0.4039,163.16
1604,202606,202606,MAT98808,CUST8644,173.35,177.08,188.77,177.86,179.01,STAT,161.94,180.23,181.1,186.73,184.83,189.35,189.89,184.09,179.28,176.94,190.46,174.04,184.61,339.02,158.79,157.92,152.29,0.4684,0.4658,0.4492,163.44
1605,202703,202703,MAT25050,CUST3789,957.6,970.45,1026.69,968.96,985.98,CONSENSUS,75.11,968.13,962.63,1020.87,997.57,976.55,989.17,1052.3,969.35,989.89,957.91,1005.15,969.78,1045.56,77.43,82.93,24.69,0.0741,0.0793,0.0236,966.83
1606,202611,202611,MAT74824,CUST0921,943.85,988.34,984.48,971.46,1055.84,STAT,155.22,986.34,959.84,1000.85,970.65,962.54,1020.39,1002.49,1031.3,989.96,1037.81,944.42,950.82,1143.56,157.22,183.72,142.71,0.1375,0.1607,0.1248,899.02
1607,202701,202701,MAT58710,CUST9646,600.12,621.48,659.73,620.16,611.54,CONSENSUS,97.8,604.16,643.97,604.88,602.97,619.01,652.78,602.61,615.2,648.35,616.0,610.71,630.16,719.28,115.12,75.31,114.4,0.16,0.1047,0.159,617.67
1608,202707,202707,MAT00689,CUST0518,816.66,943.38,816.97,852.27,817.0,STAT,105.7,823.99,884.36,841.26,837.32,891.68,828.5,886.97,840.27,880.5,851.0,836.4,871.36,1049.08,225.09,164.72,207.82,0.2146,0.157,0.1981,914.19
1609,202605,202605,MAT54206,CUST2419,180.0,186.03,193.78,182.59,192.2,STAT,65.68,183.56,184.3,180.99,194.11,182.92,186.34,195.07,194.07,197.55,192.35,180.29,183.88,251.71,68.15,67.41,70.72,0.2707,0.2678,0.281,185.66
1610,202603,202603,MAT11335,CUST6148,812.19,861.73,883.2,819.88,827.56,CONSENSUS,167.63,870.31,842.15,836.74,824.71,826.77,889.73,868.97,879.47,815.9,855.58,826.02,885.48,1029.36,159.05,187.21,192.62,0.1545,0.1819,0.1871,805.03
1611,202703,202703,MAT09222,CUST3110,282.32,282.93,310.12,291.6,309.17,STAT,102.79,300.93,292.11,297.19,304.98,298.55,284.94,291.38,283.96,288.61,303.79,296.12,294.96,385.72,84.79,93.61,88.53,0.2198,0.2427,0.2295,274.98
1612,202701,202701,MAT48571,CUST8699,204.12,210.25,213.6,212.62,230.07,STAT,163.3,206.06,205.0,213.74,206.71,214.21,211.23,209.63,217.07,222.1,206.14,210.66,208.96,373.55,167.49,168.55,159.81,0.4484,0.4512,0.4278,205.92
1613,202604,202604,MAT93314,CUST9130,614.44,733.8,652.4,642.27,683.63,STAT,122.76,641.68,615.93,653.66,661.83,629.07,624.89,623.86,625.31,674.67,628.09,619.11,675.76,856.56,214.88,240.63,202.9,0.2509,0.2809,0.2369,727.29
1614,202706,202706,MAT90609,CUST9390,932.62,1033.85,1023.98,959.31,1028.74,STAT,154.2,971.0,1025.57,989.09,944.39,984.93,934.46,968.26,955.57,961.08,988.04,980.17,991.58,1188.05,217.05,162.48,198.96,0.1827,0.1368,0.1675,1013.83
1615,202612,202612,MAT66273,CUST6373,749.8,799.93,802.14,755.77,844.94,CONSENSUS,70.44,801.98,783.55,804.81,818.53,795.28,754.95,759.84,775.19,806.78,779.46,783.56,805.14,870.37,68.39,86.82,65.56,0.0786,0.0998,0.0753,769.89
1616,202711,202711,MAT56871,CUST2876,544.13,595.66,567.78,549.01,612.5,STAT,63.94,586.62,583.21,579.44,554.77,571.18,577.44,573.21,565.05,580.41,590.25,589.65,565.52,659.6,72.98,76.39,80.16,0.1106,0.1158,0.1215,538.57
1617,202706,202706,MAT18106,CUST8986,489.53,489.88,506.51,491.61,517.4,CONSENSUS,173.9,505.98,527.6,519.29,531.4,532.32,517.04,489.66,508.07,496.97,509.01,501.78,520.12,663.78,157.8,136.18,144.49,0.2377,0.2052,0.2177,473.41
1618,202609,202609,MAT20375,CUST3249,970.17,1161.61,1039.52,974.44,1059.62,CONSENSUS,55.61,981.28,1038.77,996.26,984.43,972.16,1028.89,1034.0,989.06,1006.97,979.82,1029.82,1031.35,1217.22,235.94,178.45,220.96,0.1938,0.1466,0.1815,1131.78
1619,202709,202709,MAT20872,CUST9587,214.67,254.95,217.06,216.29,237.5,STAT,101.14,222.45,229.84,226.51,215.65,216.04,219.95,224.47,224.61,218.8,219.79,222.28,231.04,356.09,133.64,126.25,129.58,0.3753,0.3545,0.3639,247.44
1620,202608,202608,MAT19426,CUST6094,538.43,610.14,584.89,562.82,569.67,STAT,52.13,578.47,567.93,579.07,568.45,550.05,542.83,546.22,574.33,555.76,551.35,549.5,582.48,662.27,83.8,94.34,83.2,0.1265,0.1424,0.1256,602.24
1621,202609,202609,MAT18227,CUST0593,308.36,354.21,331.65,314.54,336.42,STAT,169.14,320.04,316.26,313.13,322.52,319.36,316.5,331.04,314.23,334.54,317.0,314.0,316.43,523.35,203.31,207.09,210.22,0.3885,0.3957,0.4017,323.79
1622,202606,202606,MAT60467,CUST3585,379.46,434.33,392.12,383.27,393.35,STAT,198.05,412.71,403.06,392.47,399.42,406.72,401.31,412.6,399.07,401.9,394.7,406.28,381.05,632.38,219.67,229.32,239.91,0.3474,0.3626,0.3794,433.57
1623,202801,202801,MAT21807,CUST8864,210.54,237.51,225.94,220.93,230.47,CONSENSUS,70.5,217.32,225.95,214.28,218.13,227.85,214.25,212.97,213.44,230.37,216.21,229.61,228.27,308.01,90.69,82.06,93.73,0.2944,0.2664,0.3043,220.97
1624,202712,202712,MAT20489,CUST6233,556.29,620.11,579.29,559.42,556.59,CONSENSUS,99.09,609.87,601.22,592.69,575.28,611.24,574.26,608.77,597.03,607.93,557.45,586.14,566.03,719.2,109.33,117.98,126.51,0.152,0.164,0.1759,615.28
1625,202704,202704,MAT81273,CUST3635,727.09,859.19,744.41,753.88,796.94,CONSENSUS,52.56,754.31,785.53,738.26,784.33,766.81,736.56,798.3,791.36,799.01,778.79,737.22,774.39,911.75,157.44,126.22,173.49,0.1727,0.1384,0.1903,858.94
1626,202710,202710,MAT01218,CUST0857,851.59,932.79,909.15,864.01,871.25,STAT,16.29,852.98,912.75,921.59,905.0,871.29,901.6,867.06,855.47,869.85,858.24,897.97,916.16,949.08,96.1,36.33,27.49,0.1013,0.0383,0.029,932.26
1627,202608,202608,MAT49216,CUST4418,524.19,536.77,558.08,537.63,598.27,STAT,148.27,562.85,526.89,572.52,571.02,530.87,538.05,561.45,555.1,552.56,568.17,528.78,526.3,685.04,122.19,158.15,112.52,0.1784,0.2309,0.1643,521.39
1628,202701,202701,MAT48085,CUST8677,144.02,153.68,149.33,146.44,147.88,CONSENSUS,88.13,157.44,153.42,146.14,156.69,156.76,154.06,152.77,144.45,145.22,152.13,145.24,148.95,241.81,84.37,88.39,95.67,0.3489,0.3655,0.3956,148.88
1629,202709,202709,MAT55142,CUST8573,595.16,706.15,631.31,621.5,623.21,CONSENSUS,188.88,635.57,643.77,628.92,598.64,617.28,645.38,648.0,597.67,609.72,652.98,650.96,630.61,895.03,259.46,251.26,266.11,0.2899,0.2807,0.2973,658.8
1630,202609,202609,MAT18773,CUST0640,362.75,397.97,365.99,377.05,369.95,STAT,185.41,375.74,366.95,395.17,398.68,385.88,374.07,380.63,386.97,372.0,391.94,377.03,370.81,583.38,207.64,216.43,188.21,0.3559,0.371,0.3226,378.24
1631,202705,202705,MAT56924,CUST5743,264.52,301.51,283.63,267.07,281.84,CONSENSUS,102.24,282.54,290.96,266.25,270.76,271.31,282.52,284.66,266.52,271.99,278.58,268.77,277.01,403.75,121.21,112.79,137.5,0.3002,0.2794,0.3406,290.27
1632,202605,202605,MAT74553,CUST5512,634.78,648.77,694.6,660.56,703.18,STAT,156.51,676.46,661.71,675.05,679.36,645.3,679.66,674.85,658.93,640.97,641.82,682.2,688.96,805.28,128.82,143.57,130.23,0.16,0.1783,0.1617,642.89
1633,202701,202701,MAT72030,CUST3298,888.93,981.11,917.11,922.58,953.19,CONSENSUS,87.77,966.25,895.47,935.78,927.99,897.42,913.1,896.59,942.09,973.81,939.02,905.52,909.79,1068.88,102.63,173.41,133.1,0.096,0.1622,0.1245,961.05
1634,202709,202709,MAT77101,CUST2086,1010.3,1117.97,1020.55,1052.22,1063.89,CONSENSUS,174.54,1084.95,1014.61,1022.56,1068.66,1060.99,1012.73,1106.29,1013.41,1068.07,1023.58,1042.95,1043.34,1292.51,207.56,277.9,269.95,0.1606,0.215,0.2089,1095.47
1635,202611,202611,MAT28510,CUST9710,637.97,746.23,684.25,664.86,661.8,STAT,151.09,686.69,661.23,700.94,649.06,659.54,679.86,672.43,686.08,656.53,670.54,681.97,679.28,897.32,210.63,236.09,196.38,0.2347,0.2631,0.2189,675.33
1636,202703,202703,MAT65733,CUST4238,983.53,1090.16,1020.04,1026.54,1074.79,CONSENSUS,52.61,1076.87,1006.18,1081.6,1066.19,1059.43,1045.05,1075.87,1009.25,1073.81,1006.89,1025.29,1053.44,1142.77,65.9,136.59,61.17,0.0577,0.1195,0.0535,1051.09
1637,202710,202710,MAT69314,CUST3679,146.91,173.85,160.5,150.26,168.91,CONSENSUS,110.03,156.41,155.43,158.22,148.45,151.7,150.82,154.99,158.5,149.87,152.34,161.27,158.27,283.88,127.47,128.45,125.66,0.449,0.4525,0.4427,170.01
1638,202610,202610,MAT60320,CUST1320,740.75,743.46,786.37,744.38,830.56,STAT,17.5,774.03,788.51,802.93,794.76,791.86,794.08,774.11,796.51,779.72,797.65,788.51,806.75,760.96,-13.07,-27.55,-41.97,-0.0172,-0.0362,-0.0552,692.09
1639,202602,202602,MAT58525,CUST6670,927.46,1066.44,945.74,938.8,1019.8,STAT,6.71,1003.3,1014.45,989.97,1002.87,1007.23,980.54,959.5,931.09,982.56,986.57,935.32,981.35,1073.15,69.85,58.7,83.18,0.0651,0.0547,0.0775,964.64
1640,202702,202702,MAT52070,CUST7820,596.29,649.9,648.83,616.58,643.26,CONSENSUS,188.23,600.83,648.46,642.08,645.94,643.79,615.04,620.33,653.97,621.38,600.13,629.51,615.08,838.13,237.3,189.67,196.05,0.2831,0.2263,0.2339,605.47
1641,202708,202708,MAT74434,CUST6091,682.23,728.77,704.05,704.17,774.95,STAT,152.24,719.19,696.13,725.06,731.33,688.41,736.56,684.62,718.94,698.29,682.92,705.95,744.27,881.01,161.82,184.88,155.95,0.1837,0.2099,0.177,671.72
1642,202604,202604,MAT00138,CUST4939,844.72,915.5,847.93,878.32,956.53,STAT,53.46,852.22,896.42,874.28,898.44,905.81,902.46,917.18,861.76,924.72,927.01,870.51,895.66,968.96,116.74,72.54,94.68,0.1205,0.0749,0.0977,902.71
1643,202612,202612,MAT92825,CUST7308,121.41,140.55,127.73,121.95,128.76,STAT,14.68,130.86,131.78,133.29,131.86,127.45,124.24,125.04,121.49,132.52,126.78,124.63,126.03,155.23,24.37,23.45,21.94,0.157,0.1511,0.1413,127.82
1644,202612,202612,MAT10292,CUST2809,694.32,728.2,722.66,722.11,784.78,STAT,195.39,728.73,761.45,720.56,713.27,736.46,701.17,757.23,739.17,756.88,758.62,722.71,708.59,923.59,194.86,162.14,203.03,0.211,0.1756,0.2198,719.05
1645,202606,202606,MAT56664,CUST3977,816.51,862.46,887.59,830.92,847.36,STAT,151.17,828.34,859.43,863.96,826.58,886.79,841.93,861.22,828.46,818.6,843.47,847.69,863.71,1013.63,185.29,154.2,149.67,0.1828,0.1521,0.1477,815.72
1646,202607,202607,MAT87315,CUST7010,415.52,491.82,448.35,422.23,447.7,STAT,133.2,418.08,431.37,417.39,432.91,456.98,435.84,443.36,453.61,451.02,418.39,434.42,447.65,625.02,206.94,193.65,207.63,0.3311,0.3098,0.3322,443.22
1647,202703,202703,MAT29644,CUST2033,281.97,315.73,284.25,288.87,287.55,STAT,91.77,300.4,287.75,301.74,302.58,284.19,293.25,294.82,293.79,309.7,297.93,283.83,291.92,407.5,107.1,119.75,105.76,0.2628,0.2939,0.2595,301.52
1648,202602,202602,MAT89757,CUST1190,680.75,728.29,690.37,681.09,720.15,STAT,88.12,719.55,712.2,706.35,705.92,714.13,701.36,705.01,685.24,732.31,742.09,747.66,747.57,816.41,96.86,104.21,110.06,0.1186,0.1276,0.1348,706.33
1649,202707,202707,MAT61204,CUST7149,732.91,750.6,783.79,754.32,762.16,STAT,126.83,775.87,746.2,752.56,733.99,801.26,746.93,779.44,792.16,751.06,794.32,772.88,751.01,877.43,101.56,131.23,124.87,0.1157,0.1496,0.1423,693.65
1650,202602,202602,MAT66748,CUST9207,135.5,135.93,140.01,139.65,139.45,CONSENSUS,195.97,141.26,146.28,143.76,137.59,142.41,136.06,140.97,137.32,141.95,137.08,135.8,145.6,331.9,190.64,185.62,188.14,0.5744,0.5593,0.5669,128.58
1651,202611,202611,MAT57736,CUST9501,81.9,84.17,84.65,85.85,88.01,STAT,16.87,87.72,88.91,89.44,82.17,88.01,88.92,87.32,82.03,84.92,89.98,88.43,82.86,101.04,13.32,12.13,11.6,0.1318,0.1201,0.1148,78.81
1652,202711,202711,MAT45885,CUST1475,268.96,286.21,291.81,276.57,289.57,CONSENSUS,104.78,279.43,285.22,291.66,276.14,282.76,272.42,288.41,284.24,274.36,274.24,272.07,271.7,390.99,111.56,105.77,99.33,0.2853,0.2705,0.254,281.87
1653,202612,202612,MAT66314,CUST7044,828.69,985.34,888.17,859.7,853.3,STAT,132.2,829.33,878.33,850.03,895.07,853.94,833.31,832.33,829.25,903.74,871.3,906.82,866.44,1117.54,288.21,239.21,267.51,0.2579,0.2141,0.2394,895.12
1654,202702,202702,MAT75343,CUST5425,82.97,91.31,83.7,85.59,87.74,STAT,37.87,91.21,90.01,85.54,83.28,85.18,86.49,85.7,89.38,83.52,85.57,84.9,88.67,129.18,37.97,39.17,43.64,0.2939,0.3032,0.3378,87.61
1655,202604,202604,MAT98214,CUST3097,463.62,514.79,502.7,471.91,490.77,STAT,51.62,505.42,483.87,502.84,467.89,481.47,501.52,485.77,492.28,482.27,505.39,474.6,501.69,566.41,60.99,82.54,63.57,0.1077,0.1457,0.1122,510.96
1656,202707,202707,MAT50482,CUST2615,456.76,495.93,490.54,476.92,491.03,STAT,190.73,493.7,473.8,480.07,499.88,494.26,458.27,497.84,472.19,457.16,500.27,477.05,494.46,686.66,192.96,212.86,206.59,0.281,0.31,0.3009,455.8
1657,202612,202612,MAT59022,CUST9757,954.88,986.04,1013.35,986.97,1039.79,CONSENSUS,113.44,955.08,1004.16,998.12,978.81,970.63,980.64,1019.53,1020.17,998.61,968.79,1045.09,999.21,1099.48,144.4,95.32,101.36,0.1313,0.0867,0.0922,932.91
1658,202712,202712,MAT81339,CUST7907,848.21,912.05,909.34,861.03,903.51,STAT,194.69,875.41,880.7,864.94,866.33,927.24,916.13,897.46,850.22,900.13,853.6,894.93,890.78,1106.74,231.33,226.04,241.8,0.209,0.2042,0.2185,843.16
1659,202704,202704,MAT14011,CUST5901,488.74,583.29,501.68,510.74,528.8,CONSENSUS,28.41,503.17,510.57,520.68,518.11,523.27,513.26,492.36,489.37,534.62,536.35,492.08,526.81,611.7,108.53,101.13,91.02,0.1774,0.1653,0.1488,575.32
1660,202709,202709,MAT14426,CUST3844,1010.15,1129.36,1090.94,1057.82,1148.29,STAT,119.1,1086.84,1011.58,1045.23,1017.5,1052.45,1052.11,1107.57,1045.49,1103.12,1017.5,1060.34,1073.13,1248.46,161.62,236.88,203.23,0.1295,0.1897,0.1628,1100.47
1661,202610,202610,MAT62368,CUST8835,298.52,314.83,313.16,302.06,335.87,CONSENSUS,85.47,317.64,313.77,318.96,308.09,315.61,302.71,307.62,327.06,322.83,321.76,321.62,302.73,400.3,82.66,86.53,81.34,0.2065,0.2162,0.2032,294.12
1662,202712,202712,MAT08423,CUST7470,750.59,759.92,759.9,766.69,847.61,CONSENSUS,21.52,819.66,762.8,791.11,823.0,781.33,800.18,784.35,787.9,823.18,795.57,816.81,751.56,781.44,-38.22,18.64,-9.67,-0.0489,0.0239,-0.0124,738.24
1663,202609,202609,MAT40119,CUST4362,840.85,937.5,856.28,864.79,937.92,STAT,186.34,874.63,858.19,924.88,862.72,882.28,857.69,894.92,850.14,896.17,842.68,922.77,843.67,1123.84,249.21,265.65,198.96,0.2217,0.2364,0.177,856.11
1664,202702,202702,MAT51887,CUST8970,363.07,423.97,399.37,371.28,388.01,STAT,141.25,382.18,397.18,368.54,398.17,378.27,370.87,380.28,389.92,368.15,392.7,392.72,396.84,565.22,183.04,168.04,196.68,0.3238,0.2973,0.348,418.17
1665,202612,202612,MAT17753,CUST0304,904.17,1045.1,967.62,947.88,954.46,STAT,93.51,915.7,954.61,918.34,986.58,944.88,986.92,906.23,974.35,934.45,991.3,923.82,946.4,1138.61,222.91,184.0,220.27,0.1958,0.1616,0.1935,1025.46
1666,202705,202705,MAT49402,CUST4601,719.82,757.87,760.82,746.75,814.62,STAT,199.92,743.08,782.89,736.67,721.3,764.21,738.46,771.61,778.32,760.52,720.58,782.87,748.63,957.79,214.71,174.9,221.12,0.2242,0.1826,0.2309,715.44
1667,202607,202607,MAT66689,CUST1836,110.38,110.58,118.0,111.73,115.14,CONSENSUS,166.25,116.48,112.19,113.81,118.75,117.41,111.58,118.87,118.73,115.54,112.91,114.37,112.05,276.83,160.35,164.64,163.02,0.5792,0.5947,0.5889,107.88
1668,202602,202602,MAT31401,CUST8369,966.75,1035.89,994.04,1002.85,1041.31,CONSENSUS,6.4,1061.07,1038.32,995.85,998.42,1009.65,1047.55,1031.59,1044.56,1017.08,1033.84,1000.73,1028.05,1042.29,-18.78,3.97,46.44,-0.018,0.0038,0.0446,933.56
1669,202707,202707,MAT94799,CUST6127,822.68,904.97,838.06,823.91,858.48,CONSENSUS,125.46,897.58,852.36,839.2,828.93,832.99,827.65,833.04,862.77,850.0,840.05,889.03,849.23,1030.43,132.85,178.07,191.23,0.1289,0.1728,0.1856,882.8
1670,202705,202705,MAT69141,CUST1805,1012.66,1166.97,1068.83,1031.0,1054.53,STAT,10.26,1082.68,1022.22,1030.51,1039.09,1083.41,1036.76,1032.7,1105.37,1013.2,1108.19,1064.74,1062.89,1177.23,94.55,155.01,146.72,0.0803,0.1317,0.1246,1090.29
