id,period,period_id,material,market,actual_qty,actual_revenue,actual_orders,shipped_qty,delivered_qty,returns_qty,net_actual_qty,net_revenue,discounts,final_revenue,service_level
2670,202508,202508,MAT26213,CUST9297,846.76,15898.96,12,801.87,775.61,0.15,775.46,8621.24,589.41,8031.83,0.916
2671,202411,202411,MAT43634,CUST5771,136.0,1198.77,37,134.42,128.36,2.55,125.81,2804.11,30.54,2773.57,0.9438
2672,202405,202405,MAT94382,CUST0456,264.55,6944.63,18,245.92,239.03,2.09,236.94,1617.06,143.01,1474.05,0.9035
2673,202409,202409,MAT25226,CUST6268,140.34,1558.14,13,137.57,137.53,1.12,136.41,4987.43,490.06,4497.37,0.98
2674,202510,202510,MAT56586,CUST6046,696.31,30002.14,28,664.72,650.01,10.74,639.27,16883.39,65.56,16817.83,0.9335
2675,202409,202409,MAT89969,CUST2009,95.41,1513.75,38,87.8,83.41,1.78,81.63,2681.51,235.59,2445.92,0.8742
2676,202412,202412,MAT61223,CUST8692,279.49,1974.05,36,279.11,272.52,8.21,264.31,2640.88,151.39,2489.49,0.9751
2677,202601,202601,MAT06918,CUST6733,611.31,19088.29,2,582.26,553.5,24.94,528.56,20072.73,385.06,19687.67,0.9054
2678,202512,202512,MAT41719,CUST1797,756.06,31314.72,1,736.26,733.29,7.64,725.65,19192.77,1567.0,17625.77,0.9699
2679,202412,202412,MAT17750,CUST8542,431.17,16328.0,35,393.08,376.64,5.4,371.24,9421.95,210.25,9211.7,0.8735
2680,202412,202412,MAT09182,CUST8449,100.63,1484.16,43,94.92,93.93,2.81,91.12,1034.15,94.35,939.8,0.9334
2681,202407,202407,MAT57720,CUST8880,879.58,35190.85,43,802.12,777.4,3.62,773.78,16385.38,1622.65,14762.73,0.8838
2682,202411,202411,MAT37566,CUST0547,713.6,19086.35,11,653.14,631.2,15.2,616.0,20255.27,1021.85,19233.42,0.8845
2683,202407,202407,MAT96062,CUST2644,156.28,2399.04,19,147.6,142.34,4.65,137.69,3444.31,60.11,3384.2,0.9108
2684,202408,202408,MAT36856,CUST0349,501.23,12279.25,16,482.84,475.1,6.61,468.49,3221.4,84.66,3136.74,0.9479
2685,202511,202511,MAT91437,CUST7085,606.5,17833.51,11,546.81,528.23,19.57,508.66,10950.57,873.33,10077.24,0.8709
2686,202509,202509,MAT55841,CUST7695,744.99,28905.11,4,695.84,667.39,2.89,664.5,14859.64,748.64,14111.0,0.8958
2687,202502,202502,MAT06682,CUST0163,119.29,4931.77,3,114.19,110.1,1.15,108.95,1118.5,62.35,1056.15,0.923
2688,202403,202403,MAT73220,CUST8049,217.43,5782.44,24,211.63,210.88,6.14,204.74,1194.5,40.12,1154.38,0.9699
2689,202511,202511,MAT11744,CUST9289,750.25,22557.39,32,742.76,733.98,8.97,725.01,27403.77,2105.86,25297.91,0.9783
2690,202511,202511,MAT11075,CUST4064,434.58,9931.54,29,400.48,385.82,6.68,379.14,8524.13,753.0,7771.13,0.8878
2691,202407,202407,MAT33504,CUST4080,669.35,18011.8,19,625.79,616.79,29.93,586.86,4297.22,408.4,3888.82,0.9215
2692,202505,202505,MAT36054,CUST8063,769.62,8005.65,26,730.39,721.57,25.44,696.13,12811.14,246.91,12564.23,0.9376
2693,202410,202410,MAT14334,CUST3414,821.55,13265.1,9,750.88,733.31,25.47,707.84,19812.9,587.14,19225.76,0.8926
2694,202409,202409,MAT75936,CUST3212,669.23,11877.91,12,663.47,655.93,9.24,646.69,14499.28,721.26,13778.02,0.9801
2695,202512,202512,MAT68261,CUST9605,497.56,5836.91,34,460.57,458.78,10.61,448.17,7358.9,677.55,6681.35,0.9221
2696,202512,202512,MAT02523,CUST0820,834.5,5952.72,26,828.95,823.8,26.35,797.45,25534.42,516.6,25017.82,0.9872
2697,202403,202403,MAT78763,CUST7515,122.88,1651.33,25,112.64,112.03,1.35,110.68,1488.53,107.69,1380.84,0.9117
2698,202502,202502,MAT58565,CUST3707,351.54,13732.28,27,329.12,312.72,1.42,311.3,10008.41,882.9,9125.51,0.8896
2699,202508,202508,MAT04380,CUST8205,637.35,27521.54,22,579.29,567.37,11.95,555.42,19302.37,1823.05,17479.32,0.8902
2700,202602,202602,MAT17141,CUST6236,519.27,9481.41,44,489.77,476.84,9.86,466.98,15410.4,233.32,15177.08,0.9183
2701,202601,202601,MAT91613,CUST7857,344.14,11885.03,15,326.48,317.52,6.19,311.33,6296.49,379.78,5916.71,0.9226
2702,202602,202602,MAT17667,CUST8995,102.45,2386.46,23,93.67,89.12,2.49,86.63,2076.49,51.84,2024.65,0.8699
2703,202509,202509,MAT60620,CUST3993,283.03,9338.22,7,281.28,274.93,5.64,269.29,3805.69,331.7,3473.99,0.9714
2704,202503,202503,MAT48554,CUST1808,273.01,6603.1,47,268.38,256.32,2.74,253.58,6333.06,54.22,6278.84,0.9389
2705,202406,202406,MAT46074,CUST7148,817.07,13849.83,29,752.37,733.76,21.8,711.96,15886.43,1445.19,14441.24,0.898
2706,202508,202508,MAT11845,CUST7573,214.66,7021.22,19,200.29,195.32,6.96,188.36,7447.7,307.09,7140.61,0.9099
2707,202410,202410,MAT65204,CUST9051,642.77,15146.04,39,584.41,573.63,8.95,564.68,18516.45,645.62,17870.83,0.8924
2708,202403,202403,MAT15498,CUST1481,582.92,10897.76,19,524.86,514.76,15.25,499.51,11386.49,203.76,11182.73,0.8831
2709,202511,202511,MAT88099,CUST1957,856.71,38442.58,8,842.2,815.81,5.79,810.02,6385.7,63.56,6322.14,0.9523
2710,202601,202601,MAT64133,CUST7590,796.52,32052.45,34,751.57,718.25,23.44,694.81,3673.92,25.07,3648.85,0.9017
2711,202404,202404,MAT62218,CUST7754,354.05,4968.5,26,331.19,319.12,3.6,315.52,9321.01,528.68,8792.33,0.9013
2712,202504,202504,MAT37586,CUST6878,504.96,7812.1,28,456.6,435.69,14.37,421.32,10128.34,725.82,9402.52,0.8628
2713,202504,202504,MAT84806,CUST0419,851.51,27061.61,20,769.17,743.69,22.87,720.82,7567.36,459.34,7108.02,0.8734
2714,202512,202512,MAT60005,CUST1816,392.39,14473.52,22,383.24,368.4,17.5,350.9,4792.88,410.69,4382.19,0.9389
2715,202411,202411,MAT10590,CUST4596,896.96,14351.64,20,843.8,814.06,32.11,781.95,8968.05,241.2,8726.85,0.9076
2716,202408,202408,MAT81235,CUST9099,565.11,22508.18,14,562.09,538.09,19.67,518.42,18340.73,1342.03,16998.7,0.9522
2717,202412,202412,MAT96707,CUST5371,454.92,8048.2,39,435.94,423.1,6.73,416.37,14330.76,255.9,14074.86,0.9301
2718,202512,202512,MAT69209,CUST6750,72.29,682.29,11,69.98,67.77,1.83,65.94,1204.14,106.31,1097.83,0.9375
2719,202410,202410,MAT11901,CUST4180,85.84,2854.99,8,79.17,76.13,0.94,75.19,705.02,9.31,695.71,0.8869
2720,202511,202511,MAT04220,CUST2504,515.02,9902.07,48,505.23,499.58,24.88,474.7,11525.29,688.32,10836.97,0.97
2721,202403,202403,MAT53891,CUST6629,629.47,5563.7,0,594.5,593.77,10.52,583.25,16006.02,1468.48,14537.54,0.9433
2722,202507,202507,MAT35365,CUST3336,610.32,21641.2,47,549.86,543.32,27.94,515.38,12479.87,43.38,12436.49,0.8902
2723,202409,202409,MAT10704,CUST9177,761.05,7789.71,1,688.02,683.68,29.19,654.49,23294.58,262.88,23031.7,0.8983
2724,202410,202410,MAT05002,CUST4045,786.51,11969.26,14,736.92,705.73,14.6,691.13,9076.31,771.49,8304.82,0.8973
2725,202404,202404,MAT20315,CUST8714,324.81,10463.81,23,302.7,302.47,14.18,288.29,4228.4,38.52,4189.88,0.9312
2726,202506,202506,MAT00464,CUST0377,477.58,18332.9,8,456.07,445.45,18.14,427.31,11113.27,556.24,10557.03,0.9327
2727,202509,202509,MAT49015,CUST8890,170.07,7093.11,11,159.88,158.71,6.99,151.72,4413.79,134.15,4279.64,0.9332
2728,202507,202507,MAT15016,CUST9395,607.43,6354.18,8,571.66,547.39,25.85,521.54,13625.27,344.01,13281.26,0.9012
2729,202502,202502,MAT42111,CUST8722,595.03,19752.63,34,590.12,567.26,3.27,563.99,9281.5,709.14,8572.36,0.9533
2730,202601,202601,MAT30565,CUST9834,667.49,27083.6,22,649.68,635.79,27.84,607.95,20364.25,1401.41,18962.84,0.9525
2731,202410,202410,MAT10295,CUST7124,935.52,20629.92,24,891.06,851.49,15.94,835.55,20104.81,1872.05,18232.76,0.9102
2732,202404,202404,MAT01595,CUST4777,610.86,16308.81,47,600.86,599.44,4.1,595.34,21839.23,655.21,21184.02,0.9813
2733,202412,202412,MAT89869,CUST1789,644.9,25398.16,5,644.44,638.41,29.85,608.56,15083.7,517.17,14566.53,0.9899
2734,202505,202505,MAT92866,CUST8688,380.78,10931.13,13,347.68,332.36,16.44,315.92,6456.09,450.33,6005.76,0.8728
2735,202507,202507,MAT53152,CUST2987,267.1,3698.39,35,251.38,243.27,5.77,237.5,1945.59,177.72,1767.87,0.9108
2736,202505,202505,MAT30508,CUST9854,289.33,1540.2,0,284.61,283.59,3.26,280.33,10288.34,165.35,10122.99,0.9802
2737,202506,202506,MAT18148,CUST9816,749.53,29435.14,19,728.18,694.47,14.98,679.49,17145.94,1537.8,15608.14,0.9265
2738,202512,202512,MAT69999,CUST7008,737.55,6202.14,23,675.77,666.93,15.46,651.47,17154.1,249.89,16904.21,0.9043
2739,202510,202510,MAT97609,CUST3959,490.52,15215.34,11,480.26,467.24,14.07,453.17,10957.4,597.86,10359.54,0.9525
2740,202508,202508,MAT95251,CUST9628,132.61,4909.18,17,127.28,125.38,1.49,123.89,3868.76,168.99,3699.77,0.9455
2741,202510,202510,MAT76938,CUST8908,849.55,33303.08,25,809.29,798.81,31.04,767.77,30401.52,373.57,30027.95,0.9403
2742,202510,202510,MAT72340,CUST5699,657.05,12893.41,49,615.51,590.38,13.72,576.66,21127.83,255.96,20871.87,0.8985
2743,202407,202407,MAT18787,CUST2647,314.7,10482.88,49,308.09,294.76,10.21,284.55,8705.91,89.1,8616.81,0.9366
2744,202507,202507,MAT22112,CUST4638,778.93,15310.78,33,753.29,716.63,11.47,705.16,9474.17,384.76,9089.41,0.92
2745,202512,202512,MAT44704,CUST1873,289.69,12576.94,12,261.69,257.82,0.97,256.85,7982.16,289.78,7692.38,0.89
2746,202507,202507,MAT97532,CUST2973,81.92,1515.85,3,77.7,75.12,0.28,74.84,1325.15,82.54,1242.61,0.917
2747,202602,202602,MAT63903,CUST1035,806.24,33354.73,8,726.12,706.38,9.47,696.91,10467.41,407.64,10059.77,0.8761
2748,202403,202403,MAT81523,CUST7965,749.67,27369.0,21,709.29,708.36,2.47,705.89,5463.45,373.75,5089.7,0.9449
2749,202403,202403,MAT07332,CUST3250,118.48,1819.28,21,109.53,107.54,2.84,104.7,3074.0,254.74,2819.26,0.9077
2750,202409,202409,MAT54935,CUST6507,375.11,12248.54,20,362.72,347.79,7.16,340.63,5582.72,380.11,5202.61,0.9272
2751,202406,202406,MAT12834,CUST3158,66.26,471.19,45,60.48,60.35,1.1,59.25,1377.22,118.91,1258.31,0.9108
2752,202409,202409,MAT73113,CUST8265,233.4,7782.67,10,223.95,223.78,9.6,214.18,3116.19,45.58,3070.61,0.9588
2753,202502,202502,MAT69197,CUST0530,456.9,15479.41,9,450.68,445.83,5.4,440.43,5522.03,79.28,5442.75,0.9758
2754,202508,202508,MAT50147,CUST4662,344.71,14435.23,33,335.27,331.58,12.02,319.56,9285.63,51.99,9233.64,0.9619
2755,202508,202508,MAT15133,CUST7069,511.3,16440.98,21,497.84,487.39,24.42,462.97,14276.14,1209.09,13067.05,0.9532
2756,202509,202509,MAT25061,CUST8733,740.41,12985.26,40,671.25,653.45,34.91,618.54,21810.53,1658.59,20151.94,0.8826
2757,202503,202503,MAT56954,CUST2576,329.33,2860.73,26,316.89,311.81,15.32,296.49,4411.42,309.26,4102.16,0.9468
2758,202503,202503,MAT86046,CUST7900,268.42,7132.97,12,254.5,246.58,12.61,233.97,4006.04,23.5,3982.54,0.9186
2759,202601,202601,MAT63721,CUST9413,605.61,4017.55,20,584.77,583.2,25.8,557.4,6968.17,514.76,6453.41,0.963
2760,202510,202510,MAT59550,CUST0892,712.72,17994.82,46,663.59,650.54,5.08,645.46,17357.01,1664.16,15692.85,0.9128
2761,202408,202408,MAT03695,CUST7530,460.11,2951.27,44,445.31,429.84,8.09,421.75,10754.66,412.58,10342.08,0.9342
2762,202504,202504,MAT59724,CUST6023,65.33,474.25,48,62.48,59.64,0.64,59.0,1899.91,105.87,1794.04,0.9129
2763,202506,202506,MAT60383,CUST9217,801.06,4060.82,39,789.67,781.47,31.95,749.52,23422.26,332.71,23089.55,0.9755
2764,202410,202410,MAT42439,CUST0903,904.7,34916.92,19,870.63,839.3,28.46,810.84,24478.58,341.04,24137.54,0.9277
2765,202505,202505,MAT05807,CUST3720,192.78,8375.65,39,178.74,173.9,8.28,165.62,4650.39,77.61,4572.78,0.9021
2766,202411,202411,MAT08478,CUST3563,338.59,6907.82,20,323.21,313.84,2.82,311.02,11893.42,652.89,11240.53,0.9269
2767,202507,202507,MAT91237,CUST6910,40.76,346.07,46,40.46,39.55,2.02,37.53,1500.26,26.83,1473.43,0.9703
2768,202506,202506,MAT30906,CUST3831,457.62,12223.01,20,457.13,445.26,12.12,433.14,8355.82,75.14,8280.68,0.973
2769,202403,202403,MAT09873,CUST4819,565.98,16013.1,18,514.74,500.49,23.94,476.55,16568.74,990.47,15578.27,0.8843
2770,202407,202407,MAT75809,CUST7018,410.59,5750.5,9,384.96,367.61,15.35,352.26,4297.2,100.78,4196.42,0.8953
2771,202504,202504,MAT45529,CUST1405,556.61,17877.59,36,551.64,549.11,7.28,541.83,4373.51,327.96,4045.55,0.9865
2772,202406,202406,MAT75377,CUST2967,222.89,7898.57,43,211.77,202.73,8.31,194.42,3775.17,345.33,3429.84,0.9096
2773,202512,202512,MAT48488,CUST3902,289.47,10335.35,45,268.24,265.6,8.4,257.2,7411.02,168.12,7242.9,0.9175
2774,202411,202411,MAT57788,CUST1519,375.6,4454.3,15,370.93,367.6,1.37,366.23,10337.8,600.05,9737.75,0.9787
2775,202507,202507,MAT21817,CUST7332,172.77,1745.88,23,165.02,158.88,1.27,157.61,2054.98,179.02,1875.96,0.9196
2776,202502,202502,MAT20221,CUST9913,886.77,31155.29,19,830.43,793.37,35.82,757.55,20870.7,1656.87,19213.83,0.8947
2777,202601,202601,MAT04910,CUST6600,438.58,6838.5,24,403.76,390.75,1.29,389.46,6558.49,351.29,6207.2,0.8909
2778,202507,202507,MAT17230,CUST2149,748.37,14230.42,46,734.83,707.44,6.43,701.01,6659.0,250.8,6408.2,0.9453
2779,202411,202411,MAT89364,CUST2639,642.46,21693.0,16,589.63,578.56,24.19,554.37,3668.78,287.62,3381.16,0.9005
2780,202509,202509,MAT13221,CUST0115,369.21,9492.04,5,359.01,358.99,13.4,345.59,8620.72,187.44,8433.28,0.9723
2781,202403,202403,MAT09483,CUST2360,390.72,4582.03,16,368.57,365.18,14.93,350.25,7726.92,300.58,7426.34,0.9346
2782,202511,202511,MAT80869,CUST4780,847.89,25093.13,4,768.28,754.05,6.48,747.57,16162.89,169.76,15993.13,0.8893
2783,202601,202601,MAT98558,CUST5882,89.98,2812.21,29,82.14,78.1,4.15,73.95,2606.45,223.36,2383.09,0.868
2784,202410,202410,MAT20619,CUST1459,622.67,21552.3,22,568.2,549.68,21.4,528.28,7458.48,142.41,7316.07,0.8828
2785,202405,202405,MAT38907,CUST0696,439.9,11997.31,13,407.02,402.37,6.87,395.5,14835.63,333.01,14502.62,0.9147
2786,202504,202504,MAT48771,CUST7850,328.83,14151.23,28,308.03,298.05,8.47,289.58,10746.46,646.42,10100.04,0.9064
2787,202504,202504,MAT61364,CUST5767,402.5,13982.06,10,399.46,394.4,3.72,390.68,3509.39,99.43,3409.96,0.9799
2788,202503,202503,MAT10655,CUST5658,650.99,22957.08,0,608.39,605.83,21.01,584.82,8475.65,616.05,7859.6,0.9306
2789,202512,202512,MAT27053,CUST3150,582.02,16835.39,10,543.1,521.57,24.07,497.5,14652.23,937.36,13714.87,0.8961
2790,202601,202601,MAT55143,CUST7270,866.49,21472.51,38,837.06,819.48,40.83,778.65,7248.95,118.27,7130.68,0.9457
2791,202501,202501,MAT92392,CUST5703,240.63,7040.62,10,229.24,224.99,10.55,214.44,1492.94,109.68,1383.26,0.935
2792,202506,202506,MAT25781,CUST6917,341.76,11780.89,48,316.33,314.04,13.14,300.9,7662.72,14.61,7648.11,0.9189
2793,202407,202407,MAT77832,CUST9652,586.94,6506.29,49,554.29,528.91,22.39,506.52,12973.28,729.38,12243.9,0.9011
2794,202410,202410,MAT11930,CUST5783,828.4,15138.1,37,784.8,784.44,4.88,779.56,26821.18,1478.87,25342.31,0.9469
2795,202507,202507,MAT20559,CUST6864,319.4,2599.24,39,302.78,297.74,14.14,283.6,6114.21,408.42,5705.79,0.9322
2796,202602,202602,MAT46043,CUST0765,738.36,13115.44,14,679.89,673.35,13.78,659.57,7880.89,281.02,7599.87,0.912
2797,202407,202407,MAT51774,CUST9253,448.77,19549.01,41,442.66,423.09,10.64,412.45,13777.97,377.68,13400.29,0.9428
2798,202509,202509,MAT46222,CUST6210,44.02,1236.31,21,43.03,41.58,1.01,40.57,969.6,2.71,966.89,0.9446
2799,202502,202502,MAT55330,CUST0961,335.03,13541.11,3,333.32,327.31,14.32,312.99,6609.47,524.41,6085.06,0.977
2800,202405,202405,MAT36125,CUST2079,780.31,15222.89,8,731.79,722.95,11.39,711.56,13859.19,93.31,13765.88,0.9265
2801,202407,202407,MAT83189,CUST8807,738.61,29596.16,22,722.83,691.2,11.61,679.59,24963.65,1460.18,23503.47,0.9358
2802,202501,202501,MAT11295,CUST9646,543.28,7146.49,25,522.99,500.89,1.9,498.99,13839.38,1151.5,12687.88,0.922
2803,202507,202507,MAT07691,CUST5042,294.52,12572.73,49,280.18,279.97,8.36,271.61,1992.49,30.91,1961.58,0.9506
2804,202601,202601,MAT90734,CUST8303,167.62,3926.81,3,157.64,156.07,0.28,155.79,3349.76,313.14,3036.62,0.9311
2805,202505,202505,MAT53932,CUST3973,902.67,31457.35,16,827.08,788.31,1.88,786.43,29001.32,2001.53,26999.79,0.8733
2806,202510,202510,MAT77468,CUST1146,723.58,21205.44,42,694.16,666.11,15.88,650.23,14341.38,272.33,14069.05,0.9206
2807,202410,202410,MAT14772,CUST1126,892.35,10167.25,28,806.3,769.37,20.59,748.78,6828.27,632.15,6196.12,0.8622
2808,202601,202601,MAT29124,CUST2460,415.86,7036.67,2,402.23,389.91,7.42,382.49,5279.7,486.62,4793.08,0.9376
2809,202409,202409,MAT83795,CUST7399,821.47,6468.18,6,798.98,762.99,22.05,740.94,20392.52,1227.44,19165.08,0.9288
2810,202504,202504,MAT71934,CUST7372,887.49,18373.54,25,819.61,812.91,16.55,796.36,12977.4,771.65,12205.75,0.916
2811,202408,202408,MAT52338,CUST0905,551.81,10824.08,11,531.72,520.77,22.47,498.3,12026.35,1189.52,10836.83,0.9437
2812,202506,202506,MAT43881,CUST0926,872.59,34096.5,0,795.74,774.41,2.43,771.98,27831.82,2039.11,25792.71,0.8875
2813,202411,202411,MAT07275,CUST2794,287.19,11473.92,47,284.52,270.64,0.23,270.41,10191.03,704.04,9486.99,0.9424
2814,202502,202502,MAT36581,CUST9066,782.49,14949.15,36,739.89,720.05,29.12,690.93,4497.61,113.32,4384.29,0.9202
2815,202507,202507,MAT13143,CUST1315,918.53,7647.62,3,883.72,865.5,28.91,836.59,26610.01,1785.15,24824.86,0.9423
2816,202403,202403,MAT13548,CUST5170,672.23,20417.1,2,646.4,643.33,28.59,614.74,12951.8,181.02,12770.78,0.957
2817,202405,202405,MAT11093,CUST0995,588.21,20269.45,18,549.05,526.63,5.5,521.13,14349.42,1032.48,13316.94,0.8953
2818,202507,202507,MAT56476,CUST1092,759.66,13618.02,35,715.64,682.27,6.23,676.04,21734.77,841.37,20893.4,0.8981
2819,202407,202407,MAT26698,CUST7381,282.03,3940.29,6,254.23,244.05,7.91,236.14,7413.52,725.4,6688.12,0.8653
2820,202511,202511,MAT62279,CUST4354,532.19,17444.16,32,489.19,480.47,8.45,472.02,2580.8,15.49,2565.31,0.9028
2821,202405,202405,MAT91635,CUST2646,720.78,20744.82,12,673.94,667.94,2.72,665.22,21890.71,194.98,21695.73,0.9267
2822,202404,202404,MAT94284,CUST8150,751.13,23534.13,44,716.61,707.07,27.5,679.57,18256.52,39.0,18217.52,0.9413
2823,202406,202406,MAT51116,CUST0883,55.94,1555.77,1,52.97,51.87,1.04,50.83,1432.24,139.68,1292.56,0.9272
2824,202502,202502,MAT57367,CUST2151,382.71,14774.97,29,374.32,372.65,8.31,364.34,7099.76,40.91,7058.85,0.9737
2825,202509,202509,MAT67578,CUST4191,123.92,1877.99,30,114.21,113.64,0.92,112.72,4380.6,127.99,4252.61,0.917
2826,202504,202504,MAT51570,CUST2997,593.9,15983.13,46,583.87,576.5,28.9,547.6,6397.01,257.05,6139.96,0.9707
2827,202410,202410,MAT40907,CUST5717,513.58,21045.26,37,477.86,464.15,9.3,454.85,3790.59,117.71,3672.88,0.9038
2828,202501,202501,MAT73900,CUST4652,469.51,4703.46,2,433.16,432.34,12.18,420.16,10667.87,515.36,10152.51,0.9208
2829,202503,202503,MAT80513,CUST2702,758.63,20242.85,43,699.94,688.02,27.1,660.92,15815.35,1314.99,14500.36,0.9069
2830,202601,202601,MAT69528,CUST4003,904.8,35655.44,13,851.49,847.39,16.6,830.79,29444.46,1377.97,28066.49,0.9365
2831,202504,202504,MAT13836,CUST9931,393.68,11344.61,6,368.04,357.69,6.92,350.77,1842.25,51.17,1791.08,0.9086
2832,202409,202409,MAT18751,CUST3573,614.31,25428.85,2,603.55,599.13,11.53,587.6,5129.49,75.76,5053.73,0.9753
2833,202501,202501,MAT34203,CUST5356,332.24,4746.56,19,311.41,310.19,0.03,310.16,2448.23,126.34,2321.89,0.9336
2834,202602,202602,MAT51931,CUST3437,463.99,5167.0,42,446.84,432.04,13.71,418.33,8956.86,170.11,8786.75,0.9311
2835,202508,202508,MAT68823,CUST7960,384.02,5716.39,13,373.06,372.86,9.58,363.28,2083.51,70.5,2013.01,0.9709
2836,202504,202504,MAT15570,CUST6455,872.11,34754.25,48,839.64,821.1,17.42,803.68,15636.55,53.42,15583.13,0.9415
2837,202404,202404,MAT58389,CUST4930,254.94,4621.34,11,244.6,238.03,4.3,233.73,4820.06,123.57,4696.49,0.9337
2838,202602,202602,MAT87480,CUST4430,754.44,11427.19,47,741.53,724.57,18.91,705.66,23753.14,2069.8,21683.34,0.9604
2839,202404,202404,MAT77055,CUST5627,484.06,12480.17,10,462.28,459.43,17.53,441.9,5918.56,510.96,5407.6,0.9491
2840,202406,202406,MAT86284,CUST1328,136.97,5393.26,6,126.86,126.7,3.26,123.44,3819.01,29.19,3789.82,0.925
2841,202506,202506,MAT36624,CUST9195,239.05,2776.7,23,230.33,218.95,2.03,216.92,4998.65,117.03,4881.62,0.9159
2842,202602,202602,MAT45967,CUST2505,701.16,20032.86,22,668.91,640.27,26.85,613.42,24324.36,679.03,23645.33,0.9132
2843,202506,202506,MAT03381,CUST3380,451.24,15027.46,34,413.64,409.73,0.12,409.61,7633.16,48.06,7585.1,0.908
2844,202509,202509,MAT23321,CUST7730,281.24,10493.63,36,271.92,259.06,5.03,254.03,7677.01,189.77,7487.24,0.9211
2845,202505,202505,MAT60941,CUST6997,487.21,19118.28,6,447.35,434.3,7.59,426.71,15900.2,229.19,15671.01,0.8914
2846,202503,202503,MAT86452,CUST0643,690.22,15768.46,5,664.32,632.11,12.25,619.86,21810.44,561.84,21248.6,0.9158
2847,202508,202508,MAT10480,CUST7865,879.58,36339.76,45,798.8,772.36,40.67,731.69,14494.11,410.86,14083.25,0.8781
2848,202510,202510,MAT41181,CUST0595,224.8,8583.78,46,213.15,204.51,10.46,194.05,5235.71,423.39,4812.32,0.9097
2849,202412,202412,MAT61046,CUST8976,501.02,8755.68,11,494.59,491.63,23.3,468.33,13929.95,589.01,13340.94,0.9813
2850,202601,202601,MAT50224,CUST5304,689.23,16769.49,31,643.86,633.88,4.97,628.91,24143.29,1891.95,22251.34,0.9197
2851,202404,202404,MAT21521,CUST9156,536.81,16838.52,48,517.5,495.19,14.93,480.26,11979.7,883.03,11096.67,0.9225
2852,202504,202504,MAT24212,CUST5861,787.89,7805.81,12,749.38,719.25,6.22,713.03,23617.59,955.07,22662.52,0.9129
2853,202404,202404,MAT51832,CUST4858,329.41,2719.55,16,298.91,287.99,13.55,274.44,4261.91,178.27,4083.64,0.8743
2854,202412,202412,MAT48755,CUST8331,462.18,8834.74,35,435.92,419.01,5.86,413.15,9663.53,280.42,9383.11,0.9066
2855,202404,202404,MAT31814,CUST0004,241.34,6229.43,22,230.16,224.0,3.97,220.03,6021.78,488.75,5533.03,0.9282
2856,202504,202504,MAT69139,CUST4433,763.49,5622.88,49,754.57,728.42,10.18,718.24,6915.8,5.12,6910.68,0.9541
2857,202504,202504,MAT10364,CUST7914,290.87,10219.95,12,279.54,278.85,8.25,270.6,5082.18,359.08,4723.1,0.9587
2858,202509,202509,MAT73991,CUST8924,413.69,11674.65,27,389.8,383.48,7.31,376.17,3168.71,272.21,2896.5,0.927
2859,202602,202602,MAT61434,CUST3156,628.95,10850.13,2,581.07,564.68,20.9,543.78,11039.33,722.74,10316.59,0.8978
2860,202404,202404,MAT79467,CUST6892,630.81,27090.47,32,595.73,594.25,0.87,593.38,19899.93,1237.06,18662.87,0.942
2861,202503,202503,MAT36797,CUST2917,462.95,16764.79,6,419.77,411.45,12.82,398.63,6976.52,568.69,6407.83,0.8888
2862,202501,202501,MAT99743,CUST6487,792.37,13209.77,23,757.93,737.26,28.34,708.92,8977.68,465.59,8512.09,0.9304
2863,202408,202408,MAT47923,CUST4928,211.5,4471.61,15,202.75,194.32,10.57,183.75,5101.46,115.36,4986.1,0.9188
2864,202602,202602,MAT52456,CUST2488,400.65,16972.87,37,374.8,362.52,3.79,358.73,13139.18,524.98,12614.2,0.9048
2865,202504,202504,MAT71005,CUST0555,790.28,25349.5,13,718.92,695.77,13.52,682.25,16031.19,663.01,15368.18,0.8804
2866,202508,202508,MAT02585,CUST7632,882.78,16641.27,7,803.23,798.36,17.06,781.3,28217.97,2263.12,25954.85,0.9044
