Location ID,Plant,Location Description,Plant Description,Location Region,Plant Region,Location Type,Plant Type,Latitude,Longttitude
PL37989,PL37989,Supply Location - Bennett-Burke,Manufacturing / DC Site - Gonzales LLC,AMER,APAC,PLANT,CMO,19.667506,-136.34395
PL54620,PL54620,"Supply Location - Welch, Mitchell and Dillon",Manufacturing / DC Site - Nielsen Ltd,APAC,APAC,PLANT,PLANT,32.083098,109.870291
PL75351,PL75351,"Supply Location - Lawson, Morales and Garner",Manufacturing / DC Site - Roach-Short,LATAM,APAC,PLANT,PLANT,-48.8207165,-142.207181
PL79176,PL79176,Supply Location - Thomas-Burton,Manufacturing / DC Site - Cannon Group,LATAM,LATAM,PLANT,DC,-4.1489035,174.007631
PL79213,PL79213,Supply Location - Norris-White,Manufacturing / DC Site - Collins and Sons,APAC,AMER,CMO,CMO,-73.5673535,97.03871
PL22966,PL22966,Supply Location - Gutierrez-Singh,"Manufacturing / DC Site - Ritter, Hines and Rodriguez",AMER,EMEA,CMO,DC,22.499739,163.75806
PL85716,PL85716,Supply Location - Abbott-Jordan,Manufacturing / DC Site - Garcia Group,APAC,APAC,DC,CMO,34.065602,109.842561
PL17235,PL17235,Supply Location - Nelson-Martinez,"Manufacturing / DC Site - Ramsey, Flores and Torres",AMER,EMEA,WAREHOUSE,WAREHOUSE,-57.7142165,-132.207734
PL82856,PL82856,"Supply Location - Brooks, Maxwell and Garcia","Manufacturing / DC Site - Reynolds, Williams and Shields",APAC,EMEA,PLANT,CMO,88.6650205,-156.164823
PL43788,PL43788,"Supply Location - Ortega, Brown and Simon",Manufacturing / DC Site - Baldwin LLC,LATAM,APAC,WAREHOUSE,PLANT,-63.922831,-104.307765
PL90534,PL90534,Supply Location - Martin-Woods,Manufacturing / DC Site - Reese Ltd,EMEA,AMER,DC,DC,84.8747535,-132.115731
PL62240,PL62240,"Supply Location - Baldwin, House and Kennedy",Manufacturing / DC Site - Cohen-Allen,LATAM,AMER,DC,WAREHOUSE,20.8788,-141.019271
PL25943,PL25943,Supply Location - Tapia-Clayton,Manufacturing / DC Site - Banks-Hart,AMER,APAC,CMO,WAREHOUSE,-56.5945705,47.9942
PL98903,PL98903,Supply Location - Ho-Russell,Manufacturing / DC Site - Perez Ltd,APAC,APAC,WAREHOUSE,WAREHOUSE,-72.929015,73.257722
PL16964,PL16964,Supply Location - Anderson-Sims,Manufacturing / DC Site - Jordan and Sons,LATAM,LATAM,WAREHOUSE,CMO,67.824337,-92.705379
PL12043,PL12043,Supply Location - Lewis PLC,Manufacturing / DC Site - Miller LLC,AMER,EMEA,CMO,DC,-86.451011,-55.915849
PL71842,PL71842,Supply Location - Baker Ltd,Manufacturing / DC Site - Reed Group,EMEA,AMER,DC,DC,-36.216233,166.048509
PL64445,PL64445,Supply Location - Cameron-Scott,"Manufacturing / DC Site - Johnson, Brown and Delgado",LATAM,EMEA,CMO,DC,54.6551215,-155.304737
PL28163,PL28163,"Supply Location - Harrison, Gomez and Lewis",Manufacturing / DC Site - Foster and Sons,AMER,LATAM,PLANT,PLANT,79.949212,123.238153
PL92941,PL92941,Supply Location - Little and Sons,Manufacturing / DC Site - Lozano-Valdez,AMER,EMEA,DC,DC,-87.3070025,134.257049
PL66483,PL66483,Supply Location - King Group,Manufacturing / DC Site - Davis PLC,LATAM,LATAM,CMO,PLANT,-21.066546,139.26862
PL42718,PL42718,Supply Location - Freeman-Phelps,Manufacturing / DC Site - Morgan Inc,EMEA,APAC,PLANT,CMO,45.3984635,123.785175
PL39538,PL39538,Supply Location - Jarvis-Soto,"Manufacturing / DC Site - Dixon, Walker and Patrick",APAC,AMER,CMO,WAREHOUSE,-22.098354,-2.520276
PL11853,PL11853,"Supply Location - Kelly, Mcpherson and House",Manufacturing / DC Site - Cross-Douglas,EMEA,APAC,CMO,CMO,60.7935745,8.151004
PL82428,PL82428,Supply Location - Stout LLC,"Manufacturing / DC Site - Garcia, Terry and Hunter",EMEA,APAC,CMO,PLANT,65.001311,120.463548
PL95412,PL95412,Supply Location - Ashley Inc,"Manufacturing / DC Site - Baker, Vasquez and Kaiser",LATAM,LATAM,CMO,PLANT,59.6382395,142.202243
PL45518,PL45518,"Supply Location - Doyle, Torres and Vasquez",Manufacturing / DC Site - Ramsey Inc,LATAM,EMEA,CMO,DC,-72.511038,81.919608
PL19973,PL19973,"Supply Location - Johnson, Le and Salazar",Manufacturing / DC Site - Armstrong-Johnson,LATAM,APAC,CMO,CMO,43.0006195,-175.352855
PL72424,PL72424,"Supply Location - Smith, Murphy and Scott",Manufacturing / DC Site - Macdonald-Cantrell,APAC,LATAM,WAREHOUSE,DC,-71.0168405,89.845504
PL78577,PL78577,Supply Location - Harris-Hamilton,"Manufacturing / DC Site - Clayton, Miller and Baker",AMER,AMER,WAREHOUSE,WAREHOUSE,42.7464245,-11.271713
PL62522,PL62522,Supply Location - Butler Inc,"Manufacturing / DC Site - Garcia, Arnold and Baker",AMER,EMEA,DC,WAREHOUSE,-2.915941,-130.464901
PL95681,PL95681,Supply Location - Griffin-Woodward,Manufacturing / DC Site - Elliott-Moss,LATAM,LATAM,WAREHOUSE,DC,29.832264,179.72861
PL62561,PL62561,Supply Location - Lane-Smith,Manufacturing / DC Site - Mcdaniel-Rasmussen,EMEA,APAC,DC,CMO,-40.041899,39.454377
PL46919,PL46919,"Supply Location - Figueroa, Valencia and Krause",Manufacturing / DC Site - Davis-Wilson,EMEA,LATAM,WAREHOUSE,DC,-88.8508845,153.723698
PL64795,PL64795,Supply Location - Dixon-Kelly,"Manufacturing / DC Site - Sanchez, Cook and Ross",APAC,AMER,CMO,WAREHOUSE,15.7588745,130.139204
PL53374,PL53374,Supply Location - Mcdaniel Ltd,"Manufacturing / DC Site - Walls, Bailey and Ferguson",EMEA,AMER,CMO,PLANT,-30.5055475,69.448913
PL64575,PL64575,Supply Location - Arroyo-Martin,Manufacturing / DC Site - Green-Black,EMEA,APAC,DC,DC,61.232607,-61.895517
PL43690,PL43690,Supply Location - Ryan-Whitney,"Manufacturing / DC Site - Davila, Hunt and Trevino",AMER,LATAM,PLANT,CMO,11.476866,-77.885234
PL80889,PL80889,"Supply Location - Pierce, Schaefer and Fernandez",Manufacturing / DC Site - Ward-Jackson,APAC,APAC,PLANT,PLANT,-0.496145,-32.30739
PL68417,PL68417,Supply Location - Morales-Moore,Manufacturing / DC Site - Lee-Zimmerman,EMEA,EMEA,CMO,WAREHOUSE,11.036986,20.892579
PL13969,PL13969,Supply Location - Wilson-Welch,Manufacturing / DC Site - Pitts Group,LATAM,APAC,PLANT,WAREHOUSE,-19.0258575,160.523741
PL45442,PL45442,"Supply Location - Evans, Sutton and Harvey","Manufacturing / DC Site - Lopez, Mcfarland and Fernandez",APAC,EMEA,DC,CMO,-71.0722155,96.888307
PL40180,PL40180,Supply Location - Fernandez-Shepard,Manufacturing / DC Site - Callahan-Schmidt,AMER,APAC,DC,PLANT,23.5450645,147.324963
PL81001,PL81001,"Supply Location - Mack, Alvarado and Buchanan",Manufacturing / DC Site - Daugherty LLC,EMEA,AMER,WAREHOUSE,CMO,82.220217,72.913302
PL83861,PL83861,"Supply Location - Jenkins, Martin and Haynes",Manufacturing / DC Site - Nguyen-White,EMEA,AMER,CMO,PLANT,-7.9052595,117.887232
PL93869,PL93869,"Supply Location - Ramirez, Barnes and Carter",Manufacturing / DC Site - Mitchell Group,APAC,LATAM,WAREHOUSE,CMO,1.453485,-87.602487
PL66701,PL66701,Supply Location - Castillo Group,Manufacturing / DC Site - Allen LLC,EMEA,EMEA,DC,CMO,79.3313485,-122.980221
PL12155,PL12155,Supply Location - Perez-Todd,Manufacturing / DC Site - Garcia-Woods,AMER,LATAM,WAREHOUSE,DC,58.7750315,-26.796526
PL47809,PL47809,"Supply Location - Daniels, Clark and Vega",Manufacturing / DC Site - Daniels-Rodriguez,APAC,AMER,PLANT,PLANT,-49.944246,156.846473
PL18646,PL18646,"Supply Location - Clark, Esparza and Harvey",Manufacturing / DC Site - Crawford-Lawrence,EMEA,APAC,PLANT,PLANT,-79.0969675,-49.109906
PL96633,PL96633,Supply Location - Morrison and Sons,Manufacturing / DC Site - Robertson-Burke,LATAM,EMEA,PLANT,WAREHOUSE,-48.1122575,144.096727
PL86402,PL86402,Supply Location - Bradley LLC,Manufacturing / DC Site - Ramirez LLC,EMEA,AMER,CMO,WAREHOUSE,-24.811789,-93.749073
PL71479,PL71479,Supply Location - Scott-White,Manufacturing / DC Site - Floyd-Harper,APAC,AMER,CMO,WAREHOUSE,69.533011,174.11441
PL79930,PL79930,Supply Location - Cook-Mitchell,Manufacturing / DC Site - Haas Ltd,AMER,LATAM,DC,DC,17.5955565,-54.2474
PL81208,PL81208,"Supply Location - Flynn, Cook and Garcia","Manufacturing / DC Site - Miles, Smith and Williams",LATAM,AMER,WAREHOUSE,PLANT,22.2772395,96.727329
PL18278,PL18278,"Supply Location - Pacheco, Parker and Mercado",Manufacturing / DC Site - Burns-Graham,LATAM,AMER,DC,CMO,57.6799065,102.709048
PL16529,PL16529,Supply Location - Strong-Morgan,Manufacturing / DC Site - Howe LLC,EMEA,AMER,CMO,PLANT,-36.7935815,-72.819171
PL21432,PL21432,Supply Location - Taylor Group,"Manufacturing / DC Site - Cook, Snyder and Robinson",APAC,LATAM,CMO,WAREHOUSE,-40.2696755,71.772506
PL43993,PL43993,Supply Location - Calderon-Vargas,"Manufacturing / DC Site - Johnson, Smith and Spencer",APAC,AMER,CMO,PLANT,-44.6343325,-122.195239
PL99926,PL99926,"Supply Location - Friedman, White and Sanford",Manufacturing / DC Site - Chandler PLC,APAC,APAC,DC,WAREHOUSE,32.897591,-179.016591
PL15005,PL15005,Supply Location - Gamble PLC,"Manufacturing / DC Site - Jackson, Hunt and Owens",AMER,AMER,PLANT,DC,-37.146392,32.816656
PL21008,PL21008,Supply Location - Leonard PLC,Manufacturing / DC Site - Harvey and Sons,EMEA,LATAM,WAREHOUSE,DC,12.383335,-85.699041
PL25339,PL25339,Supply Location - Townsend PLC,Manufacturing / DC Site - James and Sons,AMER,LATAM,DC,DC,-46.815858,-41.377015
PL97910,PL97910,"Supply Location - Heath, Stanley and Hall","Manufacturing / DC Site - Randall, Price and Weaver",EMEA,APAC,PLANT,CMO,89.8195165,-99.884377
PL74538,PL74538,Supply Location - Smith Group,"Manufacturing / DC Site - Cross, Hood and Ramirez",AMER,AMER,CMO,WAREHOUSE,44.405823,32.201355
PL89198,PL89198,"Supply Location - Lewis, Nolan and Wilson",Manufacturing / DC Site - Poole-Gomez,EMEA,LATAM,DC,WAREHOUSE,-56.449283,27.074517
PL20871,PL20871,Supply Location - Thomas Ltd,"Manufacturing / DC Site - Wise, Ortega and Wilson",EMEA,LATAM,PLANT,DC,58.5064185,57.158507
PL81086,PL81086,"Supply Location - Bailey, Singh and Wall","Manufacturing / DC Site - Bennett, Romero and Cohen",LATAM,APAC,DC,CMO,-55.610006,79.800153
PL54462,PL54462,"Supply Location - Morris, Haley and Jones",Manufacturing / DC Site - Meyer-Ellis,EMEA,AMER,DC,WAREHOUSE,80.6693635,-61.579633
PL93414,PL93414,"Supply Location - Knapp, Shaffer and Thompson",Manufacturing / DC Site - Smith PLC,LATAM,AMER,CMO,PLANT,-39.63506,9.361014
PL20724,PL20724,"Supply Location - Hall, Kelly and Barnes",Manufacturing / DC Site - Murray PLC,AMER,LATAM,PLANT,WAREHOUSE,29.703388,-122.169836
PL19898,PL19898,"Supply Location - Lewis, Price and James",Manufacturing / DC Site - Brown LLC,LATAM,LATAM,DC,DC,12.281329,95.068207
PL36414,PL36414,Supply Location - Flores-Sanchez,"Manufacturing / DC Site - Hansen, Sanders and Davis",EMEA,LATAM,CMO,CMO,89.1000925,-31.896692
PL47088,PL47088,Supply Location - Warner-Green,Manufacturing / DC Site - Buchanan-Clark,APAC,LATAM,WAREHOUSE,WAREHOUSE,83.1070745,-118.677997
PL23886,PL23886,Supply Location - Rodriguez LLC,Manufacturing / DC Site - White-Pollard,APAC,APAC,CMO,PLANT,79.22991,157.414424
PL20106,PL20106,Supply Location - Reed Group,"Manufacturing / DC Site - Orozco, Cooper and Garcia",APAC,APAC,WAREHOUSE,PLANT,71.4820865,-12.73057
PL12638,PL12638,"Supply Location - Williams, Smith and Johnson",Manufacturing / DC Site - Miller Ltd,EMEA,APAC,PLANT,PLANT,59.0945405,-25.772523
PL63740,PL63740,"Supply Location - Dennis, Rose and Drake",Manufacturing / DC Site - Price-Harrell,EMEA,AMER,PLANT,CMO,53.7385245,54.965807
PL63675,PL63675,"Supply Location - Hunt, Oneal and Lopez",Manufacturing / DC Site - Noble and Sons,APAC,EMEA,CMO,PLANT,-43.087034,99.756258
PL23336,PL23336,"Supply Location - Lucero, Sloan and Alvarado","Manufacturing / DC Site - Smith, Davis and West",LATAM,EMEA,DC,PLANT,37.51288,79.299152
PL65482,PL65482,Supply Location - White and Sons,Manufacturing / DC Site - White and Sons,APAC,LATAM,DC,CMO,-53.8053495,113.933597
PL45794,PL45794,Supply Location - Lewis-Martinez,"Manufacturing / DC Site - Payne, Davis and Patel",LATAM,APAC,WAREHOUSE,DC,51.105548,-29.141568
PL39427,PL39427,Supply Location - Pollard LLC,"Manufacturing / DC Site - Martin, Mayer and Alvarez",AMER,APAC,PLANT,PLANT,20.9508135,135.766155
PL99087,PL99087,Supply Location - Copeland and Sons,Manufacturing / DC Site - Preston and Sons,EMEA,LATAM,CMO,CMO,70.69073,80.4707
PL21849,PL21849,"Supply Location - Cohen, Cummings and Soto",Manufacturing / DC Site - Nelson Group,AMER,AMER,PLANT,WAREHOUSE,-2.7804455,141.034973
PL38488,PL38488,Supply Location - Fuller Group,Manufacturing / DC Site - Gray and Sons,AMER,EMEA,PLANT,CMO,79.7922595,-178.27175
PL66144,PL66144,Supply Location - Hoffman-Love,"Manufacturing / DC Site - Sawyer, Tyler and Cobb",EMEA,LATAM,CMO,WAREHOUSE,-75.131623,75.045814
PL92324,PL92324,"Supply Location - Gardner, Ibarra and Jackson",Manufacturing / DC Site - Thornton-Adams,LATAM,APAC,PLANT,CMO,63.1987335,94.495569
PL31029,PL31029,"Supply Location - Ramirez, Dominguez and Wilson","Manufacturing / DC Site - Stevens, Parker and Rowe",APAC,APAC,WAREHOUSE,DC,-26.088481,-85.220106
PL39234,PL39234,Supply Location - Ortiz PLC,Manufacturing / DC Site - Singh-Jackson,EMEA,EMEA,DC,CMO,17.0438545,164.303586
PL74777,PL74777,Supply Location - Fields Ltd,"Manufacturing / DC Site - Schmidt, Johnson and Moreno",AMER,APAC,WAREHOUSE,DC,41.6124785,-112.007004
PL81555,PL81555,Supply Location - Wyatt and Sons,"Manufacturing / DC Site - Wheeler, Jennings and Fowler",APAC,LATAM,WAREHOUSE,CMO,22.9489225,135.490222
PL84967,PL84967,Supply Location - Monroe-Hall,"Manufacturing / DC Site - Harrison, Price and Barber",APAC,AMER,WAREHOUSE,DC,-4.8011985,25.715445
PL69299,PL69299,Supply Location - Barajas Inc,Manufacturing / DC Site - Clark Group,APAC,LATAM,CMO,WAREHOUSE,73.527208,-3.863419
PL44140,PL44140,"Supply Location - Peters, Jackson and Morgan",Manufacturing / DC Site - Davis-Hampton,LATAM,APAC,CMO,WAREHOUSE,-60.2197695,82.163003
PL19349,PL19349,Supply Location - Moore PLC,Manufacturing / DC Site - Larson Group,APAC,LATAM,WAREHOUSE,CMO,-51.9577185,42.598438
PL88161,PL88161,Supply Location - Cook Group,Manufacturing / DC Site - Peterson-Williams,EMEA,LATAM,WAREHOUSE,CMO,37.733175,-54.505036
PL97167,PL97167,Supply Location - Hall-Jackson,"Manufacturing / DC Site - Hall, Hernandez and Phillips",APAC,LATAM,CMO,CMO,-35.747071,145.303333
PL69367,PL69367,Supply Location - Fields-Thomas,Manufacturing / DC Site - Franklin-Vance,EMEA,APAC,DC,PLANT,-4.1741165,-15.896972
PL92441,PL92441,Supply Location - Briggs PLC,Manufacturing / DC Site - Ruiz-Martin,LATAM,APAC,CMO,PLANT,-34.653648,-95.548223
PL77726,PL77726,"Supply Location - Hoffman, Wilson and Johnson",Manufacturing / DC Site - Ballard Inc,APAC,AMER,CMO,WAREHOUSE,31.093453,24.648673
PL86312,PL86312,"Supply Location - Davis, Coleman and Hickman",Manufacturing / DC Site - Morse Group,APAC,LATAM,WAREHOUSE,WAREHOUSE,77.7214095,67.96169
PL35744,PL35744,"Supply Location - Torres, Ellison and Humphrey",Manufacturing / DC Site - Jackson and Sons,EMEA,APAC,DC,DC,13.003989,51.567043
PL16400,PL16400,Supply Location - Stanley-Lee,Manufacturing / DC Site - Myers-Owens,LATAM,AMER,DC,DC,-25.9776705,-66.538715
PL82682,PL82682,Supply Location - Daniels-Carpenter,"Manufacturing / DC Site - Maxwell, Stanley and Haney",AMER,LATAM,WAREHOUSE,CMO,-88.5022605,-83.19196
PL57678,PL57678,Supply Location - Green-Perry,"Manufacturing / DC Site - Lopez, Shields and Richmond",AMER,APAC,WAREHOUSE,CMO,-4.300621,-64.096387
PL64066,PL64066,"Supply Location - Wilson, Williams and Daugherty","Manufacturing / DC Site - Gallegos, Clark and Park",EMEA,EMEA,PLANT,CMO,-56.4998065,75.774599
PL84941,PL84941,Supply Location - Holden Group,Manufacturing / DC Site - Hester Ltd,AMER,LATAM,CMO,DC,23.570191,-34.615018
PL18793,PL18793,Supply Location - Anderson Group,Manufacturing / DC Site - Davis-Riley,APAC,LATAM,PLANT,CMO,6.3577945,101.597151
PL93615,PL93615,Supply Location - Cox-Warner,Manufacturing / DC Site - Jackson LLC,APAC,AMER,DC,WAREHOUSE,45.0419905,-109.00743
PL30012,PL30012,Supply Location - Love-Robbins,"Manufacturing / DC Site - Berry, Hawkins and Martinez",APAC,APAC,DC,WAREHOUSE,-13.7842085,59.7469
PL32614,PL32614,"Supply Location - Le, Hill and Smith",Manufacturing / DC Site - Williams Group,AMER,AMER,WAREHOUSE,CMO,-8.0072045,-147.363616
PL66350,PL66350,Supply Location - Valencia-Jenkins,Manufacturing / DC Site - Rogers LLC,AMER,APAC,WAREHOUSE,CMO,-37.3328965,-124.577731
PL56345,PL56345,Supply Location - Carlson Ltd,Manufacturing / DC Site - Ruiz and Sons,APAC,APAC,DC,PLANT,71.9190185,174.789015
PL85902,PL85902,Supply Location - Edwards Ltd,"Manufacturing / DC Site - Burns, Harper and Forbes",LATAM,EMEA,WAREHOUSE,PLANT,33.8261555,31.191658
PL30359,PL30359,"Supply Location - Elliott, Carney and Reed",Manufacturing / DC Site - Olson Group,AMER,EMEA,DC,DC,-44.8219605,66.013715
PL12954,PL12954,Supply Location - Buchanan Group,Manufacturing / DC Site - Meyer-Lopez,APAC,LATAM,CMO,PLANT,-54.660468,56.913879
PL34472,PL34472,Supply Location - Padilla-Torres,Manufacturing / DC Site - Cannon Group,AMER,EMEA,CMO,WAREHOUSE,-59.652679,-120.156938
PL36500,PL36500,Supply Location - Brandt LLC,Manufacturing / DC Site - Lowe-Kane,AMER,EMEA,PLANT,WAREHOUSE,-10.837132,84.613631
PL92333,PL92333,"Supply Location - Davies, Kaiser and Lewis",Manufacturing / DC Site - Johnson-Martinez,EMEA,AMER,PLANT,DC,-66.7828905,-170.982819
PL77605,PL77605,Supply Location - Phillips-Lang,"Manufacturing / DC Site - Jackson, Kelley and Ford",APAC,APAC,WAREHOUSE,WAREHOUSE,-19.372607,-125.687024
PL34957,PL34957,Supply Location - Jones and Sons,Manufacturing / DC Site - Jones-Johnson,EMEA,LATAM,WAREHOUSE,PLANT,-21.0747085,-76.329025
PL83832,PL83832,"Supply Location - Becker, Mckenzie and Santos",Manufacturing / DC Site - Snyder-Bennett,LATAM,EMEA,CMO,WAREHOUSE,-14.4516175,4.700919
PL41179,PL41179,Supply Location - Davis-Camacho,Manufacturing / DC Site - Payne-May,LATAM,EMEA,CMO,CMO,-80.696679,-63.792116
PL79409,PL79409,Supply Location - Cooley-Andersen,Manufacturing / DC Site - Wilson PLC,EMEA,AMER,DC,DC,-74.202775,-157.460761
PL89408,PL89408,"Supply Location - Davidson, Conner and Robertson","Manufacturing / DC Site - Kennedy, Henry and Potts",LATAM,EMEA,WAREHOUSE,PLANT,85.451699,140.70219
PL52908,PL52908,Supply Location - Walker PLC,Manufacturing / DC Site - Gibson-Walker,AMER,AMER,DC,WAREHOUSE,74.526537,39.438904
PL22508,PL22508,Supply Location - Clay-Williams,Manufacturing / DC Site - Meyer Ltd,LATAM,APAC,WAREHOUSE,CMO,-76.7141525,-50.531935
PL47748,PL47748,Supply Location - Chavez PLC,"Manufacturing / DC Site - Moore, Newman and Russell",EMEA,LATAM,DC,WAREHOUSE,76.8719855,127.92406
PL46747,PL46747,Supply Location - Wade Group,Manufacturing / DC Site - Reid Inc,AMER,LATAM,PLANT,DC,-2.6150005,37.163845
PL43026,PL43026,Supply Location - Peck Inc,Manufacturing / DC Site - Williams Ltd,APAC,EMEA,PLANT,DC,83.6947835,132.953039
PL23604,PL23604,"Supply Location - Martin, Daniels and Brown",Manufacturing / DC Site - Wilson-Freeman,LATAM,LATAM,WAREHOUSE,PLANT,9.7544815,-83.295152
PL31941,PL31941,Supply Location - Arnold-Riddle,Manufacturing / DC Site - Lopez Inc,EMEA,APAC,PLANT,WAREHOUSE,-21.802488,11.080884
PL32965,PL32965,"Supply Location - Conley, Stewart and Richards",Manufacturing / DC Site - Wilson Inc,LATAM,EMEA,PLANT,PLANT,9.9855125,96.443624
PL62506,PL62506,Supply Location - Campbell Group,"Manufacturing / DC Site - Reyes, Curtis and Lucas",EMEA,APAC,DC,DC,51.4889915,-79.191204
PL80464,PL80464,"Supply Location - Browning, Johns and Franklin",Manufacturing / DC Site - Rush PLC,APAC,EMEA,CMO,PLANT,19.155756,47.265459
PL38914,PL38914,"Supply Location - Stafford, Goodman and Murphy",Manufacturing / DC Site - Johnson Inc,EMEA,APAC,PLANT,DC,21.089154,-81.262181
PL46636,PL46636,Supply Location - Lucero-King,Manufacturing / DC Site - Downs LLC,LATAM,EMEA,WAREHOUSE,CMO,-88.0187005,-169.737409
PL83826,PL83826,Supply Location - Davis-Herring,Manufacturing / DC Site - Winters-Perez,AMER,APAC,CMO,WAREHOUSE,-26.3295155,-95.75613
PL91996,PL91996,Supply Location - Farley Group,Manufacturing / DC Site - Peterson-Fields,EMEA,LATAM,PLANT,WAREHOUSE,-89.4398965,83.345781
PL98019,PL98019,"Supply Location - Hunt, Nunez and Brown",Manufacturing / DC Site - Hatfield-Johnson,AMER,APAC,PLANT,WAREHOUSE,-7.6911245,-26.472791
PL72470,PL72470,Supply Location - Gomez-Dixon,Manufacturing / DC Site - Banks and Sons,LATAM,APAC,DC,PLANT,14.1108095,62.584309
PL62674,PL62674,Supply Location - Jimenez LLC,Manufacturing / DC Site - Neal Inc,LATAM,AMER,WAREHOUSE,WAREHOUSE,62.8885395,161.617089
PL59382,PL59382,Supply Location - Phillips-Frazier,"Manufacturing / DC Site - Martinez, Little and Nelson",APAC,LATAM,CMO,WAREHOUSE,-71.194781,171.918379
PL93600,PL93600,Supply Location - Bowen-Mendoza,Manufacturing / DC Site - Porter-Spencer,AMER,EMEA,DC,DC,-57.5708415,167.89355
PL23612,PL23612,Supply Location - Smith PLC,"Manufacturing / DC Site - Russell, Stewart and Johnson",LATAM,APAC,CMO,WAREHOUSE,11.163405,82.655863
PL87833,PL87833,Supply Location - Oliver-Williams,"Manufacturing / DC Site - Wolfe, Carpenter and Page",AMER,EMEA,DC,DC,40.331118,106.156357
PL35683,PL35683,Supply Location - Lewis-Martin,Manufacturing / DC Site - Dorsey-Lee,LATAM,APAC,PLANT,DC,74.9906095,-106.087405
PL68182,PL68182,"Supply Location - Solis, Hendrix and Pruitt",Manufacturing / DC Site - Lloyd-Clark,EMEA,EMEA,CMO,PLANT,-58.0142875,100.12062
