MANDT,PRUEFLOS,WERK,ART,HERKUNFT,OBJNR,OBTYP,STSMA,STAT11,INSMK,ENSTEHDAT,ERSTELDAT,AENDERDAT,PASTRTERM,PAENDTERM,MATNR,SELWERK,BUKRS,CHARG,LICHN,SOBKZ,LOSMENGE,LMENGEPR,LMENGEIST,LMENGESCH,ANTEIL,PRCTR,GSBER,KOKRS,KOSTL,PRSTUFE,PRSCHAERFE
100,100000000886,P008,08,02,OBJ786309007121,INV,QM000002,"","",20251101,20251101,20251108,20251101,20251108,793510063690176896,P008,P042,BATCH02423,VEN44730,K,4111.479,2089.986,1415.911,233.306,0.827,PC5777,GB19,2000,COST6199,0002,010
100,100000000887,P011,04,03,OBJ165965667640,INV,QM000001,X,X,20251009,20251009,20251012,20251009,20251012,905609425883863844,P011,P002,BATCH99683,VEN34400,"",1594.833,2391.96,1769.664,178.633,0.035,PC9522,GB42,1000,COST6537,0004,010
100,100000000888,P039,01,02,OBJ221914390705,MAT,QM000001,X,"",20251007,20251007,20251014,20251007,20251014,998752849317832430,P039,P039,BATCH47360,VEN15791,K,1142.389,456.713,2449.205,383.381,0.273,PC1501,GB01,1000,COST6260,0003,004
100,100000000889,P032,04,03,OBJ026589347597,INV,QM000002,"",X,20250304,20250304,20250312,20250304,20250312,721055532992586131,P032,P045,BATCH83354,VEN88357,"",1269.191,3346.376,1913.791,24.64,0.411,PC1921,GB49,2000,COST6791,0004,005
100,100000000890,P022,08,01,OBJ638664320317,MAT,QM000002,X,"",20251217,20251217,20251226,20251217,20251226,154385281195966324,P022,P017,BATCH26652,VEN82468,"",2045.469,611.083,1276.267,215.858,0.633,PC5492,GB72,2000,COST4000,0003,009
100,100000000891,P032,01,01,OBJ208601460519,INV,QM000001,X,X,20251031,20251031,20251106,20251031,20251106,520102341702658642,P032,P003,BATCH08543,VEN27163,K,1470.189,2467.885,3133.398,49.099,0.9,PC0335,GB63,2000,COST6930,0004,003
100,100000000892,P043,04,01,OBJ000908993187,INV,QM000002,X,X,20250325,20250325,20250402,20250325,20250402,259922625089061351,P043,P028,BATCH81048,VEN02835,"",1478.483,3428.161,3677.301,29.767,0.382,PC4158,GB92,1000,COST9093,0005,005
100,100000000893,P035,01,01,OBJ437661366280,MAT,QM000001,"",X,20250311,20250311,20250315,20250311,20250315,653897328554275015,P035,P042,BATCH81226,VEN81594,K,3396.739,3939.774,2699.126,254.66,0.35,PC7470,GB53,2000,COST1105,0003,005
100,100000000894,P005,04,03,OBJ330967397984,PUR,QM000001,"","",20251028,20251028,20251103,20251028,20251103,658129764941747728,P005,P019,BATCH21891,VEN42693,K,3102.832,2311.806,821.26,63.238,0.494,PC7650,GB16,1000,COST7671,0004,001
100,100000000895,P012,08,01,OBJ762883636885,INV,QM000001,X,"",20250826,20250826,20250827,20250826,20250827,634954668963359476,P012,P005,BATCH01627,VEN62922,K,175.588,3653.06,2872.496,115.333,0.264,PC6667,GB88,1000,COST0937,0002,002
100,100000000896,P004,04,02,OBJ165228989074,PUR,QM000001,"",X,20251014,20251014,20251016,20251014,20251016,150792857865902197,P004,P004,BATCH99359,VEN81255,K,4589.041,3116.785,3810.61,383.235,0.349,PC9777,GB26,2000,COST5976,0005,006
100,100000000897,P040,08,03,OBJ838580501417,INV,QM000002,X,"",20250609,20250609,20250610,20250609,20250610,880458555532500700,P040,P037,BATCH16578,VEN93912,"",4068.79,844.362,3322.774,182.034,0.898,PC9565,GB18,1000,COST8711,0005,001
100,100000000898,P024,08,02,OBJ486005009244,PUR,QM000002,"",X,20251225,20251225,20260104,20251225,20260104,930575779505755674,P024,P039,BATCH92878,VEN75703,"",858.73,2162.674,1195.032,399.292,0.468,PC0293,GB01,1000,COST1250,0002,010
100,100000000899,P047,08,02,OBJ860742906952,MAT,QM000002,"",X,20250316,20250316,20250326,20250316,20250326,259970866241114632,P047,P003,BATCH22336,VEN93180,"",3074.338,1846.402,3365.421,453.687,0.951,PC6200,GB73,1000,COST0242,0002,007
100,100000000900,P030,08,01,OBJ624975374057,PUR,QM000001,"",X,20260118,20260118,20260120,20260118,20260120,673400026753522658,P030,P012,BATCH14469,VEN56740,"",1200.809,3320.488,3055.141,46.961,0.535,PC6873,GB54,1000,COST4534,0001,006
100,100000000901,P022,08,03,OBJ146688658348,MAT,QM000001,"","",20250621,20250621,20250701,20250621,20250701,526827239561198622,P022,P010,BATCH34835,VEN86267,K,3515.197,1745.639,3741.846,467.386,0.273,PC3664,GB85,2000,COST3207,0003,006
100,100000000902,P011,01,02,OBJ870894326983,INV,QM000001,"",X,20250813,20250813,20250822,20250813,20250822,585152246677692344,P011,P048,BATCH44369,VEN58050,"",871.74,850.471,2682.207,136.682,0.216,PC4505,GB09,1000,COST2846,0003,003
100,100000000903,P036,04,01,OBJ007342939077,PUR,QM000001,"","",20250809,20250809,20250812,20250809,20250812,127736316480533612,P036,P028,BATCH37295,VEN45038,"",4505.484,286.454,185.139,273.257,0.357,PC0162,GB58,2000,COST5150,0005,004
100,100000000904,P012,01,02,OBJ045028143531,INV,QM000002,X,"",20251026,20251026,20251103,20251026,20251103,874132919522273961,P012,P009,BATCH27943,VEN37953,K,3947.76,3361.078,3261.463,373.533,0.355,PC1112,GB35,1000,COST9042,0004,001
100,100000000905,P003,01,02,OBJ274286625108,INV,QM000002,X,X,20250717,20250717,20250727,20250717,20250727,428554146634501325,P003,P012,BATCH57383,VEN85545,"",4569.179,3251.021,3286.709,298.274,0.443,PC1460,GB91,2000,COST9351,0003,003
100,100000000906,P031,04,03,OBJ455537062728,INV,QM000002,X,X,20250321,20250321,20250330,20250321,20250330,367501314956540881,P031,P048,BATCH16733,VEN74612,K,4432.841,2705.802,2259.002,237.154,0.83,PC1575,GB62,2000,COST6412,0005,003
100,100000000907,P005,04,03,OBJ084818762099,MAT,QM000001,X,"",20251123,20251123,20251128,20251123,20251128,740767056117152612,P005,P028,BATCH06931,VEN96303,"",2650.587,3928.686,1880.623,80.121,0.821,PC9951,GB67,2000,COST0450,0005,010
100,100000000908,P013,08,02,OBJ998226731234,PUR,QM000002,X,X,20251108,20251108,20251114,20251108,20251114,956521393137129372,P013,P028,BATCH38880,VEN48514,"",760.771,3734.035,2695.048,194.774,0.991,PC2025,GB93,1000,COST6450,0001,010
100,100000000909,P007,01,01,OBJ282313427557,INV,QM000001,X,X,20260101,20260101,20260104,20260101,20260104,457142847259127554,P007,P029,BATCH67299,VEN11549,"",122.926,3087.152,3786.919,45.441,0.675,PC0443,GB18,2000,COST3436,0005,001
100,100000000910,P031,01,02,OBJ531029771150,INV,QM000001,X,"",20260110,20260110,20260120,20260110,20260120,336705871293661522,P031,P047,BATCH62917,VEN92651,K,411.469,1845.646,3149.39,376.875,0.973,PC7328,GB16,2000,COST2910,0004,001
100,100000000911,P033,04,01,OBJ739221983691,INV,QM000002,"","",20251115,20251115,20251118,20251115,20251118,614669867677609829,P033,P025,BATCH57376,VEN71052,"",1643.719,99.261,3009.057,427.927,0.484,PC9877,GB07,2000,COST4599,0002,002
100,100000000912,P012,01,03,OBJ153044500202,INV,QM000002,X,"",20251225,20251225,20251227,20251225,20251227,769002242572956459,P012,P010,BATCH68387,VEN89034,"",3705.018,1302.874,3075.594,250.57,0.073,PC5029,GB58,1000,COST6760,0005,008
100,100000000913,P016,01,01,OBJ040934675418,PUR,QM000001,"",X,20250519,20250519,20250520,20250519,20250520,117922020773218188,P016,P015,BATCH23688,VEN10138,K,152.304,1577.6,1151.34,218.746,0.902,PC2721,GB05,1000,COST1334,0002,006
100,100000000914,P002,08,02,OBJ184220138825,PUR,QM000002,X,X,20250708,20250708,20250713,20250708,20250713,277693902221435159,P002,P003,BATCH32083,VEN16816,"",3649.556,3383.097,229.098,419.179,0.9,PC3603,GB89,1000,COST1736,0005,004
100,100000000915,P010,04,03,OBJ789476720005,INV,QM000001,"",X,20250928,20250928,20251002,20250928,20251002,273062373717257388,P010,P030,BATCH21410,VEN70716,K,4227.539,3235.754,3389.41,479.338,0.916,PC3485,GB08,2000,COST9512,0005,005
100,100000000916,P038,08,03,OBJ085119194454,INV,QM000002,"","",20250511,20250511,20250520,20250511,20250520,474997219779659355,P038,P029,BATCH56972,VEN96556,K,848.357,2977.829,890.18,386.226,0.303,PC1927,GB67,1000,COST1377,0002,009
100,100000000917,P025,08,03,OBJ188626395612,INV,QM000002,"",X,20251116,20251116,20251117,20251116,20251117,981242297100709292,P025,P001,BATCH66783,VEN05573,K,232.283,3112.933,196.067,183.853,0.516,PC7138,GB87,2000,COST4022,0004,004
100,100000000918,P045,08,01,OBJ461446627633,PUR,QM000002,X,X,20250511,20250511,20250520,20250511,20250520,586286972962339407,P045,P013,BATCH04117,VEN61421,K,4819.987,1158.5,1832.626,355.424,0.618,PC5248,GB31,2000,COST9686,0002,001
100,100000000919,P017,04,03,OBJ647046568969,MAT,QM000002,X,"",20250507,20250507,20250515,20250507,20250515,189466032074961245,P017,P050,BATCH87036,VEN88300,K,3277.31,955.136,2127.924,437.094,0.656,PC4837,GB93,2000,COST6315,0005,010
100,100000000920,P036,01,01,OBJ229127065934,INV,QM000001,"","",20250920,20250920,20250925,20250920,20250925,766056036900353140,P036,P037,BATCH10406,VEN29118,"",4328.213,3950.588,2354.666,456.831,0.084,PC7228,GB24,2000,COST7183,0002,009
100,100000000921,P040,08,01,OBJ817960757898,INV,QM000002,X,"",20250228,20250228,20250303,20250228,20250303,188430181160452108,P040,P025,BATCH49749,VEN97990,K,904.277,1732.061,2302.892,30.605,0.153,PC5221,GB71,1000,COST1486,0003,008
100,100000000922,P010,04,01,OBJ658189810617,INV,QM000001,"",X,20251207,20251207,20251210,20251207,20251210,102707419763191089,P010,P021,BATCH35631,VEN63129,"",1222.955,1537.627,240.562,44.371,0.656,PC7557,GB26,1000,COST1694,0003,005
100,100000000923,P025,04,01,OBJ378811938999,MAT,QM000002,"",X,20251001,20251001,20251003,20251001,20251003,260006711214653373,P025,P034,BATCH06820,VEN13071,K,3628.306,585.149,287.321,308.464,0.625,PC6753,GB21,1000,COST6336,0003,004
100,100000000924,P007,04,01,OBJ317985490049,INV,QM000001,X,"",20260124,20260124,20260127,20260124,20260127,607874794932849993,P007,P037,BATCH03729,VEN54585,"",2865.883,3364.357,3424.857,5.619,0.4,PC8356,GB39,1000,COST9812,0003,010
100,100000000925,P004,04,02,OBJ439225517419,INV,QM000002,X,X,20250816,20250816,20250821,20250816,20250821,615833923296302806,P004,P007,BATCH25814,VEN76212,K,1154.794,128.173,1660.346,81.688,0.714,PC3601,GB86,1000,COST3994,0005,005
100,100000000926,P014,08,03,OBJ138453156309,INV,QM000002,"","",20250702,20250702,20250707,20250702,20250707,796771412185733106,P014,P037,BATCH30796,VEN85909,K,3880.248,1853.665,1148.911,357.848,0.339,PC6459,GB87,2000,COST2408,0001,010
100,100000000927,P036,04,01,OBJ992177351668,PUR,QM000002,X,X,20260216,20260216,20260222,20260216,20260222,855419371679312025,P036,P050,BATCH11339,VEN73670,K,2284.956,3046.766,3133.463,472.061,0.95,PC7217,GB34,1000,COST0242,0004,004
100,100000000928,P040,08,01,OBJ241983063236,PUR,QM000002,"","",20251017,20251017,20251026,20251017,20251026,993998447593434679,P040,P047,BATCH54018,VEN14442,K,2742.35,2621.429,564.552,436.876,0.175,PC4842,GB02,1000,COST4350,0004,008
100,100000000929,P043,08,01,OBJ476511861564,PUR,QM000001,X,X,20251103,20251103,20251108,20251103,20251108,585852171120530089,P043,P010,BATCH09941,VEN47539,K,4107.654,3230.305,3297.534,83.914,0.554,PC8913,GB70,1000,COST5424,0002,001
100,100000000930,P018,01,01,OBJ190826110356,PUR,QM000002,X,X,20251224,20251224,20260101,20251224,20260101,758626278438417383,P018,P003,BATCH59429,VEN92023,K,2261.395,472.563,2902.228,342.346,0.636,PC7666,GB96,2000,COST9229,0001,009
100,100000000931,P036,04,02,OBJ386194118390,INV,QM000002,X,X,20250627,20250627,20250706,20250627,20250706,734833097740008508,P036,P007,BATCH93424,VEN24066,"",1496.351,1898.789,774.014,377.038,0.344,PC2834,GB63,1000,COST3488,0002,001
100,100000000932,P011,04,03,OBJ343751866940,PUR,QM000002,X,"",20250930,20250930,20251001,20250930,20251001,364064823101894741,P011,P037,BATCH86542,VEN43826,K,997.336,1254.078,635.699,375.1,0.341,PC9285,GB50,1000,COST7435,0005,008
100,100000000933,P008,01,03,OBJ095288959470,MAT,QM000002,X,"",20251218,20251218,20251228,20251218,20251228,273761918138237783,P008,P033,BATCH39696,VEN45359,"",4017.995,1596.747,2636.288,422.456,0.804,PC1765,GB04,1000,COST7188,0004,008
100,100000000934,P022,04,03,OBJ099542887344,PUR,QM000001,"","",20250505,20250505,20250514,20250505,20250514,287521714703223604,P022,P013,BATCH96686,VEN67989,K,2397.972,3144.741,1199.28,192.563,0.986,PC9470,GB61,2000,COST7069,0001,008
100,100000000935,P030,08,03,OBJ497110384715,PUR,QM000002,X,X,20250311,20250311,20250312,20250311,20250312,550463577291479572,P030,P012,BATCH67566,VEN50518,K,2618.495,233.59,2652.215,13.984,0.711,PC8601,GB67,2000,COST4492,0005,006
100,100000000936,P002,04,03,OBJ359698504505,INV,QM000001,X,X,20250506,20250506,20250508,20250506,20250508,237768126239170287,P002,P011,BATCH66937,VEN54024,"",3000.001,1602.389,2254.491,345.282,0.71,PC2861,GB78,1000,COST9257,0002,001
100,100000000937,P044,08,03,OBJ025038576264,MAT,QM000002,"",X,20250407,20250407,20250416,20250407,20250416,176630103185422592,P044,P036,BATCH81638,VEN49368,K,798.361,859.7,836.046,495.408,0.993,PC0635,GB85,1000,COST3010,0002,006
100,100000000938,P015,04,02,OBJ278969519304,MAT,QM000001,X,X,20251129,20251129,20251203,20251129,20251203,820442224365830226,P015,P044,BATCH85277,VEN58670,"",123.635,1727.124,2931.818,34.016,0.785,PC3656,GB20,1000,COST3634,0004,007
100,100000000939,P042,04,01,OBJ439468963318,INV,QM000002,"","",20250612,20250612,20250620,20250612,20250620,119483307350848228,P042,P031,BATCH12335,VEN76170,"",2416.576,534.083,1793.953,406.943,0.063,PC7317,GB44,1000,COST5776,0003,002
100,100000000940,P024,08,01,OBJ626367850898,MAT,QM000002,"",X,20250425,20250425,20250426,20250425,20250426,448901408636388667,P024,P024,BATCH97747,VEN59443,"",3107.179,134.861,401.842,296.091,0.644,PC4852,GB95,1000,COST3774,0004,009
100,100000000941,P007,01,02,OBJ037676874042,INV,QM000001,X,X,20260108,20260108,20260112,20260108,20260112,854463202081627783,P007,P016,BATCH07675,VEN14975,"",2977.138,3524.77,3172.086,67.934,0.131,PC3411,GB57,1000,COST3309,0002,001
100,100000000942,P050,04,03,OBJ009406565823,MAT,QM000001,"",X,20250924,20250924,20250928,20250924,20250928,276092232597290885,P050,P005,BATCH44538,VEN56535,K,2696.301,2700.928,1058.752,106.948,0.768,PC2326,GB60,1000,COST0047,0001,005
100,100000000943,P037,08,01,OBJ911034956119,MAT,QM000001,"",X,20250303,20250303,20250307,20250303,20250307,352963468352091209,P037,P010,BATCH98996,VEN51181,"",535.112,547.873,2020.509,53.681,0.946,PC5837,GB46,1000,COST6144,0001,008
100,100000000944,P022,04,01,OBJ618687047966,MAT,QM000001,"",X,20250812,20250812,20250816,20250812,20250816,335439590411869786,P022,P049,BATCH68290,VEN52565,"",846.568,1430.559,1054.211,496.587,0.734,PC9950,GB89,1000,COST1423,0001,008
100,100000000945,P026,01,02,OBJ029276405473,MAT,QM000002,"",X,20251101,20251101,20251103,20251101,20251103,447713223813468159,P026,P005,BATCH98622,VEN14051,"",4572.45,2174.766,1244.364,242.541,0.661,PC3186,GB60,1000,COST4747,0004,006
100,100000000946,P038,04,02,OBJ389147852474,INV,QM000001,"",X,20260104,20260104,20260110,20260104,20260110,370644885263501413,P038,P019,BATCH42035,VEN94410,"",3367.064,1102.732,1901.669,307.704,0.989,PC2387,GB35,1000,COST1866,0005,007
100,100000000947,P020,04,01,OBJ774131351830,PUR,QM000001,"",X,20250614,20250614,20250624,20250614,20250624,460243731757974645,P020,P044,BATCH25853,VEN46581,K,3010.137,877.345,1980.302,300.599,0.553,PC5398,GB85,1000,COST2178,0005,008
100,100000000948,P028,08,01,OBJ599098412865,PUR,QM000002,"","",20250929,20250929,20251005,20250929,20251005,322481456984128566,P028,P022,BATCH58167,VEN59238,"",2501.138,121.979,3234.062,27.032,0.723,PC3193,GB48,1000,COST9180,0001,001
100,100000000949,P032,01,03,OBJ381463429242,INV,QM000001,"","",20251116,20251116,20251122,20251116,20251122,134296357414171445,P032,P004,BATCH19597,VEN30912,K,3059.956,411.195,3454.217,21.254,0.148,PC1852,GB73,2000,COST4114,0004,004
100,100000000950,P005,01,01,OBJ133155530153,MAT,QM000002,"",X,20251112,20251112,20251121,20251112,20251121,914065163652515606,P005,P001,BATCH03044,VEN07781,K,2778.955,1901.146,3492.252,485.21,0.196,PC1096,GB59,1000,COST8455,0001,004
100,100000000951,P011,01,02,OBJ634541829912,INV,QM000001,X,"",20250807,20250807,20250813,20250807,20250813,260030393562623230,P011,P003,BATCH69945,VEN20641,"",762.288,545.837,1964.067,53.627,0.46,PC9106,GB16,1000,COST6910,0005,008
100,100000000952,P005,01,03,OBJ822421682682,INV,QM000001,X,X,20250314,20250314,20250319,20250314,20250319,564407250097988061,P005,P009,BATCH21756,VEN26996,"",3481.503,3833.79,3098.283,101.56,0.239,PC2083,GB47,1000,COST9100,0001,005
100,100000000953,P004,01,03,OBJ325722870322,PUR,QM000001,X,"",20250627,20250627,20250629,20250627,20250629,949829596295176000,P004,P041,BATCH00748,VEN59724,"",283.407,2996.18,2843.014,330.643,0.302,PC3871,GB29,1000,COST5145,0003,005
100,100000000954,P023,08,03,OBJ058028606048,PUR,QM000001,X,X,20250430,20250430,20250508,20250430,20250508,950343863099464830,P023,P033,BATCH02240,VEN65474,K,2575.966,839.507,501.034,175.932,0.908,PC7695,GB09,1000,COST0418,0005,004
100,100000000955,P001,04,03,OBJ985664301655,INV,QM000001,"",X,20260211,20260211,20260219,20260211,20260219,672383284951990626,P001,P019,BATCH62388,VEN78887,"",4715.421,2667.457,1490.364,373.878,0.842,PC6569,GB93,2000,COST1360,0004,010
100,100000000956,P041,08,01,OBJ229011386047,INV,QM000002,"","",20250723,20250723,20250731,20250723,20250731,660016099496056805,P041,P039,BATCH94719,VEN90380,K,1657.717,2145.827,1994.771,37.109,0.88,PC3514,GB89,1000,COST5382,0003,007
100,100000000957,P026,01,01,OBJ944191479053,PUR,QM000002,"",X,20260203,20260203,20260208,20260203,20260208,850232405590008621,P026,P048,BATCH47283,VEN95167,"",2879.883,2870.135,1025.675,191.679,0.77,PC3095,GB32,1000,COST6708,0004,005
100,100000000958,P030,08,02,OBJ886865629258,PUR,QM000001,"",X,20250525,20250525,20250529,20250525,20250529,849760142162847742,P030,P033,BATCH22828,VEN01832,K,940.734,705.92,2022.707,20.527,0.005,PC3530,GB68,1000,COST8568,0004,002
100,100000000959,P007,01,02,OBJ676780964583,INV,QM000002,"","",20251114,20251114,20251121,20251114,20251121,949156326872989941,P007,P027,BATCH74495,VEN97521,"",2092.992,1863.531,3190.858,200.393,0.619,PC3531,GB75,2000,COST5592,0003,007
100,100000000960,P049,08,02,OBJ974874114862,INV,QM000001,"",X,20260125,20260125,20260127,20260125,20260127,754210786271486703,P049,P002,BATCH67511,VEN99764,"",4828.076,1084.81,1623.285,299.709,0.969,PC5349,GB65,2000,COST5156,0002,003
100,100000000961,P002,08,01,OBJ196789630093,INV,QM000001,"","",20250614,20250614,20250617,20250614,20250617,822619565668179223,P002,P047,BATCH58201,VEN63015,K,132.935,1200.06,1968.577,46.434,0.43,PC9722,GB42,2000,COST2848,0004,007
100,100000000962,P001,04,03,OBJ349276680984,INV,QM000001,X,X,20251207,20251207,20251211,20251207,20251211,199048442968132637,P001,P009,BATCH60180,VEN40334,K,3364.381,292.387,2276.694,63.9,0.975,PC8015,GB37,2000,COST3586,0004,008
100,100000000963,P017,01,03,OBJ715544605392,MAT,QM000001,X,"",20250717,20250717,20250720,20250717,20250720,389457736075108247,P017,P004,BATCH60967,VEN46272,K,4054.314,2396.773,3884.12,342.911,0.28,PC0536,GB49,2000,COST9119,0005,008
100,100000000964,P048,01,03,OBJ856728502155,PUR,QM000001,"",X,20251031,20251031,20251105,20251031,20251105,740948504878249350,P048,P006,BATCH38307,VEN75582,K,865.461,1554.044,964.448,26.118,0.042,PC1262,GB64,2000,COST3956,0001,010
100,100000000965,P043,01,01,OBJ844607890751,PUR,QM000002,X,X,20250814,20250814,20250819,20250814,20250819,276958079085884505,P043,P026,BATCH99198,VEN17755,K,3940.861,3171.089,1695.1,20.873,0.273,PC1294,GB41,2000,COST4925,0003,005
100,100000000966,P039,08,02,OBJ164982838597,PUR,QM000002,"",X,20250507,20250507,20250511,20250507,20250511,636610607066467859,P039,P042,BATCH47765,VEN65907,K,2789.165,1421.855,2565.408,111.808,0.919,PC0554,GB94,1000,COST3436,0001,009
100,100000000967,P005,08,01,OBJ715692209490,INV,QM000002,"","",20250905,20250905,20250911,20250905,20250911,480552877837607345,P005,P049,BATCH76341,VEN53597,"",3968.375,1986.909,584.587,49.658,0.243,PC7100,GB11,1000,COST5477,0003,007
100,100000000968,P045,08,01,OBJ494314872255,INV,QM000002,"",X,20260101,20260101,20260109,20260101,20260109,985234734401625756,P045,P050,BATCH78564,VEN13547,K,2286.628,300.611,1024.222,264.539,0.463,PC4168,GB55,1000,COST7395,0004,001
100,100000000969,P036,01,03,OBJ285558095794,INV,QM000002,"","",20250417,20250417,20250427,20250417,20250427,561279691013574823,P036,P006,BATCH75816,VEN60284,"",902.456,306.919,1957.572,140.361,0.864,PC1362,GB33,2000,COST4704,0004,002
100,100000000970,P036,04,01,OBJ146971479734,INV,QM000002,"","",20250227,20250227,20250228,20250227,20250228,627218481070256796,P036,P012,BATCH18559,VEN50837,"",416.475,213.178,3688.776,123.212,0.574,PC4560,GB17,2000,COST0396,0004,001
100,100000000971,P027,01,02,OBJ175900170679,PUR,QM000002,"",X,20250329,20250329,20250408,20250329,20250408,795965244928042146,P027,P038,BATCH49078,VEN69285,K,4161.041,1575.418,2192.736,447.998,0.252,PC5162,GB15,1000,COST9389,0002,003
100,100000000972,P031,04,02,OBJ635367355896,PUR,QM000002,"","",20250726,20250726,20250804,20250726,20250804,426801823874425666,P031,P005,BATCH07072,VEN28834,"",4022.22,3590.046,1606.479,384.434,0.206,PC1335,GB13,2000,COST9014,0002,005
